股票代码,股票名称,缓存行数,最早交易日,最后交易日,日期已最新,统一深缓存就绪,需要异常补抓
001326,联域股份,29,2026-07-30,2026-09-08,True,False,False
001330,博纳影业,29,2026-07-30,2026-09-08,True,False,False
001337,四川黄金,121,2026-03-17,2026-09-08,True,False,False
001358,兴欣新材,29,2026-07-30,2026-09-08,True,False,False
001359,平安电工,29,2026-07-30,2026-09-08,True,False,False
001366,播恩集团,121,2026-03-17,2026-09-08,True,False,False
001378,德冠新材,29,2026-07-30,2026-09-08,True,False,False
001696,宗申动力,280,2025-07-17,2026-09-08,True,True,False
002012,凯恩股份,254,2025-08-22,2026-09-08,True,True,False
002015,协鑫能科,280,2025-07-17,2026-09-08,True,True,False
002017,东信和平,280,2025-07-17,2026-09-08,True,True,False
002037,保利联合,254,2025-08-22,2026-09-08,True,True,False
002038,双鹭药业,29,2026-07-30,2026-09-08,True,False,False
002041,登海种业,251,2025-08-27,2026-09-08,True,True,False
002059,云南旅游,28,2026-07-31,2026-09-08,True,False,False
002072,凯瑞德,280,2025-07-17,2026-09-08,True,True,False
002081,金 螳 螂,121,2026-03-17,2026-09-08,True,False,False
002084,海鸥住工,27,2026-07-27,2026-09-08,True,False,False
002094,青岛金王,121,2026-03-17,2026-09-08,True,False,False
002104,恒宝股份,29,2026-07-30,2026-09-08,True,False,False
002107,沃华医药,280,2025-07-17,2026-09-08,True,True,False
002112,三变科技,29,2026-07-30,2026-09-08,True,False,False
002124,天邦食品,26,2026-08-04,2026-09-08,True,False,False
002141,贤丰控股,121,2026-03-17,2026-09-08,True,False,False
002155,湖南黄金,280,2025-06-26,2026-09-08,True,True,False
002165,红 宝 丽,121,2026-03-17,2026-09-08,True,False,False
002172,澳洋健康,280,2025-07-10,2026-09-08,True,True,False
002174,游族网络,29,2026-07-30,2026-09-08,True,False,False
002180,奔图科技,29,2026-07-30,2026-09-08,True,False,False
002212,天融信,280,2025-07-17,2026-09-08,True,True,False
002213,大为股份,29,2026-07-30,2026-09-08,True,False,False
002222,福晶科技,280,2025-07-17,2026-09-08,True,True,False
002229,鸿博股份,253,2025-08-25,2026-09-08,True,True,False
002235,安妮股份,29,2026-07-30,2026-09-08,True,False,False
002256,兆新股份,29,2026-07-30,2026-09-08,True,False,False
002265,建设工业,280,2025-07-17,2026-09-08,True,True,False
002277,友阿股份,280,2025-07-17,2026-09-08,True,True,False
002281,光迅科技,280,2025-07-17,2026-09-08,True,True,False
002297,博云新材,28,2026-07-31,2026-09-08,True,False,False
002300,太阳电缆,28,2026-07-31,2026-09-08,True,False,False
002303,美盈森,121,2026-03-17,2026-09-08,True,False,False
002322,理工能科,253,2025-08-25,2026-09-08,True,True,False
002328,新朋股份,29,2026-07-30,2026-09-08,True,False,False
002329,皇氏集团,254,2025-08-22,2026-09-08,True,True,False
002348,高乐股份,29,2026-07-30,2026-09-08,True,False,False
002349,精华制药,280,2025-07-17,2026-09-08,True,True,False
002354,天娱数科,121,2026-03-17,2026-09-08,True,False,False
002364,中恒电气,29,2026-07-30,2026-09-08,True,False,False
002365,永安药业,255,2025-08-21,2026-09-08,True,True,False
002370,亚太药业,29,2026-07-30,2026-09-08,True,False,False
002382,蓝帆医疗,29,2026-07-30,2026-09-08,True,False,False
002384,东山精密,29,2026-07-30,2026-09-08,True,False,False
002396,星网锐捷,280,2025-07-17,2026-09-08,True,True,False
002403,爱仕达,27,2026-08-03,2026-09-08,True,False,False
002409,雅克科技,29,2026-07-30,2026-09-08,True,False,False
002418,康盛股份,29,2026-07-30,2026-09-08,True,False,False
002421,达实智能,29,2026-07-30,2026-09-08,True,False,False
002428,云南锗业,29,2026-07-30,2026-09-08,True,False,False
002436,兴森科技,280,2025-07-17,2026-09-08,True,True,False
002437,誉衡药业,121,2026-03-17,2026-09-08,True,False,False
002438,江苏神通,29,2026-07-30,2026-09-08,True,False,False
002445,中南文化,121,2026-03-10,2026-09-08,True,False,False
002448,中原内配,29,2026-07-30,2026-09-08,True,False,False
002463,沪电股份,29,2026-07-30,2026-09-08,True,False,False
002470,金正大,280,2025-07-16,2026-09-07,False,True,True
002474,榕基软件,123,2026-03-13,2026-09-08,True,False,False
002476,新叶股份,253,2025-08-25,2026-09-08,True,True,False
002484,江海股份,29,2026-07-30,2026-09-08,True,False,False
002491,通鼎互联,280,2025-07-17,2026-09-08,True,True,False
002515,金字火腿,280,2025-07-17,2026-09-08,True,True,False
002517,恺英网络,29,2026-07-30,2026-09-08,True,False,False
002536,飞龙股份,121,2026-03-17,2026-09-08,True,False,False
002545,东方铁塔,29,2026-07-30,2026-09-08,True,False,False
002548,金新农,280,2025-07-17,2026-09-08,True,True,False
002552,宝鼎科技,29,2026-07-30,2026-09-08,True,False,False
002558,巨人网络,29,2026-07-30,2026-09-08,True,False,False
002564,天沃科技,26,2026-08-04,2026-09-08,True,False,False
002579,中京电子,280,2025-07-17,2026-09-08,True,True,False
002580,圣阳股份,253,2025-08-25,2026-09-08,True,True,False
002582,好想你,29,2026-07-30,2026-09-08,True,False,False
002589,瑞康医药,123,2026-03-13,2026-09-08,True,False,False
002607,中公教育,29,2026-07-30,2026-09-08,True,False,False
002631,德尔未来,29,2026-07-30,2026-09-08,True,False,False
002636,金安国纪,121,2026-03-17,2026-09-08,True,False,False
002638,勤上股份,121,2026-03-17,2026-09-08,True,False,False
002639,雪人集团,280,2025-07-16,2026-09-07,False,True,True
002645,华宏科技,29,2026-07-30,2026-09-08,True,False,False
002655,共达电声,251,2025-08-27,2026-09-08,True,True,False
002659,凯文教育,29,2026-07-30,2026-09-08,True,False,False
002686,亿利达,280,2025-07-11,2026-09-08,True,True,False
002687,乔治白,123,2026-03-13,2026-09-08,True,False,False
002695,煌上煌,29,2026-07-30,2026-09-08,True,False,False
002702,海欣食品,255,2025-08-21,2026-09-08,True,True,False
002703,浙江世宝,280,2025-07-17,2026-09-08,True,True,False
002706,良信股份,29,2026-07-30,2026-09-08,True,False,False
002708,光洋股份,29,2026-07-30,2026-09-08,True,False,False
002716,湖南白银,280,2025-07-17,2026-09-08,True,True,False
002721,金一文化,280,2025-07-17,2026-09-08,True,True,False
002724,海洋王,255,2025-08-21,2026-09-08,True,True,False
002734,利民股份,254,2025-08-22,2026-09-08,True,True,False
002741,光华科技,29,2026-07-30,2026-09-08,True,False,False
002742,冀衡医药,29,2026-07-30,2026-09-08,True,False,False
002743,富煌钢构,280,2025-07-15,2026-09-04,False,True,True
002774,快意电梯,29,2026-07-30,2026-09-08,True,False,False
002775,文科股份,29,2026-07-30,2026-09-08,True,False,False
002779,中坚科技,280,2025-07-17,2026-09-08,True,True,False
002796,世嘉科技,29,2026-07-30,2026-09-08,True,False,False
002811,郑中设计,121,2026-03-17,2026-09-08,True,False,False
002827,高争民爆,254,2025-08-22,2026-09-08,True,True,False
002828,贝肯能源,29,2026-07-23,2026-09-08,True,False,False
002829,星网宇达,254,2025-08-22,2026-09-08,True,True,False
002837,英维克,280,2025-07-17,2026-09-08,True,True,False
002846,英联股份,254,2025-08-22,2026-09-08,True,True,False
002851,麦格米特,29,2026-07-30,2026-09-08,True,False,False
002855,捷荣技术,28,2026-07-31,2026-09-08,True,False,False
002859,洁美科技,29,2026-07-30,2026-09-08,True,False,False
002870,香山股份,120,2026-03-10,2026-08-31,False,False,True
002880,卫光生物,280,2025-07-17,2026-09-08,True,True,False
002882,金龙羽,254,2025-08-22,2026-09-08,True,True,False
002886,沃特股份,29,2026-07-30,2026-09-08,True,False,False
002902,铭普光磁,280,2025-07-17,2026-09-08,True,True,False
002907,华森制药,29,2026-07-30,2026-09-08,True,False,False
002908,德生科技,280,2025-07-17,2026-09-08,True,True,False
002909,集泰股份,29,2026-07-30,2026-09-08,True,False,False
002913,奥士康,253,2025-08-25,2026-09-08,True,True,False
002915,中欣氟材,123,2026-03-13,2026-09-08,True,False,False
002916,深南电路,29,2026-07-30,2026-09-08,True,False,False
002918,蒙娜丽莎,280,2025-07-17,2026-09-08,True,True,False
002929,润建股份,29,2026-07-30,2026-09-08,True,False,False
002931,锋龙股份,29,2026-07-30,2026-09-08,True,False,False
002938,鹏鼎控股,29,2026-07-30,2026-09-08,True,False,False
002942,新农股份,29,2026-07-30,2026-09-08,True,False,False
002947,恒铭达,121,2026-03-17,2026-09-08,True,False,False
002949,华阳国际,121,2026-03-17,2026-09-08,True,False,False
002951,金时科技,280,2025-07-17,2026-09-08,True,True,False
002953,日丰股份,280,2025-07-17,2026-09-08,True,True,False
002957,科瑞技术,280,2025-07-17,2026-09-08,True,True,False
002963,豪尔赛,280,2025-07-17,2026-09-08,True,True,False
002971,和远气体,29,2026-07-30,2026-09-08,True,False,False
002973,侨银股份,254,2025-08-22,2026-09-08,True,True,False
002975,博杰股份,280,2025-07-17,2026-09-08,True,True,False
002980,华盛昌,121,2026-03-17,2026-09-08,True,False,False
002988,豪美新材,280,2025-07-16,2026-09-07,False,True,True
002989,中天精装,29,2026-07-30,2026-09-08,True,False,False
003005,竞业达,29,2026-07-30,2026-09-08,True,False,False
003018,金富科技,29,2026-07-30,2026-09-08,True,False,False
003031,中瓷电子,29,2026-07-30,2026-09-08,True,False,False
003040,楚天龙,28,2026-07-31,2026-09-08,True,False,False
300017,网宿科技,280,2025-07-17,2026-09-08,True,True,False
300051,琏升科技,29,2026-07-30,2026-09-08,True,False,False
300063,天龙集团,280,2025-07-17,2026-09-08,True,True,False
300120,经纬辉开,29,2026-07-30,2026-09-08,True,False,False
300122,智飞生物,121,2026-03-17,2026-09-08,True,False,False
300134,大富科技,254,2025-08-22,2026-09-08,True,True,False
300139,晓程科技,121,2026-03-17,2026-09-08,True,False,False
300142,沃森生物,29,2026-07-30,2026-09-08,True,False,False
300169,天晟新材,121,2026-03-17,2026-09-08,True,False,False
300189,神农种业,121,2026-03-17,2026-09-08,True,False,False
300197,节能铁汉,29,2026-07-30,2026-09-08,True,False,False
300209,行云科技,29,2026-07-30,2026-09-08,True,False,False
300214,日科化学,29,2026-07-30,2026-09-08,True,False,False
300243,瑞丰高材,121,2026-03-17,2026-09-08,True,False,False
300270,中威电子,29,2026-07-30,2026-09-08,True,False,False
300287,飞利信,29,2026-07-30,2026-09-08,True,False,False
300305,裕兴股份,254,2025-08-22,2026-09-08,True,True,False
300319,麦捷科技,121,2026-03-17,2026-09-08,True,False,False
300333,兆日科技,280,2025-07-03,2026-09-08,True,True,False
300345,华民股份,29,2026-07-30,2026-09-08,True,False,False
300359,全通教育,29,2026-07-30,2026-09-08,True,False,False
300363,博腾股份,29,2026-07-30,2026-09-08,True,False,False
300364,中文在线,29,2026-07-30,2026-09-08,True,False,False
300368,汇金股份,121,2026-03-17,2026-09-08,True,False,False
300369,绿盟科技,280,2025-07-17,2026-09-08,True,True,False
300378,鼎捷数智,121,2026-03-17,2026-09-08,True,False,False
300386,飞天诚信,280,2025-07-17,2026-09-08,True,True,False
300394,天孚通信,280,2025-07-17,2026-09-08,True,True,False
300413,芒果超媒,28,2026-07-31,2026-09-08,True,False,False
300456,赛微电子,29,2026-07-30,2026-09-08,True,False,False
300476,胜宏科技,29,2026-07-30,2026-09-08,True,False,False
300480,光力科技,29,2026-07-30,2026-09-08,True,False,False
300508,维宏股份,29,2026-07-30,2026-09-08,True,False,False
300515,三德科技,254,2025-08-22,2026-09-08,True,True,False
300530,领湃科技,121,2026-03-17,2026-09-08,True,False,False
300538,同益股份,123,2026-03-13,2026-09-08,True,False,False
300562,乐心医疗,29,2026-07-30,2026-09-08,True,False,False
300570,太辰光,280,2025-07-17,2026-09-08,True,True,False
300598,诚迈科技,280,2025-07-17,2026-09-08,True,True,False
300605,恒锋信息,29,2026-07-30,2026-09-08,True,False,False
300613,富瀚微,121,2026-03-17,2026-09-08,True,False,False
300620,光库科技,280,2025-07-03,2026-09-08,True,True,False
300642,透景生命,28,2026-07-31,2026-09-08,True,False,False
300672,国科微,121,2026-03-17,2026-09-08,True,False,False
300679,电连技术,29,2026-07-30,2026-09-08,True,False,False
300684,中石科技,26,2026-08-04,2026-09-08,True,False,False
300686,智动力,123,2026-03-13,2026-09-08,True,False,False
300688,创业黑马,29,2026-07-30,2026-09-08,True,False,False
300711,广哈通信,123,2026-03-13,2026-09-08,True,False,False
300765,石药创新,280,2025-07-17,2026-09-08,True,True,False
300788,中信出版,280,2025-07-16,2026-09-07,False,True,True
300789,唐源电气,29,2026-07-30,2026-09-08,True,False,False
300798,锦鸡股份,29,2026-07-30,2026-09-08,True,False,False
300802,矩子科技,280,2025-07-17,2026-09-08,True,True,False
300805,电声股份,280,2025-07-17,2026-09-08,True,True,False
300830,金现代,28,2026-07-31,2026-09-08,True,False,False
300839,博汇股份,251,2025-08-27,2026-09-08,True,True,False
300841,康华生物,29,2026-07-30,2026-09-08,True,False,False
300846,首都在线,29,2026-07-30,2026-09-08,True,False,False
300864,南大环境,29,2026-07-30,2026-09-08,True,False,False
300894,火星人,29,2026-07-30,2026-09-08,True,False,False
300897,山科智能,123,2026-03-13,2026-09-08,True,False,False
300903,科翔股份,280,2025-07-17,2026-09-08,True,True,False
300911,亿田智能,29,2026-07-30,2026-09-08,True,False,False
300922,天秦装备,121,2026-03-17,2026-09-08,True,False,False
300929,华骐环保,121,2026-03-17,2026-09-08,True,False,False
300961,深水海纳,26,2026-08-04,2026-09-08,True,False,False
300970,华绿生物,29,2026-07-30,2026-09-08,True,False,False
300981,中红医疗,280,2025-07-17,2026-09-08,True,True,False
300985,致远新能,29,2026-07-30,2026-09-08,True,False,False
300990,同飞股份,29,2026-07-30,2026-09-08,True,False,False
301018,申菱环境,280,2025-07-17,2026-09-08,True,True,False
301026,浩通科技,29,2026-07-30,2026-09-08,True,False,False
301045,天禄科技,29,2026-07-30,2026-09-08,True,False,False
301060,兰卫医学,29,2026-07-30,2026-09-08,True,False,False
301085,亚康股份,280,2025-07-17,2026-09-08,True,True,False
301086,鸿富瀚,26,2026-08-04,2026-09-08,True,False,False
301106,骏成科技,280,2025-07-17,2026-09-08,True,True,False
301123,奕东电子,280,2025-07-17,2026-09-08,True,True,False
301127,武汉天源,280,2025-07-17,2026-09-08,True,True,False
301129,瑞纳智能,123,2026-03-13,2026-09-08,True,False,False
301151,冠龙节能,29,2026-07-30,2026-09-08,True,False,False
301152,天力锂能,280,2025-07-17,2026-09-08,True,True,False
301158,德石股份,121,2026-03-17,2026-09-08,True,False,False
301165,锐捷网络,29,2026-07-30,2026-09-08,True,False,False
301171,易点天下,29,2026-07-30,2026-09-08,True,False,False
301177,迪阿股份,121,2026-03-17,2026-09-08,True,False,False
301182,凯旺科技,29,2026-07-30,2026-09-08,True,False,False
301183,东田微,280,2025-07-17,2026-09-08,True,True,False
301190,善水科技,123,2026-03-13,2026-09-08,True,False,False
301205,联特科技,280,2025-07-17,2026-09-08,True,True,False
301211,亨迪药业,29,2026-07-30,2026-09-08,True,False,False
301217,铜冠铜箔,29,2026-07-30,2026-09-08,True,False,False
301227,森鹰窗业,251,2025-08-27,2026-09-08,True,True,False
301231,荣信文化,280,2025-07-17,2026-09-08,True,True,False
301251,威尔高,251,2025-08-27,2026-09-08,True,True,False
301270,汉仪股份,29,2026-07-30,2026-09-08,True,False,False
301282,金禄电子,123,2026-03-13,2026-09-08,True,False,False
301292,海科新源,29,2026-07-30,2026-09-08,True,False,False
301357,北方长龙,29,2026-07-30,2026-09-08,True,False,False
301366,一博科技,280,2025-07-17,2026-09-08,True,True,False
301382,蜂助手,29,2026-07-30,2026-09-08,True,False,False
301399,英特科技,29,2026-07-30,2026-09-08,True,False,False
301419,阿莱德,280,2025-07-17,2026-09-08,True,True,False
301449,天溯计量,173,2025-12-23,2026-09-08,True,False,False
301489,思泉新材,28,2026-07-31,2026-09-08,True,False,False
301529,福赛科技,121,2026-03-17,2026-09-08,True,False,False
301550,斯菱智驱,121,2026-03-17,2026-09-08,True,False,False
301591,肯特股份,29,2026-07-30,2026-09-08,True,False,False
301626,苏州天脉,280,2025-07-17,2026-09-08,True,True,False
301630,同宇新材,280,2025-07-17,2026-09-08,True,True,False
301668,昊创瑞通,29,2026-07-30,2026-09-08,True,False,False
600095,湘财股份,121,2026-03-17,2026-09-08,True,False,False
600103,青山纸业,121,2026-03-17,2026-09-08,True,False,False
600105,永鼎股份,29,2026-07-30,2026-09-08,True,False,False
600108,亚盛集团,27,2026-08-03,2026-09-08,True,False,False
600110,诺德股份,280,2025-07-17,2026-09-08,True,True,False
600121,郑州煤电,29,2026-07-30,2026-09-08,True,False,False
600127,金健米业,28,2026-07-31,2026-09-08,True,False,False
600150,中国船舶,280,2025-07-10,2026-09-07,False,True,True
600162,香江控股,29,2026-07-30,2026-09-08,True,False,False
600165,宁科生物,280,2025-07-11,2026-09-08,True,True,False
600172,黄河旋风,121,2026-03-17,2026-09-08,True,False,False
600183,生益科技,280,2025-07-17,2026-09-08,True,True,False
600186,莲花控股,253,2025-08-25,2026-09-08,True,True,False
600198,大唐电信,123,2026-03-13,2026-09-08,True,False,False
600206,有研新材,29,2026-07-30,2026-09-08,True,False,False
600227,赤天化,29,2026-07-30,2026-09-08,True,False,False
600228,返利科技,29,2026-07-30,2026-09-08,True,False,False
600272,开开实业,29,2026-07-30,2026-09-08,True,False,False
600288,大恒科技,29,2026-07-30,2026-09-08,True,False,False
600313,农发种业,280,2025-07-17,2026-09-08,True,True,False
600326,西藏天路,123,2026-03-13,2026-09-08,True,False,False
600330,天通股份,280,2025-07-17,2026-09-08,True,True,False
600353,旭光电子,121,2026-03-17,2026-09-08,True,False,False
600354,敦煌种业,121,2026-03-17,2026-09-08,True,False,False
600362,江西铜业,27,2026-08-03,2026-09-08,True,False,False
600367,XD红星发,121,2026-03-17,2026-09-08,True,False,False
600368,五洲交通,254,2025-08-22,2026-09-08,True,True,False
600371,万向德农,28,2026-07-31,2026-09-08,True,False,False
600378,昊华科技,121,2026-03-17,2026-09-08,True,False,False
600379,宝光股份,280,2025-07-17,2026-09-08,True,True,False
600397,江钨装备,123,2026-03-13,2026-09-08,True,False,False
600403,大有能源,121,2026-03-17,2026-09-08,True,False,False
600409,三友化工,121,2026-03-17,2026-09-08,True,False,False
600460,士兰微,29,2026-07-30,2026-09-08,True,False,False
600468,百利电气,29,2026-07-30,2026-09-08,True,False,False
600475,华光环能,280,2025-07-17,2026-09-08,True,True,False
600479,千金药业,29,2026-07-30,2026-09-08,True,False,False
600487,亨通光电,280,2025-07-17,2026-09-08,True,True,False
600500,中化国际,280,2025-07-04,2026-09-08,True,True,False
600508,上海能源,29,2026-07-30,2026-09-08,True,False,False
600513,联环药业,29,2026-07-30,2026-09-08,True,False,False
600521,华海药业,29,2026-07-30,2026-09-08,True,False,False
600536,中国软件,280,2025-07-17,2026-09-08,True,True,False
600540,新赛股份,28,2026-07-31,2026-09-08,True,False,False
600547,山东黄金,254,2025-08-22,2026-09-08,True,True,False
600551,时代出版,29,2026-07-30,2026-09-08,True,False,False
600578,京能电力,29,2026-07-30,2026-09-08,True,False,False
600584,长电科技,29,2026-07-30,2026-09-08,True,False,False
600588,用友网络,29,2026-07-30,2026-09-08,True,False,False
600601,方正科技,26,2026-08-04,2026-09-08,True,False,False
600604,市北高新,280,2025-07-17,2026-09-08,True,True,False
600610,中毅达,280,2025-07-17,2026-09-08,True,True,False
600613,神奇制药,27,2026-08-03,2026-09-08,True,False,False
600617,国新能源,254,2025-08-22,2026-09-08,True,True,False
600629,华建集团,280,2025-07-17,2026-09-08,True,True,False
600641,先导基电,29,2026-07-30,2026-09-08,True,False,False
600654,中安科,280,2025-07-17,2026-09-08,True,True,False
600657,信达地产,28,2026-07-31,2026-09-08,True,False,False
600663,陆家嘴,29,2026-07-30,2026-09-08,True,False,False
600664,哈药股份,123,2026-03-13,2026-09-08,True,False,False
600666,奥瑞德,29,2026-07-30,2026-09-08,True,False,False
600683,京投发展,29,2026-07-30,2026-09-08,True,False,False
600691,潞化科技,29,2026-07-30,2026-09-08,True,False,False
600693,东百集团,121,2026-03-17,2026-09-08,True,False,False
600698,湖南天雁,254,2025-08-22,2026-09-08,True,True,False
600712,南宁百货,254,2025-08-22,2026-09-08,True,True,False
600714,金瑞矿业,29,2026-07-30,2026-09-08,True,False,False
600721,百花医药,29,2026-07-30,2026-09-08,True,False,False
600722,金牛化工,29,2026-07-30,2026-09-08,True,False,False
600737,中粮糖业,251,2025-08-27,2026-09-08,True,True,False
600746,江苏索普,280,2025-07-17,2026-09-08,True,True,False
600756,浪潮软件,29,2026-07-30,2026-09-08,True,False,False
600785,新华百货,29,2026-07-30,2026-09-08,True,False,False
600801,华新建材,255,2025-08-21,2026-09-08,True,True,False
600815,厦工股份,121,2026-03-17,2026-09-08,True,False,False
600828,茂业商业,29,2026-07-30,2026-09-08,True,False,False
600829,人民同泰,29,2026-07-30,2026-09-08,True,False,False
600830,香溢融通,29,2026-07-30,2026-09-08,True,False,False
600833,第一医药,29,2026-07-30,2026-09-08,True,False,False
600844,金煤科技,121,2026-03-17,2026-09-08,True,False,False
600857,宁波中百,123,2026-03-13,2026-09-08,True,False,False
600865,百大集团,27,2026-08-03,2026-09-08,True,False,False
600869,远东股份,28,2026-07-31,2026-09-08,True,False,False
600881,亚泰集团,29,2026-07-30,2026-09-08,True,False,False
600892,大晟文化,29,2026-07-30,2026-09-08,True,False,False
600962,国投中鲁,29,2026-07-30,2026-09-08,True,False,False
600967,内蒙一机,29,2026-07-30,2026-09-08,True,False,False
600969,郴电国际,280,2025-07-17,2026-09-08,True,True,False
600988,赤峰黄金,121,2026-03-13,2026-09-08,True,False,False
601002,晋亿实业,121,2026-03-17,2026-09-08,True,False,False
601003,柳钢股份,29,2026-07-30,2026-09-08,True,False,False
601011,宝泰隆,121,2026-03-17,2026-09-08,True,False,False
601015,陕西黑猫,121,2026-03-17,2026-09-08,True,False,False
601086,国芳集团,29,2026-07-30,2026-09-08,True,False,False
601118,海南橡胶,253,2025-08-25,2026-09-08,True,True,False
601138,工业富联,29,2026-07-30,2026-09-08,True,False,False
601179,中国西电,29,2026-07-30,2026-09-08,True,False,False
601208,东材科技,280,2025-07-17,2026-09-08,True,True,False
601212,白银有色,29,2026-07-30,2026-09-08,True,False,False
601233,桐昆股份,121,2026-03-17,2026-09-08,True,False,False
601566,九牧王,29,2026-07-30,2026-09-08,True,False,False
601579,会稽山,121,2026-03-17,2026-09-08,True,False,False
601595,上海电影,26,2026-08-04,2026-09-08,True,False,False
601609,金田股份,254,2025-08-22,2026-09-08,True,True,False
601700,风范股份,29,2026-07-30,2026-09-08,True,False,False
601869,长飞光纤,280,2025-07-17,2026-09-08,True,True,False
601886,江河集团,251,2025-08-27,2026-09-08,True,True,False
601899,紫金矿业,29,2026-07-30,2026-09-08,True,False,False
601949,中国出版,26,2026-08-04,2026-09-08,True,False,False
601958,金钼股份,29,2026-07-30,2026-09-08,True,False,False
601999,出版传媒,280,2025-07-16,2026-09-07,False,True,True
603002,宏昌电子,280,2025-07-17,2026-09-08,True,True,False
603009,北特科技,280,2025-07-17,2026-09-08,True,True,False
603011,合锻智能,280,2025-07-17,2026-09-08,True,True,False
603016,新宏泰,280,2025-07-17,2026-09-08,True,True,False
603038,华立股份,121,2026-03-17,2026-09-08,True,False,False
603039,泛微网络,29,2026-07-30,2026-09-08,True,False,False
603042,华脉科技,280,2025-07-09,2026-09-07,False,True,True
603052,可川科技,280,2025-07-17,2026-09-08,True,True,False
603061,金海通,29,2026-07-30,2026-09-08,True,False,False
603078,江化微,29,2026-07-30,2026-09-08,True,False,False
603079,圣达生物,29,2026-07-30,2026-09-08,True,False,False
603082,北自科技,280,2025-07-17,2026-09-08,True,True,False
603083,剑桥科技,29,2026-07-30,2026-09-08,True,False,False
603089,正裕工业,123,2026-03-13,2026-09-08,True,False,False
603090,宏盛股份,121,2026-03-17,2026-09-08,True,False,False
603093,南华期货,280,2025-07-17,2026-09-08,True,True,False
603095,越剑智能,29,2026-07-30,2026-09-08,True,False,False
603097,江苏华辰,29,2026-07-30,2026-09-08,True,False,False
603102,百合股份,29,2026-07-30,2026-09-08,True,False,False
603110,东方材料,29,2026-07-30,2026-09-08,True,False,False
603113,金能科技,29,2026-07-30,2026-09-08,True,False,False
