股票代码,股票名称,最新收盘,ret1,ret5,ret10,ret20,ret40,ret60,ret120,amp5,距20日高点,前10日区间振幅,振幅收敛比,近5日平均成交量,前10日平均成交量,成交量收敛比,近5日平均换手率,前10日平均换手率,换手率收敛比,流动性收敛证据,MA5_3日斜率,MA10_3日斜率,短期下行停止证据,整理证据可用项,整理收敛支持项,整理成熟度状态,距250日高点,250日位置,MA20距离,MA30_5日斜率,MA60_10日斜率,MA120_20日斜率,距稳健5日上沿,近5日低点,近10日低点,距近5日低点,距近10日低点,最近25日曾涨停,25日内涨停次数,最近涨停日期,涨停板规则,涨停核验交易日数,25日最大单日涨幅,20日方向证据,MA20上方证据,短波动非极端证据,10日不过热证据,10日非急跌证据,短沿附近辅助,阶段1分,阶段1通过,阶段1风险提示,阶段1规则说明,阶段排名,本阶段入选,阶段软容量下限,阶段软容量上限,实际入选数,边界分数,决策说明
000070,特发信息,17.23,0.031119090365050894,0.03235470341521873,0.10875160875160894,0.2133802816901409,,,,0.1301587301587302,-0.03202247191011243,0.12188728702490179,1.0678614097968933,91374591.2,70551639.1,1.2951448381019968,0.0638961785283316,0.08235115647711268,0.7758989826219362,True,0.0169532574473239,0.022872373396144674,True,3,2,部分收敛/待确认,-0.03202247191011243,0.845108695652174,0.07485963817841546,,,,0.006425233644859807,15.75,15.26,0.09396825396825403,0.12909567496723473,True,1,2026-08-25,沪深主板10%,25,9.993155373032181,2,2,1,1,1,1,8,True,,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停；通过后再按方向/非极端波动/不过热排序,1,True,,,417,1,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
000628,高新发展,56.2,0.06198034769463345,-0.0219282979463975,0.025734623106406396,0.41847551741544686,,,,0.11720116618075789,-0.030533034328100728,0.26351351351351343,0.44476339986544033,10873204.2,14714527.3,0.7389434929384378,0.0579776219222587,0.07654304831675698,0.757451175478807,True,-0.010291970802919548,0.014489231229434685,False,3,2,部分收敛/待确认,-0.030533034328100728,0.9084798345398141,0.10088148873653302,,,,-0.022268615170493944,51.45,51.45,0.09232264334305151,0.09232264334305151,True,1,2026-08-21,沪深主板10%,12,9.99272374484599,2,2,1,1,1,1,8,True,,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停；通过后再按方向/非极端波动/不过热排序,1,True,,,417,1,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
000635,英 力 特,7.36,0.017980636237897585,-0.02257636122177953,-0.07304785894206545,0.13755795981452867,,,,0.07865168539325837,-0.1289940828402366,0.3585209003215433,0.21937824356325883,14608862.4,22879255.2,0.638520016158568,,0.06237191722488618,,True,-0.014178705189941243,0.0033683643222850446,False,3,2,部分收敛/待确认,-0.1289940828402366,0.517699115044248,0.04449017242602715,,,,-0.02902374670184693,7.12,7.06,0.03370786516853941,0.04249291784702569,True,2,2026-09-02,沪深主板10%,25,10.060975609756095,2,2,1,1,1,1,8,True,,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停；通过后再按方向/非极端波动/不过热排序,1,True,,,417,1,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
000720,新能泰山,4.17,0.10026385224274414,0.07474226804123707,0.0692307692307692,0.15193370165745845,,,,0.12398921832884097,0.0,0.05585106382978734,2.219997432935434,44967905.2,29147509.5,1.5427700675421343,,0.024451464319792997,,False,0.019668737060041463,0.005957005957005768,True,3,1,结构未成熟,0.0,1.0,0.08480749219562944,,,,0.029629629629629672,3.71,3.71,0.12398921832884091,0.12398921832884091,True,1,2026-09-16,沪深主板10%,12,10.026385224274414,2,2,1,1,1,1,8,True,,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停；通过后再按方向/非极端波动/不过热排序,1,True,,,417,1,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
001896,豫能控股,12.37,-0.010400000000000076,0.0518707482993197,0.057264957264957284,0.03169307756463713,,,,0.17993079584775087,-0.09310850439882712,0.07779720279720286,2.312818319660976,145017853.0,37309622.1,3.8868754181243768,0.09290661963118042,0.024452797636473837,3.799427002683764,False,0.04668801618068441,0.019725702675245316,True,3,1,结构未成熟,-0.13192982456140356,0.3309608540925265,0.03134900783725181,,,,-0.04772902232486531,11.56,11.44,0.07006920415224904,0.08129370629370625,True,1,2026-09-14,沪深主板10%,25,9.991532599491947,2,2,1,1,1,1,8,True,,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停；通过后再按方向/非极端波动/不过热排序,1,True,,,417,1,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
002015,协鑫能科,16.84,-0.018075801749271037,0.024954351795495988,-0.012316715542522005,0.20114122681883018,,,,0.08519900497512445,-0.0571108622620381,0.152258064516129,0.5595697360654361,114300533.8,127502171.1,0.8964595097784966,,0.08392408614707295,,True,0.0041582511583702075,0.0034376481744902154,True,3,3,收敛较充分,-0.0571108622620381,0.7512195121951221,0.02336604782595475,,,,-0.02546296296296302,16.08,16.08,0.047263681592039974,0.047263681592039974,True,2,2026-09-01,沪深主板10%,25,10.035335689045933,2,2,1,1,1,1,8,True,,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停；通过后再按方向/非极端波动/不过热排序,1,True,,,417,1,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
002138,顺络电子,51.12,0.03565640194489461,0.06878528120426508,0.11908931698774072,0.07825353300991345,,,,0.14021978021978027,-0.014649190439475768,0.15342714480254194,0.9139176799531835,29707520.4,27256656.1,1.0899180108890905,0.038765214907418355,0.03556709268048151,1.089918010889091,False,0.022507502500833665,0.01701839425946683,True,3,2,部分收敛/待确认,-0.055083179297597096,0.7031872509960155,0.06444560124934928,,,,0.006299212598425141,45.5,44.06,0.12351648351648348,0.16023604176123452,True,1,2026-09-07,沪深主板10%,25,10.002247696111466,2,2,1,1,1,1,8,True,,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停；通过后再按方向/非极端波动/不过热排序,1,True,,,417,1,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
002155,湖南黄金,27.16,0.022205494919081747,-0.045342706502636165,0.03624570774513547,0.049864708156165394,,,,0.09885931558935353,-0.08056872037914686,0.1820728291316527,0.54296577946768,70785379.4,91509032.8,0.7735343411912885,,0.05740818395076042,,True,0.002934272300469498,0.002920193693859874,True,3,3,收敛较充分,-0.08056872037914686,0.6332819722650231,0.022571111236610708,,,,-0.045342706502636165,26.3,25.6,0.0326996197718632,0.06093749999999987,True,2,2026-09-09,沪深主板10%,25,10.016286644951133,2,2,1,1,1,1,8,True,,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停；通过后再按方向/非极端波动/不过热排序,1,True,,,417,1,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
002194,武汉凡谷,11.14,0.030527289546715908,0.028624192059095055,0.11623246492985984,0.14963880288957698,,,,0.1273584905660377,-0.06778242677824253,0.1653061224489795,0.7704402515723273,81755137.8,30810693.9,2.653466295350135,0.1145022915214822,0.059867608127238216,1.9125917186824541,False,0.019152854511970796,0.02806513409961675,True,3,2,部分收敛/待确认,-0.06778242677824253,0.6478260869565221,0.06914919141993381,,,,-0.024518388791593626,10.6,9.8,0.050943396226415194,0.1367346938775511,True,1,2026-09-08,沪深主板10%,25,10.029791459781535,2,2,1,1,1,1,8,True,,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停；通过后再按方向/非极端波动/不过热排序,1,True,,,417,1,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
002213,大为股份,29.58,0.003051881993896277,0.06941431670281983,0.01719394773039884,0.027083333333333348,,,,0.1514801999231064,-0.11117788461538469,0.16138433515482695,0.9386301327063817,12652920.6,9464972.2,1.3368154002607637,0.04485532721092522,0.04578690208146897,0.9796541187939252,True,0.01522070015220689,-0.011073494145859786,False,3,2,部分收敛/待确认,-0.11117788461538469,0.49105914718019217,0.010470220506601624,,,,0.041916167664670656,26.01,26.01,0.13725490196078427,0.13725490196078427,True,1,2026-09-15,沪深主板10%,25,9.996270048489375,2,2,1,1,1,1,8,True,,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停；通过后再按方向/非极端波动/不过热排序,1,True,,,417,1,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
