股票代码,股票名称,缓存行数,最早交易日,最后交易日,日期已最新,统一深缓存就绪,需要异常补抓
603138,海量数据,26,2026-08-03,2026-09-07,True,False,False
603150,万朗磁塑,25,2026-07-31,2026-09-03,False,False,True
603151,邦基科技,25,2026-07-30,2026-09-02,False,False,True
603162,海通发展,26,2026-08-03,2026-09-07,True,False,False
603171,税友股份,25,2026-07-30,2026-09-02,False,False,True
603186,华正新材,25,2026-07-30,2026-09-02,False,False,True
603188,亚邦股份,250,2025-08-21,2026-09-01,False,True,True
603191,望变电气,25,2026-07-30,2026-09-02,False,False,True
603200,上海洗霸,120,2026-03-13,2026-09-03,False,False,True
603203,快克智能,25,2026-07-30,2026-09-02,False,False,True
603206,嘉环科技,25,2026-07-30,2026-09-02,False,False,True
603207,小方制药,25,2026-07-30,2026-09-02,False,False,True
603216,梦天家居,25,2026-07-30,2026-09-02,False,False,True
603217,元利科技,250,2025-08-22,2026-09-02,False,True,True
603221,爱丽家居,25,2026-07-20,2026-09-02,False,False,True
603228,景旺电子,25,2026-07-30,2026-09-02,False,False,True
603236,移远通信,25,2026-07-30,2026-09-02,False,False,True
603256,宏和科技,25,2026-07-30,2026-09-02,False,False,True
603259,XD药明康,25,2026-07-30,2026-09-02,False,False,True
603261,立航科技,25,2026-07-30,2026-09-02,False,False,True
603268,松发股份,120,2026-03-16,2026-09-07,True,False,False
603269,海鸥股份,25,2026-07-31,2026-09-03,False,False,True
603270,金帝股份,120,2026-03-13,2026-09-03,False,False,True
603285,键邦股份,25,2026-07-30,2026-09-02,False,False,True
603297,永新光学,120,2026-03-17,2026-09-07,True,False,False
603306,华懋科技,120,2026-03-17,2026-09-07,True,False,False
603318,水发燃气,250,2025-08-22,2026-09-02,False,True,True
603330,天洋新材,250,2025-08-22,2026-09-02,False,True,True
603333,福华尚纬,250,2025-08-22,2026-09-02,False,True,True
603335,迪生力,25,2026-07-30,2026-09-02,False,False,True
603358,华达科技,25,2026-07-30,2026-09-02,False,False,True
603366,日出东方,120,2026-03-17,2026-09-07,True,False,False
603387,基蛋生物,120,2026-03-13,2026-09-03,False,False,True
603395,红四方,25,2026-07-30,2026-09-02,False,False,True
603396,金辰股份,120,2026-03-17,2026-09-07,True,False,False
603400,华之杰,250,2025-08-22,2026-09-02,False,True,True
603459,红板科技,25,2026-07-30,2026-09-02,False,False,True
603533,掌阅科技,25,2026-07-30,2026-09-02,False,False,True
603556,海兴电力,25,2026-07-30,2026-09-02,False,False,True
603559,中通国脉,25,2026-07-30,2026-09-02,False,False,True
603580,艾艾精工,25,2026-07-30,2026-09-02,False,False,True
603618,杭电股份,25,2026-07-30,2026-09-02,False,False,True
603626,科森科技,25,2026-07-30,2026-09-02,False,False,True
603629,利通电子,25,2026-07-30,2026-09-02,False,False,True
603637,镇海股份,120,2026-03-17,2026-09-07,True,False,False
603663,三祥新材,25,2026-07-30,2026-09-02,False,False,True
603668,天马科技,25,2026-08-04,2026-09-07,True,False,False
603679,华体科技,25,2026-07-30,2026-09-02,False,False,True
603682,锦和商管,25,2026-07-30,2026-09-02,False,False,True
603688,石英股份,25,2026-07-30,2026-09-02,False,False,True
603690,至纯科技,25,2026-07-30,2026-09-02,False,False,True
603696,安记食品,25,2026-07-30,2026-09-02,False,False,True
603716,塞力医疗,25,2026-07-30,2026-09-02,False,False,True
603721,中广天择,25,2026-07-30,2026-09-02,False,False,True
603725,天安新材,25,2026-07-30,2026-09-02,False,False,True
603738,泰晶科技,25,2026-07-30,2026-09-02,False,False,True
603757,大元泵业,25,2026-07-30,2026-09-02,False,False,True
603773,沃格光电,25,2026-07-30,2026-09-02,False,False,True
603778,国晟科技,120,2026-03-13,2026-09-03,False,False,True
603797,联泰环保,120,2026-03-17,2026-09-07,True,False,False
603800,洪田股份,25,2026-07-30,2026-09-02,False,False,True
603801,志邦家居,25,2026-07-30,2026-09-02,False,False,True
603848,好太太,250,2025-08-27,2026-09-07,True,True,False
603880,南卫股份,120,2026-03-13,2026-09-03,False,False,True
603890,春秋电子,120,2026-03-13,2026-09-03,False,False,True
603900,莱绅通灵,25,2026-07-30,2026-09-02,False,False,True
603912,佳力图,250,2025-08-25,2026-09-03,False,True,True
603931,格林达,25,2026-07-30,2026-09-02,False,False,True
603936,博敏电子,120,2026-03-13,2026-09-03,False,False,True
603938,三孚股份,25,2026-07-30,2026-09-02,False,False,True
603955,大千生态,250,2025-08-27,2026-09-07,True,True,False
603958,哈森股份,25,2026-07-30,2026-09-02,False,False,True
603978,深圳新星,25,2026-07-30,2026-09-02,False,False,True
603980,吉华集团,25,2026-07-30,2026-09-02,False,False,True
603989,艾华集团,25,2026-07-30,2026-09-02,False,False,True
603990,麦迪科技,25,2026-07-30,2026-09-02,False,False,True
603995,甬金股份,120,2026-03-17,2026-09-07,True,False,False
605006,山东玻纤,120,2026-03-17,2026-09-07,True,False,False
605060,联德股份,25,2026-07-30,2026-09-02,False,False,True
605068,明新旭腾,25,2026-07-30,2026-09-02,False,False,True
605118,力鼎光电,120,2026-03-13,2026-09-03,False,False,True
605162,新中港,120,2026-03-17,2026-09-07,True,False,False
605167,利柏特,25,2026-07-30,2026-09-02,False,False,True
605168,三人行,120,2026-03-17,2026-09-07,True,False,False
605178,时空科技,120,2026-03-17,2026-09-07,True,False,False
605179,一鸣食品,25,2026-07-30,2026-09-02,False,False,True
605188,国光连锁,25,2026-07-30,2026-09-02,False,False,True
605198,安德利,120,2026-03-17,2026-09-07,True,False,False
605288,凯迪股份,25,2026-07-30,2026-09-02,False,False,True
605289,罗曼股份,25,2026-07-30,2026-09-02,False,False,True
605388,均瑶健康,120,2026-03-13,2026-09-03,False,False,True
605398,新炬网络,26,2026-08-03,2026-09-07,True,False,False
605488,福莱新材,25,2026-07-30,2026-09-02,False,False,True
605577,龙版传媒,25,2026-07-30,2026-09-02,False,False,True
605580,恒盛能源,26,2026-08-03,2026-09-07,True,False,False
605589,圣泉集团,25,2026-07-30,2026-09-02,False,False,True
688003,天准科技,25,2026-07-30,2026-09-02,False,False,True
688020,方邦股份,25,2026-07-30,2026-09-02,False,False,True
688111,金山办公,25,2026-07-30,2026-09-02,False,False,True
688112,鼎阳科技,120,2026-03-17,2026-09-07,True,False,False
688123,聚辰股份,25,2026-07-30,2026-09-02,False,False,True
688137,近岸蛋白,25,2026-07-30,2026-09-02,False,False,True
688143,长盈通,25,2026-07-30,2026-09-02,False,False,True
688146,中船特气,25,2026-07-30,2026-09-02,False,False,True
688152,麒麟信安,25,2026-07-30,2026-09-02,False,False,True
688158,优刻得,25,2026-07-30,2026-09-02,False,False,True
688167,炬光科技,120,2026-03-17,2026-09-07,True,False,False
688185,康希诺,25,2026-07-30,2026-09-02,False,False,True
688195,腾景科技,25,2026-07-30,2026-09-02,False,False,True
688205,德科立,25,2026-08-04,2026-09-07,True,False,False
688209,英集芯,25,2026-07-31,2026-09-03,False,False,True
688234,天岳先进,25,2026-07-30,2026-09-02,False,False,True
688280,精进电动,25,2026-07-30,2026-09-02,False,False,True
688286,敏芯股份,120,2026-03-17,2026-09-07,True,False,False
688300,联瑞新材,25,2026-07-30,2026-09-02,False,False,True
688368,晶丰明源,25,2026-07-30,2026-09-02,False,False,True
688378,奥来德,25,2026-07-30,2026-09-02,False,False,True
688419,耐科装备,25,2026-07-30,2026-09-02,False,False,True
688432,有研硅,120,2026-03-09,2026-08-28,False,False,True
688433,华曙高科,25,2026-07-30,2026-09-02,False,False,True
688435,英方软件,25,2026-07-30,2026-09-02,False,False,True
688443,智翔金泰,25,2026-07-30,2026-09-02,False,False,True
688485,九州一轨,25,2026-07-30,2026-09-02,False,False,True
688498,源杰科技,25,2026-07-30,2026-09-02,False,False,True
688545,兴福电子,25,2026-07-30,2026-09-02,False,False,True
688596,正帆科技,25,2026-07-30,2026-09-02,False,False,True
688598,金博股份,25,2026-07-30,2026-09-02,False,False,True
688600,皖仪科技,25,2026-07-30,2026-09-02,False,False,True
688601,力芯微,25,2026-07-30,2026-09-02,False,False,True
688603,天承科技,120,2026-03-17,2026-09-07,True,False,False
688618,三旺通信,120,2026-03-13,2026-09-03,False,False,True
688625,呈和科技,25,2026-07-30,2026-09-02,False,False,True
688655,迅捷兴,25,2026-08-04,2026-09-07,True,False,False
688661,和林微纳,25,2026-07-30,2026-09-02,False,False,True
688662,富信科技,25,2026-07-30,2026-09-02,False,False,True
688669,聚石化学,25,2026-07-30,2026-09-02,False,False,True
688677,海泰新光,25,2026-07-30,2026-09-02,False,False,True
688790,昂瑞微,25,2026-07-30,2026-09-02,False,False,True
688808,联讯仪器,93,2026-04-24,2026-09-07,True,False,False
688825,长鑫科技,31,2026-07-27,2026-09-07,True,False,False
920006,晟楠科技,25,2026-08-04,2026-09-07,True,False,False
920021,流金科技,0,,,False,False,True
920176,维琪科技,25,2026-08-04,2026-09-07,True,False,False
920212,智新电子,0,,,False,False,True
920592,华信永道,0,,,False,False,True
920855,浙江大农,0,,,False,False,True
920895,花溪科技,0,,,False,False,True
