股票代码,股票名称,最新收盘,ret1,ret5,ret10,ret20,ret40,ret60,ret120,amp5,距20日高点,前10日区间振幅,振幅收敛比,近5日平均成交量,前10日平均成交量,成交量收敛比,近5日平均换手率,前10日平均换手率,换手率收敛比,流动性收敛证据,MA5_3日斜率,MA10_3日斜率,短期下行停止证据,整理证据可用项,整理收敛支持项,整理成熟度状态,距250日高点,250日位置,MA20距离,MA30_5日斜率,MA60_10日斜率,MA120_20日斜率,距稳健5日上沿,近5日低点,近10日低点,距近5日低点,距近10日低点,最近25日曾涨停,25日内涨停次数,最近涨停日期,涨停板规则,涨停核验交易日数,25日最大单日涨幅,阶段2分,长期趋势证据,右上角位置证据,40日仍活证据,长期下降修复惩罚,二级结构延续贡献,阶段3分,生命周期标签,阶段3通过,阶段3风险提示,阶段3规则说明,阶段排名,本阶段入选,阶段软容量下限,阶段软容量上限,实际入选数,边界分数,决策说明,OpenAI生命周期资格,OpenAI结构成熟对齐,OpenAI基础资格,OpenAI过热排序惩罚,OpenAI前置对齐分,OpenAI输入排名,OpenAI输入资格,OpenAI输入上限,OpenAI实际输入数,OpenAI前置判定代码,OpenAI前置判定原因,阶段2通过,基础整理条件,整理成熟,振幅收敛,流动性收敛,短期下行停止,中期趋势仍活,稳健上沿核心区,稳健上沿宽区,阶段2风险提示,阶段2规则说明
300765,石药创新,43.88,0.014097527155072731,0.03490566037735854,0.0,-0.10448979591836727,0.1891598915989161,0.7275590551181104,0.3593556381660472,0.06641275886693643,-0.1176352302433138,0.15983097191150883,0.4155187074987329,13468920.2,19348144.4,0.6961349843967466,0.00984396266481595,0.013020066919117262,0.7560608348611586,True,0.016679941901326156,-0.005290762923433001,True,3,3,收敛较充分,-0.2686666666666666,0.5701333333333334,-0.005033785315858741,0.0185676800787955,0.08354700854700825,0.0686742741556503,-0.0038592508513052293,42.01,40.23,0.0445132111402049,0.09072831220482236,True,1,2026-08-20,创业板20%,18,19.999999999999996,13,3,0,1,0,2.3880597014925375,6.388059701492537,中期上升趋势延续,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,29,True,,,96,1.2388059701492538,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限,True,True,True,0,19.388059701492537,11,True,50,21,QUALIFIED_FOR_OPENAI,进入OpenAI：三类整理成熟证据3/3且250日生命周期通过；对齐排名11/21，输入上限50只,True,True,True,True,True,True,True,True,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据
600367,红星发展,38.0,0.04856512141280356,0.10690358287212365,0.08108108108108114,0.0966810966810967,0.2850862360500508,-0.3474154216039842,0.6630196936542669,0.1373840167614488,-0.12883998165978905,0.26063183475091123,0.5271190946138573,33738181.6,34226274.2,0.9857392423975847,0.11049975351673849,0.10630163042585324,1.0394925559849573,True,0.03539823008849563,-0.003986840637894562,True,3,3,收敛较充分,-0.4271068897934569,0.4485108039711894,0.018384520555287498,0.03228600751362931,-0.08212959311115486,0.06727173614012205,0.0337323177366704,33.41,32.92,0.13738401676144885,0.15431348724179816,True,2,2026-08-24,沪深主板10%,10,10.014388489208613,13,3,0,1,0,2.3880597014925375,6.388059701492537,中期上升趋势延续,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,29,True,,,96,1.2388059701492538,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限,True,True,True,0,19.388059701492537,12,True,50,21,QUALIFIED_FOR_OPENAI,进入OpenAI：三类整理成熟证据3/3且250日生命周期通过；对齐排名12/21，输入上限50只,True,True,True,True,True,True,True,False,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据
300363,博腾股份,22.79,0.03262347077480743,0.11497064579256344,0.15861718352821552,0.041114664230242015,0.4543714103382259,0.4085290482076638,0.12155511811023612,0.1751243781094527,-0.03513971210838285,0.19892473118279563,0.8803549818475193,20563448.2,22754484.1,0.9037097088041648,0.039800426228883454,0.04561329629969549,0.8725619382423182,True,0.03503305004721424,0.04509842326902347,True,3,3,收敛较充分,-0.24710934919061778,0.5607751027598354,0.10797802518352873,0.03477633240924538,0.06069860483249645,-3.150541893215397e-05,0.022890484739676698,20.1,18.95,0.13383084577114412,0.20263852242744074,True,1,2026-08-20,创业板20%,10,20.000000000000018,15,0,0,1,0,2.9402985074626864,3.9402985074626864,中段/待确认,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,70,True,,,96,1.2388059701492538,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限,True,True,True,0,18.940298507462686,13,True,50,21,QUALIFIED_FOR_OPENAI,进入OpenAI：三类整理成熟证据3/3且250日生命周期通过；对齐排名13/21，输入上限50只,True,True,True,True,True,True,True,True,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据
300839,博汇股份,12.92,0.02215189873417711,0.03194888178913735,0.02215189873417711,0.03608660785886131,0.2997987927565393,0.08117154811715488,0.016522423288748866,0.05519480519480517,-0.09014084507042253,0.12733171127331713,0.43347257837703673,9002661.6,17468017.4,0.5153797018773293,0.03041946632384375,0.06195411379230336,0.49099994272894915,True,-0.009073842302878554,0.0028784814065661024,True,3,3,收敛较充分,-0.3770491803278688,0.3152364273204904,0.0019387359441644936,0.026857478925700784,-0.012910365178900651,-0.009891124720521227,-0.0015455950540957941,12.32,12.32,0.04870129870129869,0.04870129870129869,True,1,2026-08-21,创业板20%,15,20.019249278152063,15,0,0,1,0,2.9402985074626864,3.9402985074626864,中段/待确认,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,70,True,,,96,1.2388059701492538,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限,True,True,True,0,18.940298507462686,14,True,50,21,QUALIFIED_FOR_OPENAI,进入OpenAI：三类整理成熟证据3/3且250日生命周期通过；对齐排名14/21，输入上限50只,True,True,True,True,True,True,True,True,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据
301489,思泉新材,128.39,0.04018472008425822,0.06982751437380208,-0.01992366412213753,0.219857482185273,0.20542672049572785,-0.24618365429779243,0.022539025167250593,0.12939130434782606,-0.09271429580948343,0.25730786317192356,0.5028657218352149,5671856.8,8907651.8,0.636739842031095,0.0825317037680829,0.12801887912503176,0.6446838492272452,True,0.0060195393603836855,-0.0077059130610942494,True,3,3,收敛较充分,-0.38383644478571777,0.36036468330134347,0.03356947351473183,0.045120887319682224,-0.04449010806145459,-0.008133636781082143,0.003125244159699836,115.0,114.0,0.11643478260869555,0.12622807017543858,True,1,2026-09-03,创业板20%,18,19.999999999999996,15,0,0,1,0,2.9402985074626864,3.9402985074626864,中段/待确认,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,70,True,,,96,1.2388059701492538,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限,True,True,True,0,18.940298507462686,15,True,50,21,QUALIFIED_FOR_OPENAI,进入OpenAI：三类整理成熟证据3/3且250日生命周期通过；对齐排名15/21，输入上限50只,True,True,True,True,True,True,True,True,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据
603297,永新光学,113.01,0.029610058309037957,0.10060381768601467,0.050767085076708574,0.05745298025638634,0.2519109338650716,-0.1796602787456445,0.11164666535510537,0.13243002670359016,-0.05762174783188789,0.20522613065326634,0.6452883279631352,1050310.0,1686031.7,0.6229479552490027,0.009473232420384475,0.016338732320591402,0.579802167910269,True,0.0422828140204925,0.0031704465747020016,True,3,3,收敛较充分,-0.2607444233662589,0.40033097638032195,0.045014887832664385,0.016344015262007128,-0.02709871718656165,-0.006838237094411781,0.0018617021276596812,101.11,99.5,0.11769360102858273,0.1357788944723619,True,1,2026-08-31,沪深主板10%,18,9.997151808601545,15,0,0,1,0,2.9402985074626864,3.9402985074626864,中段/待确认,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,70,True,,,96,1.2388059701492538,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限,True,True,True,0,18.940298507462686,16,True,50,21,QUALIFIED_FOR_OPENAI,进入OpenAI：三类整理成熟证据3/3且250日生命周期通过；对齐排名16/21，输入上限50只,True,True,True,True,True,True,True,True,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据
603668,天马科技,12.97,0.017254901960784386,0.06836902800658984,0.08717518860016771,0.27657480314960625,0.23996175908221784,0.052759740259740395,0.161145926589078,0.11870196413321936,-0.05190058479532156,0.3128598848368522,0.37940934548102634,9226503.4,16748951.5,0.5508705067299288,0.016898916519689926,0.03311399706710635,0.5103254821652562,True,0.003855421686747018,0.028459912180842428,True,3,3,收敛较充分,-0.3396130346232179,0.31938775510204087,0.11006504621704893,0.02842031672695211,0.015115948746318164,-0.01800837279527845,0.021259842519685046,11.71,11.7,0.10760034158838594,0.1085470085470086,True,1,2026-09-07,沪深主板10%,18,9.974853310980713,14,0,0,1,0,2.7761194029850746,3.7761194029850746,中段/待确认,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,74,True,,,96,1.2388059701492538,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限,True,True,True,0,17.776119402985074,17,True,50,21,QUALIFIED_FOR_OPENAI,进入OpenAI：三类整理成熟证据3/3且250日生命周期通过；对齐排名17/21，输入上限50只,True,True,True,True,True,True,True,True,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据
603466,风语筑,12.59,-0.020233463035019494,-0.05124340617935186,0.01614205004035507,0.11317418213969921,0.3252631578947369,0.2070949185043145,0.3625541125541125,0.12036273701566357,-0.07358351729212653,0.20720720720720728,0.5808810351625501,78647945.8,91688050.9,0.8577774860300797,0.13221953362650957,0.15414199577380028,0.8577774860300796,True,-0.0006296237997797105,0.013292761050608615,True,3,3,收敛较充分,-0.1133802816901408,0.7072727272727274,0.03959374096858115,0.022868905619941815,0.031368792840252624,0.03271290258842141,-0.05124340617935186,12.13,11.68,0.03792250618301729,0.0779109589041096,True,1,2026-09-11,沪深主板10%,25,10.033167495854055,10,3,2,1,0,1.0074626865671643,7.007462686567164,右上角/高位趋势,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,15,True,,,96,1.2388059701492538,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限,True,True,True,0,17.007462686567166,18,True,50,21,QUALIFIED_FOR_OPENAI,进入OpenAI：三类整理成熟证据3/3且250日生命周期通过；对齐排名18/21，输入上限50只,True,True,True,True,True,True,True,False,False,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据
605177,东亚药业,24.69,-0.04079254079254069,0.04751803139584232,0.12380518889394643,0.19102749638205507,0.7241620111731844,0.5402370555208982,0.16737588652482294,0.1551499348109516,-0.07110609480812635,0.30710270822687774,0.5052053617721005,10048272.6,11412955.3,0.8804268776904786,0.08841235091610014,0.10041986808492487,0.8804268776904786,True,0.03430886243386233,0.030177258971033405,True,3,3,收敛较充分,-0.07110609480812635,0.8531468531468533,0.08860033949868829,0.07017456109638376,0.054065958782789636,0.008720633733383165,-0.05474732006125571,23.01,19.57,0.0730117340286831,0.26162493612672466,True,1,2026-09-08,沪深主板10%,18,10.024937655860345,10,3,2,1,0,1.0074626865671643,7.007462686567164,右上角/高位趋势,True,40日加速较大：仅作趋势成熟风险提示，不单独判尾端,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,15,True,,,96,1.2388059701492538,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限,True,True,True,0,17.007462686567166,19,True,50,21,QUALIFIED_FOR_OPENAI,进入OpenAI：三类整理成熟证据3/3且250日生命周期通过；对齐排名19/21，输入上限50只,True,True,True,True,True,True,True,False,False,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据
002811,郑中设计,15.37,0.019230769230769162,0.09707351891506066,0.03016085790884704,0.13515509601181686,0.6526881720430104,0.36987522281639906,0.15131086142322103,0.1312910284463894,-0.036363636363636376,0.2203519510328997,0.5958242159008021,9211124.4,16463434.2,0.5594898541885023,0.0353434757836082,0.05816167210577415,0.6076764044770195,True,0.03600793875815156,0.0006218905472636926,True,3,3,收敛较充分,-0.13796971396522706,0.7290748898678414,0.08587375039739986,0.05849256900212296,0.03727570284645498,-0.0014956888967093684,0.03991880920162383,13.71,13.71,0.12107950401167011,0.12107950401167011,True,1,2026-08-20,沪深主板10%,7,9.991742361684564,12,0,0,1,0,1.8208955223880596,2.8208955223880596,中段/待确认,True,40日加速较大：仅作趋势成熟风险提示，不单独判尾端,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,78,True,,,96,1.2388059701492538,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限,True,True,True,0,14.82089552238806,20,True,50,21,QUALIFIED_FOR_OPENAI,进入OpenAI：三类整理成熟证据3/3且250日生命周期通过；对齐排名20/21，输入上限50只,True,True,True,True,True,True,True,False,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据
603980,吉华集团,8.82,0.07038834951456319,0.11363636363636376,0.11083123425692687,0.3323262839879155,0.5154639175257731,0.3323262839879155,0.40445859872611467,0.15444015444015458,-0.01672240802675584,0.2170767004341534,0.7114543114543121,53195903.2,77158441.2,0.6894372459147088,0.07840330742562687,0.1139991698990723,0.687753318686796,True,0.03638644918444167,0.02994241842610368,True,3,3,收敛较充分,-0.01672240802675584,0.9644549763033174,0.15687303252885632,0.03544244688302589,0.04606384331680036,0.018390350009887202,0.05376344086021523,7.77,7.36,0.1351351351351353,0.19836956521739135,True,1,2026-09-01,沪深主板10%,18,9.999999999999986,10,3,2,1,0,1.0074626865671643,7.007462686567164,右上角/高位趋势,True,40日加速较大：仅作趋势成熟风险提示，不单独判尾端,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,15,True,,,96,1.2388059701492538,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限,True,True,True,3,14.007462686567166,21,True,50,21,QUALIFIED_FOR_OPENAI,进入OpenAI：三类整理成熟证据3/3且250日生命周期通过；对齐排名21/21，输入上限50只,True,True,True,True,True,True,True,False,False,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据
