股票代码,股票名称,当前状态,最近提交日期,ret20,ret40,ret120,MA20距离,MA30_5日斜率,淘汰日期,淘汰原因
000007,全新好,冷却观察,2026-09-02,-0.08705882352941174,0.33639494833524686,-0.09557109557109544,-0.011213047910295537,0.01570950296162743,,
000011,深物业A,冷却观察,2026-09-04,0.10576923076923062,0.15143929912390486,0.09785202863961806,0.01922118207500123,0.02430447014692083,,
000017,深中华A,冷却观察,2026-09-04,-0.27665706051873196,0.2938144329896908,0.10410557184750724,-0.15421767943389875,0.03230037711100198,,
000020,深华发Ａ,冷却观察,2026-09-02,0.012937595129375978,0.2835101253616201,-0.13962508080155134,0.014443047139971688,0.03312108727058671,,
000026,飞亚达,冷却观察,2026-09-02,-0.03422982885085568,0.2191358024691359,0.37822749476622475,0.009558861115370965,0.0011302252139950841,,
000048,京基智农,冷却观察,2026-09-02,-0.16881959910913136,0.09122807017543844,-0.02609603340292277,-0.11164008569388251,-0.02898811667266843,,
000059,华锦股份,冷却观察,2026-09-02,0.10671936758893286,0.20171673819742475,0.05065666041275785,-0.014778325123152691,0.0318393964580268,,
000062,深圳华强,冷却观察,2026-09-07,0.006640106241699861,0.09537572254335247,-0.06265457543281139,-0.03221687875047885,-0.00037319324233164863,,
000505,京粮控股,冷却观察,2026-09-02,-0.11789181692094308,0.15009041591320083,-0.07692307692307687,-0.0899334621163339,0.022675848499754014,,
000506,招金黄金,冷却观察,2026-09-02,-0.20833333333333326,0.32424242424242444,0.04109589041095907,-0.09887617280131988,-0.003640508310225443,,
000517,荣安地产,冷却观察,2026-09-02,-0.12280701754385959,0.06382978723404253,,-0.05078310393925023,-0.01627486437613046,,
000520,凤凰航运,冷却观察,2026-09-02,-0.03554502369668233,0.11506849315068512,-0.02631578947368407,-0.038961038961038974,0.0073236745741125375,,
000526,学大教育,冷却观察,2026-09-09,0.03128555176336745,-0.0019267822736031004,0.17346278317152097,-0.0016107493426216202,0.0012501504810762398,,
000536,华映科技,冷却观察,2026-09-02,-0.005698005698005604,0.12944983818770228,-0.1788235294117646,-0.021175150750245342,0.011163964663624792,,
000596,古井贡酒,冷却观察,2026-09-02,-0.005533253770207303,-0.010044281239874775,-0.13577220441259674,-0.04208012624560409,-0.003211312786067566,,
000603,盛达资源,冷却观察,2026-09-02,-0.15429173249078465,0.3344412131283754,-0.16528066528066532,-0.07932640630598364,-0.004254268512715265,,
000620,盈新发展,冷却观察,2026-09-02,-0.09275362318840585,0.22265625,0.15498154981549805,-0.015568485610945149,0.02487562189054726,,
000626,远大控股,冷却观察,2026-09-07,0.04795321637426908,0.300435413642961,0.10754017305315222,-0.024390243902438824,0.024662201401525197,,
000628,高新发展,冷却观察,2026-09-03,0.22753346080305925,0.666089965397924,0.15791583166332668,0.052229020979021046,0.07095453310956201,,
000635,英 力 特,冷却观察,2026-09-02,0.1594427244582044,0.24006622516556297,-0.12397660818713452,0.018839692579745604,0.02293110971057355,,
000657,中钨高新,冷却观察,2026-09-02,-0.15339058335801015,0.18140495867768602,,-0.057842660712961624,-0.02393820794765078,,
000712,锦龙股份,冷却观察,2026-09-08,-0.06989748369058713,,,-0.10773357174787668,0.011951423247446025,,
000716,黑芝麻,冷却观察,2026-09-07,-0.03495145631067975,0.0665236051502145,-0.04971319311663491,-0.07749419953596293,0.008122342788247972,,
000720,新能泰山,冷却观察,2026-09-02,-0.07416879795396425,0.08059701492537319,-0.3296296296296296,-0.0678511651860435,0.002256944444444464,,
000721,西安饮食,冷却观察,2026-09-02,-0.10901162790697672,-0.09985315712187959,-0.204928664072633,-0.10117302052785926,-0.009629014125812518,,
000723,美锦能源,冷却观察,2026-09-02,-0.09743589743589742,-0.016759776536312887,-0.23974082073434122,-0.05932656333511488,0.0,,
000735,罗 牛 山,冷却观察,2026-09-09,-0.017421602787456525,0.08253358925143939,-0.15820895522388068,-0.07022749752720081,0.019342248751650137,,
000737,北方铜业,冷却观察,2026-09-09,-0.08817766165904639,0.07550077041602465,0.07219662058371745,-0.06028070411632058,0.0041038431016893195,,
000811,冰轮环境,冷却观察,2026-09-02,-0.08127619934792718,0.17901972504482977,1.3468173706127309,0.023611831862999644,-0.007224080267558608,,
000831,中国稀土,冷却观察,2026-09-02,-0.11363262621279402,0.1371308016877637,0.14146548072850496,-0.02769008748985302,-0.0073154511194858385,,
000833,粤桂股份,冷却观察,2026-09-09,-0.10310734463276827,0.017084890549919907,-0.23738991192954362,-0.074838521684231,-0.005694233989951392,,
000859,国风新材,冷却观察,2026-09-02,0.014623172103486848,0.07765830346475511,-0.07010309278350513,-0.014369229088127766,-0.005640055308929415,,
000887,中鼎股份,冷却观察,2026-09-02,-0.0788973384030418,0.15357142857142847,0.0936794582392777,-0.03716216216216217,-0.008495165156951368,,
000889,中嘉博创,冷却观察,2026-09-02,-0.08415841584158412,0.07246376811594213,0.12121212121212133,-0.0660103496150447,-0.008271367699891452,,
000931,中 关 村,冷却观察,2026-09-02,-0.2070175438596492,0.19261213720316617,-0.1471698113207548,-0.017925040738729026,0.01308975834292303,,
000938,紫光股份,冷却观察,2026-09-04,-0.08317320889376889,,,-0.03790759304067293,-0.01937448104068673,,
000960,锡业股份,冷却观察,2026-09-02,-0.12486157253599106,0.004767959313413783,,-0.07077239656059375,-0.028020432336393508,,
000975,山金国际,冷却观察,2026-09-02,-0.15437956204379555,0.0,,-0.09621048114992292,-0.0118701064043365,,
000977,浪潮信息,冷却观察,2026-09-03,-0.10693752395553835,0.011870295309785783,0.23454609678558835,-0.063617730980991,-0.011920239893186357,,
000989,九芝堂,冷却观察,2026-09-02,-0.06783369803063466,-0.037288135593220306,,-0.03532608695652173,-0.013149678604223891,,
001210,金房能源,冷却观察,2026-09-02,0.01553123896929054,0.6983471074380163,0.9231283422459893,-0.0035673466560455225,0.04374109205288246,,
