股票代码,股票名称,当前状态,最近提交日期,ret20,ret40,ret120,MA20距离,MA30_5日斜率,淘汰日期,淘汰原因
000007,全新好,活跃,2026-09-02,0.08679593721144974,0.15279138099902045,-0.21112600536193027,-0.025783222282001472,0.04242163226382023,,
000011,深物业A,活跃,2026-09-04,0.08827238335435061,0.3852327447833066,-0.008045977011494121,0.018529446477044687,0.02384384137050599,,
000017,深中华A,活跃,2026-09-04,0.5008103727714748,,,0.0663288807001381,,,
000020,深华发Ａ,活跃,2026-09-02,0.31277533039647576,0.4285714285714286,-0.2271784232365146,0.1819768364270984,0.044530549692045174,,
000026,飞亚达,活跃,2026-09-02,-0.06692344727973043,0.052688756110809365,0.3421052631578947,-0.060090208060526784,0.03418698258133679,,
000048,京基智农,活跃,2026-09-02,-0.12598425196850394,-0.000947418285172863,-0.009859154929577452,-0.06784530386740328,0.028896494600465727,,
000059,华锦股份,活跃,2026-09-02,0.27623126338329773,0.3423423423423422,0.03114186851211076,0.13740458015267176,0.04449519064424634,,
000062,深圳华强,活跃,2026-09-07,-0.004674883127921747,-0.07100357001190005,-0.15021770682148028,0.0025684931506848585,0.014766729534921197,,
000428,华天酒店,活跃,2026-09-07,0.14732142857142838,0.6421725239616614,0.32474226804123707,0.14783385439928542,0.05967728857536714,,
000505,京粮控股,活跃,2026-09-02,0.3856893542757416,0.4436363636363636,0.1104895104895105,0.1359084406294706,0.0523389468056672,,
000506,招金黄金,活跃,2026-09-02,0.011542497376705319,0.5374800637958534,0.08742244782853925,-0.03169102506152366,0.07012114077393394,,
000510,新金路,活跃,2026-09-02,-0.014994232987312617,0.00411522633744843,0.01909307875894961,0.013920631622688306,0.018216802961537715,,
000517,荣安地产,活跃,2026-09-02,-0.07359307359307354,,,-0.05435262925320383,,,
000520,凤凰航运,活跃,2026-09-02,0.13819095477386933,0.1212871287128714,0.01797752808988773,0.0682702511496287,0.02608190049007386,,
000523,红棉股份,活跃,2026-09-09,0.468013468013468,0.5571428571428574,0.1880108991825613,0.29858525688756554,0.05348353931969796,,
000526,学大教育,活跃,2026-09-09,0.03685231366029362,0.3533453887884268,0.0783861671469741,0.03557541961283528,0.02113141928289264,,
000536,华映科技,活跃,2026-09-02,0.04692082111436946,0.1333333333333333,-0.23225806451612907,0.0323886639676112,0.0278281911675744,,
000560,我爱我家,活跃,2026-09-09,0.3333333333333335,,,0.18518518518518512,,,
000592,平潭发展,活跃,2026-09-09,0.17321688500727817,0.3896551724137933,-0.24602432179607103,0.1884399882040695,0.05043121581825827,,
000596,古井贡酒,活跃,2026-09-02,-0.009780197620488096,0.15256425302194576,-0.08111901197604787,0.02547235317764862,0.01808037946651808,,
000603,盛达资源,活跃,2026-09-02,0.02586457425167099,0.6946711473835814,-0.1760037348272644,-0.004399819494585011,0.05714255861578965,,
000620,盈新发展,活跃,2026-09-02,0.09420289855072483,-0.10119047619047616,-0.08761329305135956,-0.049417689644318585,0.01718907987866536,,
000626,远大控股,活跃,2026-09-07,0.26289308176100623,0.48301329394387005,0.22141119221411176,0.15369146796897426,0.06501694042972939,,
000628,高新发展,活跃,2026-09-03,0.36906899204924337,0.3825433825433826,-0.026090129538405393,0.16048523848863017,0.07047684967740331,,
000635,英 力 特,活跃,2026-09-02,0.14786585365853666,0.3027681660899655,-0.18506493506493504,0.1041865239387052,0.04197994987468667,,
000657,中钨高新,活跃,2026-09-02,-0.14099105494817554,,,-0.06272028009946018,,,
000670,盈方微,活跃,2026-09-02,-0.002781641168289384,0.1472,-0.1361445783132531,0.004694177818258094,0.014558689717925288,,
000712,锦龙股份,活跃,2026-09-08,0.15201654601861425,,,0.04807601844011655,,,
000716,黑芝麻,活跃,2026-09-07,0.18426501035196674,0.3029612756264237,-0.0034843205574913716,0.08890158004949544,0.041669522308272366,,
000720,新能泰山,活跃,2026-09-02,-0.03960396039603964,0.19753086419753085,-0.032418952618453845,0.015573877764690547,0.020349100117572405,,
000721,西安饮食,活跃,2026-09-02,0.11487481590574378,0.3165217391304349,-0.0824242424242424,0.09109253387143257,0.038566656544184674,,
000723,美锦能源,活跃,2026-09-02,0.07458563535911611,0.12753623188405805,-0.26879699248120303,0.0288283522877546,0.01169113648722142,,
000735,罗 牛 山,活跃,2026-09-09,0.32954545454545436,0.39562624254473144,-0.04878048780487809,0.20112926683206434,0.045387180437199026,,
000737,北方铜业,活跃,2026-09-09,0.16395759717314484,0.3061062648691515,0.15578947368421048,0.11298824165427757,0.02342410074477841,,
000759,中百集团,活跃,2026-09-09,0.1896067415730338,0.23289665211062593,0.4331641285956007,0.2870384440054703,0.009298818798692876,,
000798,中水渔业,活跃,2026-09-09,0.5137395459976106,,,0.3354413702239789,,,
000811,冰轮环境,活跃,2026-09-02,-0.10137375651350078,,,-0.05581962521464323,,,
000831,中国稀土,活跃,2026-09-02,-0.03923647932131491,,,-0.06875551406031843,,,
000833,粤桂股份,活跃,2026-09-09,0.13767760901518855,0.15695067264573992,-0.11340206185567014,0.09885949552789741,0.013796702490256108,,
000859,国风新材,活跃,2026-09-02,-0.1499999999999999,,,-0.03890921183904228,,,
000887,中鼎股份,活跃,2026-09-02,-0.0473537604456824,0.06597402597402602,0.07603565810173052,-0.037500879476535465,0.03549236795893562,,
000889,中嘉博创,活跃,2026-09-02,-0.02450980392156865,0.20972644376899696,0.16374269005847952,-0.0010040160642571516,0.012640929279125412,,
000890,法尔胜,活跃,2026-09-02,0.16558018252933504,0.2662889518413598,-0.3426470588235294,0.10493140526510936,0.0474444394759197,,
000892,欢瑞世纪,活跃,2026-09-09,0.1905882352941175,,,0.15551495775291135,,,
000912,泸天化,活跃,2026-09-09,0.4054054054054055,0.4814814814814816,-0.10652920962199319,0.26643935703848043,0.04239445273413511,,
000930,中粮科技,活跃,2026-09-09,0.3382045929018789,0.38146551724137945,-0.0997191011235955,0.26504835208209987,0.03321775312066566,,
000931,中 关 村,活跃,2026-09-02,0.08767772511848348,,,-0.04285267438223328,,,
000938,紫光股份,活跃,2026-09-04,-0.09270270270270264,,,-0.08722605905704495,,,
000960,锡业股份,活跃,2026-09-02,-0.11009174311926606,,,-0.03150654537386277,,,
000962,东方钽业,活跃,2026-09-02,-0.04054545454545444,,,-0.022795874150478568,,,
000975,山金国际,活跃,2026-09-02,-0.018882175226586084,,,-0.03256437468580686,,,
000977,浪潮信息,活跃,2026-09-03,-0.0485203945614503,-0.1572609208972846,0.1451949302101716,-0.08488352713426761,-0.013077519081191924,,
000978,桂林旅游,活跃,2026-09-09,0.4232633279483038,0.5960144927536235,0.2002724795640327,0.3566368955959349,0.04768722466960362,,
000980,众泰汽车,活跃,2026-09-09,0.12849162011173187,0.20958083832335328,-0.24060150375939848,0.18718777549221266,0.017585457419482253,,
000988,华工科技,活跃,2026-09-09,0.023231753197893168,-0.250809172921975,-0.05061523693166936,0.04235432765319391,-0.008622984148973445,,
000989,九芝堂,活跃,2026-09-02,-0.04051172707889139,,,-0.01488616462346748,,,
001210,金房能源,活跃,2026-09-02,0.28870673952641157,0.36254212806933084,0.8412491867273912,0.017400057520851275,0.07917271201388298,,
001223,欧克科技,活跃,2026-09-02,0.013982642237222898,0.2600359496704614,0.17256760524114867,0.0402908659197152,0.04602839448366036,,
001258,立新能源,活跃,2026-09-02,-0.21733505821474786,,,-0.06411942145564231,,,
001268,联合精密,活跃,2026-09-02,0.2915601023017902,0.17770522388059695,0.07675906183368864,0.08044501497646572,0.06040344514959206,,
001277,速达股份,活跃,2026-09-02,0.06034776679168097,0.1396115793330892,-0.1528193952601471,-0.016476392270959095,0.02776746853807488,,
001326,联域股份,活跃,2026-09-02,0.2278524060533922,0.41338813857897816,0.14600857006824297,0.10032609026910055,0.07368651307427188,,
001330,博纳影业,活跃,2026-09-08,0.07522935779816509,0.2008196721311477,-0.19060773480662985,0.09491778774289994,0.0438134141520623,,
001337,四川黄金,活跃,2026-09-02,0.0732116635200335,0.4451977401129943,-0.04015009380863044,-0.005607549296869796,0.047757617254365003,,
001358,兴欣新材,活跃,2026-09-02,-0.07214895267649335,,,-0.0577669233647804,,,
001359,平安电工,活跃,2026-09-02,-0.06799729364005414,,,-0.05666837870227692,,,
001366,播恩集团,活跃,2026-09-08,0.21217105263157898,0.29184925503943915,0.050605844618674345,0.11531476997578705,0.061477815985909734,,
