股票代码,股票名称,最新收盘,ret1,ret5,ret10,ret20,ret40,ret60,ret120,amp5,距20日高点,前10日区间振幅,振幅收敛比,近5日平均成交量,前10日平均成交量,成交量收敛比,近5日平均换手率,前10日平均换手率,换手率收敛比,流动性收敛证据,MA5_3日斜率,MA10_3日斜率,短期下行停止证据,整理证据可用项,整理收敛支持项,整理成熟度状态,距250日高点,250日位置,MA20距离,MA30_5日斜率,MA60_10日斜率,MA120_20日斜率,距稳健5日上沿,近5日低点,近10日低点,距近5日低点,距近10日低点,最近25日曾涨停,25日内涨停次数,最近涨停日期,涨停板规则,涨停核验交易日数,25日最大单日涨幅,基础整理条件,振幅收敛,成交量收敛,换手率收敛,流动性收敛,短期下行停止,整理成熟,中期趋势仍活,均线趋势辅助,稳健上沿核心区,稳健上沿宽区,适度重新加速,整理成熟贡献,振幅收敛贡献,流动性收敛贡献,短期止跌贡献,40日趋势贡献,均线趋势辅助贡献,稳健上沿贡献,重新加速辅助贡献,阶段2分,阶段2通过,阶段2风险提示,阶段2规则说明,阶段排名,本阶段入选,阶段软容量下限,阶段软容量上限,实际入选数,边界分数,决策说明
002774,快意电梯,16.03,0.039559014267185555,-0.004347826086956497,0.04429967426710113,-0.029661016949152463,0.04429967426710113,0.16836734693877564,,0.12074947952810537,-0.07714450201496836,0.12892670157068067,0.9365746432433754,8686720.0,10539815.0,0.8241814491051314,0.0284992896826293,0.03740548184828977,0.7619014185732866,True,-0.004729643359324909,-0.0012730744748565836,True,3,3,收敛较充分,-0.11729074889867841,0.7386503067484664,0.007004428809247232,0.010946850434746302,0.04029263303017516,,-0.0061996280223185485,14.41,14.41,0.11242192921582239,0.11242192921582239,True,1,2026-08-14,沪深主板10%,25,10.031347962382453,True,True,True,True,True,True,True,True,True,True,True,True,3,1,1,1,3,1,4,1,15,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,1,True,,,171,8,入选：满足二级结构筛选资格条件；本阶段不设置数量下限或上限
300363,博腾股份,22.06,0.03958529688972656,0.010535959688502183,0.1727804359383307,0.08137254901960778,0.32412965186074416,0.39974619289340096,,0.11066799601196424,-0.09885620915032689,0.19892473118279563,0.5563310069790637,18854128.4,24050862.7,0.7839273224905982,0.0392488210810411,0.04821199732664537,0.8140882613745068,True,0.022250048160277203,0.037868934467233606,True,3,3,收敛较充分,-0.09885620915032689,0.784697508896797,0.06856547748795072,0.04121989511307067,0.06030617413654027,,0.0027272727272726893,20.06,18.6,0.09970089730807574,0.18602150537634388,True,1,2026-08-20,创业板20%,15,20.000000000000018,True,True,True,True,True,True,True,True,True,True,True,True,3,1,1,1,3,1,4,1,15,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,1,True,,,171,8,入选：满足二级结构筛选资格条件；本阶段不设置数量下限或上限
600165,宁科生物,3.32,0.021538461538461506,0.021538461538461506,0.05063291139240489,0.12925170068027203,0.4755555555555555,0.1985559566787003,,0.07961783439490445,-0.07777777777777783,0.10032362459546927,0.7936100267104991,16479246.4,18869364.0,0.8733334308458939,,0.023871401624851126,,True,0.006760909649661917,0.008709175738724761,True,3,3,收敛较充分,-0.14652956298200526,0.6724137931034482,0.02722772277227703,0.05423808405729047,0.029114713216957577,,-0.008955223880597107,3.14,3.11,0.0573248407643312,0.067524115755627,True,2,2026-08-18,沪深主板10%,25,10.1123595505618,True,True,True,False,True,True,True,True,True,True,True,True,3,1,1,1,3,1,4,1,15,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,1,True,,,171,8,入选：满足二级结构筛选资格条件；本阶段不设置数量下限或上限
603980,吉华集团,8.22,0.04580152671755733,0.05927835051546393,0.1244870041039674,0.21060382916053033,0.3861720067453627,0.1982507288629738,,0.1159999999999999,-0.022592152199762183,0.2552238805970149,0.45450292397660785,61113135.6,69689071.1,0.8769400228094015,,0.10296341052101801,,True,0.02857871906098519,0.02343042071197421,True,3,3,收敛较充分,-0.022592152199762183,0.9389067524115757,0.10506150433555161,0.03435856120563008,0.04938971004789594,,0.0,7.5,6.91,0.09600000000000009,0.18958031837916067,True,1,2026-09-01,沪深主板10%,25,9.999999999999986,True,True,True,False,True,True,True,True,True,True,True,True,3,1,1,1,3,1,4,1,15,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,1,True,,,171,8,入选：满足二级结构筛选资格条件；本阶段不设置数量下限或上限
000070,特发信息,17.23,0.031119090365050894,0.03235470341521873,0.10875160875160894,0.2133802816901409,0.2887060583395662,-0.31977891827872085,,0.1301587301587302,-0.03202247191011243,0.12188728702490179,1.0678614097968933,91374591.2,70551639.1,1.2951448381019968,0.0638961785283316,0.08235115647711268,0.7758989826219362,True,0.0169532574473239,0.02287237339614423,True,3,2,部分收敛/待确认,-0.3385796545105566,0.39088397790055246,0.07485963817841568,0.041014582962831225,-0.041209456188478155,,0.006425233644859807,15.75,15.26,0.09396825396825403,0.12909567496723473,True,1,2026-08-25,沪深主板10%,25,9.993155373032181,True,False,False,True,True,True,True,True,True,True,True,True,3,0,1,1,3,1,4,1,14,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,5,True,,,171,8,入选：满足二级结构筛选资格条件；本阶段不设置数量下限或上限
002138,顺络电子,51.12,0.03565640194489461,0.06878528120426508,0.11908931698774072,0.07825353300991345,0.16605839416058377,-0.2457952198288581,,0.14021978021978027,-0.014649190439475768,0.15342714480254194,0.9139176799531835,29707520.4,27256656.1,1.0899180108890905,0.038765214907418355,0.03556709268048151,1.089918010889091,False,0.022507502500833665,0.017018394259467273,True,3,2,部分收敛/待确认,-0.35875564475664834,0.40054495912806537,0.0644456012493495,0.015356688296784604,-0.049131502790816683,,0.006299212598425141,45.5,44.06,0.12351648351648348,0.16023604176123452,True,1,2026-09-07,沪深主板10%,25,10.002247696111466,True,True,False,False,False,True,True,True,True,True,True,True,3,1,0,1,3,1,4,1,14,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,5,True,,,171,8,入选：满足二级结构筛选资格条件；本阶段不设置数量下限或上限
002708,光洋股份,16.66,0.01833740831295838,0.010922330097087318,0.17655367231638408,0.5526561043802423,0.8267543859649125,0.12339851652056644,,0.0787153652392946,-0.02743724460011665,0.4775086505190309,0.16484594604460978,33798289.4,52589154.3,0.6426855470463422,0.0786980542295056,0.10319078170444365,0.7626461679000602,True,0.004614450516089663,0.06649666535896426,True,3,3,收敛较充分,-0.02743724460011665,0.9448356807511739,0.17088941209544228,0.09009851945621672,0.029198632953755688,,-0.013617525162818223,15.88,14.15,0.04911838790931977,0.1773851590106006,True,3,2026-09-07,沪深主板10%,25,10.028248587570632,True,True,True,True,True,True,True,True,True,True,True,False,3,1,1,1,3,1,4,0,14,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,5,True,,,171,8,入选：满足二级结构筛选资格条件；本阶段不设置数量下限或上限
002811,郑中设计,14.78,0.053456878118317785,0.0193103448275862,0.016506189821182904,0.22047894302229554,0.618838992332968,0.23372287145242066,,0.07804522246535364,-0.07335423197492164,0.2364341085271317,0.3300929081321516,8626092.0,16125409.2,0.534937866879062,0.0319444461764874,0.056967504535708216,0.5607485607248966,True,-0.012686463125609837,0.005549389567147678,False,3,2,部分收敛/待确认,-0.07335423197492164,0.8375,0.057602862254025,0.05631125953680338,0.036546125461254686,,0.01580756013745699,13.71,13.71,0.07804522246535361,0.07804522246535361,True,2,2026-08-20,沪深主板10%,12,10.029211295034091,True,True,True,True,True,False,True,True,True,True,True,True,3,1,1,0,3,1,4,1,14,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,5,True,,,171,8,入选：满足二级结构筛选资格条件；本阶段不设置数量下限或上限
301419,阿莱德,42.6,0.08039563783920878,0.03649635036496357,0.17614577581446733,0.17679558011049723,0.5296229802513466,-0.02001380262249819,,0.15386666666666676,-0.053333333333333344,0.20226308345120222,0.7607254079254085,6445967.2,8983711.1,0.7175171962063651,,0.08096587966896585,,True,-0.006962275330831824,0.02422918807810892,True,3,3,收敛较充分,-0.19088319088319083,0.637837837837838,0.08744208605087489,0.05798503188002968,-0.012042206442986925,,0.014285714285714235,37.5,35.35,0.13600000000000012,0.20509193776520518,True,1,2026-08-14,创业板20%,25,19.999999999999996,True,True,True,False,True,True,True,True,True,True,True,False,3,1,1,1,3,1,4,0,14,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,5,True,,,171,8,入选：满足二级结构筛选资格条件；本阶段不设置数量下限或上限
301489,思泉新材,126.69,0.031005859375,-0.024410904050516047,0.08282051282051284,0.2389008409935458,0.12115044247787599,-0.2678994510257152,,0.1264035087719298,-0.10472758108967561,0.25730786317192356,0.4912539679654938,5543073.0,9361799.2,0.5920948400602312,,0.13454578906840736,,True,-0.04680103008527503,0.014339054312697996,False,3,2,部分收敛/待确认,-0.39009243212016176,0.34858107564916796,0.03849369641129896,0.051631689748034226,-0.03333729682782571,,-0.013394595436492462,114.0,114.0,0.11131578947368426,0.11131578947368426,True,1,2026-09-03,创业板20%,25,19.999999999999996,True,True,True,False,True,False,True,True,True,True,True,True,3,1,1,0,3,1,4,1,14,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,5,True,,,171,8,入选：满足二级结构筛选资格条件；本阶段不设置数量下限或上限
