股票代码,股票名称,最新收盘,ret1,ret10,ret20,ret40,ret60,ret120,amp5,距20日高点,距250日高点,250日位置,MA20距离,MA30_5日斜率,MA60_10日斜率,MA120_20日斜率,距稳健5日上沿,近5日低点,近10日低点,距近5日低点,距近10日低点,20日方向证据,MA20上方证据,短波动非极端证据,10日不过热证据,10日非急跌证据,短沿附近辅助,阶段1分,阶段1通过,阶段1风险提示,阶段1规则说明,阶段排名,本阶段入选,阶段软容量下限,阶段软容量上限,实际入选数,边界分数,决策说明
603995,甬金股份,25.3,-0.0019723865877712132,-0.036557501904036616,0.12594570538495775,,,,0.0609705516383243,-0.09545942080800851,-0.09545942080800851,0.6731946144430846,0.013195570773512744,,,,-0.0031520882584711307,24.11,24.11,0.04935711323102443,0.04935711323102443,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,163,8,入选：阶段1分=8；软容量150-200只，本次实际163只
605006,山东玻纤,15.96,0.0999310820124053,0.12315270935960587,0.15234657039711208,,,,0.1624180626365623,-0.03855421686746996,-0.03855421686746996,0.8632478632478632,0.08715643200163492,,,,0.027027027027027195,13.73,13.09,0.16241806263656233,0.2192513368983957,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,163,8,入选：阶段1分=8；软容量150-200只，本次实际163只
605118,力鼎光电,34.44,0.09996806132226133,0.18717683557393983,0.18840579710144922,,,,0.1794520547945205,0.0,0.0,1.0,0.15438761145002333,,,,0.04936014625228502,29.2,27.83,0.17945205479452042,0.23751347466762485,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,163,8,入选：阶段1分=8；软容量150-200只，本次实际163只
605162,新中港,10.2,-0.06593406593406603,0.11597374179431053,0.1901983663943989,,,,0.14715025906735751,-0.07859078590785917,-0.07859078590785917,0.727272727272727,0.08326253186066257,,,,-0.05642923219241458,9.65,8.45,0.05699481865284972,0.20710059171597628,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,163,8,入选：阶段1分=8；软容量150-200只，本次实际163只
605168,三人行,48.86,-0.0014306151645206988,0.07219662058371723,0.2410464820929643,,,,0.10299003322259133,-0.01887550200803212,-0.01887550200803212,0.9494351802044111,0.07260852862082223,,,,0.004316546762589857,45.15,45.15,0.08217054263565893,0.08217054263565893,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,163,8,入选：阶段1分=8；软容量150-200只，本次实际163只
605178,时空科技,67.35,-0.0022222222222223476,0.03615384615384598,0.04841220423412196,,,,0.1479114713216959,-0.08553971486761724,-0.08553971486761724,0.6808510638297868,0.00979054530188761,,,,-0.057778399552322446,64.16,63.23,0.04971945137157108,0.06515894353945906,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,163,8,入选：阶段1分=8；软容量150-200只，本次实际163只
605198,安德利,66.08,-0.02031134173461835,0.06203792992606871,0.07604624653965164,,,,0.09647058823529421,-0.07308177865058219,-0.07308177865058219,0.7329574577139925,0.006120771034440642,,,,-0.04481063891298076,63.75,56.72,0.03654901960784307,0.1650211565585331,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,163,8,入选：阶段1分=8；软容量150-200只，本次实际163只
605388,均瑶健康,6.14,-0.02694136291600635,0.03367003367003352,0.028475711892797406,,,,0.053067993366500726,-0.09838472834067546,-0.09838472834067546,0.44628099173553726,0.0009781545484186527,,,,-0.025396825396825418,6.03,5.84,0.018242122719734466,0.0513698630136985,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,163,8,入选：阶段1分=8；软容量150-200只，本次实际163只
688112,鼎阳科技,66.5,-0.030470914127423865,-0.019752358490566113,0.3157894736842106,,,,0.11217110324665344,-0.09523809523809523,-0.09523809523809523,0.769205407187603,0.0666025101247043,,,,-0.07304153889043763,64.99,64.99,0.02323434374519162,0.02323434374519162,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,163,8,入选：阶段1分=8；软容量150-200只，本次实际163只
688167,炬光科技,278.97,-0.021192238868811497,0.04522292993630583,0.33894888408927293,,,,0.1443494423791821,-0.09375304551213315,-0.09375304551213315,0.8105429002822822,0.060948338809784675,,,,-0.07930693069306927,269.0,250.59,0.037063197026022454,0.11325272357236926,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,163,8,入选：阶段1分=8；软容量150-200只，本次实际163只
688286,敏芯股份,49.2,-0.0038469325774447283,0.05965970277837607,0.14338833372066007,,,,0.1641323792486584,-0.10087719298245612,-0.10087719298245612,0.6970362239297477,0.026229337226886473,,,,-0.05366416618580494,44.72,43.5,0.10017889087656529,0.13103448275862073,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,163,8,入选：阶段1分=8；软容量150-200只，本次实际163只
688432,有研硅,45.22,-0.016742770167427756,0.10292682926829255,0.5496915695681974,,,,0.16000956708921305,-0.11176586132390487,-0.11176586132390487,0.7711182622687048,0.09702696473841899,,,,-0.0575239683201334,41.81,40.23,0.08155943554173639,0.12403678846631871,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,163,8,入选：阶段1分=8；软容量150-200只，本次实际163只
688618,三旺通信,30.4,-0.015544041450777257,0.03789689313758959,0.07306741969643493,,,,0.09621993127147756,-0.10771940123275614,-0.10771940123275614,0.5997818974918211,0.007990981133326747,,,,-0.03645007923930277,29.1,28.7,0.044673539518900185,0.059233449477351874,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,163,8,入选：阶段1分=8；软容量150-200只，本次实际163只
688808,联讯仪器,2399.8,0.00033347228011670893,0.08049454755022478,0.1543049543049544,,,,0.15504587155963304,-0.046942017474185804,-0.046942017474185804,0.8881634970195857,0.06059039148769929,,,,-0.022882736156351724,2180.0,2123.0,0.10082568807339465,0.1303815355628828,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,163,8,入选：阶段1分=8；软容量150-200只，本次实际163只
000059,华锦股份,5.88,-0.021630615640598982,0.15976331360946738,0.29801324503311255,,,,0.3157894736842105,-0.05920000000000003,-0.05920000000000003,0.7909604519774011,0.19209325899645213,,,,-0.03921568627450989,4.75,4.58,0.23789473684210516,0.2838427947598252,2,2,0,1,1,1,7,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,164,False,150,200,163,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
000505,京粮控股,7.09,-0.08397932816537468,-0.05087014725568939,0.26607142857142874,,,,0.2244604316546762,-0.1668625146886017,-0.1668625146886017,0.5359477124183006,0.07424242424242422,,,,-0.05466666666666664,6.95,6.28,0.020143884892086295,0.12898089171974525,2,2,0,1,1,1,7,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,164,False,150,200,163,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
000536,华映科技,3.76,-0.0505050505050505,0.21682847896440127,0.129129129129129,,,,0.14450867052023122,-0.0505050505050505,-0.0505050505050505,0.7802197802197801,0.11045481393975187,,,,0.03581267217630857,3.46,3.09,0.08670520231213863,0.21682847896440127,2,2,1,0,1,1,7,True,近10日速度偏快,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,164,False,150,200,163,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
000592,平潭发展,6.92,-0.00717360114777621,0.11974110032362462,0.04689863842662634,,,,0.20228384991843398,-0.06105834464043425,-0.06105834464043425,0.7527472527472527,0.05664987020919221,,,,-0.037552155771905515,6.13,5.81,0.12887438825448605,0.1910499139414803,2,2,0,1,1,1,7,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,164,False,150,200,163,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
000626,远大控股,8.97,-0.037553648068669454,0.1470588235294119,0.2321428571428572,,,,0.18604651162790692,-0.07430340557275528,-0.07430340557275528,0.7508650519031146,0.09310260784791624,,,,-0.0557894736842105,8.17,7.81,0.09791921664626702,0.14852752880921916,2,2,0,1,1,1,7,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,164,False,150,200,163,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
000912,泸天化,4.38,-0.0641025641025641,0.19021739130434767,0.20329670329670324,,,,0.2538860103626943,-0.0950413223140496,-0.0950413223140496,0.6434108527131783,0.12379730596536254,,,,-0.08750000000000002,3.86,3.65,0.13471502590673579,0.19999999999999996,2,2,0,1,1,1,7,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,164,False,150,200,163,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
001268,联合精密,25.73,-0.025009473285335315,0.30542871638762037,0.3114169215086646,,,,0.17093275488069404,-0.04668395702111883,-0.04668395702111883,0.8828996282527882,0.17512730926446074,,,,-0.03992537313432831,23.05,19.6,0.11626898047722345,0.31275510204081636,2,2,1,0,1,1,7,True,近10日速度偏快,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,164,False,150,200,163,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
002015,协鑫能科,17.05,-0.021239954075775058,0.21611982881597736,0.05769230769230771,,,,0.14451612903225797,-0.038895152198421545,-0.038895152198421545,0.830882352941177,0.08709512879367498,,,,-0.02011494252873547,15.5,13.76,0.10000000000000009,0.23909883720930236,2,2,1,0,1,1,7,True,近10日速度偏快,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,164,False,150,200,163,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
002017,东信和平,16.92,0.02545454545454562,0.3229085222830339,0.20857142857142863,,,,0.11404639175257729,-0.021399652978600248,-0.021399652978600248,0.9185022026431724,0.13950904131730502,,,,0.0011834319526629056,15.52,12.81,0.09020618556701043,0.32084309133489475,2,2,1,0,1,1,7,True,近10日速度偏快,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,164,False,150,200,163,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
002081,金 螳 螂,5.34,-0.061511423550087985,-0.05319148936170215,0.34170854271356776,,,,0.17110266159695825,-0.16562500000000002,-0.16562500000000002,0.6214285714285713,0.03218324151928087,,,,-0.12459016393442623,5.26,4.71,0.015209125475285079,0.13375796178343946,2,2,1,1,1,0,7,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,164,False,150,200,163,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
002094,青岛金王,5.7,-0.008695652173912993,0.2555066079295154,0.19246861924686187,,,,0.09908256880733946,-0.048414023372287174,-0.048414023372287174,0.8053691275167786,0.13421550094517976,,,,-0.048414023372287174,5.45,4.55,0.04587155963302747,0.25274725274725274,2,2,1,0,1,1,7,True,近10日速度偏快,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,164,False,150,200,163,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
002141,贤丰控股,6.78,-0.023054755043227737,0.049535603715170407,0.20426287744227367,,,,0.25597269624573377,-0.0825439783491203,-0.0825439783491203,0.7393162393162396,0.04043581677280761,,,,-0.04507042253521121,5.86,5.66,0.15699658703071662,0.1978798586572439,2,2,0,1,1,1,7,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,164,False,150,200,163,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
002155,湖南黄金,26.21,-0.009073724007561346,0.013142636258214102,0.14905743095133728,,,,0.1820728291316527,-0.1127285037237643,-0.1127285037237643,0.5583554376657827,0.037013590773309124,,,,-0.0469090909090909,24.99,24.15,0.04881952781112453,0.0853002070393376,2,2,0,1,1,1,7,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,164,False,150,200,163,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
002165,红 宝 丽,8.39,-0.07903402854006569,0.13225371120107976,0.25411061285500747,,,,0.29476584022038577,-0.10744680851063826,-0.10744680851063826,0.6882716049382717,0.12195774271195514,,,,-0.07292817679558017,7.26,7.05,0.15564738292011038,0.19007092198581566,2,2,0,1,1,1,7,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,164,False,150,200,163,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
002265,建设工业,21.44,0.10005130836326326,0.17158469945355193,0.11492459698387947,,,,0.17158469945355193,-0.0004662004662003838,-0.0004662004662003838,0.997402597402598,0.11188901854012712,,,,0.11783107403545379,18.3,17.85,0.17158469945355193,0.20112044817927166,2,2,1,1,1,0,7,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,164,False,150,200,163,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
002303,美盈森,5.41,-0.026978417266186994,0.17099567099567103,0.03441682600382401,,,,0.20833333333333334,-0.0672413793103448,-0.0672413793103448,0.7483870967741937,0.04997573993207194,,,,-0.04920913884007039,4.8,4.55,0.12708333333333344,0.189010989010989,2,2,0,1,1,1,7,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,164,False,150,200,163,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
002349,精华制药,7.99,-0.04425837320574155,0.13655761024182067,0.19610778443113785,,,,0.2100000000000001,-0.05667060212514763,-0.05667060212514763,0.7433155080213902,0.11157484696716757,,,,-0.033857315598548876,7.0,6.74,0.14142857142857146,0.185459940652819,2,2,0,1,1,1,7,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,164,False,150,200,163,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
002354,天娱数科,8.01,-0.04186602870813394,0.08536585365853666,0.011363636363636243,,,,0.25356125356125375,-0.1070234113712375,-0.1070234113712375,0.6893203883495144,0.024755325273459805,,,,-0.029090909090909167,7.02,6.79,0.14102564102564097,0.17967599410898383,2,2,0,1,1,1,7,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,164,False,150,200,163,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
002437,誉衡药业,4.53,0.04137931034482767,0.05348837209302326,0.5513698630136987,,,,0.18536585365853678,-0.11176470588235288,-0.11176470588235288,0.7500000000000002,0.0841210960871126,,,,-0.027896995708154515,4.1,3.86,0.1048780487804879,0.17357512953367893,2,2,0,1,1,1,7,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,164,False,150,200,163,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
002445,中南文化,3.26,-0.05232558139534893,0.06885245901639347,0.11643835616438358,,,,0.15789473684210534,-0.2009803921568628,-0.2009803921568628,0.3970588235294115,0.024030155489241256,,,,-0.12834224598930488,3.23,3.02,0.009287925696594312,0.07947019867549665,2,2,1,1,1,0,7,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,164,False,150,200,163,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
002491,通鼎互联,21.46,0.014657210401891385,0.22488584474885842,0.33623910336239127,,,,0.16851762433606945,-0.11322314049586768,-0.11322314049586768,0.7453531598513012,0.07606679035250474,,,,-0.08874734607218682,20.71,17.18,0.03621438918396902,0.24912689173457525,2,2,1,0,1,1,7,True,近10日速度偏快,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,164,False,150,200,163,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
002536,飞龙股份,58.07,0.10001894298162539,0.3892344497607656,0.5213518470002618,,,,0.16140000000000002,0.0,0.0,1.0,0.24834739614123724,,,,0.04990056047730973,50.0,41.02,0.1614,0.41565090199902466,2,2,1,0,1,1,7,True,近10日速度偏快,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,164,False,150,200,163,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
002636,金安国纪,70.4,-0.03442600466328338,0.13842173350582154,0.25311498754005,,,,0.19259606373008434,-0.07793058284217402,-0.07793058284217402,0.7979626485568764,0.05178235276541088,,,,-0.07368421052631569,64.02,57.8,0.09965635738831624,0.21799307958477532,2,2,0,1,1,1,7,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,164,False,150,200,163,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
002638,勤上股份,4.61,-0.02123142250530774,0.2664835164835164,0.2595628415300546,,,,0.1080459770114944,-0.04356846473029041,-0.04356846473029041,0.8561643835616439,0.14193708199157795,,,,-0.03354297693920316,4.35,3.64,0.05977011494252893,0.2664835164835164,2,2,1,0,1,1,7,True,近10日速度偏快,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,164,False,150,200,163,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
002703,浙江世宝,17.62,-0.033991228070175294,0.26762589928057556,0.08631319358816292,,,,0.13644859813084098,-0.033991228070175294,-0.033991228070175294,0.8786692759295504,0.13556536590081536,,,,0.0022753128555177415,16.05,13.14,0.09781931464174454,0.3409436834094368,2,2,1,0,1,1,7,True,近10日速度偏快,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,164,False,150,200,163,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
002721,金一文化,3.06,-0.037735849056603765,0.2142857142857142,0.1460674157303372,,,,0.13167259786476873,-0.05263157894736836,-0.05263157894736836,0.8089887640449439,0.0658307210031348,,,,-0.01607717041800638,2.81,2.56,0.08896797153024916,0.1953125,2,2,1,0,1,1,7,True,近10日速度偏快,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,164,False,150,200,163,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
002743,富煌钢构,5.09,-0.030476190476190546,0.2661691542288558,0.32552083333333326,,,,0.15118790496760262,-0.04502814258911825,-0.04502814258911825,0.8688524590163933,0.15015252513840238,,,,-0.015473887814313358,4.63,4.0,0.09935205183585305,0.27249999999999996,2,2,1,0,1,1,7,True,近10日速度偏快,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,164,False,150,200,163,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
002811,郑中设计,14.54,0.0528602461984069,0.20066061106523536,0.41028128031037814,,,,0.14186046511627906,-0.012898845892736044,-0.012898845892736044,0.9633204633204631,0.1913638412061125,,,,0.05899490167516386,12.9,12.2,0.12713178294573635,0.19180327868852465,2,2,1,0,1,1,7,True,近10日速度偏快,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,164,False,150,200,163,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
002837,英维克,66.23,0.005007587253414325,0.25936489826963305,0.26562201414102815,,,,0.11678594664931685,-0.03539178561025336,-0.03539178561025336,0.8936077057793348,0.13113130209044965,,,,-0.02272391913826166,61.48,51.82,0.07726089785296053,0.2780779621767657,2,2,1,0,1,1,7,True,近10日速度偏快,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,164,False,150,200,163,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
002870,香山股份,53.0,0.062337141711765964,0.08717948717948709,0.38598326359832624,,,,0.1579289428076258,-0.008419083255378879,-0.008419083255378879,0.9726443768996959,0.15101039166929087,,,,0.08185343947744439,46.16,46.15,0.1481802426343155,0.1484290357529794,2,2,1,1,1,0,7,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,164,False,150,200,163,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
002918,蒙娜丽莎,11.22,-0.0418445772843723,0.14723926380368102,0.16510903426791268,,,,0.24600000000000008,-0.0995184590690209,-0.0995184590690209,0.6487252124645893,0.08900320295059694,,,,-0.06499999999999995,10.0,9.68,0.12200000000000011,0.15909090909090917,2,2,0,1,1,1,7,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,164,False,150,200,163,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
002947,恒铭达,67.75,0.05414656916135052,0.21068620443173702,0.19720798727690392,,,,0.1035474592521573,-0.01896901245293947,-0.01896901245293947,0.9337044534412955,0.12106695789586897,,,,0.003555028884609568,62.58,52.35,0.08261425375519349,0.29417382999044883,2,2,1,0,1,1,7,True,近10日速度偏快,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,164,False,150,200,163,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
002949,华阳国际,13.11,-0.011312217194570207,0.25454545454545463,0.2777777777777777,,,,0.17188755020080326,-0.10143934201507887,-0.10143934201507887,0.7016129032258063,0.13295596940759613,,,,-0.06889204545454553,12.45,10.45,0.053012048192771166,0.25454545454545463,2,2,1,0,1,1,7,True,近10日速度偏快,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,164,False,150,200,163,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
300122,智飞生物,13.64,-0.03399433427762033,0.13007456503728254,0.03726235741444861,,,,0.13421828908554573,-0.11313394018205458,-0.11313394018205458,0.48059701492537327,0.014578994346920782,,,,-0.1020408163265305,13.56,12.56,0.005899705014749346,0.08598726114649691,2,2,1,1,1,0,7,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,164,False,150,200,163,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
300189,神农种业,6.69,-0.11390728476821188,0.07211538461538458,0.4325481798715205,,,,0.23567921440261858,-0.11390728476821188,-0.11390728476821188,0.7393939393939396,0.15784008307372788,,,,-0.06824512534818927,6.11,5.46,0.09492635024549911,0.22527472527472536,2,2,0,1,1,1,7,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,164,False,150,200,163,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
300243,瑞丰高材,16.33,-0.02215568862275452,-0.13184476342371088,0.16642857142857137,,,,0.1174642635177129,-0.22606635071090064,-0.22606635071090064,0.46223224351747433,0.00137973325157148,,,,-0.08719955282280611,16.09,15.28,0.014916096954630031,0.06871727748691092,2,2,1,1,0,1,7,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,164,False,150,200,163,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
300319,麦捷科技,19.45,-0.03233830845771157,0.14411764705882346,0.20957711442786087,,,,0.23325892857142852,-0.11990950226244357,-0.11990950226244357,0.6936416184971097,0.05709394277018398,,,,-0.08297972654408303,17.92,16.72,0.08537946428571419,0.16327751196172247,2,2,0,1,1,1,7,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,164,False,150,200,163,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
300378,鼎捷数智,38.72,-0.021233569261880803,0.17618469015795868,0.05821262640065572,,,,0.3482587064676617,-0.04747847478474787,-0.04747847478474787,0.8503875968992248,0.10440822031118535,,,,0.000516795865632913,30.15,29.55,0.2842454394693201,0.3103214890016919,2,2,0,1,1,1,7,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,164,False,150,200,163,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
300530,领湃科技,21.22,0.003309692671394915,0.16657504123144573,0.06955645161290325,,,,0.24378109452736318,-0.05688888888888899,-0.05688888888888899,0.7333333333333332,0.08898696500051329,,,,0.05101535413571057,18.09,17.7,0.1730237700386954,0.19887005649717504,2,2,0,1,1,1,7,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,164,False,150,200,163,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
300570,太辰光,189.04,-0.02461173314070486,0.04864924834969764,0.42887377173091434,,,,0.1448650977435511,-0.17972750151870176,-0.17972750151870176,0.6768102372034954,0.043016715082196066,,,,-0.10194774346793356,185.69,180.66,0.01804082072270985,0.04638547547880001,2,2,1,1,1,0,7,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,164,False,150,200,163,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
300613,富瀚微,77.13,-0.017201834862385468,0.08420016868147306,0.08848433530906008,,,,0.2226222622262227,-0.05361963190184049,-0.05361963190184049,0.8461267605633801,0.04810436200570711,,,,-0.03454750281637253,66.66,64.58,0.1570657065706571,0.19433261071539176,2,2,0,1,1,1,7,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,164,False,150,200,163,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
300672,国科微,184.72,0.04044159062746422,0.13715833538537314,0.27825064009411116,,,,0.18330194601381034,-0.0784274595889044,-0.0784274595889044,0.8077299412915852,0.09042396193669511,,,,0.03542600896860981,159.3,149.75,0.15957313245448823,0.23352253756260444,2,2,0,1,1,1,7,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,164,False,150,200,163,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
300839,博汇股份,12.55,-0.023346303501945442,0.20095693779904322,0.15774907749077505,,,,0.09813463098134624,-0.1161971830985915,-0.1161971830985915,0.634146341463415,0.07209977789167965,,,,-0.04125286478227652,12.33,10.32,0.017842660178426728,0.2160852713178294,2,2,1,0,1,1,7,True,近10日速度偏快,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,164,False,150,200,163,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
301018,申菱环境,106.82,0.012799848298094219,0.23064516129032264,0.27015457788347197,,,,0.09569999999999994,-0.02509811079675095,-0.02509811079675095,0.9352331606217616,0.1162489354253855,,,,-0.016933554205779577,100.0,84.54,0.06820000000000004,0.2635438845516913,2,2,1,0,1,1,7,True,近10日速度偏快,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,164,False,150,200,163,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
