日期,开盘价,最高价,最低价,收盘价,成交量,成交额,换手率,未复权开盘价,未复权最高价,未复权最低价,未复权收盘价,前复权比例系数,5日成交量比
2026-03-12,16.44,16.5,16.05,16.12,2127835.0,48644956.0,0.02232797891084781,23.18,23.27,22.63,22.73,0.7091948966124065,0.6120950266069115
2026-03-13,16.08,16.58,16.08,16.26,3552280.0,82038719.0,0.03727508614409785,22.67,23.38,22.67,22.93,0.7091146969036198,1.0420757733546504
2026-03-16,16.24,17.06,16.21,16.66,4037874.0,95295580.0,0.04237056233996559,22.9,24.06,22.86,23.49,0.7092379736057898,1.160328092862248
2026-03-17,16.42,16.5,14.99,14.99,12779018.0,275240560.0,0.13409387683036728,23.16,23.26,21.14,21.14,0.7090823084200567,3.7447131897761357
2026-03-18,14.79,15.41,14.55,15.37,8571616.0,182239884.0,0.08994440888503369,20.85,21.73,20.52,21.67,0.7092754960775265,1.6166002332142717
2026-03-19,15.03,15.34,14.89,14.96,4792964.0,101966013.0,0.0502939368477597,21.2,21.63,21.0,21.1,0.7090047393364929,0.7713512117997634
2026-03-20,15.04,15.28,14.78,14.84,3507433.0,74107485.0,0.03680449379543605,21.21,21.55,20.84,20.92,0.7093690248565965,0.5198699806650621
2026-03-23,14.68,14.82,14.12,14.27,4348950.0,88712763.0,0.04563477143873072,20.7,20.9,19.91,20.12,0.7092445328031809,0.6454573100550464
2026-03-24,14.55,14.92,14.28,14.9,3617655.0,74492011.0,0.03796108464553085,20.52,21.04,20.13,21.01,0.7091861018562589,0.5320083855340978
2026-03-25,14.89,15.23,14.83,15.08,3403985.0,72441790.0,0.03571898445736736,20.99,21.48,20.91,21.27,0.7089797837329572,0.6852202888260531
2026-03-26,15.06,15.23,14.94,15.08,2489148.0,52919845.0,0.02611933916397606,21.24,21.47,21.06,21.27,0.7089797837329572,0.6326952480828746
2026-03-27,14.9,15.41,14.9,15.38,3476271.0,74785699.0,0.03647750205086007,21.01,21.73,21.01,21.69,0.7090825265099124,1.00081671332654
2026-03-30,15.38,15.45,15.11,15.23,2680830.0,57639710.0,0.028130713003389894,21.69,21.79,21.3,21.48,0.7090316573556797,0.7731969913029003
2026-03-31,15.19,15.35,14.73,14.77,2480849.0,52438155.0,0.026032255392451895,21.42,21.64,20.77,20.82,0.7094140249759846,0.7916985498174005
2026-04-01,14.96,15.23,14.91,15.13,3050803.0,64817346.0,0.03201294510389726,21.1,21.48,21.02,21.34,0.7089971883786317,1.0497507308987224
2026-04-02,15.15,15.23,14.86,14.96,1692262.0,35790363.0,0.017757387319801178,21.36,21.47,20.95,21.1,0.7090047393364929,0.5967956751849233
2026-04-03,14.97,14.97,14.35,14.43,1784877.0,36653456.0,0.018729222902366633,21.11,21.11,20.23,20.35,0.709090909090909,0.6669438006010755
2026-04-07,14.4,14.96,14.25,14.7,2559300.0,53088417.0,0.026855464087456406,20.3,21.1,20.1,20.73,0.7091172214182344,1.0946890408166354
2026-04-08,14.88,15.09,14.86,15.08,2283720.0,48369812.0,0.023963724630096488,20.98,21.28,20.95,21.26,0.70931326434619,0.9870772973691164
2026-04-09,15.03,15.15,14.94,14.95,1781946.0,37754196.0,0.018698467084275618,21.19,21.36,21.07,21.08,0.709203036053131,0.783551119069785
2026-04-10,15.0,15.18,14.9,14.96,2162100.0,45870747.0,0.02268753131852049,21.15,21.4,21.01,21.1,0.7090047393364929,1.0701235039627879
2026-04-13,15.0,15.07,14.79,14.85,1919852.0,40374250.0,0.020145554034005923,21.15,21.25,20.85,20.94,0.7091690544412607,0.9079939231605769
2026-04-14,14.86,14.91,14.64,14.9,2139660.0,44568439.0,0.022452062004988463,20.96,21.03,20.64,21.01,0.7091861018562589,0.999195099841056
2026-04-15,14.91,15.1,14.81,14.95,2475082.0,52375694.0,0.025971740618336958,21.03,21.29,20.88,21.08,0.709203036053131,1.202981974434831
2026-04-16,15.06,15.34,14.86,15.31,2977456.0,63665881.0,0.03124329413510788,21.23,21.63,20.96,21.59,0.7091245947197777,1.4207263538016384
2026-04-17,15.32,15.37,14.99,15.1,2151320.0,45952910.0,0.02257441370711785,21.6,21.67,21.14,21.29,0.7092531705025834,0.9214032713302467
