日期,开盘价,最高价,最低价,收盘价,成交量,成交额,换手率,未复权开盘价,未复权最高价,未复权最低价,未复权收盘价,前复权比例系数,5日成交量比
2026-03-12,35.0,35.15,34.68,34.78,798000.0,27857801.0,0.006680090523430212,35.0,35.15,34.68,34.78,1.0,0.6516341154467008
2026-03-13,34.72,35.5,34.57,35.05,1251000.0,43926630.0,0.010472171985978941,34.72,35.5,34.57,35.05,1.0,1.2014110385377321
2026-03-16,35.0,35.15,34.7,35.12,846097.0,29586158.0,0.007082712470680116,35.0,35.15,34.7,35.12,1.0,0.8485785832087357
2026-03-17,35.18,35.88,35.05,35.15,1366400.0,48385864.0,0.011438190089241908,35.18,35.88,35.05,35.15,1.0,1.500451211506739
2026-03-18,35.17,35.3,34.51,34.7,1214100.0,42219460.0,0.010163280582075966,35.17,35.3,34.51,34.7,1.0,1.1831725786964227
2026-03-19,34.36,34.56,33.67,33.71,1243900.0,42237759.0,0.010412737596610077,34.36,34.56,33.67,33.71,1.0,1.1358578799718095
2026-03-20,33.78,34.24,33.1,33.33,1247869.0,41866164.0,0.010445962257371348,33.78,34.24,33.1,33.33,1.0,1.0536769671588115
2026-03-23,32.84,32.86,30.66,30.81,2551900.0,80528105.0,0.021362058905691178,32.84,32.86,30.66,30.81,1.0,2.155916007898126
2026-03-24,31.43,31.58,30.7,31.58,1742700.0,54398543.0,0.014588212725791768,31.43,31.58,30.7,31.58,1.0,1.1428786533981605
2026-03-25,31.86,32.6,31.63,32.27,2074700.0,66977787.0,0.017367398256842935,31.86,32.6,31.63,32.27,1.0,1.2966114861516242
2026-03-26,32.23,32.6,31.0,31.12,2333500.0,73904688.0,0.019533823604541856,32.23,32.6,31.0,31.12,1.0,1.3167147214404944
2026-03-27,30.81,31.65,30.7,31.57,1489279.0,46748291.0,0.01246681520632033,30.81,31.65,30.7,31.57,1.0,0.7483310921104902
2026-03-30,31.0,31.38,30.85,31.19,1733710.0,53970459.0,0.014512957069393727,31.0,31.38,30.85,31.19,1.0,0.8505183289886195
2026-03-31,31.19,31.65,30.58,30.69,1612000.0,50043572.0,0.013494117698959276,31.19,31.65,30.58,30.69,1.0,0.8598352295402687
2026-04-01,31.08,31.74,30.82,31.7,3115900.0,97422923.0,0.02608332589217569,31.08,31.74,30.82,31.7,1.0,1.6855113532786141
2026-04-02,31.7,31.7,30.63,30.9,1865900.0,57722163.0,0.015619524946952923,31.7,31.7,30.63,30.9,1.0,0.9071516061868138
2026-04-03,31.13,31.14,30.06,30.19,1759100.0,53423536.0,0.01472549779419309,31.13,31.14,30.06,30.19,1.0,0.8959650655626804
2026-04-07,30.15,30.5,30.0,30.23,1197600.0,36214907.0,0.010025158409599026,30.15,30.5,30.0,30.23,1.0,0.5936583252450526
2026-04-08,30.64,32.32,30.64,32.21,4377300.0,139151570.0,0.03664255670201888,30.64,32.32,30.64,32.21,1.0,2.291660122506675
2026-04-09,31.92,32.41,31.68,31.84,2056300.0,65710422.0,0.017213371106929255,31.92,32.41,31.68,31.84,1.0,0.8348219360496273
2026-04-10,32.0,33.66,31.85,33.02,3693697.0,121941084.0,0.03092008812797319,32.0,33.66,31.85,33.02,1.0,1.6407388816829835
2026-04-13,32.85,33.32,32.7,32.77,2059800.0,67766269.0,0.01724266974957588,32.85,33.32,32.7,32.77,1.0,0.7871447845792078
2026-04-14,32.99,33.04,31.81,32.13,2254300.0,72630993.0,0.01887083717665254,32.99,33.04,31.81,32.13,1.0,0.8421184282318831
2026-04-15,32.44,32.44,31.74,31.87,1356100.0,43309710.0,0.011351968369453272,32.44,32.44,31.74,31.87,1.0,0.46951828829302317
2026-04-16,31.87,32.37,31.57,32.28,1501600.0,48266236.0,0.012569954799477201,31.87,32.37,31.57,32.28,1.0,0.6574317413263536
2026-04-17,32.23,32.61,31.7,31.81,1550850.0,49644165.0,0.012982228556718978,32.23,32.61,31.7,31.81,1.0,0.7136581051009447
2026-04-20,31.77,31.77,31.11,31.3,1848701.0,57963540.0,0.015475551416987416,31.77,31.77,31.11,31.3,1.0,1.059712931276619
2026-04-21,31.31,32.7,31.07,32.45,2950301.0,94290436.0,0.02469708991399333,31.31,32.7,31.07,32.45,1.0,1.7331159738101787
