日期,开盘价,最高价,最低价,收盘价,成交量,成交额,换手率,未复权开盘价,未复权最高价,未复权最低价,未复权收盘价,前复权比例系数,5日成交量比
2026-03-12,5.51,5.55,5.45,5.46,10046300.0,55811407.0,0.01052585015442342,5.58,5.62,5.52,5.53,0.9873417721518987,0.594485612925064
2026-03-13,5.46,5.54,5.42,5.43,13112227.0,72828662.0,0.013738126135272184,5.53,5.61,5.49,5.5,0.9872727272727272,0.7940919587868563
2026-03-16,5.43,5.49,5.39,5.48,11226700.0,61858104.0,0.01176259537627439,5.5,5.56,5.46,5.55,0.9873873873873875,0.7634697147333803
2026-03-17,5.48,5.51,5.33,5.35,12535200.0,68689098.0,0.013133555324420777,5.55,5.58,5.4,5.42,0.9870848708487084,0.926094261726331
2026-03-18,5.35,5.48,5.31,5.45,11646202.0,63719288.0,0.012202121887674701,5.42,5.55,5.38,5.52,0.9873188405797102,0.9351397034818665
2026-03-19,5.43,5.46,5.29,5.32,11228773.0,60980970.0,0.01176476732887088,5.5,5.53,5.36,5.39,0.9870129870129871,0.9586323467584245
2026-03-20,5.41,5.54,5.14,5.18,28803467.0,154221949.0,0.03017837189511361,5.48,5.61,5.21,5.25,0.9866666666666666,2.410368192646644
2026-03-23,5.09,5.12,4.75,4.81,28720615.0,143005453.0,0.03009156503716648,5.16,5.19,4.81,4.87,0.9876796714579055,1.9035316011690402
2026-03-24,4.92,4.98,4.8,4.97,20199121.0,100306538.0,0.02116330598300542,4.99,5.05,4.86,5.04,0.986111111111111,1.086742480762503
2026-03-25,5.04,5.47,5.04,5.47,37745751.0,202989885.0,0.03954750694207598,5.11,5.54,5.11,5.54,0.9873646209386281,1.8760653398712648
2026-03-26,5.47,5.57,5.42,5.46,53129329.0,295265562.0,0.05566540476185886,5.54,5.65,5.49,5.53,0.9873417721518987,2.0966962177624544
2026-03-27,5.45,5.49,5.34,5.37,28709961.0,156457239.0,0.030080402479056006,5.52,5.56,5.41,5.44,0.9871323529411764,0.8514310018210565
2026-03-30,5.33,5.52,5.25,5.46,26460113.0,144649254.0,0.02772316021889762,5.4,5.59,5.32,5.53,0.9873417721518987,0.7851442989061372
2026-03-31,5.47,6.0,5.47,5.95,139066187.0,827707699.0,0.14570437334232764,5.54,6.08,5.54,6.03,0.9867330016583747,4.182585746185846
2026-04-01,5.77,5.83,5.57,5.59,104253692.0,595771172.0,0.10923013846265905,5.85,5.91,5.65,5.67,0.9858906525573192,1.8282978788977742
2026-04-02,5.56,5.57,5.35,5.41,51425899.0,283777088.0,0.05388066322233192,5.63,5.64,5.42,5.48,0.9872262773722628,0.731272453369039
2026-04-03,5.42,5.46,5.05,5.07,45725135.0,238082733.0,0.047907778913707705,5.49,5.53,5.12,5.14,0.9863813229571986,0.6533733001613199
2026-04-07,5.08,5.24,5.03,5.22,31082974.0,162941084.0,0.032566688898185314,5.15,5.31,5.1,5.29,0.9867674858223062,0.4235533628600815
2026-04-08,5.32,5.74,5.27,5.74,56017578.0,318612148.0,0.058691521459813656,5.39,5.82,5.34,5.82,0.986254295532646,0.753828448038817
2026-04-09,5.71,5.9,5.71,5.77,78415352.0,460626366.0,0.08215843096048961,5.79,5.98,5.79,5.85,0.9863247863247863,1.3589933699583825
2026-04-10,5.85,6.18,5.8,5.87,69392294.0,418902855.0,0.07270466624684664,5.93,6.26,5.88,5.95,0.9865546218487394,1.3209179375289326
2026-04-13,5.92,5.93,5.76,5.81,39384920.0,231477338.0,0.04126492004657974,6.0,6.01,5.84,5.89,0.9864176570458404,0.7017149313478025
2026-04-14,5.87,6.08,5.79,6.07,78612446.0,475071382.0,0.08236493304686329,5.95,6.16,5.87,6.15,0.9869918699186991,1.4330006996384066
2026-04-15,6.01,6.01,5.86,5.91,51766693.0,309683756.0,0.054237724685510066,6.09,6.09,5.94,5.99,0.9866444073455759,0.8042737615156226
2026-04-16,5.91,5.97,5.78,5.96,40890903.0,244668786.0,0.04284278964962853,5.99,6.05,5.86,6.04,0.9867549668874173,0.6438058296157083
2026-04-17,5.94,6.12,5.88,6.11,54927257.0,335808225.0,0.05754915506957834,6.02,6.2,5.96,6.19,0.9870759289176091,0.9806783645114523
2026-04-20,6.11,6.72,6.11,6.59,122986840.0,807596256.0,0.12885749468023536,6.19,6.81,6.19,6.68,0.9865269461077845,2.3154193165318797
2026-04-21,6.53,6.6,6.37,6.47,72677843.0,476161692.0,0.07614704766577855,6.62,6.69,6.46,6.56,0.9862804878048781,1.0406807595576384
2026-04-22,6.52,6.59,6.38,6.54,52879736.0,349117341.0,0.05540389768785221,6.61,6.68,6.47,6.63,0.9864253393665159,0.7702812451871748
2026-04-23,6.55,6.58,6.31,6.34,42159901.0,273478008.0,0.0441723620090308,6.64,6.67,6.4,6.43,0.9860031104199067,0.612144053550023
2026-04-24,6.43,6.43,6.05,6.12,47683899.0,297344867.0,0.049960042568175426,6.52,6.52,6.13,6.2,0.9870967741935484,0.689808197125461
2026-04-27,6.12,6.26,6.04,6.23,34845266.0,217249958.0,0.036508570170811654,6.2,6.34,6.12,6.31,0.9873217115689383,0.5148711456766171
2026-04-28,6.22,6.28,6.16,6.19,22593237.0,142032452.0,0.02367170273288424,6.3,6.36,6.24,6.27,0.9872408293460926,0.45141937866939236
2026-04-29,6.19,6.25,6.12,6.19,25695929.0,160821566.0,0.02692249865449999,6.27,6.33,6.2,6.27,0.9872408293460926,0.6418781785091628
2026-04-30,6.14,6.25,6.01,6.14,30921772.0,191233859.0,0.032397792080790515,6.22,6.33,6.09,6.22,0.9871382636655949,0.8938052968422062
2026-05-06,6.2,6.41,6.09,6.15,42500902.0,267934542.0,0.04452964035314839,6.28,6.5,6.17,6.23,0.9871589085072231,1.3138640699394137
2026-05-07,6.17,6.18,6.05,6.09,31182512.0,192651717.0,0.032670978245773086,6.25,6.26,6.13,6.17,0.9870340356564019,0.9958829974795268
2026-05-08,6.07,6.08,5.91,6.03,31542956.0,192084113.0,0.03304862768218858,6.15,6.16,5.99,6.11,0.9869067103109657,1.0315278356390825
2026-05-11,6.06,6.08,5.91,5.94,32889191.0,198419248.0,0.034459123873088734,6.14,6.16,5.99,6.02,0.9867109634551496,1.0160764863607514
2026-05-12,5.98,6.12,5.79,5.84,35463670.0,211090937.0,0.03715649307167029,5.98,6.12,5.79,5.84,1.0,1.0489892785991837
2026-05-13,5.79,5.94,5.73,5.87,25416258.0,149364423.0,0.026629477837031092,5.79,5.94,5.73,5.87,1.0,0.7321226696758438
2026-05-14,5.92,5.94,5.6,5.62,30342749.0,173502442.0,0.03179112999286116,5.92,5.94,5.6,5.62,1.0,0.969450432173734
2026-05-15,5.59,5.66,5.47,5.5,24890300.0,137636513.0,0.02607841375418266,5.59,5.66,5.47,5.5,1.0,0.7995351303728305
2026-05-18,5.46,5.59,5.36,5.58,19710142.0,108722747.0,0.020650986056001467,5.46,5.59,5.36,5.58,1.0,0.6614045374158583
2026-05-19,5.57,5.57,5.43,5.56,17388980.0,95648211.0,0.018219025692868596,5.57,5.57,5.43,5.56,1.0,0.6401332898267489
2026-05-20,5.52,5.56,5.39,5.45,17635600.0,95956857.0,0.018477417853672462,5.52,5.56,5.39,5.45,1.0,0.7488677407322352
