日期,开盘价,最高价,最低价,收盘价,成交量,成交额,换手率,未复权开盘价,未复权最高价,未复权最低价,未复权收盘价,前复权比例系数,5日成交量比
2026-03-12,3.56,3.6,3.5,3.5,16622100.0,58835782.0,0.019109263386060213,3.56,3.6,3.5,3.5,1.0,0.9230388169749982
2026-03-13,3.51,3.53,3.44,3.46,16305241.0,56860139.0,0.018744992801281897,3.51,3.53,3.44,3.46,1.0,0.9439266641476364
2026-03-16,3.44,3.5,3.43,3.45,12204980.0,42193516.0,0.014031210102309406,3.44,3.5,3.43,3.45,1.0,0.7098560507280889
2026-03-17,3.47,3.5,3.36,3.38,16201460.0,55558487.0,0.01862568305922351,3.47,3.5,3.36,3.38,1.0,1.0512149502827273
2026-03-18,3.38,3.43,3.35,3.42,14922220.0,50546693.0,0.01715503048861067,3.38,3.43,3.35,3.42,1.0,0.9569434018711976
2026-03-19,3.4,3.42,3.33,3.34,16229600.0,54745200.0,0.018658033644990874,3.4,3.42,3.33,3.34,1.0,1.0641523150420646
2026-03-20,3.34,3.39,3.23,3.24,16666520.0,54882008.0,0.019160329946820213,3.34,3.39,3.23,3.24,1.0,1.0984544464933144
2026-03-23,3.2,3.21,3.02,3.04,26267880.0,81775742.0,0.030198340613606184,3.2,3.21,3.02,3.04,1.0,1.7230538415460168
2026-03-24,3.12,3.24,3.08,3.22,24479260.0,77245820.0,0.028142089557627998,3.12,3.24,3.08,3.22,1.0,1.3556257066301847
2026-03-25,3.47,3.54,3.47,3.54,23420152.0,82760698.0,0.026924507319145287,3.47,3.54,3.47,3.54,1.0,1.188050420897864
2026-03-26,3.51,3.51,3.31,3.38,74771138.0,252309366.0,0.08595913691515845,3.51,3.51,3.31,3.38,1.0,3.4919089819405347
2026-03-27,3.27,3.53,3.26,3.41,58130512.0,198150740.0,0.06682857548531977,3.27,3.53,3.26,3.41,1.0,1.7550958470746194
2026-03-30,3.35,3.49,3.32,3.48,40618641.0,139071315.0,0.04669640474144808,3.35,3.49,3.32,3.48,1.0,0.9807999357045056
2026-03-31,3.48,3.53,3.35,3.36,27370934.0,94240843.0,0.03146644448826987,3.48,3.53,3.35,3.36,1.0,0.6180781030132625
2026-04-01,3.49,3.5,3.37,3.4,26562673.0,90823975.0,0.030537243464712052,3.49,3.5,3.37,3.4,1.0,0.5920937527836584
2026-04-02,3.39,3.42,3.28,3.3,21369940.0,71305975.0,0.024567522274821087,3.39,3.42,3.28,3.3,1.0,0.4697642068987536
2026-04-03,3.32,3.36,3.18,3.2,16874560.0,54353331.0,0.019399498954035664,3.32,3.36,3.18,3.2,1.0,0.4847543301540281
