日期,开盘价,最高价,最低价,收盘价,成交量,成交额,换手率,未复权开盘价,未复权最高价,未复权最低价,未复权收盘价,前复权比例系数,5日成交量比
2026-03-12,11.42,11.55,11.21,11.29,10591854.0,120237246.0,0.0138004970921058,11.42,11.55,11.21,11.29,1.0,0.9167317729452592
2026-03-13,11.24,11.37,11.08,11.12,8883164.0,99718559.0,0.011574185119120688,11.24,11.37,11.08,11.12,1.0,0.7730655060797351
2026-03-16,11.07,11.17,10.98,11.14,8276219.0,91687347.0,0.010783375246971,11.07,11.17,10.98,11.14,1.0,0.7083180978222003
2026-03-17,11.19,11.56,10.92,10.94,12533249.0,140367689.0,0.016330008549885405,11.19,11.56,10.92,10.94,1.0,1.1669012960959217
2026-03-18,11.06,11.1,10.88,11.06,8553637.0,93795535.0,0.0111448328635788,11.06,11.1,10.88,11.06,1.0,0.7678087622995321
2026-03-19,10.93,10.98,10.81,10.86,9266235.0,100944448.0,0.012073301725294645,10.93,10.98,10.81,10.86,1.0,0.9486682156068938
2026-03-20,10.91,11.08,10.51,10.53,10017993.0,108162436.0,0.01305279352087333,10.91,11.08,10.51,10.53,1.0,1.0542480564695138
2026-03-23,10.38,10.51,9.7,9.86,15609495.0,157079100.0,0.02033815707398724,10.38,10.51,9.7,9.86,1.0,1.6043525962666854
2026-03-24,10.02,10.18,9.85,10.16,10034709.0,100172287.0,0.013074573382018662,10.02,10.18,9.85,10.16,1.0,0.8962665089977853
2026-03-25,10.22,10.54,10.22,10.35,8616502.0,89786766.0,0.011226741871170412,10.22,10.54,10.22,10.35,1.0,0.8055505481659656
2026-03-26,10.31,10.44,10.11,10.16,6860896.0,70357043.0,0.00893930140060846,10.31,10.44,10.11,10.16,1.0,0.6406671450935022
2026-03-27,10.04,10.26,9.97,10.2,6159900.0,62594846.0,0.008025949190544217,10.04,10.26,9.97,10.2,1.0,0.6022632756477637
2026-03-30,9.99,10.17,9.92,10.15,6885000.0,69299239.0,0.00897070734539472,9.99,10.17,9.92,10.15,1.0,0.7280860070815854
2026-03-31,10.1,10.33,10.0,10.02,6317110.0,64145967.0,0.008230783598934848,10.1,10.33,10.0,10.02,1.0,0.81919091904618
2026-04-01,10.25,10.3,10.08,10.2,5885089.0,59879293.0,0.00766788832543234,10.25,10.3,10.08,10.2,1.0,0.8446023250452477
2026-04-02,10.17,10.23,9.87,9.95,6663831.0,66860509.0,0.00868253851854307,10.17,10.23,9.87,9.95,1.0,1.0377214460136797
2026-04-03,10.02,10.13,9.81,9.84,6044361.0,59916404.0,0.007875409385754156,10.02,10.13,9.81,9.84,1.0,0.9470675094708929
2026-04-07,10.09,11.55,9.99,10.73,38870485.0,425999500.0,0.05064571464176547,10.09,11.55,9.99,10.73,1.0,6.112597420173257
2026-04-08,10.78,10.88,10.5,10.83,41570015.0,444375621.0,0.05416302671149872,10.78,10.88,10.5,10.83,1.0,3.2588149933845374
2026-04-09,10.66,11.14,10.63,11.01,30802052.0,336346626.0,0.04013307104279304,10.66,11.14,10.63,11.01,1.0,1.5551285475003727
2026-04-10,11.0,11.06,10.83,10.83,19146571.0,209459659.0,0.02494673712546427,11.0,11.06,10.83,10.83,1.0,0.7723459489682449
2026-04-13,10.65,10.76,10.6,10.68,12983455.0,138643052.0,0.016916597696020594,10.65,10.76,10.6,10.68,1.0,0.47581629594682195
2026-04-14,10.78,10.88,10.6,10.73,12600054.0,135091777.0,0.016417051121302848,10.78,10.88,10.6,10.73,1.0,0.4394164552164222
2026-04-15,10.73,11.27,10.73,10.88,22968840.0,252171985.0,0.029926905113027747,10.73,11.27,10.73,10.88,1.0,0.980718141743379
2026-04-16,10.9,11.15,10.71,11.12,21322414.0,234050617.0,0.02778171908371056,10.9,11.15,10.71,11.12,1.0,1.082345360003148
2026-04-17,11.08,11.55,11.0,11.47,28288674.0,321442499.0,0.036858302925675615,11.08,11.55,11.0,11.47,1.0,1.5888704835629626
2026-04-20,11.43,11.46,11.24,11.27,17894977.0,203062169.0,0.023315991520634648,11.43,11.46,11.24,11.27,1.0,0.91148891822115
2026-04-21,11.26,11.31,10.98,11.11,12657200.0,140427377.0,0.016491508643737114,11.26,11.31,10.98,11.11,1.0,0.6139803557913615
2026-04-22,11.14,11.68,11.13,11.56,22271586.0,256017363.0,0.02901842848566306,11.14,11.68,11.13,11.56,1.0,1.0797600805297245
2026-04-23,11.46,11.56,11.0,11.13,17240400.0,193292700.0,0.0224631202494616,11.46,11.56,11.0,11.13,1.0,0.8415299984182142
2026-04-24,11.07,11.2,10.9,10.93,12509886.0,137709312.0,0.016299568079920196,11.07,11.2,10.9,10.93,1.0,0.6359697585540924
2026-04-27,10.87,11.13,10.83,11.07,10587522.0,116525242.0,0.013794852777767347,10.87,11.13,10.83,11.07,1.0,0.6410925786138936
2026-04-28,11.02,11.06,10.82,10.92,10010070.0,109694991.0,0.013042470367017474,11.02,11.06,10.82,10.92,1.0,0.6649742912506443
2026-04-29,10.92,11.24,10.84,11.05,11442566.0,126798225.0,0.014908919515811745,10.92,11.24,10.84,11.05,1.0,0.7878442892390393
2026-04-30,11.03,11.1,10.85,11.0,9658658.0,105984232.0,0.012584603379412558,11.03,11.1,10.85,11.0,1.0,0.7815656738119571
2026-05-06,11.07,11.25,11.06,11.19,13226855.0,147587487.0,0.01723373207043876,11.07,11.25,11.06,11.19,1.0,1.219993701380269
2026-05-07,11.2,11.95,11.11,11.74,25496912.0,296439719.0,0.03322081855675857,11.2,11.95,11.11,11.74,1.0,2.321037825828291
2026-05-08,11.63,11.77,11.54,11.7,17025040.0,199043271.0,0.0221825201719156,11.63,11.77,11.54,11.7,1.0,1.2189464544177888
2026-05-11,11.72,11.98,11.7,11.83,15364905.0,181631384.0,0.020019472206941474,11.72,11.98,11.7,11.83,1.0,0.9996681068352464
2026-05-12,11.9,11.97,11.7,11.73,12350240.0,145943668.0,0.01609155972191542,11.9,11.97,11.7,11.73,1.0,0.7645089527520363
2026-05-13,11.68,11.98,11.61,11.85,13850809.0,163413497.0,0.018046703563683264,11.68,11.98,11.61,11.85,1.0,0.8297479731129913
2026-05-14,11.86,11.89,11.56,11.59,12568936.0,146805876.0,0.016376506390558623,11.86,11.89,11.56,11.59,1.0,0.7473688308994162
2026-05-15,11.58,11.73,11.32,11.4,13845801.0,159314158.0,0.018040178465297537,11.58,11.73,11.32,11.4,1.0,0.9728649957918734
2026-05-18,11.4,11.66,11.23,11.54,11543292.0,132464937.0,0.01504015894472565,11.4,11.66,11.23,11.54,1.0,0.8490125526967651
2026-05-19,11.54,11.77,11.41,11.77,11563158.0,134540062.0,0.015066043051061686,11.54,11.77,11.41,11.77,1.0,0.9011318710035079
2026-05-20,11.73,11.82,11.42,11.48,10051950.0,116010335.0,0.013097037284029113,11.73,11.82,11.42,11.48,1.0,0.7930908472568862
2026-05-21,11.49,11.78,10.9,10.94,14696802.0,166895759.0,0.01914897743721304,11.49,11.78,10.9,10.94,1.0,1.2335091569879895
2026-05-22,10.98,11.29,10.85,11.17,11304502.0,125048250.0,0.014729031100570703,10.98,11.29,10.85,11.17,1.0,0.9160711698641268
2026-05-25,11.26,11.34,10.94,11.17,10448637.0,116721136.0,0.01361389465290676,11.26,11.34,10.94,11.17,1.0,0.8830873291725733
2026-05-26,11.13,11.3,10.71,10.88,11881000.0,130258954.0,0.015480170511348534,11.13,11.3,10.71,10.88,1.0,1.0230767221086818
2026-05-27,10.88,11.05,10.38,10.52,14022940.0,149332161.0,0.01827097906492802,10.88,11.05,10.38,10.52,1.0,1.2009460100220115
2026-05-28,10.52,10.76,10.24,10.7,12179600.0,127810047.0,0.0158692268967276,10.52,10.76,10.24,10.7,1.0,0.976651317020668
2026-05-29,10.7,10.77,9.9,9.97,16227518.0,164453266.0,0.02114340085985839,10.7,10.77,9.9,9.97,1.0,1.355984178199462
2026-06-01,9.74,10.25,9.74,10.05,11939153.0,120089490.0,0.015555940089308844,9.74,10.25,9.74,10.05,1.0,0.9218042950943485
2026-06-02,10.05,10.58,9.92,10.43,16177800.0,166218758.0,0.021078621538464296,10.05,10.58,9.92,10.43,1.0,1.2209621490865894
2026-06-03,10.43,10.83,10.28,10.35,14280342.0,150101571.0,0.01860635713495261,10.43,10.83,10.28,10.35,1.0,1.0121153113063854
2026-06-04,10.22,10.45,9.98,10.03,11729200.0,118714951.0,0.015282384981206062,10.22,10.45,9.98,10.03,1.0,0.8282817061134311
2026-06-05,10.02,11.06,9.91,10.69,26040776.0,276495767.0,0.033929437987360714,10.02,11.06,9.91,10.69,1.0,1.8506958515642882
2026-06-08,10.5,10.59,9.98,10.16,20290760.0,209441198.0,0.026437540998640718,10.5,10.59,9.98,10.16,1.0,1.2655264266136739
