股票代码,股票名称,最新收盘,ret1,ret10,ret20,ret40,ret60,ret120,amp5,距20日高点,距250日高点,250日位置,MA20距离,MA30_5日斜率,MA60_10日斜率,MA120_20日斜率,距稳健5日上沿,阶段2分,长期趋势证据,右上角位置证据,40日仍活证据,长期下降修复惩罚,二级结构延续贡献,阶段3分,生命周期标签,阶段3通过,阶段3风险提示,阶段3规则说明,阶段排名,本阶段入选,决策说明
000889,中嘉博创,4.07,0.0,0.09408602150537626,0.03826530612244916,0.3432343234323434,0.10899182561307907,0.1432584269662922,0.04846938775510214,-0.0915178571428572,-0.30899830220713065,0.40131578947368435,0.0185185185185186,0.021818816547390485,0.003776847469967315,0.015000540365287085,0.0,11,3,0,1,0,1.0999999999999999,5.1,中期上升趋势延续,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,11,False,未入选：满足基础条件，但排名第11名，超出10只上限
600617,国新能源,3.46,-0.005747126436781658,0.029761904761904878,0.01764705882352935,0.2720588235294117,0.09148264984227139,0.011695906432748648,0.06287425149700598,-0.03081232492997199,-0.28364389233954457,0.4043478260869565,0.007131421918206815,0.028156312625250424,-0.0027523421372994683,0.007244015540794457,-0.005747126436781658,11,3,0,1,0,1.0999999999999999,5.1,中期上升趋势延续,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,12,False,未入选：满足基础条件，但排名第12名，超出10只上限
603400,华之杰,48.38,0.04945770065075927,0.027830890163586197,0.07582832999777644,0.2671555788370876,0.01638655462184868,-0.10967979389032023,0.1256604640477831,-0.06566241792197758,-0.29761904761904756,0.4599578503688094,0.0527346512462874,0.042841518186119476,-0.01995731869974471,-0.014951032960500377,0.017455310199789853,12,0,0,1,0,2.6,3.6,中段/待确认,True,120日趋势偏弱,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,13,False,未入选：满足基础条件，但排名第13名，超出10只上限
000007,全新好,12.93,0.005443234836703059,0.17652411282984537,0.3539267015706804,0.15446428571428572,-0.01523229246001534,-0.08621908127208489,0.06386418755052554,-0.01747720364741645,-0.27318718381112983,0.5597826086956522,0.1095855144597957,0.05703508600786922,0.008403856928021813,-0.01433969256016776,-0.0038520801232666546,11,0,0,1,0,1.0999999999999999,2.0999999999999996,中段/待确认,True,120日趋势偏弱,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,14,False,未入选：满足基础条件，但排名第14名，超出10只上限
000526,学大教育,37.41,-0.018110236220472586,-0.042977743668457524,0.05380281690140842,0.4011235955056178,0.4284077892325313,0.06916261789082578,0.12048540884137537,-0.042977743668457524,-0.3106688778330571,0.4466688546110927,0.04549773629199039,0.03518984122014923,0.043233909822597116,-0.004638837128468243,0.014370932754880439,11,0,0,1,0,1.0999999999999999,2.0999999999999996,中段/待确认,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,15,False,未入选：满足基础条件，但排名第15名，超出10只上限
002012,凯恩股份,7.35,0.009615384615384581,0.11702127659574457,0.14130434782608692,0.2068965517241379,-0.04296875,0.012396694214876103,0.07737226277372267,-0.004065040650406582,-0.23834196891191717,0.5137420718816067,0.08591268375563255,0.05118989271905461,-0.022278673948939454,-0.008907218507491876,0.009615384615384581,11,0,0,1,0,1.0999999999999999,2.0999999999999996,中段/待确认,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,16,False,未入选：满足基础条件，但排名第16名，超出10只上限
002734,利民股份,16.57,-0.0071899340922708666,0.12951601908657118,0.09300791556728227,0.02664188351920682,0.042138364779874316,-0.21469194312796214,0.10858257477243172,-0.028152492668621742,-0.25326723749436686,0.4642516682554814,0.056760204081632626,0.031906811851101446,-0.010172896949188326,-0.0418442295105812,0.01159951159951178,11,0,0,1,0,1.0999999999999999,2.0999999999999996,中段/待确认,True,120日趋势偏弱,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,17,False,未入选：满足基础条件，但排名第17名，超出10只上限
002973,侨银股份,12.78,0.01670644391408116,0.14413607878245305,0.2792792792792791,0.28830645161290325,-0.020689655172413945,-0.073913043478261,0.1016088060965283,-0.017678708685626487,-0.2356459330143541,0.5099502487562189,0.07843550905025087,0.04485714285714293,-0.009412832929782011,-0.03600865928923891,-0.005447470817120603,11,0,0,1,0,1.0999999999999999,2.0999999999999996,中段/待确认,True,120日趋势偏弱,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,18,False,未入选：满足基础条件，但排名第18名，超出10只上限
000670,盈方微,7.4,0.04225352112676073,0.0277777777777779,0.04519774011299438,0.10944527736131948,-0.2629482071713146,-0.08188585607940446,0.11661807580174924,-0.07035175879396982,-0.3410507569011576,0.3792544570502432,0.042473762062407605,0.034071212796513706,-0.04573749503333191,-0.02533166196594583,0.029207232267037586,12,0,0,1,6,2.6,-2.4,长期下降趋势修复,False,长期下降趋势中的修复/反弹，降级,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,19,False,未入选：未满足三级生命周期筛选最低资格条件
600547,山东黄金,37.89,0.027107617240444526,0.16548754229467866,0.3124350536889504,0.5528688524590164,0.4022945965951148,-0.18951871657754005,0.14434523809523814,-0.014564369310793301,-0.41608876560332875,0.3657505285412262,0.1385387400652054,0.0648830266637912,0.04776865228577076,-0.065004643362916,-0.005250721974271566,12,0,0,1,6,2.6,-2.4,长期下降趋势修复,False,长期下降趋势中的修复/反弹，降级,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,20,False,未入选：未满足三级生命周期筛选最低资格条件
600698,湖南天雁,7.68,0.042062415196743475,0.1671732522796352,0.15488721804511263,0.34736842105263155,0.23076923076923062,-0.01285347043701801,0.1195499296765119,-0.035175879396984966,-0.42428785607196406,0.28263624841571605,0.08735664731700421,0.042905286454403724,0.014884205048139254,-0.02731286820252754,0.026737967914438387,12,0,0,1,6,2.6,-2.4,长期下降趋势修复,False,长期下降趋势中的修复/反弹，降级,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,21,False,未入选：未满足三级生命周期筛选最低资格条件
000720,新能泰山,3.9,0.0025706940874035134,0.07734806629834257,0.09243697478991608,0.19631901840490795,-0.16309012875536488,-0.11363636363636376,0.044736842105263255,-0.04878048780487798,-0.4568245125348189,0.21531100478468898,0.022146507666098936,0.03278535400709903,-0.054475209272376035,-0.004140826257036712,-0.012658227848101333,11,0,0,1,6,1.0999999999999999,-3.9000000000000004,长期下降趋势修复,False,长期下降趋势中的修复/反弹，降级,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,22,False,未入选：未满足三级生命周期筛选最低资格条件
000721,西安饮食,7.3,-0.03820816864295129,0.1248073959938365,0.11280487804878048,0.32969034608378855,0.19476268412438613,-0.12679425837320568,0.12444444444444443,-0.03820816864295129,-0.35398230088495586,0.32885906040268453,0.08212273940112658,0.03369258135398123,0.012647508741258973,-0.04516144160198854,-0.00815217391304357,11,0,0,1,6,1.0999999999999999,-3.9000000000000004,长期下降趋势修复,False,长期下降趋势中的修复/反弹，降级,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,23,False,未入选：未满足三级生命周期筛选最低资格条件
002037,保利联合,7.05,-0.0028288543140029265,0.053811659192825045,0.03372434017595305,0.1691542288557213,0.014388489208633004,-0.2087542087542088,0.03498542274052468,-0.0832249674902471,-0.40556492411467115,0.22168284789644016,0.00541928123217339,0.026811266757041707,-0.008256349585923917,-0.043953541334547874,0.0014204545454545858,11,0,0,1,6,1.0999999999999999,-3.9000000000000004,长期下降趋势修复,False,长期下降趋势中的修复/反弹，降级,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,24,False,未入选：未满足三级生命周期筛选最低资格条件
002829,星网宇达,21.57,0.0,0.08994441637190498,0.039017341040462394,0.3380893300248138,-0.002773925104022079,-0.19814126394052034,0.11960985626283359,-0.032735426008968616,-0.3956290277388623,0.2828847130523109,0.04846157585184474,0.00148741418764331,-0.028400672146481565,-0.04832883997488635,0.027632205812291755,11,0,0,1,6,1.0999999999999999,-3.9000000000000004,长期下降趋势修复,False,长期下降趋势中的修复/反弹，降级,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,25,False,未入选：未满足三级生命周期筛选最低资格条件
002846,英联股份,10.96,-0.009041591320072317,0.07556427870461246,0.025257249766136747,0.09054726368159205,-0.06324786324786313,-0.273209549071618,0.05387523629489606,-0.01704035874439458,-0.5371621621621621,0.14745308310991964,0.023964123884710586,0.025633499657567782,-0.021925584963559674,-0.0589535507909944,-0.009041591320072317,11,0,0,1,6,1.0999999999999999,-3.9000000000000004,长期下降趋势修复,False,长期下降趋势中的修复/反弹，降级,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,26,False,未入选：未满足三级生命周期筛选最低资格条件
002882,金龙羽,23.92,0.006310475389146086,0.15444015444015458,0.042720139494333065,0.35064935064935066,0.16342412451361876,-0.2323491655969191,0.15247895229186165,-0.029220779220779147,-0.4138691497182063,0.3131354209028061,0.07653187515470661,0.04743127716996054,0.005103050288540967,-0.06031594706913124,0.017872340425532096,11,0,0,1,6,1.0999999999999999,-3.9000000000000004,长期下降趋势修复,False,长期下降趋势中的修复/反弹，降级,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,27,False,未入选：未满足三级生命周期筛选最低资格条件
300134,大富科技,8.82,0.0034129692832765013,0.1322207958921695,0.060096153846153744,0.10387984981226528,-0.1428571428571428,-0.22902097902097895,0.0722021660649819,-0.10728744939271262,-0.3779971791255289,0.2596685082872928,0.03327085285848175,0.024831910242131938,-0.035639731278703346,-0.05165094918331803,0.0,11,0,0,1,6,1.0999999999999999,-3.9000000000000004,长期下降趋势修复,False,长期下降趋势中的修复/反弹，降级,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,28,False,未入选：未满足三级生命周期筛选最低资格条件
300515,三德科技,16.37,0.007384615384615545,0.049358974358974406,0.031505986137366104,0.2602001539645882,0.0741469816272966,-0.16137295081967207,0.044331855604813133,-0.03364817001180642,-0.2980274442538593,0.3710407239819006,0.017149248167018794,0.0206379387698421,0.0061203787195671655,-0.035548522675159955,0.005528255528255421,11,0,0,1,6,1.0999999999999999,-3.9000000000000004,长期下降趋势修复,False,长期下降趋势中的修复/反弹，降级,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,29,False,未入选：未满足三级生命周期筛选最低资格条件
600712,南宁百货,5.7,-0.01724137931034475,0.07954545454545459,0.005291005291005346,0.19747899159663884,0.04395604395604402,-0.09379968203497613,0.0893854748603351,-0.027303754266211677,-0.31076178960096734,0.3526448362720404,0.04090577063550027,0.03276667531793409,-0.010048296651648303,-0.02656948719437824,0.0,11,0,0,1,6,1.0999999999999999,-3.9000000000000004,长期下降趋势修复,False,长期下降趋势中的修复/反弹，降级,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,30,False,未入选：未满足三级生命周期筛选最低资格条件
