股票代码,股票名称,最新收盘,ret1,ret5,ret10,ret20,ret40,ret60,ret120,amp5,距20日高点,前10日区间振幅,振幅收敛比,近5日平均成交量,前10日平均成交量,成交量收敛比,近5日平均换手率,前10日平均换手率,换手率收敛比,流动性收敛证据,MA5_3日斜率,MA10_3日斜率,短期下行停止证据,整理证据可用项,整理收敛支持项,整理成熟度状态,距250日高点,250日位置,MA20距离,MA30_5日斜率,MA60_10日斜率,MA120_20日斜率,距稳健5日上沿,近5日低点,近10日低点,距近5日低点,距近10日低点,最近25日曾涨停,25日内涨停次数,最近涨停日期,涨停板规则,涨停核验交易日数,25日最大单日涨幅,阶段2分,长期趋势证据,右上角位置证据,40日仍活证据,长期下降修复惩罚,二级结构延续贡献,阶段3分,生命周期标签,阶段3通过,阶段3风险提示,阶段3规则说明,阶段排名,本阶段入选,阶段软容量下限,阶段软容量上限,实际入选数,边界分数,决策说明,阶段2通过,基础整理条件,整理成熟,振幅收敛,流动性收敛,短期下行停止,中期趋势仍活,稳健上沿核心区,稳健上沿宽区,阶段2风险提示,阶段2规则说明
600330,天通股份,27.48,-0.03034580098800277,0.046458492003046414,-0.050449205252246054,0.10008006405124092,0.42976066597294493,-0.16423357664233584,0.6715328467153283,0.17069486404833836,-0.11354838709677417,0.19062623079952737,0.8954426855758907,105282243.2,114449194.7,0.9199037483485237,0.0635521629550508,0.09278903946198949,0.6849102364195135,True,0.03608136275425866,0.0021137861851532325,True,3,3,收敛较充分,-0.2646507894032646,0.6537114845938377,-0.012327930129748754,0.07603191120360742,-0.014567086648258343,0.07336324828470397,-0.11354838709677417,26.48,25.7,0.03776435045317217,0.06926070038910503,True,3,2026-09-07,沪深主板10%,25,10.01523229246002,9,3,2,1,0,1.6956521739130435,7.695652173913043,右上角/高位趋势,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,10,True,,,93,1.7173913043478262,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限,True,True,True,True,True,True,True,False,False,距离短周期稳健上沿较远,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据
603221,爱丽家居,26.76,0.02254489873901422,-0.029731689630166702,-0.08041237113402055,0.0794675272287213,1.2337228714524207,1.19344262295082,1.0938967136150235,0.10116731517509733,-0.20380839036001186,0.30271317829457356,0.33420188623783764,12582786.2,16899775.5,0.7445534527958669,0.05191749287984475,0.0697559561646097,0.7442732597246629,True,-0.08141834299352202,-0.01699432368821807,False,3,2,部分收敛/待确认,-0.20380839036001186,0.717175887696119,-0.04711035145817766,0.12369622396226987,0.17040971168437036,0.20599941037735858,-0.054416961130742014,25.7,25.7,0.041245136186770504,0.041245136186770504,True,5,2026-08-10,沪深主板10%,15,10.004880429477803,9,3,2,1,0,1.6956521739130435,7.695652173913043,右上角/高位趋势,True,40日加速较大：仅作趋势成熟风险提示，不单独判尾端,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,10,True,,,93,1.7173913043478262,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限,True,True,True,True,True,False,True,False,False,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据
603269,海鸥股份,24.2,-0.09363295880149813,-0.11711054359722728,0.09107303877367001,0.36723163841807915,0.8980392156862744,0.40534262485482,1.3540856031128405,0.15855181023720344,-0.16724019270474877,0.658675799086758,0.2407129736010229,45608838.4,48452980.2,0.9413009934938944,0.09816838076798373,0.11217383054514585,0.8751451233402836,True,-0.0433891856296188,0.06580864497328776,False,3,2,部分收敛/待确认,-0.16724019270474877,0.773320895522388,0.07617734691154876,0.1402960024412574,0.109818635303224,0.1498807138085696,-0.13074712643678166,24.03,22.58,0.0070744902205575055,0.07174490699734282,True,5,2026-08-31,沪深主板10%,25,10.02506265664158,9,3,2,1,0,1.6956521739130435,7.695652173913043,右上角/高位趋势,True,40日加速较大：仅作趋势成熟风险提示，不单独判尾端,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,10,True,,,93,1.7173913043478262,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限,True,True,True,True,True,False,True,False,False,距离短周期稳健上沿较远,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据
688209,英集芯,32.51,-0.01125304136253058,-0.05768115942028995,0.10054163845633046,0.477055883689232,0.48515303791685693,0.27240704500978463,0.585080448561677,0.1370765370138018,-0.10440771349862255,0.7122641509433961,0.19245182680083434,28260094.0,27128036.5,1.0417301672386057,0.06762865605046715,0.0625381144432076,1.0813990260592585,False,0.00886191198786035,0.07572175418733984,True,3,2,部分收敛/待确认,-0.10440771349862255,0.7883863763260748,0.1675974643992313,0.08503797717157835,0.06914800036593705,0.04412403841974877,-0.10317241379310349,31.88,27.73,0.0197616060225847,0.1723764875586007,True,1,2026-08-28,科创板20%,25,19.98375304630382,9,3,2,1,0,1.6956521739130435,7.695652173913043,右上角/高位趋势,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,10,True,,,93,1.7173913043478262,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限,True,True,True,True,False,True,True,False,False,距离短周期稳健上沿较远,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据
600487,亨通光电,65.24,0.020810514786418377,0.04853744776599167,-0.05036390101892296,0.035884407748491665,0.1173146086658674,-0.4108723135271808,0.5218101236295778,0.09223300970873792,-0.09652402714305497,0.26684210526315777,0.34564638746864323,165223077.0,195033694.3,0.8471514503840273,0.057337264733512,0.07948729110546757,0.7213387692056854,True,0.004229907937297606,-0.013705053927723365,False,3,2,部分收敛/待确认,-0.47745294353223866,0.4380656108597285,0.007217569184453154,0.04071218343983274,-0.08203674741643519,0.045645723893639856,-0.018799819521732597,61.8,61.22,0.05566343042071198,0.0656648154197974,True,1,2026-08-14,沪深主板10%,25,10.008733624454136,14,3,0,1,0,2.9254658385093166,6.925465838509316,中期上升趋势延续,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,15,True,,,93,1.7173913043478262,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限,True,True,True,True,True,False,True,True,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据
603002,宏昌电子,17.46,0.038667459845330265,0.1555261416280609,-0.011884550084889645,0.09193245778611625,0.09467084639498435,-0.2595419847328243,0.7636363636363637,0.16137566137566134,-0.08105263157894738,0.23975822699798524,0.6730766380626323,86601229.4,67686095.6,1.2794537582989203,0.087451504647109,0.05968378296815071,1.4652473469011857,False,0.03937204086718182,0.00443768996960503,True,3,2,部分收敛/待确认,-0.3639344262295081,0.5210930009587729,0.054666263968589535,0.042764531370179215,-0.02237526379258381,0.06474019324101699,0.02948113207547176,15.12,14.96,0.15476190476190488,0.16711229946524053,True,2,2026-08-27,沪深主板10%,25,10.01951854261549,14,3,0,1,0,2.9254658385093166,6.925465838509316,中期上升趋势延续,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,15,True,,,93,1.7173913043478262,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限,True,True,True,True,False,True,True,True,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据
002859,洁美科技,63.99,0.04218241042345272,0.04320182588849031,-0.022307104660045818,-0.12270359199341918,0.010102604577742813,-0.35733654715275676,0.6328144934932383,0.08774279973208297,-0.17708333333333337,0.13698630136986295,0.640522438044206,13402003.2,14667456.2,0.9137237580433341,0.024923230018453625,0.03424453813453264,0.7278016108887365,True,-0.006314983734132973,-0.012735767974622392,False,3,2,部分收敛/待确认,-0.4470750885682191,0.41930415263748594,-0.02271026467309134,0.005174974125129461,-0.04778122178231581,0.06904603616247673,0.008510638297872353,59.72,59.72,0.07150033489618224,0.07150033489618224,True,1,2026-08-11,沪深主板10%,25,9.99594210739887,13,3,0,1,0,2.8322981366459627,6.832298136645963,中期上升趋势延续,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,17,True,,,93,1.7173913043478262,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限,True,True,True,True,True,False,True,True,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据
002141,贤丰控股,6.34,-0.01092043681747279,-0.006269592476489061,-0.01705426356589157,-0.021604938271605034,0.04966887417218535,0.34607218683651797,0.6772486772486772,0.1433333333333334,-0.13858695652173914,0.3003533568904594,0.47721568627451,132177684.0,145087367.3,0.9110213139831368,0.13042055397909633,0.1404611666871477,0.9285168068522808,True,-0.02227573750752554,0.00697603882317277,False,3,2,部分收敛/待确认,-0.14208389715832204,0.7619047619047619,-0.027308990487879825,0.01828589600890429,0.09366083612455034,0.09549387097393014,-0.07580174927113714,6.0,6.0,0.05666666666666664,0.05666666666666664,True,1,2026-08-10,沪深主板10%,15,9.983633387888702,8,3,2,1,0,0.7173913043478262,6.717391304347826,右上角/高位趋势,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,18,True,,,93,1.7173913043478262,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限,True,True,True,True,True,False,True,False,False,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据
300929,华骐环保,15.59,-0.013915243516761544,-0.046483180428134596,-0.046483180428134596,-0.07312722948870398,0.10489014883061665,0.4679849340866291,0.31783601014370233,0.10232558139534878,-0.1443468715697036,0.20584329349269584,0.4971042760690171,3189082.0,8135415.0,0.3919999164148356,0.024172140360391874,0.06489623660993095,0.3724736845016504,True,-0.027046783625731208,-0.01723215877354578,False,3,2,部分收敛/待确认,-0.1443468715697036,0.6872770511296077,-0.054349144728860654,0.02345276872964175,0.06717458420476041,0.05267843797318639,-0.060277275467148894,15.05,15.05,0.03588039867109627,0.03588039867109627,True,1,2026-08-14,创业板20%,15,19.971469329529246,8,3,2,1,0,0.7173913043478262,6.717391304347826,右上角/高位趋势,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,18,True,,,93,1.7173913043478262,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限,True,True,True,True,True,False,True,False,False,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据
601609,金田股份,12.79,-0.03471698113207555,-0.04122938530734643,-0.014637904468413065,0.1680365296803652,0.33507306889352817,-0.016153846153846185,0.3253886010362692,0.1056782334384858,-0.08773181169757494,0.10828025477707001,0.9759695676377811,41890010.4,61207800.1,0.6843900668143764,0.0284498058640313,0.035408103527884933,0.8034829044607327,True,-0.01931362353290733,-0.0014204545454545858,False,3,2,部分收敛/待确认,-0.11057023643949937,0.709323583180987,-0.025969080801157673,0.04856290516895179,0.016373360423078243,0.03471367112084023,-0.07385952208544544,12.68,12.56,0.008675078864353258,0.018312101910827883,True,1,2026-08-14,沪深主板10%,12,10.050251256281406,8,3,2,1,0,0.7173913043478262,6.717391304347826,右上角/高位趋势,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,18,True,,,93,1.7173913043478262,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限,True,True,True,True,True,False,True,False,False,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据
002552,宝鼎科技,50.0,-0.006951340615690249,0.08790252393385556,-0.05997367926301933,-0.17559769167353667,0.02396067990989148,-0.3092968642077635,1.9429075927015895,0.13630434782608702,-0.19807538091419408,0.2862796833773088,0.47612302143858953,32053880.8,31862884.2,1.0059943286615591,0.07607093365725698,0.0864656711381482,0.8797819140930127,True,0.025451940499768178,-0.026372486434727116,False,3,2,部分收敛/待确认,-0.36692833628766774,0.5478233733811827,-0.04418722460644409,0.0443507680554418,-0.044549209117554556,0.1434649911801178,0.004621257785814681,46.0,45.48,0.08695652173913038,0.0993843447669307,True,3,2026-08-20,沪深主板10%,25,10.009643201542918,12,3,0,1,0,2.65527950310559,6.655279503105589,中期上升趋势延续,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,21,True,,,93,1.7173913043478262,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限,True,True,True,True,True,False,True,True,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据
600667,太极实业,19.5,-0.024024024024024038,0.132404181184669,-0.001536098310291889,-0.15032679738562094,0.15658362989323837,-0.06564446574029714,0.8292682926829269,0.14432989690721645,-0.19221209610604806,0.26260257913247365,0.5496134020618555,236225519.4,159504808.1,1.4809930949034509,0.1035974457169182,0.07626181760892028,1.3584444872292225,False,0.04678817515003342,-0.008870364433045008,True,3,2,部分收敛/待确认,-0.39252336448598135,0.506269592476489,-0.014280298243396938,0.012930521808573792,0.011265032729486979,0.1014945546803161,0.015625,17.46,17.06,0.11683848797250862,0.14302461899179386,True,2,2026-09-10,沪深主板10%,25,10.022026431718057,12,3,0,1,0,2.65527950310559,6.655279503105589,中期上升趋势延续,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,21,True,,,93,1.7173913043478262,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限,True,True,True,True,False,True,True,True,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据
