股票代码,股票名称,最新收盘,ret1,ret5,ret10,ret20,ret40,ret60,ret120,amp5,距20日高点,前10日区间振幅,振幅收敛比,近5日平均成交量,前10日平均成交量,成交量收敛比,近5日平均换手率,前10日平均换手率,换手率收敛比,流动性收敛证据,MA5_3日斜率,MA10_3日斜率,短期下行停止证据,整理证据可用项,整理收敛支持项,整理成熟度状态,距250日高点,250日位置,MA20距离,MA30_5日斜率,MA60_10日斜率,MA120_20日斜率,距稳健5日上沿,近5日低点,近10日低点,距近5日低点,距近10日低点,最近25日曾涨停,25日内涨停次数,最近涨停日期,涨停板规则,涨停核验交易日数,25日最大单日涨幅,阶段2分,长期趋势证据,右上角位置证据,40日仍活证据,长期下降修复惩罚,二级结构延续贡献,阶段3分,生命周期标签,阶段3通过,阶段3风险提示,阶段3规则说明,阶段排名,本阶段入选,阶段软容量下限,阶段软容量上限,实际入选数,边界分数,决策说明,OpenAI生命周期资格,OpenAI结构成熟对齐,OpenAI基础资格,OpenAI过热排序惩罚,OpenAI前置对齐分,OpenAI输入排名,OpenAI输入资格,OpenAI输入上限,OpenAI实际输入数,OpenAI前置判定代码,OpenAI前置判定原因,阶段2通过,基础整理条件,整理成熟,振幅收敛,流动性收敛,短期下行停止,中期趋势仍活,稳健上沿核心区,稳健上沿宽区,阶段2风险提示,阶段2规则说明
002774,快意电梯,16.03,0.039559014267185555,-0.004347826086956497,0.04429967426710113,-0.029661016949152463,0.04429967426710113,0.16836734693877564,0.5194312796208531,0.12074947952810537,-0.07714450201496836,0.12892670157068067,0.9365746432433754,8686720.0,10539815.0,0.8241814491051314,0.0284992896826293,0.03740548184828977,0.7619014185732866,True,-0.004729643359324909,-0.0012730744748565836,True,3,3,收敛较充分,-0.11729074889867841,0.7790456431535271,0.007004428809247232,0.010946850434746302,0.04029263303017516,0.06863880546231393,-0.0061996280223185485,14.41,14.41,0.11242192921582239,0.11242192921582239,True,1,2026-08-14,沪深主板10%,25,10.031347962382453,15,3,2,1,0,2.973684210526316,8.973684210526315,右上角/高位趋势,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,1,True,,,100,1.4736842105263157,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限,True,True,True,0,23.973684210526315,1,True,50,18,QUALIFIED_FOR_OPENAI,进入OpenAI：三类整理成熟证据3/3且250日生命周期通过；对齐排名1/18，输入上限50只,True,True,True,True,True,True,True,True,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据
603980,吉华集团,8.22,0.04580152671755733,0.05927835051546393,0.1244870041039674,0.21060382916053033,0.3861720067453627,0.1982507288629738,0.3068362480127187,0.1159999999999999,-0.022592152199762183,0.2552238805970149,0.45450292397660785,61113135.6,69689071.1,0.8769400228094015,,0.10296341052101801,,True,0.02857871906098497,0.02343042071197421,True,3,3,收敛较充分,-0.05733944954128445,0.8740554156171285,0.10506150433555161,0.03435856120563008,0.04938971004789616,0.009079203237504663,0.0,7.5,6.91,0.09600000000000009,0.18958031837916067,True,1,2026-09-01,沪深主板10%,25,9.999999999999986,15,3,2,1,0,2.973684210526316,8.973684210526315,右上角/高位趋势,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,1,True,,,100,1.4736842105263157,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限,True,True,True,0,23.973684210526315,2,True,50,18,QUALIFIED_FOR_OPENAI,进入OpenAI：三类整理成熟证据3/3且250日生命周期通过；对齐排名2/18，输入上限50只,True,True,True,True,True,True,True,True,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据
603880,南卫股份,9.96,0.01840490797546024,0.01944728761514858,0.020491803278688714,0.1786982248520712,0.7351916376306622,0.38718662952646254,0.39495798319327746,0.07082452431289639,-0.04138594802694895,0.18607305936073068,0.38062750489630187,7286053.8,13241027.8,0.5502634621762519,,0.04764943157049838,,True,-0.008254479565129924,0.007134121483897138,True,3,3,收敛较充分,-0.04138594802694895,0.9155206286836935,0.04704336399474385,0.061829850512640006,0.05131262281689519,0.05882690146981262,-0.016781836130306038,9.46,9.44,0.052854122621564414,0.05508474576271194,True,1,2026-08-17,沪深主板10%,25,9.950248756218905,14,3,2,1,0,2.7982456140350878,8.798245614035087,右上角/高位趋势,True,40日加速较大：仅作趋势成熟风险提示，不单独判尾端,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,3,True,,,100,1.4736842105263157,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限,True,True,True,0,22.79824561403509,3,True,50,18,QUALIFIED_FOR_OPENAI,进入OpenAI：三类整理成熟证据3/3且250日生命周期通过；对齐排名3/18，输入上限50只,True,True,True,True,True,True,True,True,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据
603110,东方材料,25.54,0.03233629749393696,0.0663883089770354,0.033589639821934414,-0.024073366450133804,0.325376232485729,0.007892659826361559,0.5932626325639425,0.1500896057347671,-0.0530218761586948,0.16400517911091916,0.9151516223354096,8349840.0,12479197.3,0.6691007281373779,0.0241051472226861,0.06201560387115958,0.3886948722254759,True,0.013052631578947205,0.007309217046580718,True,3,3,收敛较充分,-0.1038596491228071,0.7876614060258249,0.042470254494989756,0.01188923110029183,0.009360632183908146,0.06065378804924304,0.03150242326332786,22.32,22.32,0.14426523297491034,0.14426523297491034,True,1,2026-08-17,沪深主板10%,25,9.992069785884228,13,3,2,1,0,2.526315789473684,8.526315789473685,右上角/高位趋势,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,7,True,,,100,1.4736842105263157,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限,True,True,True,0,21.526315789473685,4,True,50,18,QUALIFIED_FOR_OPENAI,进入OpenAI：三类整理成熟证据3/3且250日生命周期通过；对齐排名4/18，输入上限50只,True,True,True,True,True,True,True,False,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据
002708,光洋股份,16.66,0.01833740831295838,0.010922330097087318,0.17655367231638408,0.5526561043802423,0.8267543859649125,0.12339851652056644,0.4094754653130288,0.0787153652392946,-0.02743724460011665,0.4775086505190309,0.16484594604460978,33798289.4,52589154.3,0.6426855470463422,0.0786980542295056,0.10319078170444365,0.7626461679000602,True,0.004614450516089885,0.06649666535896426,True,3,3,收敛较充分,-0.02743724460011665,0.9448356807511739,0.17088941209544228,0.09009851945621672,0.02919863295375591,0.019499061228747117,-0.013617525162818223,15.88,14.15,0.04911838790931977,0.1773851590106006,True,3,2026-09-07,沪深主板10%,25,10.028248587570632,14,3,2,1,0,2.7982456140350878,8.798245614035087,右上角/高位趋势,True,40日加速较大：仅作趋势成熟风险提示，不单独判尾端,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,3,True,,,100,1.4736842105263157,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限,True,True,True,2,20.79824561403509,5,True,50,18,QUALIFIED_FOR_OPENAI,进入OpenAI：三类整理成熟证据3/3且250日生命周期通过；对齐排名5/18，输入上限50只,True,True,True,True,True,True,True,True,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据
601869,长飞光纤,461.0,-0.0021645021645021467,0.042915639210008516,0.13045610593428147,0.3363868274582562,0.2604237867395762,-0.20451408061844278,0.7977615723589284,0.11682242990654206,-0.03556485355648531,0.2244058744993325,0.5205854355069014,14043559.0,14290490.2,0.9827205927477561,,0.033052938677596566,,True,0.05682949767647716,0.03749238203551997,True,3,3,收敛较充分,-0.2310386815899651,0.7373172258150164,0.11317298973876633,0.08286770774200503,-0.021479803418506527,0.08431989198623491,-0.027200405157314922,428.0,374.5,0.07710280373831768,0.23097463284379183,True,1,2026-08-27,沪深主板10%,25,9.999484562651407,12,3,2,1,0,2.2719298245614032,8.271929824561404,右上角/高位趋势,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,10,True,,,100,1.4736842105263157,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限,True,True,True,0,20.271929824561404,6,True,50,18,QUALIFIED_FOR_OPENAI,进入OpenAI：三类整理成熟证据3/3且250日生命周期通过；对齐排名6/18，输入上限50只,True,True,True,True,True,True,True,False,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据
301419,阿莱德,42.6,0.08039563783920878,0.03649635036496357,0.17614577581446733,0.17679558011049723,0.5296229802513466,-0.02001380262249819,0.22589928057553954,0.15386666666666676,-0.053333333333333344,0.20226308345120222,0.7607254079254085,6445967.2,8983711.1,0.7175171962063651,,0.08096587966896585,,True,-0.006962275330831824,0.02422918807810892,True,3,3,收敛较充分,-0.19088319088319083,0.6535677352637023,0.08744208605087489,0.05798503188002968,-0.012042206442986925,0.04560477441640609,0.014285714285714235,37.5,35.35,0.13600000000000012,0.20509193776520518,True,1,2026-08-14,创业板20%,25,19.999999999999996,14,3,2,1,0,2.7982456140350878,8.798245614035087,右上角/高位趋势,True,40日加速较大：仅作趋势成熟风险提示，不单独判尾端,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,3,True,,,100,1.4736842105263157,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限,True,True,True,3,19.79824561403509,7,True,50,18,QUALIFIED_FOR_OPENAI,进入OpenAI：三类整理成熟证据3/3且250日生命周期通过；对齐排名7/18，输入上限50只,True,True,True,True,True,True,True,True,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据
600330,天通股份,30.85,0.06269376507061653,0.050749318801089904,0.16591080876795172,0.15759849906191392,0.6109660574412534,-0.04666254635352285,0.8550811785929047,0.176425855513308,-0.004838709677419284,0.20622568093385218,0.8554989597532103,100388790.6,108999381.0,0.92100330918393,,0.08144690807784297,,True,0.012348248352410662,0.02949483393514707,True,3,3,收敛较充分,-0.17447150120417443,0.7717086834733895,0.09581742296421303,0.0779296693369469,-0.018154082860468046,0.07640853412115556,0.008169934640522847,26.3,25.7,0.1730038022813689,0.20038910505836594,True,4,2026-09-14,沪深主板10%,25,10.01523229246002,14,3,2,1,0,2.7982456140350878,8.798245614035087,右上角/高位趋势,True,40日加速较大：仅作趋势成熟风险提示，不单独判尾端,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,3,True,,,100,1.4736842105263157,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限,True,True,True,3,19.79824561403509,8,True,50,18,QUALIFIED_FOR_OPENAI,进入OpenAI：三类整理成熟证据3/3且250日生命周期通过；对齐排名8/18，输入上限50只,True,True,True,True,True,True,True,True,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据
300363,博腾股份,22.06,0.03958529688972656,0.010535959688502183,0.1727804359383307,0.08137254901960778,0.32412965186074416,0.39974619289340096,0.12723556463975472,0.11066799601196424,-0.09885620915032689,0.19892473118279563,0.5563310069790637,18854128.4,24050862.7,0.7839273224905982,0.0392488210810411,0.04821199732664537,0.8140882613745068,True,0.022250048160277203,0.037868934467233606,True,3,3,收敛较充分,-0.27122563594317806,0.5179095713446857,0.06856547748795072,0.04121989511307067,0.06030617413654005,-0.002560364300692064,0.0027272727272726893,20.06,18.6,0.09970089730807574,0.18602150537634388,True,1,2026-08-20,创业板20%,15,20.000000000000018,15,0,0,1,0,2.973684210526316,3.973684210526316,中段/待确认,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,75,True,,,100,1.4736842105263157,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限,True,True,True,0,18.973684210526315,9,True,50,18,QUALIFIED_FOR_OPENAI,进入OpenAI：三类整理成熟证据3/3且250日生命周期通过；对齐排名9/18，输入上限50只,True,True,True,True,True,True,True,True,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据
600165,宁科生物,3.32,0.021538461538461506,0.021538461538461506,0.05063291139240489,0.12925170068027203,0.4755555555555555,0.1985559566787003,-0.043227665706051965,0.07961783439490445,-0.07777777777777783,0.10032362459546927,0.7936100267104991,16479246.4,18869364.0,0.8733334308458939,,0.023871401624851126,,True,0.006760909649661917,0.008709175738724761,True,3,3,收敛较充分,-0.25225225225225234,0.5109170305676854,0.02722772277227703,0.05423808405729025,0.0291147132169578,-0.02646182444438383,-0.008955223880597107,3.14,3.11,0.0573248407643312,0.067524115755627,True,2,2026-08-18,沪深主板10%,25,10.1123595505618,15,0,0,1,0,2.973684210526316,3.973684210526316,中段/待确认,True,120日趋势偏弱,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,75,True,,,100,1.4736842105263157,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限,True,True,True,0,18.973684210526315,10,True,50,18,QUALIFIED_FOR_OPENAI,进入OpenAI：三类整理成熟证据3/3且250日生命周期通过；对齐排名10/18，输入上限50只,True,True,True,True,True,True,True,True,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据
