日期,开盘价,最高价,最低价,收盘价,成交量,成交额,换手率,未复权开盘价,未复权最高价,未复权最低价,未复权收盘价,前复权比例系数
2026-07-30,3.3,3.33,3.2,3.21,59885600.0,194479725.0,0.029729536271548885,3.3,3.33,3.2,3.21,1.0
2026-07-31,3.25,3.3,3.23,3.28,48406018.0,158731038.0,0.024030626192143825,3.25,3.3,3.23,3.28,1.0
2026-08-03,3.28,3.38,3.28,3.38,51253520.0,171736839.0,0.025444236709401866,3.28,3.38,3.28,3.38,1.0
2026-08-04,3.4,3.44,3.36,3.41,57913400.0,197200379.0,0.028750459641528503,3.4,3.44,3.36,3.41,1.0
2026-08-05,3.4,3.45,3.38,3.43,48277700.0,164926885.0,0.023966924156340684,3.4,3.45,3.38,3.43,1.0
2026-08-06,3.45,3.46,3.32,3.38,42323101.0,142711678.0,0.021010830087766122,3.45,3.46,3.32,3.38,1.0
2026-08-07,3.38,3.39,3.29,3.38,37622005.0,125771708.0,0.018677023562524105,3.38,3.39,3.29,3.38,1.0
2026-08-10,3.37,3.62,3.35,3.61,128867375.0,452013398.0,0.06397476687687512,3.37,3.62,3.35,3.61,1.0
2026-08-11,3.62,3.97,3.56,3.97,84260260.0,327544749.0,0.04183006358657406,3.62,3.97,3.56,3.97,1.0
2026-08-12,3.89,3.92,3.78,3.85,160825083.0,617019123.0,0.07983981355156097,3.89,3.92,3.78,3.85,1.0
2026-08-13,3.85,3.87,3.72,3.72,96514870.0,365707867.0,0.04791372764752838,3.85,3.87,3.72,3.72,1.0
2026-08-14,3.73,3.76,3.57,3.6,84072800.0,303909134.0,0.04173700116640186,3.73,3.76,3.57,3.6,1.0
2026-08-17,3.59,3.59,3.48,3.55,64912900.0,228465523.0,0.032225283123846565,3.59,3.59,3.48,3.55,1.0
2026-08-18,3.55,3.57,3.49,3.53,50081300.0,176197151.0,0.02486230120223094,3.55,3.57,3.49,3.53,1.0
2026-08-19,3.52,3.53,3.3,3.3,67453201.0,227892592.0,0.0334863871408415,3.52,3.53,3.3,3.3,1.0
2026-08-20,3.34,3.43,3.3,3.34,38699071.0,129159314.0,0.01921172093073703,3.34,3.43,3.3,3.34,1.0
2026-08-21,3.31,3.37,3.24,3.37,37698218.0,125048590.0,0.018714858653896046,3.31,3.37,3.24,3.37,1.0
2026-08-24,3.37,3.42,3.28,3.33,34502371.0,115435539.0,0.017128316157789793,3.37,3.42,3.28,3.33,1.0
2026-08-25,3.31,3.38,3.29,3.38,29172177.0,97696511.0,0.014482200967203204,3.31,3.38,3.29,3.38,1.0
2026-08-26,3.36,3.48,3.35,3.41,57377900.0,196010439.0,0.028484616656346516,3.36,3.48,3.35,3.41,1.0
2026-08-27,3.38,3.46,3.35,3.44,52399579.0,178786592.0,0.02601318488074581,3.38,3.46,3.35,3.44,1.0
2026-08-28,3.45,3.49,3.4,3.44,41523300.0,142541301.0,0.020613777827464465,3.45,3.49,3.4,3.44,1.0
2026-08-31,3.44,3.44,3.32,3.37,43125600.0,144942246.0,0.021409221739989392,3.44,3.44,3.32,3.37,1.0
2026-09-01,3.35,3.43,3.35,3.4,36094950.0,122920371.0,0.01791893418859865,3.35,3.43,3.35,3.4,1.0
2026-09-02,3.38,3.4,3.33,3.35,26797454.0,89834398.0,0.013303296296240878,3.38,3.4,3.33,3.35,1.0
