日期,开盘价,最高价,最低价,收盘价,成交量,成交额,换手率,未复权开盘价,未复权最高价,未复权最低价,未复权收盘价,前复权比例系数
2026-07-30,12.55,12.72,12.35,12.41,5600700.0,70040964.0,0.011944830303698573,12.55,12.72,12.35,12.41,1.0
2026-07-31,12.49,12.86,12.49,12.7,6725749.0,85412353.0,0.014344265979300868,12.49,12.86,12.49,12.7,1.0
2026-08-03,13.85,13.97,13.28,13.97,13465644.0,184224459.0,0.028718701681935625,13.85,13.97,13.28,13.97,1.0
2026-08-04,14.79,15.37,14.3,14.5,42418786.0,627676599.0,0.09046819155800252,14.79,15.37,14.3,14.5,1.0
2026-08-05,14.21,15.35,13.9,15.29,37135854.0,540241476.0,0.07920107740334706,14.21,15.35,13.9,15.29,1.0
2026-08-06,14.63,15.01,14.44,14.44,22048021.0,323616538.0,0.04702267026932035,14.63,15.01,14.44,14.44,1.0
2026-08-07,14.38,14.4,13.81,13.99,20784002.0,290789634.0,0.04432684788003852,14.38,14.4,13.81,13.99,1.0
2026-08-10,13.99,14.24,13.92,14.16,11647550.0,164374469.0,0.024841182031503973,13.99,14.24,13.92,14.16,1.0
2026-08-11,14.1,14.3,13.97,14.08,8738606.0,123471775.0,0.018637164240341772,14.1,14.3,13.97,14.08,1.0
2026-08-12,14.2,14.36,14.11,14.25,10316223.0,146830021.0,0.022001809257791383,14.2,14.36,14.11,14.25,1.0
2026-08-13,14.25,14.3,13.96,13.97,8832746.0,125050811.0,0.018837940272764538,14.25,14.3,13.96,13.97,1.0
2026-08-14,13.95,14.05,13.75,13.92,6941492.0,96426858.0,0.014804389450333211,13.95,14.05,13.75,13.92,1.0
2026-08-17,13.95,14.45,13.93,14.26,11663713.0,166396780.0,0.024875653489035834,13.95,14.45,13.93,14.26,1.0
2026-08-18,14.2,14.36,14.1,14.34,7953599.0,113535714.0,0.01696294933823748,14.2,14.36,14.1,14.34,1.0
2026-08-19,14.23,14.25,13.69,13.72,8958015.0,124661322.0,0.019105106331884652,14.23,14.25,13.69,13.72,1.0
2026-08-20,13.75,14.08,13.73,13.91,5584485.0,77727494.0,0.011910247943748125,13.75,14.08,13.73,13.91,1.0
2026-08-21,13.77,14.04,13.63,13.85,4574175.0,63350495.0,0.009755520587501638,13.77,14.04,13.63,13.85,1.0
2026-08-24,13.84,13.88,13.31,13.49,5743900.0,77713105.0,0.012250238502582576,13.84,13.88,13.31,13.49,1.0
2026-08-25,13.48,13.88,13.26,13.75,10069962.0,137263341.0,0.021476598863480117,13.48,13.88,13.26,13.75,1.0
2026-08-26,13.93,14.19,13.7,13.84,9557591.0,133482721.0,0.020383845342038808,13.93,14.19,13.7,13.84,1.0
2026-08-27,13.75,13.86,13.65,13.83,5407283.0,74375244.0,0.011532322359539724,13.75,13.86,13.65,13.83,1.0
2026-08-28,13.83,14.03,13.72,13.75,3568500.0,49469272.0,0.007610678475681318,13.83,14.03,13.72,13.75,1.0
2026-08-31,13.55,13.83,13.55,13.8,3587200.0,49126524.0,0.007650560691597036,13.55,13.83,13.55,13.8,1.0
2026-09-01,13.83,13.89,13.72,13.83,3226400.0,44591364.0,0.006881068525693766,13.83,13.89,13.72,13.83,1.0
2026-09-02,13.68,13.84,13.54,13.69,4391100.0,60029695.0,0.009365069428209118,13.68,13.84,13.54,13.69,1.0
