日期,开盘价,最高价,最低价,收盘价,成交量,成交额,换手率,未复权开盘价,未复权最高价,未复权最低价,未复权收盘价,前复权比例系数
2026-07-30,13.1,13.98,12.86,13.2,115718720.0,1563182195.0,0.12460197334517449,13.1,13.98,12.86,13.2,1.0
2026-07-31,13.27,14.52,13.27,14.52,127474858.0,1804359167.0,0.13726058202766073,13.27,14.52,13.27,14.52,1.0
2026-08-03,14.87,14.96,13.99,14.71,92310357.0,1345978533.0,0.09939664595665715,14.87,14.96,13.99,14.71,1.0
2026-08-04,14.96,15.14,14.67,14.82,61944960.0,917933006.0,0.06670022149214837,14.96,15.14,14.67,14.82,1.0
2026-08-05,14.97,15.96,14.49,15.62,118931411.0,1815578385.0,0.12806128950722917,14.97,15.96,14.49,15.62,1.0
2026-08-06,16.72,16.93,16.0,16.48,119803620.0,1976047307.0,0.1290004544285956,16.72,16.93,16.0,16.48,1.0
2026-08-07,16.33,18.13,16.2,18.13,95538548.0,1651156743.0,0.10287265199038387,16.33,18.13,16.2,18.13,1.0
2026-08-10,18.27,19.94,17.8,19.94,121513143.0,2294767519.0,0.13084121052474806,18.27,19.94,17.8,19.94,1.0
2026-08-11,21.0,21.0,18.58,18.89,169895552.0,3370527973.0,0.1829377393888189,21.0,21.0,18.58,18.89,1.0
2026-08-12,19.18,19.46,18.45,19.06,108572432.0,2053809428.0,0.11690709401283361,19.18,19.46,18.45,19.06,1.0
2026-08-13,18.8,19.29,17.5,17.55,132002192.0,2394285547.0,0.14213546096161972,18.8,19.29,17.5,17.55,1.0
2026-08-14,16.88,17.72,16.49,17.64,86793391.0,1504235706.0,0.09345616501737408,16.88,17.72,16.49,17.64,1.0
2026-08-17,17.83,18.35,17.43,17.75,88916325.0,1575610078.0,0.09574206798693308,17.83,18.35,17.43,17.75,1.0
2026-08-18,17.98,18.71,17.57,18.52,100623428.0,1819560734.0,0.10834787745281044,17.98,18.71,17.57,18.52,1.0
2026-08-19,17.26,19.26,17.26,18.36,105773363.0,1950921188.0,0.11389315192179333,17.26,19.26,17.26,18.36,1.0
2026-08-20,19.6,20.2,19.1,19.45,131564447.0,2593229504.0,0.14166411206645407,19.6,20.2,19.1,19.45,1.0
2026-08-21,19.65,21.0,18.75,20.77,126454967.0,2529818455.0,0.13616239816253514,19.65,21.0,18.75,20.77,1.0
2026-08-24,21.03,22.55,20.25,22.34,129018733.0,2787854341.0,0.1389229740036373,21.03,22.55,20.25,22.34,1.0
2026-08-25,22.3,22.3,20.3,20.61,100623161.0,2121703577.0,0.10834758995631132,22.3,22.3,20.3,20.61,1.0
2026-08-26,20.63,21.8,20.07,20.21,95821108.0,1998300196.0,0.10317690296713518,20.63,21.8,20.07,20.21,1.0
2026-08-27,20.2,22.23,20.01,22.08,167917850.0,3651833666.0,0.180808217286529,20.2,22.23,20.01,22.08,1.0
2026-08-28,22.23,22.3,20.53,21.43,132782885.0,2819852142.0,0.1429760845735709,22.23,22.3,20.53,21.43,1.0
2026-08-31,19.68,20.42,19.29,20.3,97907391.0,1939504191.0,0.10542334138916828,19.68,20.42,19.29,20.3,1.0
2026-09-01,20.71,20.8,20.03,20.07,54620156.0,1106574434.0,0.05881312221584608,20.71,20.8,20.03,20.07,1.0
2026-09-02,19.41,21.2,18.93,21.08,100400882.0,2015723992.0,0.10810824750564134,19.41,21.2,18.93,21.08,1.0
