日期,开盘价,最高价,最低价,收盘价,成交量,成交额,换手率,未复权开盘价,未复权最高价,未复权最低价,未复权收盘价,前复权比例系数
2026-07-30,5.46,5.49,4.98,5.0,36927400.0,192087856.0,0.07681307092154703,5.46,5.49,4.98,5.0,1.0
2026-07-31,5.09,5.34,5.08,5.24,30407500.0,160076968.0,0.06325095874735133,5.09,5.34,5.08,5.24,1.0
2026-08-03,5.25,5.56,5.25,5.54,23955500.0,130455454.0,0.049830086073244254,5.25,5.56,5.25,5.54,1.0
2026-08-04,5.56,5.8,5.47,5.71,21980100.0,124335352.0,0.04572103587478934,5.56,5.8,5.47,5.71,1.0
2026-08-05,5.71,5.8,5.66,5.72,19599500.0,112387870.0,0.04076912491880991,5.71,5.8,5.66,5.72,1.0
2026-08-06,5.71,5.79,5.6,5.76,16637600.0,94860179.0,0.034608045753676965,5.71,5.79,5.6,5.76,1.0
2026-08-07,5.77,6.22,5.65,5.79,36472700.0,212432511.0,0.07586724469635849,5.77,6.22,5.65,5.79,1.0
2026-08-10,5.79,6.44,5.68,6.37,46819577.0,283392861.0,0.09738989175024053,5.79,6.44,5.68,6.37,1.0
2026-08-11,6.48,7.05,6.36,6.81,56893265.0,382206374.0,0.1183442755082505,6.48,7.05,6.36,6.81,1.0
2026-08-12,6.77,7.6,6.56,7.28,61601003.0,435844423.0,0.1281368905549113,6.77,7.6,6.56,7.28,1.0
2026-08-13,7.17,7.3,6.8,6.88,50664667.0,357651173.0,0.10538810367065007,7.17,7.3,6.8,6.88,1.0
2026-08-14,6.85,7.68,6.73,7.42,63787847.0,459815936.0,0.13268576762901776,6.85,7.68,6.73,7.42,1.0
2026-08-17,7.48,8.9,7.28,8.9,129307633.0,1077370418.0,0.2689741596843096,7.48,8.9,7.28,8.9,1.0
2026-08-18,8.86,9.67,8.67,9.37,129162127.0,1186602837.0,0.2686714911320284,8.86,9.67,8.67,9.37,1.0
2026-08-19,9.2,9.27,8.0,8.07,100260900.0,850868970.0,0.20855374660436787,9.2,9.27,8.0,8.07,1.0
2026-08-20,8.01,8.5,7.78,8.47,83809400.0,680588985.0,0.1743328094068985,8.01,8.5,7.78,8.47,1.0
2026-08-21,8.38,9.37,8.31,9.37,86076928.0,768711254.0,0.1790495181131869,8.38,9.37,8.31,9.37,1.0
2026-08-24,9.79,10.08,9.2,9.6,113061194.0,1099807701.0,0.23517977201743928,9.79,10.08,9.2,9.6,1.0
2026-08-25,9.63,9.95,9.35,9.65,77681176.0,748779496.0,0.1615854265763952,9.63,9.95,9.35,9.65,1.0
2026-08-26,9.65,9.88,8.69,8.7,88331787.0,808213115.0,0.18373987390008464,9.65,9.88,8.69,8.7,1.0
2026-08-27,8.58,8.77,7.99,8.22,92827421.0,762669861.0,0.1930912891981917,8.58,8.77,7.99,8.22,1.0
2026-08-28,8.22,8.6,8.11,8.17,71428200.0,597131875.0,0.14857854580605312,8.22,8.6,8.11,8.17,1.0
2026-08-31,8.04,8.22,7.95,8.1,44223600.0,357304222.0,0.09198997284417877,8.04,8.22,7.95,8.1,1.0
2026-09-01,8.03,8.18,7.85,7.92,36531637.0,291942864.0,0.07598984016641333,8.03,8.18,7.85,7.92,1.0
2026-09-02,7.84,7.89,7.6,7.63,38594121.0,297749794.0,0.08028003470398044,7.84,7.89,7.6,7.63,1.0
