日期,开盘价,最高价,最低价,收盘价,成交量,成交额,换手率,未复权开盘价,未复权最高价,未复权最低价,未复权收盘价,前复权比例系数
2026-07-30,5.95,5.96,5.72,5.77,14732378.0,85848000.0,0.03391810222045449,5.95,5.96,5.72,5.77,1.0
2026-07-31,5.72,5.82,5.68,5.81,8516716.0,49078075.0,0.019607889769769706,5.72,5.82,5.68,5.81,1.0
2026-08-03,5.81,5.99,5.75,5.97,9810873.0,58000346.0,0.02258740532491747,5.81,5.99,5.75,5.97,1.0
2026-08-04,5.99,6.03,5.85,5.87,7935700.0,46878359.0,0.018270226557508956,5.99,6.03,5.85,5.87,1.0
2026-08-05,5.89,5.95,5.8,5.85,6500401.0,38156013.0,0.014965762186657482,5.89,5.95,5.8,5.85,1.0
2026-08-06,5.89,5.99,5.76,5.91,6291673.0,36819682.0,0.014485211277614079,5.89,5.99,5.76,5.91,1.0
2026-08-07,5.85,5.92,5.71,5.77,6614991.0,38323197.0,0.01522958078630527,5.85,5.92,5.71,5.77,1.0
2026-08-10,5.8,6.06,5.75,6.0,8228460.0,48929805.0,0.018944242904772125,5.8,6.06,5.75,6.0,1.0
2026-08-11,6.0,6.01,5.9,5.93,5102060.0,30315156.0,0.011746385587913372,6.0,6.01,5.9,5.93,1.0
2026-08-12,5.96,6.06,5.87,6.04,6177600.0,36853983.0,0.014222582958235232,5.96,6.06,5.87,6.04,1.0
2026-08-13,6.02,6.02,5.88,5.92,6674200.0,39576574.0,0.015365896655635454,6.02,6.02,5.88,5.92,1.0
2026-08-14,5.96,5.96,5.83,5.93,4286733.0,25218798.0,0.009869272162701469,5.96,5.96,5.83,5.93,1.0
2026-08-17,5.94,5.94,5.79,5.9,3780700.0,22229557.0,0.008704241030529646,5.94,5.94,5.79,5.9,1.0
2026-08-18,5.9,5.97,5.86,5.97,4907830.0,29038830.0,0.011299213176624518,5.9,5.97,5.86,5.97,1.0
2026-08-19,6.15,6.57,6.15,6.57,13562492.0,88350747.0,0.031224693665889935,6.15,6.57,6.15,6.57,1.0
2026-08-20,6.86,7.23,6.78,7.23,20658116.0,147231727.0,0.047560827598233386,6.86,7.23,6.78,7.23,1.0
2026-08-21,7.65,7.95,6.9,6.95,72566593.0,546822233.0,0.16706882752832686,7.65,7.95,6.9,6.95,1.0
2026-08-24,6.59,7.39,6.59,6.95,57819655.0,402305109.0,0.13311720406857688,6.59,7.39,6.59,6.95,1.0
2026-08-25,6.56,6.86,6.26,6.7,49196427.0,324029858.0,0.11326409354057622,6.56,6.86,6.26,6.7,1.0
2026-08-26,6.83,7.13,6.49,6.54,38097422.0,255962689.0,0.08771104391509583,6.83,7.13,6.49,6.54,1.0
2026-08-27,6.5,6.7,6.33,6.4,33315980.0,214263970.0,0.0767028116719933,6.5,6.7,6.33,6.4,1.0
2026-08-28,6.34,6.57,6.26,6.52,26107660.0,168980471.0,0.06010721966384998,6.34,6.57,6.26,6.52,1.0
2026-08-31,6.7,7.17,6.52,6.58,49261444.0,335412193.0,0.1134137810690979,6.7,7.17,6.52,6.58,1.0
2026-09-01,6.58,6.65,6.38,6.48,31805781.0,206577231.0,0.07322590631053515,6.58,6.65,6.38,6.48,1.0
2026-09-02,6.39,6.5,6.23,6.41,22263564.0,141510945.0,0.05125702310540977,6.39,6.5,6.23,6.41,1.0
