日期,开盘价,最高价,最低价,收盘价,成交量,成交额,换手率,未复权开盘价,未复权最高价,未复权最低价,未复权收盘价,前复权比例系数
2026-07-30,13.42,13.44,12.95,12.98,39605366.0,521936211.0,0.020795211570446455,13.42,13.44,12.95,12.98,1.0
2026-07-31,13.23,13.57,13.2,13.42,49945515.0,668819728.0,0.02622441492953018,13.23,13.57,13.2,13.42,1.0
2026-08-03,13.39,13.58,13.25,13.56,38819300.0,522289436.0,0.02038247939727743,13.39,13.58,13.25,13.56,1.0
2026-08-04,13.58,13.88,13.45,13.84,45491970.0,623978753.0,0.023886034556691207,13.58,13.88,13.45,13.84,1.0
2026-08-05,13.98,14.42,13.81,14.39,82161903.0,1164519992.0,0.04313996633475119,13.98,14.42,13.81,14.39,1.0
2026-08-06,14.53,14.55,13.92,14.14,71695926.0,1023646191.0,0.03764469566848777,14.53,14.55,13.92,14.14,1.0
2026-08-07,14.19,14.69,14.18,14.64,99261723.0,1439058754.0,0.052118405638065586,14.19,14.69,14.18,14.64,1.0
2026-08-10,14.55,14.62,14.32,14.51,74076073.0,1072100852.0,0.03889441673996489,14.55,14.62,14.32,14.51,1.0
2026-08-11,14.62,14.69,14.01,14.01,75287711.0,1078635198.0,0.039530599941927785,14.62,14.69,14.01,14.01,1.0
2026-08-12,14.0,14.28,13.93,14.15,38802333.0,548115584.0,0.02037357069650401,14.0,14.28,13.93,14.15,1.0
2026-08-13,14.18,14.19,13.58,13.6,52132733.0,721868877.0,0.027372836612104424,14.18,14.19,13.58,13.6,1.0
2026-08-14,13.51,13.7,13.41,13.59,31018117.0,420018014.0,0.016286386686386434,13.51,13.7,13.41,13.59,1.0
2026-08-17,14.33,14.95,14.1,14.95,138146201.0,2020297260.0,0.07253510742580745,14.33,14.95,14.1,14.95,1.0
2026-08-18,14.5,14.63,14.18,14.42,109764900.0,1580734565.0,0.057633208553328305,14.5,14.63,14.18,14.42,1.0
2026-08-19,14.12,14.25,13.82,13.84,60528403.0,847840605.0,0.03178107093887848,14.12,14.25,13.82,13.84,1.0
2026-08-20,14.2,14.57,13.94,14.06,78297008.0,1118617395.0,0.04111066279990794,14.2,14.57,13.94,14.06,1.0
2026-08-21,14.18,14.84,14.06,14.7,101993577.0,1481340112.0,0.05355279414768245,14.18,14.84,14.06,14.7,1.0
2026-08-24,15.0,15.14,14.56,14.91,109967426.0,1628131085.0,0.05773954694743672,15.0,15.14,14.56,14.91,1.0
2026-08-25,14.9,15.05,14.29,14.53,73358499.0,1070339058.0,0.03851764700761469,14.9,15.05,14.29,14.53,1.0
2026-08-26,14.77,15.69,14.66,15.44,164439489.0,2520236581.0,0.0863406732383461,14.77,15.69,14.66,15.44,1.0
2026-08-27,15.1,15.38,15.09,15.31,122087189.0,1863765567.0,0.06410315524659166,15.1,15.38,15.09,15.31,1.0
2026-08-28,15.26,15.57,14.87,15.37,104831009.0,1596296849.0,0.05504261749022535,15.26,15.57,14.87,15.37,1.0
2026-08-31,14.86,15.21,14.64,15.19,83262235.0,1237345889.0,0.04371770715749052,14.86,15.21,14.64,15.19,1.0
2026-09-01,15.67,15.86,15.29,15.38,101530063.0,1577275458.0,0.053309421275030196,15.67,15.86,15.29,15.38,1.0
2026-09-02,14.99,15.08,14.55,14.93,81223377.0,1205019419.0,0.04264718344431243,14.99,15.08,14.55,14.93,1.0
