日期,开盘价,最高价,最低价,收盘价,成交量,成交额,换手率,未复权开盘价,未复权最高价,未复权最低价,未复权收盘价,前复权比例系数
2026-07-30,12.95,12.95,11.74,11.94,47278595.0,575399541.0,0.07499800871831441,12.95,12.95,11.74,11.94,1.0
2026-07-31,12.65,13.13,12.35,12.35,46380173.0,591049734.0,0.07357284240386015,12.65,13.13,12.35,12.35,1.0
2026-08-03,12.33,12.58,12.14,12.22,31855493.0,391370613.0,0.05053235067032351,12.33,12.58,12.14,12.22,1.0
2026-08-04,12.36,13.44,12.31,13.44,44375624.0,576514565.0,0.07039302745000442,12.36,13.44,12.31,13.44,1.0
2026-08-05,13.39,14.25,13.22,13.9,55042610.0,758615419.0,0.08731406135606991,13.39,14.25,13.22,13.9,1.0
2026-08-06,13.7,14.75,13.65,14.48,51485035.0,738510660.0,0.08167068212988822,13.7,14.75,13.65,14.48,1.0
2026-08-07,14.49,15.93,14.49,15.93,43436981.0,663102985.0,0.06890405858582002,14.49,15.93,14.49,15.93,1.0
2026-08-10,16.48,16.57,15.01,15.36,80484484.0,1241797206.0,0.12767249180566886,16.48,16.57,15.01,15.36,1.0
2026-08-11,15.29,15.58,14.93,15.2,47170863.0,719688705.0,0.07482711350716777,15.29,15.58,14.93,15.2,1.0
2026-08-12,15.26,15.72,15.14,15.62,40736810.0,630887810.0,0.06462077884370966,15.26,15.72,15.14,15.62,1.0
2026-08-13,15.87,16.11,15.31,15.31,42067553.0,663561347.0,0.0667317357178688,15.87,16.11,15.31,15.31,1.0
2026-08-14,15.53,15.82,15.35,15.8,33989547.0,530410593.0,0.05391759933300804,15.53,15.82,15.35,15.8,1.0
2026-08-17,16.29,17.38,16.01,17.38,59577631.0,1008764365.0,0.09450796262356186,16.29,17.38,16.01,17.38,1.0
2026-08-18,18.59,19.12,18.14,19.12,98289701.0,1871916313.0,0.1559168975414459,18.59,19.12,18.14,19.12,1.0
2026-08-19,18.57,19.5,17.25,17.91,145507298.0,2676357447.0,0.23081814516658908,18.57,19.5,17.25,17.91,1.0
2026-08-20,17.91,18.3,17.21,17.54,81038711.0,1436174282.0,0.12855166178476668,17.91,18.3,17.21,17.54,1.0
2026-08-21,17.5,17.99,16.8,17.6,59205625.0,1038535654.0,0.09391784971451148,17.5,17.99,16.8,17.6,1.0
2026-08-24,17.2,17.5,16.56,17.21,53902640.0,917851614.0,0.0855057275847593,17.2,17.5,16.56,17.21,1.0
2026-08-25,16.57,17.44,16.56,17.21,43831703.0,745519375.0,0.06953020587292341,16.57,17.44,16.56,17.21,1.0
2026-08-26,17.35,17.35,16.15,16.95,45269161.0,760477498.0,0.07181044469169988,17.35,17.35,16.15,16.95,1.0
2026-08-27,17.12,18.49,16.87,18.42,61516036.0,1094208365.0,0.09758285338733401,17.12,18.49,16.87,18.42,1.0
2026-08-28,18.42,19.26,18.05,18.13,57569484.0,1073290038.0,0.09132244016432514,18.42,19.26,18.05,18.13,1.0
2026-08-31,17.57,18.55,17.5,18.34,39824951.0,723132687.0,0.06317429742369553,17.57,18.55,17.5,18.34,1.0
2026-09-01,18.26,18.28,17.3,17.57,33074211.0,582513107.0,0.052465602349845,18.26,18.28,17.3,17.57,1.0
2026-09-02,17.27,17.47,16.95,16.97,30171682.0,516073689.0,0.047861322225886994,17.27,17.47,16.95,16.97,1.0
