日期,开盘价,最高价,最低价,收盘价,成交量,成交额,换手率,未复权开盘价,未复权最高价,未复权最低价,未复权收盘价,前复权比例系数
2026-07-30,97.93,98.42,89.09,91.1,10003735.0,928687635.0,0.029409196166463234,97.93,98.42,89.09,91.1,1.0
2026-07-31,100.21,100.21,94.5,94.7,11327502.0,1112500373.0,0.03330083497753635,100.21,100.21,94.5,94.7,1.0
2026-08-03,93.38,94.37,90.07,91.18,8359310.0,766038228.0,0.024574880042931742,93.38,94.37,90.07,91.18,1.0
2026-08-04,93.0,100.3,91.86,100.3,11914520.0,1161919099.0,0.03502656316958112,93.0,100.3,91.86,100.3,1.0
2026-08-05,98.67,109.83,97.78,108.63,14155231.0,1487563232.0,0.0416138537516839,98.67,109.83,97.78,108.63,1.0
2026-08-06,106.95,113.88,105.58,111.76,11162288.0,1231800143.0,0.03281513529282399,106.95,113.88,105.58,111.76,1.0
2026-08-07,113.71,117.0,110.52,115.86,10507348.0,1204322853.0,0.030889728538520376,113.71,117.0,110.52,115.86,1.0
2026-08-10,117.0,117.83,109.46,112.74,11361021.0,1274467965.0,0.03339937485752155,117.0,117.83,109.46,112.74,1.0
2026-08-11,112.32,124.01,110.67,117.64,16422213.0,1944295141.0,0.048278376386863775,112.32,124.01,110.67,117.64,1.0
2026-08-12,119.0,121.65,115.5,119.39,10919724.0,1296278731.0,0.03210204040787132,119.0,121.65,115.5,119.39,1.0
2026-08-13,121.95,124.8,118.0,118.25,10376383.0,1267942669.0,0.0305047148035563,121.95,124.8,118.0,118.25,1.0
2026-08-14,120.2,130.08,118.66,130.08,13075390.0,1631796074.0,0.0384393138625735,120.2,130.08,118.66,130.08,1.0
2026-08-17,135.29,143.09,133.14,143.09,17201939.0,2387348153.0,0.05057063171850658,135.29,143.09,133.14,143.09,1.0
2026-08-18,147.09,150.0,141.37,143.61,18681723.0,2711872182.0,0.054920932675098656,147.09,150.0,141.37,143.61,1.0
2026-08-19,139.65,141.28,129.25,129.25,16526617.0,2223899276.0,0.04858530552048871,139.65,141.28,129.25,129.25,1.0
2026-08-20,133.0,134.5,127.82,129.13,12885970.0,1678706608.0,0.03788245285637417,133.0,134.5,127.82,129.13,1.0
2026-08-21,128.19,142.04,126.11,142.04,16117945.0,2202510037.0,0.04738388275031928,128.19,142.04,126.11,142.04,1.0
2026-08-24,143.36,145.0,131.0,134.6,16844916.0,2298758887.0,0.04952104779380853,143.36,145.0,131.0,134.6,1.0
2026-08-25,128.01,131.89,124.95,128.0,11562583.0,1481613859.0,0.0339919311775065,128.01,131.89,124.95,128.0,1.0
2026-08-26,128.61,131.45,123.83,126.92,10945156.0,1397888543.0,0.032176805950631646,128.61,131.45,123.83,126.92,1.0
2026-08-27,129.19,133.38,126.4,131.35,12051693.0,1568881791.0,0.03542982731699628,129.19,133.38,126.4,131.35,1.0
2026-08-28,130.05,133.2,126.6,126.65,10170420.0,1319807797.0,0.029899220328739318,130.05,133.2,126.6,126.65,1.0
2026-08-31,122.88,128.0,122.64,127.49,8760568.0,1105187733.0,0.025754506975808583,122.88,128.0,122.64,127.49,1.0
2026-09-01,127.08,127.65,120.6,122.18,9529849.0,1166121320.0,0.028016055870909565,127.08,127.65,120.6,122.18,1.0
2026-09-02,119.5,121.3,117.5,118.92,7672789.0,914723008.0,0.02255663078289072,119.5,121.3,117.5,118.92,1.0
