股票代码,股票名称,最新收盘,ret1,ret5,ret10,ret20,ret40,ret60,ret120,amp5,距20日高点,前10日区间振幅,振幅收敛比,近5日平均成交量,前10日平均成交量,成交量收敛比,近5日平均换手率,前10日平均换手率,换手率收敛比,流动性收敛证据,MA5_3日斜率,MA10_3日斜率,短期下行停止证据,整理证据可用项,整理收敛支持项,整理成熟度状态,距250日高点,250日位置,MA20距离,MA30_5日斜率,MA60_10日斜率,MA120_20日斜率,距稳健5日上沿,近5日低点,近10日低点,距近5日低点,距近10日低点,最近25日曾涨停,25日内涨停次数,最近涨停日期,涨停板规则,涨停核验交易日数,25日最大单日涨幅,阶段2分,长期趋势证据,右上角位置证据,40日仍活证据,长期下降修复惩罚,二级结构延续贡献,阶段3分,生命周期标签,阶段3通过,阶段3风险提示,阶段3规则说明,阶段排名,本阶段入选,阶段软容量下限,阶段软容量上限,实际入选数,边界分数,决策说明
603980,吉华集团,8.16,0.030303030303030276,0.06666666666666665,0.1333333333333333,0.15744680851063841,0.3487603305785125,0.28301886792452824,0.3668341708542715,0.12162162162162167,-0.029726516052318686,0.31406249999999997,0.38725292456635757,63650184.0,63858624.3,0.9967359099528864,0.086033185480101,0.09434910876733378,0.9118600758832819,True,0.024516129032258194,0.041411451398135846,True,3,3,收敛较充分,-0.06422018348623859,0.8589420654911838,0.11353711790393017,0.032704462746600216,0.0544389481905756,0.0011788900095619503,-0.003663003663003539,7.4,6.91,0.10270270270270276,0.1808972503617945,True,1,2026-09-01,沪深主板10%,25,9.999999999999986,15,3,2,1,0,2.9825581395348837,8.982558139534884,右上角/高位趋势,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,1,True,,,114,1.5494186046511627,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限
002141,贤丰控股,6.97,0.09936908517350163,0.05128205128205132,-0.018309859154929553,0.023494860499265746,0.2812499999999998,0.5488888888888888,1.0086455331412103,0.16166666666666663,-0.052989130434782705,0.3003533568904594,0.5382549019607842,149232082.4,143911145.2,1.0369737673382091,0.13313435897913692,0.13932244915767739,0.9555843999588528,True,-0.0003045994517208994,-0.0015067048365225988,True,3,3,收敛较充分,-0.05683355886332886,0.9047619047619047,0.06803555010726314,0.023315925515640545,0.08795955882352935,0.09596383473848857,0.021994134897360684,6.0,6.0,0.16166666666666663,0.16166666666666663,True,1,2026-09-14,沪深主板10%,15,9.936908517350162,14,3,2,1,0,2.9040697674418605,8.904069767441861,右上角/高位趋势,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,2,True,,,114,1.5494186046511627,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限
600228,返利科技,10.46,0.09989484752891697,0.05443548387096775,0.18058690744921013,0.23786982248520738,0.8128249566724439,0.39839572192513373,0.7520938023450587,0.1469298245614037,-0.030583873957367724,0.3353960396039603,0.43807859131222954,22274575.6,34440496.9,0.6467553492237798,0.05125663565398145,0.08278225794229918,0.6191741676061591,True,-0.021394611727416857,0.03869204079486921,False,3,2,部分收敛/待确认,-0.11878685762426267,0.8094594594594596,0.1426074608116228,0.058072009291521454,0.07433474093437908,0.08462875843730822,0.022482893450635366,9.12,8.93,0.1469298245614037,0.1713325867861144,True,1,2026-09-14,沪深主板10%,25,9.989484752891698,13,3,2,1,0,2.7470930232558137,8.747093023255815,右上角/高位趋势,True,40日加速较大：仅作趋势成熟风险提示，不单独判尾端,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,3,True,,,114,1.5494186046511627,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限
603221,爱丽家居,28.0,0.046337817638266054,-0.005681818181818232,0.008282319049333742,0.026769343601026785,1.4200518582541055,1.2894521668029437,1.2204599524187154,0.10116731517509733,-0.1669146087473966,0.30271317829457356,0.33420188623783764,12139158.8,16614918.2,0.7306180297655634,0.048028539783437164,0.06858017170924996,0.7003269106274221,True,-0.034722720424707365,-0.015891701000588565,False,3,2,部分收敛/待确认,-0.1669146087473966,0.768373245251858,-0.004249719945233932,0.12016806722689055,0.16927789280454264,0.20491172175759975,-0.006739978715856743,25.7,25.7,0.08949416342412464,0.08949416342412464,True,4,2026-08-10,沪深主板10%,15,10.004880429477803,13,3,2,1,0,2.7470930232558137,8.747093023255815,右上角/高位趋势,True,40日加速较大：仅作趋势成熟风险提示，不单独判尾端,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,3,True,,,114,1.5494186046511627,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限
301282,金禄电子,41.56,-0.01865407319952772,0.01539213290984609,0.13582946160153053,0.18168893943702025,1.394009216589862,0.4311294765840221,0.8908098271155596,0.11145038167938938,-0.04853479853479847,0.30218750000000005,0.3688120179669555,14635690.8,19136722.3,0.7647961114009582,0.09712024510432005,0.10837553855487272,0.8961454438830411,True,0.026170327251381797,0.05583012996522063,True,3,3,收敛较充分,-0.04853479853479847,0.9214814814814816,0.09460598398651499,0.11172867142030363,0.07059009669626182,0.09536377010158881,-0.04327808471454875,39.3,35.52,0.05750636132315545,0.17004504504504503,True,1,2026-08-17,创业板20%,13,19.993176390310484,12,3,2,1,0,2.5029069767441863,8.502906976744185,右上角/高位趋势,True,40日加速较大：仅作趋势成熟风险提示，不单独判尾端,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,5,True,,,114,1.5494186046511627,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限
600186,莲花控股,13.18,0.10016694490818034,0.05019920318725091,0.1391529818496111,0.0038080731150036407,0.619164619164619,-0.08472222222222225,1.143089430894309,0.1643109540636042,-0.014947683109118204,0.17777777777777776,0.9242491166077736,221908939.2,245971114.9,0.9021747910937326,,0.1374802138757646,,True,0.002286460885186914,0.014593062041360794,True,3,3,收敛较充分,-0.1726302573760201,0.7422680412371134,0.10640083945435475,0.0619104679386735,-0.0074013402829485875,0.09837469416288003,0.03616352201257844,11.32,11.01,0.16431095406360408,0.19709355131698447,True,2,2026-09-14,沪深主板10%,13,10.016694490818034,12,3,2,1,0,2.5029069767441863,8.502906976744185,右上角/高位趋势,True,40日加速较大：仅作趋势成熟风险提示，不单独判尾端,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,5,True,,,114,1.5494186046511627,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限
600330,天通股份,30.23,0.10007278020378463,0.046382831429560456,0.06368754398311038,0.10007278020378463,0.7383553766532489,-0.12275101567034241,0.9901250822909811,0.17870722433460073,-0.0248387096774193,0.18922108575924462,0.9444361003296367,105798119.4,111344120.7,0.9501904432390924,,0.09027161821954541,,True,0.024361050482292645,-0.0016313213703100793,True,3,3,收敛较充分,-0.191062349478191,0.7500000000000002,0.08116807639348345,0.08118733220097529,-0.016696528775915986,0.07455035403260357,-0.0248387096774193,26.3,25.7,0.14942965779467676,0.17626459143968876,True,4,2026-09-14,沪深主板10%,25,10.01523229246002,12,3,2,1,0,2.5029069767441863,8.502906976744185,右上角/高位趋势,True,40日加速较大：仅作趋势成熟风险提示，不单独判尾端,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,5,True,,,114,1.5494186046511627,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限
603261,立航科技,61.86,0.0871704745166959,0.09680851063829787,0.10188813680085507,0.13400549954170482,0.45143125293289543,0.32490897408438646,1.064064064064064,0.13557145477893967,-0.04241486068111444,0.35600335852225007,0.3808151005700878,2728740.0,2980560.0,0.9155125211369676,,0.03845634673840871,,True,0.01536254199328102,0.008831878877089805,True,3,3,收敛较充分,-0.04241486068111444,0.9393939393939394,0.12021585795387657,0.0415169635066468,0.07050984896182877,0.10635883189917994,0.04493243243243228,54.51,54.51,0.13483764446890478,0.13483764446890478,True,2,2026-08-27,沪深主板10%,25,10.009587727708524,12,3,2,1,0,2.5029069767441863,8.502906976744185,右上角/高位趋势,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,5,True,,,114,1.5494186046511627,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限
603880,南卫股份,9.87,0.015432098765431945,-0.035190615835777206,0.035676810073452137,0.11651583710407243,0.6757215619694397,0.3177570093457942,0.5091743119266054,0.0983086680761099,-0.05004812319538032,0.1941860465116279,0.5062602068590091,9279416.0,13565745.0,0.6840329078867398,,0.04693347333605494,,True,-0.005044390637610863,0.011090573012939142,True,3,3,收敛较充分,-0.05004812319538032,0.8978388998035362,0.0480488452349348,0.06995089752877726,0.04910515537351978,0.057331444171821566,-0.038948393378773205,9.46,9.36,0.04334038054968259,0.054487179487179516,True,1,2026-08-17,沪深主板10%,25,9.950248756218905,12,3,2,1,0,2.5029069767441863,8.502906976744185,右上角/高位趋势,True,40日加速较大：仅作趋势成熟风险提示，不单独判尾端,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,5,True,,,114,1.5494186046511627,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限
688209,英集芯,34.3,0.05505998154414016,0.020529604284439174,0.19304347826086943,0.4676936243046639,0.6088180112570354,0.335669781931464,0.7836713468538741,0.1633504492939666,-0.05509641873278237,0.7122641509433961,0.22933970364450945,25698175.2,29985214.2,0.8570282349358704,0.06061769074716097,0.06912475059681131,0.8769317823760399,True,-0.010141747227329079,0.053813097299724166,False,3,2,部分收敛/待确认,-0.05509641873278237,0.8883305415968732,0.2081718915110955,0.08807473845686076,0.06950909638174707,0.04995851584549782,-0.04854368932038833,31.16,28.9,0.10077021822849797,0.18685121107266434,True,1,2026-08-28,科创板20%,25,19.98375304630382,12,3,2,1,0,2.5029069767441863,8.502906976744185,右上角/高位趋势,True,40日加速较大：仅作趋势成熟风险提示，不单独判尾端,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,5,True,,,114,1.5494186046511627,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限
