股票代码,股票名称,最新收盘,ret1,ret5,ret10,ret20,ret40,ret60,ret120,amp5,距20日高点,前10日区间振幅,振幅收敛比,近5日平均成交量,前10日平均成交量,成交量收敛比,近5日平均换手率,前10日平均换手率,换手率收敛比,流动性收敛证据,MA5_3日斜率,MA10_3日斜率,短期下行停止证据,整理证据可用项,整理收敛支持项,整理成熟度状态,距250日高点,250日位置,MA20距离,MA25,MA25距离,MA25_1日斜率,MA30_5日斜率,MA60_10日斜率,MA120_20日斜率,距稳健5日上沿,近5日低点,近10日低点,距近5日低点,距近10日低点,最近25日曾涨停,25日内涨停次数,最近涨停日期,涨停板规则,涨停核验交易日数,25日最大单日涨幅,有效突破阶段,有效突破观察资格,有效突破确认,整理交易日数,整理超过一周,平台上沿,突破日期,突破放量比,回踩缩量比,回踩守位,重新缓慢走强,N型走势,有效突破确认路径,平台上方横盘振幅,微平台上沿,微平台再突破量比,有效突破原因,阶段2分,长期趋势证据,右上角位置证据,40日仍活证据,长期下降修复惩罚,二级结构延续贡献,阶段3分,生命周期标签,阶段3通过,阶段3风险提示,阶段3规则说明,阶段排名,本阶段入选,阶段软容量下限,阶段软容量上限,实际入选数,边界分数,决策说明,OpenAI生命周期资格,OpenAI结构成熟对齐,OpenAI基础资格,OpenAI过热排序惩罚,OpenAI前置对齐分,OpenAI输入排名,OpenAI输入资格,OpenAI输入上限,OpenAI实际输入数,OpenAI前置判定代码,OpenAI前置判定原因
603151,邦基科技股份,18.32,0.0005461496450027692,0.09898020395920804,-0.004347826086956386,0.14858934169279014,0.5253955037468776,0.6212389380530974,0.12530712530712518,0.14015843997562466,-0.10196078431372546,0.25230202578268873,0.5555184883705416,4291285.4,6094295.2,0.7041479382226185,0.0148203953951908,0.0377558126756932,0.39253281401970763,True,0.0450576318546978,-0.013037370047766395,False,3,2,部分收敛/待确认,-0.4063512637718729,0.38287401574803154,0.038637072313405296,17.2188,0.06395335331149665,0.006053098999719619,0.0364887491321928,0.0766171237178146,0.0008399489031083451,-0.013462574044157294,16.41,16.39,0.11639244363193169,0.11775472849298341,True,1,2026-09-04,沪深主板10%,17,10.012135922330078,RETEST_STABILIZING,True,False,3,False,16.96,2026-09-21,1.3170514762247383,1.1490085614462007,True,True,False,,0.07405281285878296,18.71,0.7369006126715848,突破后处于一周内确认窗，守位/缩量/横住或小平台再突破条件尚未全部成立,13,3,0,1,0,2.608695652173913,6.608695652173913,中期上升趋势延续,True,40日加速较大：仅作趋势成熟风险提示，不单独判尾端,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,7,True,,,18,1.391304347826087,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限,True,False,False,0,19.608695652173914,,False,50,9,STRUCTURE_NOT_MATURE,程序前置淘汰：三类整理成熟证据仅2/3，缺少至少一类结构证据
001268,联合精密,25.99,-0.04343025395656985,0.08653846153846145,0.03628389154704936,0.0015414258188823915,0.601355514479359,0.020416175893207766,0.21619092185306488,0.17691981332201945,-0.06308579668348957,0.1114879186095803,1.5868967286184184,7144874.4,2830411.5,2.5243235480070654,0.0277293415202548,0.029753734133436884,0.9319617294386221,True,0.06218864164729321,0.01532175689479054,True,3,2,部分收敛/待确认,-0.22556615017878434,0.5749578888265018,0.030510893915663972,24.801200000000005,0.047933164524296856,0.009557769962224905,0.04360094929381808,-0.018952421373062633,0.022906872061618344,-0.02182913059841929,23.57,23.57,0.10267288926601603,0.10267288926601603,True,3,2026-09-22,沪深主板10%,14,10.02070393374741,RETEST_STABILIZING,True,False,5,False,24.63,2026-09-22,4.199745737207083,1.148913846121585,True,False,False,,0.07853810264385691,,0.5610571111878327,突破后处于一周内确认窗，守位/缩量/横住或小平台再突破条件尚未全部成立,11,3,0,1,0,1.5652173913043477,5.565217391304348,中期上升趋势延续,True,40日加速较大：仅作趋势成熟风险提示，不单独判尾端,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,11,True,,,18,1.391304347826087,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限,True,False,False,0,16.565217391304348,,False,50,9,STRUCTURE_NOT_MATURE,程序前置淘汰：三类整理成熟证据仅2/3，缺少至少一类结构证据
603297,永新光学,113.32,-0.019553555978543025,0.0324344023323615,0.08951062397846354,0.05630126771066357,0.311574074074074,-0.15001500150015,0.13026132056652684,0.06770597299012054,-0.05503669112741838,0.15557788944723622,0.4351902010669892,1111662.2,1101451.0,1.0092706802209086,0.0123156153170214,0.009768858025061642,1.2607016383518062,False,0.030576414024093612,0.026775870215781872,True,3,2,部分收敛/待确认,-0.2587165565513182,0.4049947344666765,0.0311379642941636,109.16040000000001,0.038105393530987186,0.002225527461025889,0.017658990201585123,-0.03319348469891403,0.0014773772540308538,-0.03442399454669398,110.33,99.5,0.027100516631922478,0.13889447236180907,True,1,2026-08-31,沪深主板10%,17,9.997151808601545,RETEST_STABILIZING,True,False,3,False,112.8,2026-09-18,1.4445162390591186,0.7689783727616912,True,False,False,,0.052631578947368425,117.8,1.0389605387573686,突破后处于一周内确认窗，守位/缩量/横住或小平台再突破条件尚未全部成立,11,3,0,1,0,1.5652173913043477,5.565217391304348,中期上升趋势延续,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,11,True,,,18,1.391304347826087,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限,True,False,False,0,16.565217391304348,,False,50,9,STRUCTURE_NOT_MATURE,程序前置淘汰：三类整理成熟证据仅2/3，缺少至少一类结构证据
603118,共进股份,17.76,-0.031624863685932314,0.06029850746268672,0.0490253987005318,-0.02524698133918757,0.1855807743658211,0.5063613231552164,0.3630084420567923,0.12812872467222874,-0.061806656101426216,0.2045307443365696,0.6264521506917513,90671821.0,78457335.0,1.1556831620650894,0.1169700060844958,0.0883800104635677,1.323489389410217,False,0.04805596972129833,0.00859266140269388,True,3,2,部分收敛/待确认,-0.13702623906705524,0.7145748987854253,0.015611597186481418,17.4356,0.018605611507490405,0.001746604463034096,0.0330812297416756,0.05601759646319837,0.057745090516299946,-0.054313099041533475,16.78,15.45,0.05840286054827182,0.14951456310679623,True,2,2026-09-07,沪深主板10%,17,10.03076923076922,RETEST_STABILIZING,True,False,3,False,17.16,2026-09-18,1.264546629911227,0.9807804869673945,True,False,False,,0.06828442437923256,18.93,0.6685524228880119,突破后处于一周内确认窗，守位/缩量/横住或小平台再突破条件尚未全部成立,9,3,2,1,0,0.3913043478260869,6.391304347826087,右上角/高位趋势,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,8,True,,,18,1.391304347826087,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限,True,False,False,0,15.391304347826086,,False,50,9,STRUCTURE_NOT_MATURE,程序前置淘汰：三类整理成熟证据仅2/3，缺少至少一类结构证据
603150,万朗磁塑,71.14,-0.06370097394051066,0.057372175980975104,0.009078014184397132,0.3998425816607636,0.5770339170915539,-0.009192200557103014,0.3784150358457663,0.1666168112473826,-0.08794871794871795,0.16134667301889782,1.032663445299969,3185018.4,3742198.7,0.8511088414412628,0.0351461226208719,0.04397090909563561,0.7993039794658321,True,0.04628176056747457,0.014513473702452151,True,3,2,部分收敛/待确认,-0.12518445646827336,0.7868062827225132,0.06858533361372321,63.7068,0.11667828238115874,0.01196436740710638,0.053726405474609606,-0.013652660017331453,0.04241678107127167,-0.05398936170212765,66.86,65.56,0.06401435836075375,0.08511287370347764,True,1,2026-09-03,沪深主板10%,17,9.999999999999986,RETEST_STABILIZING,True,False,5,False,70.74,2026-09-22,1.3401707858885674,1.187432115956706,True,False,False,,0.10465939668602182,,0.7637208392797041,突破后处于一周内确认窗，守位/缩量/横住或小平台再突破条件尚未全部成立,9,3,2,1,0,0.3913043478260869,6.391304347826087,右上角/高位趋势,True,40日加速较大：仅作趋势成熟风险提示，不单独判尾端,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,8,True,,,18,1.391304347826087,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限,True,False,False,0,15.391304347826086,,False,50,9,STRUCTURE_NOT_MATURE,程序前置淘汰：三类整理成熟证据仅2/3，缺少至少一类结构证据
605488,福莱新材,32.22,0.03901967107384707,0.06936608031861935,0.11565096952908593,0.09220338983050835,0.4288248337028824,-0.061188811188811254,0.005931938807367976,0.1486486486486486,-0.0523529411764706,0.14582560296846012,1.0193590537101984,8598257.0,8856992.1,0.9707874753552056,0.026037273398035,0.027953115439824146,0.9314623070936955,True,0.039666959994584694,0.014641138527695441,True,3,2,部分收敛/待确认,-0.33525892304518257,0.4030124908155768,0.09621665759390297,29.4144,0.0953818537859008,0.004055216483021207,0.008439107279300417,-0.0025769716180914504,-0.024264776743737837,0.03601286173633422,29.6,27.13,0.08851351351351333,0.18761518614080352,True,1,2026-09-07,沪深主板10%,17,9.992652461425422,BREAKOUT_AWAIT_RETEST,True,False,5,False,31.1,2026-09-24,2.2751995891338552,,False,False,False,,,,,首次放量突破，仅观察，等待缩量回踩确认,12,0,0,1,0,2.152173913043478,3.152173913043478,中段/待确认,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,15,True,,,18,1.391304347826087,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限,True,False,False,0,15.152173913043478,,False,50,9,STRUCTURE_NOT_MATURE,程序前置淘汰：三类整理成熟证据仅2/3，缺少至少一类结构证据
002138,顺络电子,51.3,-0.06147091108671787,0.027438413779290904,0.09288453344695347,0.06299212598425186,0.27930174563591015,-0.24022511848341233,0.5683277285233872,0.10635769459298866,-0.08163265306122458,0.17748524738992283,0.5992480848807008,32540789.4,28209933.4,1.1535223759159956,0.0453887212970775,0.03681102010704869,1.2330199262363373,False,0.03862660944205998,0.03508560162552565,True,3,2,部分收敛/待确认,-0.35649774209734075,0.404317753091595,0.03848256037571618,49.1288,0.04419403689892687,0.002358548309435049,0.013432876674832839,-0.062107107059023,0.0488618638755669,-0.07065217391304357,50.49,45.5,0.016042780748662944,0.12747252747252746,True,1,2026-09-07,沪深主板10%,17,10.002247696111466,RETEST_STABILIZING,True,False,3,False,51.45,2026-09-18,1.3015684070541635,0.9194076788330989,True,False,False,,0.09058961343225304,55.86,0.9960187737122046,突破后处于一周内确认窗，守位/缩量/横住或小平台再突破条件尚未全部成立,9,3,0,1,0,0.3913043478260869,4.391304347826087,中期上升趋势延续,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,14,True,,,18,1.391304347826087,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限,True,False,False,0,13.391304347826086,,False,50,9,STRUCTURE_NOT_MATURE,程序前置淘汰：三类整理成熟证据仅2/3，缺少至少一类结构证据
000070,特发信息,17.94,-0.0027793218454695845,-0.0022246941045606095,0.10877626699629173,0.08727272727272739,0.4729064039408868,0.0022346368715084886,-0.0738255033557047,0.1292360712234348,-0.08748728382502535,0.19281045751633982,0.6702752168537468,111289440.6,89588936.9,1.242223029437466,0.1163824801285819,0.1039553123066167,1.119543364799975,False,0.029796839729119506,0.030204271663853755,True,3,2,部分收敛/待确认,-0.31132437619961606,0.5201183431952664,0.06437258973598348,16.608800000000002,0.08015028177833439,0.00810915800718659,0.038685621067350295,-0.04370393120393101,0.00434551847674669,-0.07858243451463776,17.41,15.75,0.0304422745548536,0.1390476190476191,True,1,2026-08-25,沪深主板10%,17,9.993155373032181,RETEST_STABILIZING,True,False,3,False,18.2,2026-09-21,1.590127589973236,0.580167713815993,False,False,False,,0.1094808126410836,19.66,0.7009611520075211,突破后处于一周内确认窗，守位/缩量/横住或小平台再突破条件尚未全部成立,9,0,0,1,0,0.3913043478260869,1.391304347826087,中段/待确认,True,120日趋势偏弱,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,18,True,,,18,1.391304347826087,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限,True,False,False,0,10.391304347826086,,False,50,9,STRUCTURE_NOT_MATURE,程序前置淘汰：三类整理成熟证据仅2/3，缺少至少一类结构证据
301231,荣信文化,29.92,-0.015465613688713353,0.10000000000000009,0.05166959578207386,0.13290420295342686,0.35938209904588825,0.16103996895615058,-0.006640106241699861,0.17535368577810875,-0.08051628764597407,0.20352250489236787,0.8615935906982076,6645858.8,5720551.6,1.1617513947431224,0.076606425089025,0.08217701526362554,0.9322123083111503,True,0.08245767659077652,0.013014951059481694,True,3,3,收敛较充分,-0.5081374321880651,0.23471156226788809,0.04024337244676235,28.3488,0.05542386273845801,0.003397893306150257,0.011996562179196424,-0.0024005014102163047,-0.02538873239436612,-0.03546099290780136,26.86,25.55,0.11392405063291156,0.17103718199608609,True,1,2026-08-31,创业板20%,17,19.984656693517454,RETEST_STABILIZING,True,False,4,False,27.34,2026-09-18,1.4640713687455775,1.4073428882369547,True,False,False,,0.10115102895012203,31.57,0.5514557114255698,突破后处于一周内确认窗，守位/缩量/横住或小平台再突破条件尚未全部成立,12,0,0,1,6,2.152173913043478,-2.847826086956522,长期下降趋势修复,False,长期下降趋势中的修复/反弹，降级,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,19,False,,,18,1.391304347826087,未入选：未满足三级生命周期筛选最低资格条件,False,True,False,0,9.152173913043478,,False,50,9,MID_TERM_TREND_WEAK,程序前置淘汰：长期下降趋势中的修复/反弹，降级
600604,市北高新,4.81,-0.03219315895372232,0.06651884700665178,0.03218884120171661,-0.03413654618473916,0.13176470588235278,0.1789215686274508,-0.0360721442885773,0.1380846325167038,-0.07142857142857151,0.14022988505747136,0.9847018876191166,29489516.0,17630254.9,1.6726653226097146,0.010825214391751,0.012138284619475387,0.8918240699663922,True,0.057945566286216055,0.010195227765726678,True,3,3,收敛较充分,-0.33008356545961004,0.2796352583586625,0.016054076890578806,4.7532,0.011949844315408464,0.0021082813290602687,0.005941854707504968,0.022159412097229936,-0.01944941008223089,-0.030241935483870996,4.49,4.35,0.07126948775055664,0.10574712643678152,True,2,2026-08-26,沪深主板10%,17,10.022271714922049,RETEST_STABILIZING,True,False,5,False,4.57,2026-09-18,1.2474589246966294,2.1693945261223417,True,False,False,,0.1230769230769232,5.11,0.792417355633854,突破后处于一周内确认窗，守位/缩量/横住或小平台再突破条件尚未全部成立,12,0,0,1,6,2.152173913043478,-2.847826086956522,长期下降趋势修复,False,长期下降趋势中的修复/反弹，降级,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,19,False,,,18,1.391304347826087,未入选：未满足三级生命周期筛选最低资格条件,False,True,False,0,9.152173913043478,,False,50,9,MID_TERM_TREND_WEAK,程序前置淘汰：长期下降趋势中的修复/反弹，降级
601595,上海电影,22.96,-0.024224394390140236,-0.01162290142057687,0.03144654088050314,0.37815126050420167,0.3561724748966333,0.3666666666666667,-0.054365733113673764,0.1434977578475336,-0.0996078431372549,0.3487064116985376,0.4115145378272819,14617691.0,23322480.3,0.6267639981670389,0.0434933110218652,0.05329184615003218,0.816134440143409,True,0.01949765857811836,0.015876439880927018,True,3,3,收敛较充分,-0.3801295896328294,0.3451162790697675,0.06217616580310881,20.572,0.11608010888586429,0.012979850702172557,0.05178722206585995,0.0620186113099499,-0.025240087149505208,-0.09320695102685617,22.3,21.67,0.02959641255605372,0.059529303184125526,True,3,2026-09-08,沪深主板10%,17,10.02666666666665,RETEST_STABILIZING,True,False,4,False,23.84,2026-09-18,1.3716782150910376,0.6873342092743595,False,False,False,,0.13542600896860985,25.32,0.6758700748092218,突破后处于一周内确认窗，守位/缩量/横住或小平台再突破条件尚未全部成立,10,0,0,1,6,1.0434782608695652,-3.9565217391304346,长期下降趋势修复,False,长期下降趋势中的修复/反弹，降级,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,22,False,,,18,1.391304347826087,未入选：未满足三级生命周期筛选最低资格条件,False,True,False,0,6.043478260869565,,False,50,9,MID_TERM_TREND_WEAK,程序前置淘汰：长期下降趋势中的修复/反弹，降级
601566,九牧王,9.67,0.06850828729281755,0.09886363636363638,-0.02716297786720323,0.15531660692951021,0.1650602409638553,0.1140552995391706,-0.05658536585365859,0.1382488479262674,-0.1591304347826087,0.33410672853828316,0.4137864823348697,24437444.2,35597620.9,0.6864909390616045,0.0433163901776973,0.06484433350680506,0.6680057891743383,True,0.0365388926249719,-0.035291631445477534,False,3,2,部分收敛/待确认,-0.46007816862088224,0.21598477640342528,0.011083228774571241,9.3244,0.037064047016429846,0.005174421111638239,0.012789885699584502,0.013452567601571763,-0.013404941666882886,0.030916844349680117,8.68,8.62,0.1140552995391706,0.12180974477958251,True,2,2026-09-02,沪深主板10%,17,10.046728971962615,BREAKOUT_AWAIT_RETEST,True,False,5,False,9.38,2026-09-24,2.4938492767105642,,False,False,False,,,,,首次放量突破，仅观察，等待缩量回踩确认,11,0,0,1,6,1.5652173913043477,-3.4347826086956523,长期下降趋势修复,False,长期下降趋势中的修复/反弹，降级,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,21,False,,,18,1.391304347826087,未入选：未满足三级生命周期筛选最低资格条件,False,False,False,3,4.565217391304348,,False,50,9,MID_TERM_TREND_WEAK,程序前置淘汰：长期下降趋势中的修复/反弹，降级
300456,赛微电子,37.54,-0.03743589743589748,0.06587166382737086,0.041909519844573806,0.012951969778737027,0.40231602540156897,-0.12310207895351555,-0.20347973689794197,0.12258064516129046,-0.10191387559808607,0.19057560393677306,0.6432126811045491,42435371.4,30011709.5,1.4139604876556597,0.0647432145872008,0.05169906728011849,1.2523091419890777,False,0.05586561000111634,0.01178469939265625,True,3,2,部分收敛/待确认,-0.4474536355607889,0.34156378600823045,0.0016008537886873508,36.4328,0.03039019784370134,0.006620028071571582,0.02866242038216571,-0.025581749338813076,-0.03361851518886105,-0.058203712995484214,35.65,33.53,0.05301542776998591,0.11959439308082298,True,1,2026-08-27,创业板20%,17,20.012953367875653,RETEST_STABILIZING,True,False,5,False,36.14,2026-09-18,1.34473733472315,1.1210719222074654,True,False,False,,0.1076667589261002,40.02,0.5301574501694026,突破后处于一周内确认窗，守位/缩量/横住或小平台再突破条件尚未全部成立,9,0,0,1,6,0.3913043478260869,-4.608695652173913,长期下降趋势修复,False,长期下降趋势中的修复/反弹，降级,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,23,False,,,18,1.391304347826087,未入选：未满足三级生命周期筛选最低资格条件,False,False,False,0,4.391304347826087,,False,50,9,MID_TERM_TREND_WEAK,程序前置淘汰：长期下降趋势中的修复/反弹，降级
