股票代码,股票名称,最新收盘,ret1,ret5,ret10,ret20,ret40,ret60,ret120,amp5,距20日高点,前10日区间振幅,振幅收敛比,近5日平均成交量,前10日平均成交量,成交量收敛比,近5日平均换手率,前10日平均换手率,换手率收敛比,流动性收敛证据,MA5_3日斜率,MA10_3日斜率,短期下行停止证据,整理证据可用项,整理收敛支持项,整理成熟度状态,距250日高点,250日位置,MA20距离,MA30_5日斜率,MA60_10日斜率,MA120_20日斜率,距稳健5日上沿,近5日低点,近10日低点,距近5日低点,距近10日低点,最近25日曾涨停,25日内涨停次数,最近涨停日期,涨停板规则,涨停核验交易日数,25日最大单日涨幅,阶段2分,长期趋势证据,右上角位置证据,40日仍活证据,长期下降修复惩罚,二级结构延续贡献,阶段3分,生命周期标签,阶段3通过,阶段3风险提示,阶段3规则说明,阶段排名,本阶段入选,阶段软容量下限,阶段软容量上限,实际入选数,边界分数,决策说明,OpenAI生命周期资格,OpenAI结构成熟对齐,OpenAI基础资格,OpenAI过热排序惩罚,OpenAI前置对齐分,OpenAI输入排名,OpenAI输入资格,OpenAI输入上限,OpenAI实际输入数,OpenAI前置判定代码,OpenAI前置判定原因
688209,英集芯,35.58,0.0373177842565597,0.0687894262541304,0.1765873015873016,0.5415944540727904,0.6005398110661266,0.3732149749131608,0.8190184049079754,0.1633504492939666,-0.0198347107438016,0.6590493601462523,0.2478576858912614,25745696.4,31509996.8,0.8170643927199637,0.0633446908971058,0.072639823600337,0.8720380606322378,True,0.0058858501783591,0.0433016745813545,True,3,3,收敛较充分,-0.0198347107438016,0.9597989949748744,0.2262622781320007,0.0907434104942468,0.0686256793761554,0.0557818002637644,0.008503401360544,31.16,29.42,0.1418485237483953,0.2093813732154994,True,1,2026-08-28,科创板20%,25,19.98375304630382,15,3,2,1,0,2.981132075471698,8.981132075471699,右上角/高位趋势,True,40日加速较大：仅作趋势成熟风险提示，不单独判尾端,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,1,True,,,97,1.7358490566037736,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限,True,True,True,0,23.9811320754717,1,True,50,15,QUALIFIED_FOR_OPENAI,进入OpenAI：三类整理成熟证据3/3且250日生命周期通过；对齐排名1/15，输入上限50只
688485,九州一轨,104.2,0.0590507165362332,0.0742268041237113,0.1566211566211566,0.1579064340482276,1.1059013742926438,0.4887841120160023,3.035631293570876,0.1598718373660368,-0.0074299866641265,0.2812615498336823,0.5684098571616827,6537709.8,7618437.9,0.8581430846866914,0.048094582666648,0.0506908867881524,0.9487816393436758,True,0.0074646706341903,0.0378756427043081,True,3,3,收敛较充分,-0.0074299866641265,0.9915794019216236,0.1359548234473284,0.1068848598594167,0.1070268156334794,0.2312734212835907,0.0019230769230769,90.51,85.0,0.1512540050823112,0.2258823529411764,True,1,2026-08-14,科创板20%,25,20.00665778961384,15,3,2,1,0,2.981132075471698,8.981132075471699,右上角/高位趋势,True,40日加速较大：仅作趋势成熟风险提示，不单独判尾端,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,1,True,,,97,1.7358490566037736,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限,True,True,True,2,21.9811320754717,2,True,50,15,QUALIFIED_FOR_OPENAI,进入OpenAI：三类整理成熟证据3/3且250日生命周期通过；对齐排名2/15，输入上限50只
603011,合锻智能,27.08,0.047987616099071,0.0316190476190476,0.0504266873545382,0.0644654088050313,0.4961325966850827,-0.2313369287539028,0.3019230769230767,0.1506961506961506,-0.0362989323843417,0.2789084181313597,0.54030692836663,52991171.2,57804732.0,0.9167272188027792,,0.1180722275083744,,True,0.0149930801168689,-0.0057407478280838,True,3,3,收敛较充分,-0.3458937198067633,0.4676579925650557,0.0752858958068616,0.0613580388338392,-0.053512595013879,0.0004293496554896,-0.0044117647058823,24.42,24.01,0.1089271089271088,0.1278633902540606,True,3,2026-08-28,沪深主板10%,25,10.021881838074398,15,3,0,1,0,2.981132075471698,6.981132075471698,中期上升趋势延续,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,29,True,,,97,1.7358490566037736,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限,True,True,True,0,21.9811320754717,3,True,50,15,QUALIFIED_FOR_OPENAI,进入OpenAI：三类整理成熟证据3/3且250日生命周期通过；对齐排名3/15，输入上限50只
603980,吉华集团,7.86,-0.0367647058823529,0.019455252918288,-0.0075757575757575,0.1101694915254236,0.2948929159802307,0.1713859910581223,0.2822185970636215,0.1066666666666667,-0.065398335315101,0.2879019908116386,0.3704964539007095,60626532.0,67276854.3,0.9011499219279044,0.0864538650990843,0.0993994360738956,0.8697621285780001,True,0.0163223667431777,0.0225042522569671,True,3,3,收敛较充分,-0.0986238532110092,0.783375314861461,0.0669200488665671,0.0320399904784574,0.0506492834600857,0.0047083819691267,-0.0437956204379562,7.5,6.91,0.048,0.1374819102749638,True,1,2026-09-01,沪深主板10%,25,9.999999999999986,12,3,2,1,0,2.6415094339622645,8.641509433962264,右上角/高位趋势,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,7,True,,,97,1.7358490566037736,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限,True,True,True,0,20.641509433962263,4,True,50,15,QUALIFIED_FOR_OPENAI,进入OpenAI：三类整理成熟证据3/3且250日生命周期通过；对齐排名4/15，输入上限50只
301282,金禄电子,41.79,0.0055341674687199,0.0369727047146402,0.1424275560415528,0.0698924731182795,1.0062409985597696,0.5224043715846995,0.7707627118644067,0.111413043478261,-0.0711269170926873,0.2801843317972352,0.3976419479405036,15316776.4,18713897.0,0.8184707012120458,0.1127788348342055,0.1059809843107467,1.0641421719912207,True,0.0230001936858417,0.0477813076450093,True,3,3,收敛较充分,-0.0711269170926873,0.8869657364888731,0.0967208597409754,0.1114263992547304,0.0766237707903363,0.0949086354490063,-0.0379834254143646,40.48,35.6,0.0323616600790515,0.1738764044943819,True,1,2026-08-17,创业板20%,13,19.993176390310484,12,3,2,1,0,2.6415094339622645,8.641509433962264,右上角/高位趋势,True,40日加速较大：仅作趋势成熟风险提示，不单独判尾端,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,7,True,,,97,1.7358490566037736,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限,True,True,True,2,18.641509433962263,5,True,50,15,QUALIFIED_FOR_OPENAI,进入OpenAI：三类整理成熟证据3/3且250日生命周期通过；对齐排名5/15，输入上限50只
002870,香山股份,47.7,-0.0999999999999999,0.0131690739167376,-0.0219397170391634,0.2211981566820275,0.246732880292734,0.2477112215537538,0.2351113412739514,0.1549265341400173,-0.1075771749298409,0.1752336448598131,0.884114088159032,4739232.0,6274878.2,0.755270755693712,0.0365307734461857,0.0483677848914359,0.7552707556937117,True,0.0341071578770293,0.0105836673346693,True,3,3,收敛较充分,-0.1075771749298409,0.7318097014925373,0.0262809686198997,0.0408406747521037,0.0325752995834405,0.0332815519756277,-0.090562440419447,46.28,46.15,0.0306828003457217,0.0335861321776815,True,1,2026-08-12,沪深主板10%,25,10.006949270326617,10,3,2,1,0,2.1226415094339623,8.122641509433961,右上角/高位趋势,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,14,True,,,97,1.7358490566037736,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限,True,True,True,0,18.12264150943396,6,True,50,15,QUALIFIED_FOR_OPENAI,进入OpenAI：三类整理成熟证据3/3且250日生命周期通过；对齐排名6/15，输入上限50只
600330,天通股份,29.03,-0.0396956665564008,-0.0349069148936169,0.0759822090437361,-0.0122490643075875,0.5175117616309464,-0.1064943059402893,0.8075965130759652,0.1787072243346007,-0.0635483870967741,0.2062256809338521,0.866561446301743,95554529.8,110892111.5,0.8616891545076224,,0.0841357859435632,,True,0.0105646120478555,0.0085357612832093,True,3,3,收敛较充分,-0.223173668718223,0.707983193277311,0.038919209090096,0.0790744086949486,-0.0190961171228517,0.0749109617528738,-0.0635483870967741,26.3,25.7,0.1038022813688213,0.1295719844357976,True,4,2026-09-14,沪深主板10%,25,10.01523229246002,10,3,2,1,0,2.1226415094339623,8.122641509433961,右上角/高位趋势,True,40日加速较大：仅作趋势成熟风险提示，不单独判尾端,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,14,True,,,97,1.7358490566037736,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限,True,True,True,0,18.12264150943396,7,True,50,15,QUALIFIED_FOR_OPENAI,进入OpenAI：三类整理成熟证据3/3且250日生命周期通过；对齐排名7/15，输入上限50只
603228,景旺电子,104.57,-0.0336382959061084,-0.0224361970645976,0.170996640537514,0.0681307456588353,0.4157866233414566,0.4332510964912281,0.8639928698752226,0.0923076923076922,-0.0794894366197183,0.3001168224299067,0.3075725364553698,38175196.8,41855968.2,0.9120610140371808,0.0352759591102967,0.0426227233305694,0.8276326887117619,True,0.0288345182271969,0.045485899776831,True,3,3,收敛较充分,-0.0794894366197183,0.8563702878956577,0.0713810026331156,0.0640064017464672,0.0556760422330882,0.0839656187116535,-0.0776219458410515,104.0,85.6,0.0054807692307692,0.2216121495327103,True,2,2026-09-07,沪深主板10%,25,10.002240143369168,10,3,2,1,0,2.1226415094339623,8.122641509433961,右上角/高位趋势,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,14,True,,,97,1.7358490566037736,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限,True,True,True,0,18.12264150943396,8,True,50,15,QUALIFIED_FOR_OPENAI,进入OpenAI：三类整理成熟证据3/3且250日生命周期通过；对齐排名8/15，输入上限50只
002491,通鼎互联,22.23,0.0999505195447798,0.0363636363636363,0.0510638297872341,0.1417565485362095,0.2901915264074288,-0.3399643705463182,1.1457528957528955,0.1456852791878173,-0.0814049586776859,0.198019801980198,0.7357106598984774,164080129.6,190830021.9,0.8598234594658399,,0.1633323201204564,,True,0.0065931995855703,-0.0091931494703438,True,3,3,收敛较充分,-0.4401913875598086,0.496978417266187,0.0479917028097303,0.0628465155449504,-0.047903650053134,0.0905019659008763,0.0104545454545454,19.7,19.7,0.1284263959390863,0.1284263959390863,True,4,2026-09-15,沪深主板10%,25,10.015568240788795,14,3,0,1,0,2.8867924528301887,6.886792452830189,中期上升趋势延续,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,30,True,,,97,1.7358490566037736,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限,True,True,True,3,17.88679245283019,9,True,50,15,QUALIFIED_FOR_OPENAI,进入OpenAI：三类整理成熟证据3/3且250日生命周期通过；对齐排名9/15，输入上限50只
002015,协鑫能科,17.15,0.0147928994082839,0.013593380614657,-0.0154994259471873,0.1580013504388924,0.1852107809260537,0.0005834305717618,-0.1294416243654822,0.0851990049751244,-0.0397536394176931,0.1589876703439324,0.5358843537414972,112791809.8,139700230.3,0.8073845659222223,,0.0891802729864984,,True,-0.0091883614088824,0.0073092464939388,True,3,3,收敛较充分,-0.3274509803921569,0.4741813602015112,0.0512121119249746,0.0198574661111932,-0.0144082513287376,-0.0109489051094889,-0.0075231481481482,16.08,16.08,0.066542288557214,0.066542288557214,True,2,2026-09-01,沪深主板10%,25,10.035335689045931,14,0,0,1,0,2.8867924528301887,3.8867924528301887,中段/待确认,True,120日趋势偏弱,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,76,True,,,97,1.7358490566037736,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限,True,True,True,0,17.88679245283019,10,True,50,15,QUALIFIED_FOR_OPENAI,进入OpenAI：三类整理成熟证据3/3且250日生命周期通过；对齐排名10/15，输入上限50只
