股票代码,股票名称,最新收盘,ret10,ret20,ret40,ret60,ret120,amp5,距20日高点,距250日高点,250日位置,MA20距离,MA30_5日斜率,MA60_10日斜率,MA120_20日斜率,距稳健5日上沿,稳健上沿贡献,整理成熟贡献,40日趋势贡献,MA30斜率贡献,阶段2分,阶段2风险提示,阶段排名,本阶段入选,决策说明
002365,永安药业,15.8,0.016077170418006492,0.23727486296006273,0.5061963775023832,0.4311594202898552,,0.11715481171548116,-0.07764156450671322,-0.07764156450671322,0.8180574555403559,0.08826669421772237,0.03533982516872958,0.053727589958040944,,0.0050890585241729624,29.96660305343514,14.786610878661088,17.716873212583412,2.827186013498366,65.297273158178,,1,True,入选：按阶段2分排序第1名；本阶段上限30只
600368,五洲交通,4.41,0.1080402010050252,0.13076923076923075,0.2564102564102566,0.19189189189189193,,0.07281553398058248,-0.002262443438914019,-0.002262443438914019,0.9913793103448277,0.08220858895705518,0.022882513661202086,0.017728904847396976,,0.0,28.125,11.461165048543686,8.974358974358982,1.830601092896167,50.391125115798836,,2,True,入选：按阶段2分排序第2名；本阶段上限30只
601609,金田股份,13.46,0.12635983263598338,0.32090284592737994,0.22922374429223757,0.1523972602739727,,0.1035031847133757,-0.028860028860028808,-0.06397774687065372,0.8318098720292505,0.12730318257956452,0.0548391135595343,0.00832583258325803,,-0.01247248716067495,23.447817314746892,13.762738853503178,8.022831050228316,4.387129084762744,49.62051630324113,,3,True,入选：按阶段2分排序第3名；本阶段上限30只
