股票代码,股票名称,最新收盘,ret1,ret5,ret10,ret20,ret40,ret60,ret120,amp5,距20日高点,前10日区间振幅,振幅收敛比,近5日平均成交量,前10日平均成交量,成交量收敛比,近5日平均换手率,前10日平均换手率,换手率收敛比,流动性收敛证据,MA5_3日斜率,MA10_3日斜率,短期下行停止证据,整理证据可用项,整理收敛支持项,整理成熟度状态,距250日高点,250日位置,MA20距离,MA30_5日斜率,MA60_10日斜率,MA120_20日斜率,距稳健5日上沿,近5日低点,近10日低点,距近5日低点,距近10日低点,最近25日曾涨停,25日内涨停次数,最近涨停日期,涨停板规则,涨停核验交易日数,25日最大单日涨幅,20日方向证据,MA20上方证据,短波动非极端证据,10日不过热证据,10日非急跌证据,短沿附近辅助,阶段1分,阶段1通过,阶段1风险提示,阶段1规则说明,阶段排名,本阶段入选,阶段软容量下限,阶段软容量上限,实际入选数,边界分数,决策说明
002194,武汉凡谷,11.0,0.020408163265306145,-0.04013961605584648,0.10441767068273089,0.0945273631840795,,,,0.06566604127579731,-0.07949790794979072,0.21938775510204064,0.2993149788385182,61938766.0,43496097.8,1.4240074198104273,0.10041728735892151,0.08451634833691393,1.1881403933665053,False,-0.004179538433581653,0.027597249693886994,True,3,2,部分收敛/待确认,-0.07949790794979072,0.5869565217391306,0.04717026036460559,,,,-0.03169014084507038,10.66,9.84,0.031894934333958735,0.11788617886178865,True,1,2026-09-08,沪深主板10%,18,10.029791459781535,2,2,1,1,1,1,8,True,,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停；通过后再按方向/非极端波动/不过热排序,1,True,,,335,2,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
002201,九鼎新材,10.64,0.023076923076922995,-0.0405770964833182,0.14778856526429363,0.3168316831683169,,,,0.1764705882352942,-0.11333333333333329,0.34750911300121495,0.5078157136980671,91363045.6,56254838.1,1.6240922325221303,0.1330766969995951,0.09344293964510544,1.4241492990804647,False,0.02408717262473714,0.03241114701130865,True,3,2,部分收敛/待确认,-0.11333333333333329,0.6754176610978522,0.13005151080664867,,,,-0.07074235807860252,10.2,8.9,0.04313725490196085,0.19550561797752808,True,1,2026-09-02,沪深主板10%,18,10.023866348448696,2,2,1,1,1,1,8,True,,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停；通过后再按方向/非极端波动/不过热排序,1,True,,,335,2,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
002297,博云新材,22.03,0.011014226709499919,-0.0637484062898428,0.03330206378986866,0.23903262092238475,,,,0.11701127819548864,-0.08551266085512654,0.36024844720496885,0.3248071687840289,104071444.2,127698025.9,0.814980838321636,0.16206634575515583,0.22281792381857457,0.7273487831576574,True,-0.016007782789422387,0.012753359143703014,False,3,2,部分收敛/待确认,-0.08551266085512654,0.7242302543507364,0.070925088717126,,,,-0.07320151451409329,21.28,20.31,0.03524436090225569,0.08468734613490914,True,2,2026-09-03,沪深主板10%,18,10.011001100110018,2,2,1,1,1,1,8,True,,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停；通过后再按方向/非极端波动/不过热排序,1,True,,,335,2,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
002300,太阳电缆,8.67,0.10025380710659904,0.0625,0.0797011207970113,0.2901785714285714,,,,0.14078947368421058,-0.014772727272727382,0.3095238095238097,0.4548582995951416,59341505.2,68705864.4,0.8637036404129718,0.08621685776833045,0.09512203163427808,0.9063815846555303,True,0.010484273589615567,0.01097393689986248,True,3,3,收敛较充分,-0.014772727272727382,0.9429824561403506,0.13518821603927988,,,,0.048367593712212775,7.6,7.6,0.14078947368421058,0.14078947368421058,True,2,2026-09-03,沪深主板10%,18,9.960681520314552,2,2,1,1,1,1,8,True,,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停；通过后再按方向/非极端波动/不过热排序,1,True,,,335,2,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
002349,精华制药,7.92,-0.013698630136986245,-0.011235955056179803,0.03394255874673635,0.1445086705202312,,,,0.12948717948717958,-0.14470842332613387,0.24295302013422812,0.532972092364358,93343128.2,86944882.2,1.073589679324449,0.09910991243729826,0.10201214703501739,0.9715501076874415,True,-0.04272300469483559,0.005598150176463257,False,3,2,部分收敛/待确认,-0.14470842332613387,0.4682539682539682,0.0023413275960260105,,,,-0.07368421052631591,7.8,7.46,0.01538461538461533,0.06166219839142095,True,4,2026-09-09,沪深主板10%,18,10.065359477124169,2,2,1,1,1,1,8,True,,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停；通过后再按方向/非极端波动/不过热排序,1,True,,,335,2,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
002377,国创高新,3.12,-0.012658227848101222,-0.01577287066246047,0.13454545454545452,0.1512915129151291,,,,0.13265306122448983,-0.10857142857142854,0.28205128205128205,0.4703153988868276,120017670.8,65210964.2,1.8404523268803314,0.12614246661721362,0.0747448215880383,1.6876415507746785,False,-0.01990049751243772,0.03867955985328453,False,3,1,结构未成熟,-0.10857142857142854,0.5681818181818182,0.0596026490066226,,,,-0.06306306306306309,2.94,2.73,0.061224489795918435,0.1428571428571428,True,1,2026-09-09,沪深主板10%,18,10.139860139860147,2,2,1,1,1,1,8,True,,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停；通过后再按方向/非极端波动/不过热排序,1,True,,,335,2,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
002498,汉缆股份,6.58,0.03296703296703285,-0.05999999999999994,-0.004538577912254205,0.04944178628389162,,,,0.12283464566929138,-0.08100558659217882,0.15297906602254432,0.8029506837961045,96433969.0,115081449.6,0.8379627588563153,0.027190048322770548,0.034592277254150795,0.7860149860329869,True,-0.039347129116875434,-0.006399761869325671,False,3,2,部分收敛/待确认,-0.08100558659217882,0.4629629629629629,0.0034311856652686767,,,,-0.06401137980085347,6.35,6.35,0.03622047244094495,0.03622047244094495,True,1,2026-09-09,沪深主板10%,18,9.937888198757761,2,2,1,1,1,1,8,True,,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停；通过后再按方向/非极端波动/不过热排序,1,True,,,335,2,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
002564,天沃科技,4.89,0.012422360248447228,-0.05415860735009681,-0.008113590263691739,0.10633484162895912,,,,0.09433962264150948,-0.1525129982668978,0.29082774049217,0.32438316400580575,23054672.4,39833168.6,0.5787807801963311,0.024315597437501724,0.0463767155331756,0.5243061557498084,True,-0.046385775028991105,0.012820512820512775,False,3,2,部分收敛/待确认,-0.1525129982668978,0.42483660130718937,0.011793916821849715,,,,-0.06321839080459768,4.77,4.77,0.02515723270440251,0.02515723270440251,True,2,2026-09-07,沪深主板10%,18,10.044642857142838,2,2,1,1,1,1,8,True,,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停；通过后再按方向/非极端波动/不过热排序,1,True,,,335,2,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
002708,光洋股份,17.03,-0.01332560834298957,0.03778184034125531,0.11525867714472837,0.5300988319856244,,,,0.08523780111179734,-0.030734206033010802,0.4162520729684907,0.20477447836818252,35977479.2,55741336.6,0.6454362488322536,0.06963941449005259,0.10937601438105868,0.636697313246701,True,0.01998788612961855,0.036983998505697,True,3,3,收敛较充分,-0.030734206033010802,0.9232954545454547,0.1473421814996969,,,,-0.005837711617046049,16.19,14.97,0.0518838789376157,0.13760855043420173,True,3,2026-09-07,沪深主板10%,18,10.028248587570632,2,2,1,1,1,1,8,True,,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停；通过后再按方向/非极端波动/不过热排序,1,True,,,335,2,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
002811,郑中设计,15.37,0.019230769230769162,0.09707351891506066,0.03016085790884704,0.13515509601181686,,,,0.1312910284463894,-0.036363636363636376,0.2203519510328997,0.5958242159008021,9211124.4,16463434.2,0.5594898541885023,0.0353434757836082,0.05816167210577415,0.6076764044770195,True,0.03600793875815134,0.0006218905472636926,True,3,3,收敛较充分,-0.036363636363636376,0.8986013986013985,0.08587375039740008,,,,0.03991880920162383,13.71,13.71,0.12107950401167011,0.12107950401167011,True,1,2026-08-20,沪深主板10%,7,9.991742361684564,2,2,1,1,1,1,8,True,,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停；通过后再按方向/非极端波动/不过热排序,1,True,,,335,2,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
002837,英维克,63.28,0.02477732793522258,0.04508670520231228,-0.009857612267250793,0.16925351071692551,,,,0.07890252215405594,-0.10393656188048717,0.1892893230043786,0.4168355663263204,33546317.4,59555776.1,0.5632756316309678,0.0306827609486188,0.055803809168673967,0.5498327337454032,True,0.009871343489848972,-0.018364787860510212,False,3,2,部分收敛/待确认,-0.10393656188048717,0.6095744680851063,0.0054978231162805535,,,,0.01703632272581168,58.68,58.68,0.07839127471029306,0.07839127471029306,True,1,2026-08-25,沪深主板10%,18,10.009132420091316,2,2,1,1,1,1,8,True,,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停；通过后再按方向/非极端波动/不过热排序,1,True,,,335,2,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
002886,沃特股份,26.4,0.008788689338937505,0.04845115170770442,0.05137395459976113,0.24293785310734473,,,,0.1636743215031316,-0.14396887159533078,0.29308176100628924,0.5584595948282818,37874253.8,56550200.5,0.6697457032004687,0.18828394245895516,0.27047396733405404,0.6961259315075283,True,0.01746657392379647,-0.016060766381981728,False,3,2,部分收敛/待确认,-0.14396887159533078,0.6284518828451882,0.025003882590464377,,,,-0.026548672566371723,23.95,23.85,0.10229645093945727,0.10691823899371067,True,5,2026-09-02,沪深主板10%,18,10.000000000000009,2,2,1,1,1,1,8,True,,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停；通过后再按方向/非极端波动/不过热排序,1,True,,,335,2,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
002916,深南电路,384.5,0.002137197664720647,-0.03070485025713421,0.15883062085593735,0.07327285415212836,,,,0.09769335142469471,-0.04944375772558718,0.21973736327351392,0.4445914430268864,7963352.2,7677805.1,1.0371912410227762,0.01205763465224345,0.011545203399806742,1.0443847747580857,False,-0.005950367477474572,0.03734863655301246,True,3,2,部分收敛/待确认,-0.04944375772558718,0.7378424433084284,0.04418292346777353,,,,-0.03997403310778758,368.5,336.0,0.04341926729986434,0.14434523809523814,True,1,2026-09-07,沪深主板10%,18,10.000000000000009,2,2,1,1,1,1,8,True,,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停；通过后再按方向/非极端波动/不过热排序,1,True,,,335,2,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
002918,蒙娜丽莎,11.1,0.005434782608695787,0.043233082706766846,0.014625228519195677,0.09575518262586358,,,,0.11961722488038279,-0.10914927768860361,0.18666666666666676,0.6408065618591932,22923707.4,26026319.3,0.88078944762658,0.09603694571709359,0.1392225806447697,0.6898086881619767,True,0.011682242990654013,0.0009031791907516684,True,3,3,收敛较充分,-0.10914927768860361,0.5107913669064745,0.014393420150788261,,,,-0.05128205128205121,10.45,10.45,0.062200956937799035,0.062200956937799035,True,1,2026-08-28,沪深主板10%,18,9.999999999999986,2,2,1,1,1,1,8,True,,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停；通过后再按方向/非极端波动/不过热排序,1,True,,,335,2,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
002947,恒铭达,66.63,0.04174484052532823,0.08253452477660428,-0.02057915625459361,0.1648601398601397,,,,0.12514698471358984,-0.08071192052980147,0.2202020202020203,0.5683280498461188,6731104.2,11419340.7,0.589447707782289,0.03461410749533585,0.0575850976855969,0.6010948819488323,True,0.011708032922861156,-0.02085893339886946,False,3,2,部分收敛/待确认,-0.08071192052980147,0.7093889716840532,0.03837612498539,,,,0.0427230046948357,59.53,59.4,0.11926759616999827,0.12171717171717167,True,1,2026-08-25,沪深主板10%,7,10.001845358922324,2,2,1,1,1,1,8,True,,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停；通过后再按方向/非极端波动/不过热排序,1,True,,,335,2,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
002957,科瑞技术,42.44,0.014582835285680051,0.08375893769152198,0.14086021505376323,0.0007073803348267571,,,,0.1590296495956873,-0.03171343828428019,0.1653116531165312,0.9619990278821082,16891017.2,15220111.7,1.1097827356943772,0.0435459109822466,0.03377364558864804,1.2893458856240028,False,0.033741400242816466,0.029296430288157538,True,3,2,部分收敛/待确认,-0.0501342882721576,0.7120822622107967,0.049287330176900346,,,,-0.004923798358733911,37.1,37.1,0.14393530997304582,0.14393530997304582,True,1,2026-09-07,沪深主板10%,18,9.999999999999986,2,2,1,1,1,1,8,True,,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停；通过后再按方向/非极端波动/不过热排序,1,True,,,335,2,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
002963,豪尔赛,20.56,0.03316582914572863,0.021361152508693415,0.020854021847070303,0.1775486827033217,,,,0.13729729729729725,-0.16354759967453214,0.23861766319253966,0.5753861447654552,6208670.2,13609829.9,0.45619013945207354,0.044281139194161524,0.09033170488961728,0.49020594981874627,True,-0.012129648041360297,0.00518438814438027,False,3,2,部分收敛/待确认,-0.16354759967453214,0.4930643127364439,0.010865824278479597,,,,-0.016738402678144526,18.5,18.5,0.11135135135135132,0.11135135135135132,True,3,2026-09-07,沪深主板10%,18,10.016242555495403,2,2,1,1,1,1,8,True,,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停；通过后再按方向/非极端波动/不过热排序,1,True,,,335,2,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
002980,华盛昌,128.03,0.10000859180341948,0.006525157232704304,0.19252980625931437,0.3005891913856156,,,,0.11592434411226354,-0.06799155565261705,0.4275174062142783,0.2711570158950686,11064715.0,12144818.4,0.9110646726508483,0.11133510619975137,0.11990522083628667,0.9285259259208024,True,-0.0479231216872964,0.044342149313692625,False,3,2,部分收敛/待确认,-0.06799155565261705,0.800384697584954,0.14096531565251502,,,,0.010497237569060847,114.73,107.56,0.11592434411226349,0.19031238378579407,True,4,2026-09-08,沪深主板10%,18,10.004125412541253,2,2,1,1,1,1,8,True,,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停；通过后再按方向/非极端波动/不过热排序,1,True,,,335,2,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
003018,金富科技,49.72,0.01885245901639343,0.015108207431604681,-0.10414414414414419,0.1557415155741515,,,,0.0769394261424018,-0.18371367591528487,0.3906392694063927,0.19695773612140263,13344698.4,22665402.8,0.5887695232135914,0.04796218855126767,0.07966426164775105,0.6020540146765003,True,-0.00942099304544708,-0.028903519780665188,False,3,2,部分收敛/待确认,-0.18371367591528487,0.494122965641953,0.004474883077264957,,,,-0.00877192982456132,47.05,47.05,0.05674814027630193,0.05674814027630193,True,4,2026-09-03,沪深主板10%,18,10.002227667631992,2,2,1,1,1,1,8,True,,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停；通过后再按方向/非极端波动/不过热排序,1,True,,,335,2,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
300363,博腾股份,22.79,0.03262347077480743,0.11497064579256344,0.15861718352821552,0.041114664230242015,,,,0.1751243781094527,-0.03513971210838285,0.19892473118279563,0.8803549818475193,20563448.2,22754484.1,0.9037097088041648,0.039800426228883454,0.04561329629969549,0.8725619382423182,True,0.03503305004721424,0.04509842326902347,True,3,3,收敛较充分,-0.06903594771241839,0.7125850340136052,0.10797802518352873,,,,0.022890484739676698,20.1,18.95,0.13383084577114412,0.20263852242744074,True,1,2026-08-20,创业板20%,10,20.000000000000018,2,2,1,1,1,1,8,True,,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停；通过后再按方向/非极端波动/不过热排序,1,True,,,335,2,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
300368,汇金股份,9.24,0.050000000000000044,0.04054054054054057,-0.07042253521126751,0.2094240837696335,,,,0.11404561824729884,-0.1274787535410764,0.2172413793103449,0.524971893519312,34370560.0,65043030.8,0.5284280203006777,0.06714975546300098,0.12296782902936836,0.5460757987925738,True,-0.022276135862373203,-0.028148148148147922,False,3,2,部分收敛/待确认,-0.1274787535410764,0.5833333333333335,0.007743483476933211,,,,-0.004310344827586077,8.33,8.33,0.10924369747899165,0.10924369747899165,True,1,2026-08-27,创业板20%,18,19.950124688279303,2,2,1,1,1,1,8,True,,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停；通过后再按方向/非极端波动/不过热排序,1,True,,,335,2,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
300378,鼎捷数智,36.87,0.02845188284518807,0.029888268156424536,-0.07221942627076006,0.17233704292527818,,,,0.06444254348445959,-0.12256068538791065,0.19612866495872475,0.3285727942828832,13783314.8,23964960.8,0.5751444750954903,0.05043529376869538,0.08891944505478358,0.5672020752898538,True,-0.008241758241758212,-0.021303724167242244,False,3,2,部分收敛/待确认,-0.12256068538791065,0.5870088211708095,0.0183535650660811,,,,0.0019021739130435922,35.07,35.07,0.05132591958939248,0.05132591958939248,True,1,2026-08-28,创业板20%,18,19.993591797500798,2,2,1,1,1,1,8,True,,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停；通过后再按方向/非极端波动/不过热排序,1,True,,,335,2,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
300456,赛微电子,36.58,0.03861442362294154,0.055699855699855805,-0.04391008886565606,0.1653392800254858,,,,0.09364747986877425,-0.12488038277511959,0.22744750073942613,0.4117322879536097,30479416.8,40940870.1,0.7444740848338736,0.054521856833916416,0.06851308823193729,0.7957874654451954,True,-0.0007952286282307819,-0.0245244160208119,False,3,2,部分收敛/待确认,-0.12488038277511959,0.5653621981681932,0.006576593929721097,,,,0.01217487548422791,33.53,33.53,0.090963316433045,0.090963316433045,True,1,2026-08-27,创业板20%,18,20.012953367875653,2,2,1,1,1,1,8,True,,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停；通过后再按方向/非极端波动/不过热排序,1,True,,,335,2,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
300839,博汇股份,12.92,0.02215189873417711,0.03194888178913735,0.02215189873417711,0.03608660785886131,,,,0.05519480519480517,-0.09014084507042253,0.12733171127331713,0.43347257837703673,9002661.6,17468017.4,0.5153797018773293,0.03041946632384375,0.06195411379230336,0.49099994272894915,True,-0.009073842302878554,0.0028784814065661024,True,3,3,收敛较充分,-0.09014084507042253,0.6701030927835052,0.0019387359441642715,,,,-0.0015455950540957941,12.32,12.32,0.04870129870129869,0.04870129870129869,True,1,2026-08-21,创业板20%,15,20.019249278152063,2,2,1,1,1,1,8,True,,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停；通过后再按方向/非极端波动/不过热排序,1,True,,,335,2,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
