股票代码,股票名称,最新收盘,ret1,ret5,ret10,ret20,ret40,ret60,ret120,amp5,距20日高点,前10日区间振幅,振幅收敛比,近5日平均成交量,前10日平均成交量,成交量收敛比,近5日平均换手率,前10日平均换手率,换手率收敛比,流动性收敛证据,MA5_3日斜率,MA10_3日斜率,短期下行停止证据,整理证据可用项,整理收敛支持项,整理成熟度状态,距250日高点,250日位置,MA20距离,MA30_5日斜率,MA60_10日斜率,MA120_20日斜率,距稳健5日上沿,近5日低点,近10日低点,距近5日低点,距近10日低点,20日方向证据,MA20上方证据,短波动非极端证据,10日不过热证据,10日非急跌证据,短沿附近辅助,阶段1分,阶段1通过,阶段1风险提示,阶段1规则说明,阶段排名,本阶段入选,阶段软容量下限,阶段软容量上限,实际入选数,边界分数,决策说明
002012,凯恩股份,7.36,-0.006747638326585648,0.0013605442176871652,0.06204906204906213,0.13230769230769246,,,,0.06276747503566339,-0.012080536912751683,0.14953271028037382,0.419757489300999,11504063.4,11392035.7,1.009833861387917,0.0269751595580682,0.02436145255304416,1.1072886355742952,False,0.0022117777163395136,0.02176986146451787,True,3,2,部分收敛/待确认,-0.012080536912751683,0.9166666666666669,0.0602895627746165,,,,-0.008086253369272156,7.01,6.85,0.049928673323823114,0.07445255474452561,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,189,7,入选：阶段1分=8；软容量150-200只，本次实际189只
002015,协鑫能科,16.43,-0.02895981087470456,-0.036363636363636376,-0.04142357059509927,0.06827048114434331,,,,0.09302325581395346,-0.08006718924972,0.28924418604651153,0.32160804020100503,114604953.2,120432431.3,0.9516120530234616,0.07964957217115166,0.0741887545234991,1.073607080786386,True,0.002720283855706329,0.011756194610236914,True,3,3,收敛较充分,-0.08006718924972,0.651219512195122,0.025145067698259194,,,,-0.07384441939120623,16.34,15.5,0.005507955936352449,0.06000000000000005,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,189,7,入选：阶段1分=8；软容量150-200只，本次实际189只
002017,东信和平,16.44,-0.03971962616822433,-0.028368794326241176,-0.0024271844660194164,0.17849462365591418,,,,0.11049382716049377,-0.08615897720956067,0.34972677595628404,0.315943287037037,58525142.4,54859364.8,1.0668213642896573,0.10204520263717683,0.09455700726219837,1.0791923897740792,False,0.007486114465105054,0.0030271841133375776,True,3,2,部分收敛/待确认,-0.08615897720956067,0.7041984732824432,0.05968802372051041,,,,-0.08412256267409457,16.2,15.52,0.014814814814814836,0.05927835051546393,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,189,7,入选：阶段1分=8；软容量150-200只，本次实际189只
002107,沃华医药,7.36,0.025069637883008422,0.04101838755304099,0.1499999999999999,0.18327974276527348,,,,0.1073025335320417,-0.009421265141318913,0.22222222222222218,0.4828614008941877,31331786.0,23640278.3,1.3253560555587875,0.03916177925830353,0.041372816966217016,0.9465582024613188,True,0.0068846815834768815,0.03793716656787205,True,3,3,收敛较充分,-0.009421265141318913,0.953947368421053,0.10510510510510507,,,,0.008219178082191858,6.71,6.35,0.09687034277198214,0.15905511811023643,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,189,7,入选：阶段1分=8；软容量150-200只，本次实际189只
002155,湖南黄金,28.45,0.10015467904098996,0.08546356352537199,0.15838762214983726,0.1527552674230146,,,,0.11132812499999992,-0.03689911983750849,0.22318840579710147,0.49880783279220736,86837713.2,69395728.3,1.251340901339024,0.05049604353315101,0.0444132968957443,1.1369577820733583,False,0.002905893748602839,0.021145640599629978,True,3,2,部分收敛/待确认,-0.03689911983750849,0.8540829986613119,0.08573282195126586,,,,0.02044476327116218,25.6,24.99,0.111328125,0.13845538215286113,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,189,7,入选：阶段1分=8；软容量150-200只，本次实际189只
002222,福晶科技,66.51,0.00030079711234787254,-0.0012013815888270996,0.024807395993836634,0.015419847328244307,,,,0.07584050039093032,-0.05926449787835919,0.17402856193955504,0.4357934096891051,16492307.0,22187990.4,0.7432988162821632,0.03697141293246083,0.04739487165479004,0.7800720128909613,True,-0.009991946789155048,0.01515929337158406,True,3,3,收敛较充分,-0.05926449787835919,0.6925898752751286,0.008537158627382802,,,,-0.03117261471230881,63.95,63.95,0.04003127443315102,0.04003127443315102,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,189,7,入选：阶段1分=8；软容量150-200只，本次实际189只
002265,建设工业,21.67,0.02750118539592239,0.010727611940298587,0.17899891186071826,0.08949220713926609,,,,0.0821984435797666,-0.026067415730336996,0.2011204481792717,0.40870256765984236,34104613.0,12247494.2,2.7846196489727673,0.0353079341519568,0.011855774582494089,2.9781212443168013,False,0.03467474116038294,0.04581488726449101,True,3,2,部分收敛/待确认,-0.026067415730336996,0.8681818181818185,0.10095005842605298,,,,-0.012756264236901904,20.56,18.3,0.05398832684824928,0.18415300546448088,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,189,7,入选：阶段1分=8；软容量150-200只，本次实际189只
002277,友阿股份,6.12,-0.004878048780487809,-0.004878048780487809,-0.048211508553654636,0.04081632653061229,,,,0.03872053872053864,-0.08792846497764528,0.20900900900900904,0.18525774991292193,22627001.2,37313374.9,0.6064045737122535,0.015793977140662368,0.02676380926381574,0.5901244096077005,True,-0.008474576271186418,-0.01760507533703415,False,3,2,部分收敛/待确认,-0.08792846497764528,0.5123966942148761,0.005173688100517326,,,,-0.008103727714748765,5.94,5.94,0.030303030303030276,0.030303030303030276,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,189,7,入选：阶段1分=8；软容量150-200只，本次实际189只
002365,永安药业,15.53,-0.03420398009950243,0.019028871391076008,0.03326679973386559,0.14866863905325434,,,,0.14204545454545442,-0.09340338587273789,0.1945606694560669,0.7300830889540563,34953981.8,55074317.2,0.6346693627279322,0.11578567215491527,0.22420507263721734,0.5164275312462097,True,-0.0002656748140276166,0.0024427279329239937,True,3,3,收敛较充分,-0.09340338587273789,0.6544276457883369,0.03288882976954555,,,,-0.03420398009950243,14.08,14.08,0.10298295454545459,0.10298295454545459,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,189,7,入选：阶段1分=8；软容量150-200只，本次实际189只
002476,新叶股份,5.23,-0.018761726078799223,0.023483365949119372,0.03359683794466428,0.1469298245614037,,,,0.0533596837944665,-0.018761726078799223,0.07692307692307696,0.6936758893280642,9207156.0,9409305.6,0.9785159916583005,0.014810827886710167,0.015374682352941132,0.9633257810934155,True,0.02114330462020364,0.011776251226692791,True,3,3,收敛较充分,-0.018761726078799223,0.8888888888888893,0.04007159192602194,,,,-0.016917293233082664,5.06,4.99,0.03359683794466428,0.04809619238476959,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,189,7,入选：阶段1分=8；软容量150-200只，本次实际189只
002491,通鼎互联,22.22,0.03589743589743577,0.03541472506989729,-0.011565836298932486,0.17940552016985123,,,,0.11732673267326738,-0.08181818181818179,0.4086146682188591,0.28713294406363726,154000619.2,250133855.9,0.6156728310363843,0.11203090903455347,0.21261410141132203,0.5269213485413139,True,-0.0005645996047802804,0.0003689526357053552,True,3,3,收敛较充分,-0.08181818181818179,0.7662337662337662,0.06328508194760118,,,,0.010459299681673473,20.2,20.2,0.10000000000000009,0.10000000000000009,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,189,7,入选：阶段1分=8；软容量150-200只，本次实际189只
002548,金新农,4.72,0.015053763440860068,0.10023310023310006,0.12918660287081352,0.13734939759036124,,,,0.14832535885167467,-0.01666666666666672,0.12342569269521404,1.2017381115125485,59020168.4,28214253.9,2.091856428640135,0.06522267831130717,0.03507178834871622,1.8596906910706366,False,0.04266055045871586,0.03813757604117951,True,3,1,结构未成熟,-0.01666666666666672,0.9139784946236558,0.1003613474763958,,,,0.015053763440860068,4.18,4.14,0.12918660287081352,0.14009661835748788,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,189,7,入选：阶段1分=8；软容量150-200只，本次实际189只
002636,金安国纪,69.5,0.012529137529137424,-0.01278409090909094,0.10142630744849446,0.015043084562582187,,,,0.12821316614420075,-0.08971840209561222,0.3209342560553633,0.39949978453556895,50832733.8,55548946.8,0.9150980662697281,0.07009140471426804,0.07659441900034389,0.9150980662697284,True,-0.03653758800817619,0.02719573308325751,False,3,2,部分收敛/待确认,-0.08971840209561222,0.6697203471552557,0.030079812658865945,,,,-0.03445401500416789,63.8,63.8,0.08934169278996862,0.08934169278996862,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,189,7,入选：阶段1分=8；软容量150-200只，本次实际189只
002639,雪人集团,14.03,-0.05074424898511498,0.05727204220045223,0.19505962521294706,0.1232986389111288,,,,0.12759643916913938,-0.0769736842105263,0.1890681003584229,0.6748702659372492,139749324.8,25092884.3,5.569281041159545,0.2117077024781946,0.038013478397343516,5.569279934482115,False,0.0845392231530846,0.06274604322326649,True,3,2,部分收敛/待确认,-0.0769736842105263,0.7103960396039604,0.1210547343188173,,,,-0.05138607167004727,13.48,11.54,0.040801186943620005,0.2157712305025996,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,189,7,入选：阶段1分=8；软容量150-200只，本次实际189只
002716,湖南白银,10.8,0.017907634307257503,0.0046511627906977715,-0.04593639575971731,0.10429447852760743,,,,0.12934362934362933,-0.10743801652892548,0.3038793103448276,0.42564144691804257,234671782.0,387141251.3,0.6061657888741757,0.11169764771739286,0.16669335039071756,0.670078605148804,True,-0.005972850678733099,-0.012851405622490097,False,3,2,部分收敛/待确认,-0.10743801652892548,0.6467391304347828,0.02842451078417385,,,,-0.07534246575342463,10.36,10.06,0.04247104247104261,0.07355864811133195,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,189,7,入选：阶段1分=8；软容量150-200只，本次实际189只
002724,海洋王,7.15,-0.013793103448275779,0.011315417256011262,0.07035928143712589,0.2767857142857144,,,,0.09467455621301783,-0.041554959785522705,0.3143872113676733,0.3011399725871696,18329253.2,35199793.0,0.5207204826460201,0.032262136704766034,0.06213793835265589,0.5192019168976354,True,0.004016064257028162,0.02165642376353527,True,3,3,收敛较充分,-0.041554959785522705,0.860986547085202,0.06660699634519296,,,,-0.0055632823365785455,6.76,6.63,0.05769230769230771,0.07843137254901977,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,189,7,入选：阶段1分=8；软容量150-200只，本次实际189只
002734,利民股份,17.41,-0.014156285390713452,0.05069402534701273,0.11602564102564106,0.1025965801139963,,,,0.09268292682926849,-0.028459821428571508,0.18898186889818694,0.4904329043290442,18484357.2,17104820.4,1.0806519313117138,0.0338860407705926,0.039342830833655903,0.8613015396341211,True,0.029008184882041377,0.04276377217553695,True,3,3,收敛较充分,-0.028459821428571508,0.8575418994413404,0.09524408656265737,,,,0.012209302325581373,16.4,15.38,0.0615853658536587,0.13198959687906364,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,189,7,入选：阶段1分=8；软容量150-200只，本次实际189只
002779,中坚科技,80.8,-0.023682938617689775,0.09410968178740697,0.07304116865869847,0.024081115335867986,,,,0.12771996215704828,-0.03163950143815919,0.13444901432420917,0.9499508999676672,3852690.6,2560386.4,1.504730145418676,0.026993558556631034,0.015441843740846877,1.7480787274920726,False,0.04293150543730362,0.02765538945712054,True,3,2,部分收敛/待确认,-0.03163950143815919,0.8184319119669875,0.049377905919634424,,,,-0.028612647270978675,73.99,72.59,0.09203946479253955,0.11310097809615649,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,189,7,入选：阶段1分=8；软容量150-200只，本次实际189只
002837,英维克,62.43,-0.009047619047619082,-0.057375811565755774,0.005799903334944512,0.11462238885913223,,,,0.1403197158081706,-0.11597281223449452,0.3249710536472404,0.43179142952371746,63188962.4,72195715.0,0.8752453300033112,0.06659382549748877,0.06370734272988693,1.0453084784879547,True,-0.03137584901123991,0.02007059852555293,False,3,2,部分收敛/待确认,-0.11597281223449452,0.5874055415617127,0.024635231170706984,,,,-0.07906770910163752,61.93,61.48,0.008073631519457392,0.015452179570592195,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,189,7,入选：阶段1分=8；软容量150-200只，本次实际189只
002880,卫光生物,22.27,-0.019806338028169,0.024379024839006558,-0.0805119735755574,0.06759348034515811,,,,0.08325581395348833,-0.10237807335751714,0.22518518518518513,0.36972154222766207,3851842.4,6247280.3,0.616563082658545,0.018167419165196902,0.027545327601410895,0.6595463095623648,True,0.01822633297062004,0.004028648164727144,True,3,3,收敛较充分,-0.10237807335751714,0.5029354207436401,0.018569337724112733,,,,-0.027086063783311576,21.5,21.48,0.03581395348837213,0.036778398510242116,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,189,7,入选：阶段1分=8；软容量150-200只，本次实际189只
002882,金龙羽,24.0,-0.016393442622950727,0.0033444816053511683,0.069042316258352,0.07816711590296488,,,,0.09335038363171345,-0.0643274853801169,0.1903381642512078,0.4904449089280375,17895655.4,15225026.9,1.175410428995695,0.07355691676385202,0.06164227117532567,1.1932869338094017,False,0.024589466519186587,0.016500217108119886,True,3,2,部分收敛/待确认,-0.0643274853801169,0.6666666666666669,0.06032825995714508,,,,-0.021606196494088903,23.46,21.38,0.023017902813299296,0.12254443405051463,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,189,7,入选：阶段1分=8；软容量150-200只，本次实际189只
002902,铭普光磁,26.92,0.0003716090672611916,0.03379416282642089,0.10873146622734753,0.0691024622716443,,,,0.12888707037643202,-0.04301457518663343,0.20626072041166374,0.6248745283115168,15008170.8,15788956.4,0.9505486252403611,0.0679509403487842,0.08467251979969027,0.8025146825621311,True,0.008596868283696768,0.03219378784918936,True,3,3,收敛较充分,-0.04301457518663343,0.7641325536062383,0.048429497789807874,,,,-0.009565857247976428,24.44,24.32,0.1014729950900164,0.10690789473684226,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,189,7,入选：阶段1分=8；软容量150-200只，本次实际189只
002908,德生科技,7.22,-0.01902173913043481,-0.03217158176943702,-0.002762430939226568,0.001386962552011095,,,,0.05849582172701949,-0.04999999999999993,0.10147058823529417,0.5764805619474381,5108992.0,6003141.0,0.8510531403476946,0.018018199168702665,0.018457112292696528,0.9762198378037966,True,-0.0051560379918590415,0.008831240513315963,True,3,3,收敛较充分,-0.05989583333333337,0.47727272727272724,0.005921281783350718,,,,-0.04244031830238726,7.18,7.09,0.0055710306406684396,0.01833568406205921,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,189,7,入选：阶段1分=8；软容量150-200只，本次实际189只
002918,蒙娜丽莎,10.75,-0.021838034576888155,-0.04188948306595375,0.06752730883813296,0.06120434353405724,,,,0.06296992481203006,-0.137239165329053,0.2871900826446282,0.21926218423757224,13528766.8,21442799.3,0.630923538047572,0.07151714747376249,0.10010411943581285,0.7144276167337905,True,-0.03156588047526154,0.024437656206609315,False,3,2,部分收敛/待确认,-0.137239165329053,0.4356435643564356,0.018426412770593537,,,,-0.04951370468611849,10.64,10.0,0.010338345864661536,0.07499999999999996,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,189,7,入选：阶段1分=8；软容量150-200只，本次实际189只
002942,新农股份,18.9,-0.023760330578512456,-0.04929577464788737,0.09374999999999978,0.21621621621621623,,,,0.15477560414269284,-0.17826086956521747,0.4867485455720749,0.317978565217458,14327989.6,11100242.0,1.2907817325063724,0.10230801953834041,0.07999708384555873,1.2788968624888235,False,-0.07191438287657526,0.042676138472141245,False,3,1,结构未成熟,-0.17826086956521747,0.49382716049382697,0.06511876919608861,,,,-0.058295964125560595,17.38,17.38,0.08745684695051792,0.08745684695051792,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,189,7,入选：阶段1分=8；软容量150-200只，本次实际189只
002953,日丰股份,11.46,0.06012950971322861,0.035230352303523116,0.061111111111111116,0.1634517766497463,,,,0.1432692307692308,-0.04499999999999993,0.1764705882352942,0.811858974358974,21946760.4,27943349.7,0.7854019162205167,0.05705277692898606,0.09934043900394908,0.5743157318513364,True,-0.0018412815319461817,0.006559766763848396,True,3,3,收敛较充分,-0.04499999999999993,0.7898832684824906,0.061356795554526444,,,,0.03150315031503159,10.4,10.4,0.101923076923077,0.101923076923077,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,189,7,入选：阶段1分=8；软容量150-200只，本次实际189只
002957,科瑞技术,41.14,-0.004597144931042796,0.05704008221993839,0.017058096415327517,0.009570552147239342,,,,0.1653116531165312,-0.07923008057296332,0.14764397905759163,1.119664033519768,16961815.8,16339842.7,1.0380648156423196,0.03643206458447243,0.03901003612552721,0.9339151716558441,True,0.017207147584381355,0.0026611619578191803,True,3,2,部分收敛/待确认,-0.07923008057296332,0.5449871465295631,0.009682050778613505,,,,0.005376344086021501,36.9,36.9,0.11490514905149052,0.11490514905149052,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,189,7,入选：阶段1分=8；软容量150-200只，本次实际189只
002963,豪尔赛,21.42,-0.009250693802035137,0.06779661016949179,-0.041610738255033586,0.12146596858638747,,,,0.16451779267663733,-0.12855980471928385,0.4762762762762763,0.34542512585952223,13598091.4,14251082.5,0.9541795439048227,0.08886524297406218,0.09542688054868922,0.931239106456182,True,0.05567258501354222,0.02012322369074826,True,3,3,收敛较充分,-0.12855980471928385,0.6015132408575036,0.09652153881594105,,,,-0.0329571106094807,19.39,18.23,0.10469314079422398,0.17498628634119595,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,189,7,入选：阶段1分=8；软容量150-200只，本次实际189只
002973,侨银股份,12.74,0.02659145850120881,-0.00312989045383405,0.06610878661087871,0.02824858757062154,,,,0.08210180623973727,-0.03338391502276172,0.24378585086042054,0.3367783895167264,5664300.0,9174452.9,0.6173992129819533,0.01741742921187743,0.02888198961509821,0.6030550333960504,True,-0.00551007556675065,0.0175098846122812,True,3,3,收敛较充分,-0.03338391502276172,0.8607594936708862,0.05424303860316937,,,,-0.020753266717909225,12.18,11.81,0.04597701149425282,0.07874682472480954,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,189,7,入选：阶段1分=8；软容量150-200只，本次实际189只
