股票代码,股票名称,最新收盘,ret10,ret20,ret40,ret60,ret120,amp5,距20日高点,距250日高点,250日位置,MA20距离,MA30_5日斜率,MA60_10日斜率,MA120_20日斜率,距稳健5日上沿,250日位置贡献,接近250日高点贡献,120日趋势贡献,40日趋势贡献,MA120斜率贡献,近期过热惩罚,长期低位反弹惩罚,阶段3分,生命周期标签,阶段3风险提示,阶段排名,本阶段入选,决策说明
600368,五洲交通,4.41,0.1080402010050252,0.13076923076923075,0.2564102564102566,0.19189189189189193,0.13659793814432986,0.07281553398058248,-0.002262443438914019,-0.022172949002217224,0.9200000000000003,0.08220858895705518,0.022882513661202086,0.017728904847396754,0.009860788863108816,0.0,32.20000000000001,24.44567627494457,1.6391752577319583,3.0769230769230793,0.591647331786529,0.0,0.0,61.95342194138614,右上角/高位趋势,,1,True,入选：按阶段3分排序第1名；本阶段上限10只
601609,金田股份,13.46,0.12635983263598338,0.32090284592737994,0.22922374429223757,0.1523972602739727,0.25092936802974,0.1035031847133757,-0.028860028860028808,-0.06397774687065372,0.8318098720292505,0.12730318257956452,0.05483911355953408,0.00832583258325803,0.010069701688867339,-0.01247248716067495,29.113345521023767,23.400556328233655,3.0111524163568797,2.750684931506851,0.6041821013320403,0.0,0.0,58.8799212984532,右上角/高位趋势,,2,True,入选：按阶段3分排序第2名；本阶段上限10只
002365,永安药业,15.8,0.016077170418006492,0.23727486296006273,0.5061963775023832,0.4311594202898552,0.09342560553633228,0.11715481171548116,-0.07764156450671322,-0.2216748768472906,0.5706106870229007,0.08826669421772237,0.03533982516872958,0.05372758995804072,0.00022798035460724897,0.0050890585241729624,19.971374045801525,19.458128078817737,1.1211072664359873,6.074356530028599,0.013678821276434938,1.4049094375595803,0.0,45.233735304800696,近期加速偏大,40日加速偏大，警惕趋势成熟,3,True,入选：按阶段3分排序第3名；本阶段上限10只
