股票代码,股票名称,当前状态,最近提交日期,ret20,ret40,ret120,MA20距离,MA30_5日斜率,淘汰日期,淘汰原因
000007,全新好,冷却观察,2026-09-02,-0.06451612903225801,0.2200647249190939,-0.1515378844711177,-0.06090422219454472,0.02447818949343339,,
000020,深华发Ａ,冷却观察,2026-09-02,0.025869037995149613,0.27409638554216853,-0.2673210161662818,-0.011797687186076433,0.026107008537623377,,
000026,飞亚达,冷却观察,2026-09-02,-0.10775047258979209,0.18592964824120606,0.33711048158640233,-0.04152705858462791,0.01745218405966198,,
000048,京基智农,冷却观察,2026-09-02,-0.13374944271065536,0.029131355932203506,-0.02849999999999997,-0.11057197134421282,0.0030400626072299985,,
000059,华锦股份,冷却观察,2026-09-02,0.11088295687885008,0.16846652267818585,0.009328358208955168,-0.012503422469653969,0.028539488393503065,,
000505,京粮控股,冷却观察,2026-09-02,-0.11481975967957281,0.22550831792975967,-0.005997001499250421,-0.05990783410138256,0.02294455066921608,,
000506,招金黄金,冷却观察,2026-09-02,-0.049357326478149166,0.40608365019011394,0.15059116365899183,-0.08133353207134708,0.03204115313037681,,
000517,荣安地产,冷却观察,2026-09-02,-0.18623481781376539,,,-0.07798165137614699,-0.004052228725799134,,
000520,凤凰航运,冷却观察,2026-09-02,-0.061224489795918435,0.10106382978723394,-0.007194244604316613,-0.02862505865790721,0.01110753380553775,,
000536,华映科技,冷却观察,2026-09-02,0.07594936708860756,0.10749185667752448,-0.21478060046189384,-0.03147699757869238,0.006251831591286505,,
000596,古井贡酒,冷却观察,2026-09-02,0.000865613503570728,0.017713719881174983,-0.06527890056588515,-0.02461142628171331,0.0012026226289403308,,
000603,盛达资源,冷却观察,2026-09-02,-0.013521634615384692,0.3221908981071284,-0.13056144067796616,-0.08473772982617556,0.029464669768896945,,
000620,盈新发展,冷却观察,2026-09-02,-0.03076923076923077,0.13718411552346566,0.08247422680412364,-0.019302615193026118,0.022291959744616285,,
000635,英 力 特,冷却观察,2026-09-02,0.10185185185185164,0.2310344827586206,-0.13454545454545463,0.008545801257150876,0.02560660302307083,,
000657,中钨高新,冷却观察,2026-09-02,-0.05508145849495738,,,-0.021073443603221276,0.017498762128506984,,
000720,新能泰山,冷却观察,2026-09-02,0.08152173913043481,0.1775147928994083,-0.2055888223552894,0.031355273386887594,0.01650048530839121,,
