股票代码,股票名称,首次进入日期,最近提交日期,提交次数,当前状态,淘汰日期,淘汰原因
002743,ST富煌,2026-09-02,2026-09-02,1,已淘汰,2026-09-12,硬规则：ST/*ST/SST/S*ST股票不得进入或保留在当前观察池
