股票代码,股票名称,状态,交易日数,前复权源,未复权源,缓存模式,未复权匹配日,错误
000062,深圳华强,成功,120,sina,sina,deep-backfill,120,
000536,华映科技,成功,120,sina,sina,deep-backfill,120,
001210,金房能源,成功,120,global-cache,global-cache,local-cache,110,
002012,凯恩股份,成功,120,global-cache,global-cache,local-cache,110,
002072,凯瑞德,成功,120,sina,sina,deep-backfill,120,
002212,天融信,成功,120,sina,sina,deep-backfill,120,
002277,友阿股份,成功,120,sina,sina,deep-backfill,120,
002349,精华制药,成功,120,sina,sina,deep-backfill,120,
002491,通鼎互联,成功,120,sina,sina,deep-backfill,120,
002580,圣阳股份,成功,120,global-cache,global-cache,local-cache,111,
002716,湖南白银,成功,120,sina,sina,deep-backfill,120,
002743,富煌钢构,成功,120,sina,sina,deep-backfill,120,
002880,卫光生物,成功,120,sina,sina,deep-backfill,120,
002913,奥士康,成功,120,global-cache,global-cache,local-cache,111,
002957,科瑞技术,成功,120,sina,sina,deep-backfill,120,
300017,网宿科技,成功,120,sina,sina,deep-backfill,120,
300369,绿盟科技,成功,120,sina,sina,deep-backfill,120,
300598,诚迈科技,成功,120,sina,sina,deep-backfill,120,
300805,电声股份,成功,120,sina,sina,deep-backfill,120,
301018,申菱环境,成功,120,sina,sina,deep-backfill,120,
301127,武汉天源,成功,120,sina,sina,deep-backfill,120,
301227,森鹰窗业,成功,120,global-cache,global-cache,local-cache,120,
301419,阿莱德,成功,120,sina,sina,deep-backfill,120,
600110,诺德股份,成功,120,sina,sina,deep-backfill,120,
600313,农发种业,成功,120,sina,sina,deep-backfill,120,
600475,华光环能,成功,120,sina,sina,deep-backfill,120,
600547,山东黄金,成功,120,global-cache,global-cache,local-cache,110,
600654,中安科,成功,120,sina,sina,deep-backfill,120,
600746,江苏索普,成功,120,sina,sina,deep-backfill,120,
601609,金田股份,成功,120,global-cache,global-cache,local-cache,110,
603009,北特科技,成功,120,sina,sina,deep-backfill,120,
603082,北自科技,成功,120,sina,sina,deep-backfill,120,
603188,亚邦股份,成功,120,global-cache,global-cache,local-cache,109,
603217,元利科技,成功,120,global-cache,global-cache,local-cache,110,
603297,永新光学,成功,120,sina,sina,deep-backfill,120,
603366,日出东方,成功,120,sina,sina,deep-backfill,120,
603626,科森科技,成功,120,sina,sina,deep-backfill,120,
603880,南卫股份,成功,120,sina,sina,deep-backfill,120,
605006,山东玻纤,成功,120,sina,sina,deep-backfill,120,
605178,时空科技,成功,120,sina,sina,deep-backfill,120,
688123,聚辰股份,成功,120,sina,sina,deep-backfill,120,
688432,有研硅,成功,120,sina,sina,deep-backfill,120,
688661,和林微纳,成功,120,sina,sina,deep-backfill,120,
