股票代码,股票名称,状态,交易日数,前复权源,未复权源,缓存模式,未复权匹配日,错误
000007,全新好,成功,25,global-cache+sina,global-cache,per-stock-incremental,15,
000011,深物业A,成功,25,global-cache+sina,global-cache,per-stock-incremental,15,
000017,深中华A,成功,25,global-cache+sina,global-cache,per-stock-incremental,16,
000020,深华发Ａ,成功,25,global-cache,global-cache,local-cache,25,
000026,飞亚达,成功,25,global-cache+sina,global-cache,per-stock-incremental,15,
000048,京基智农,成功,25,global-cache,global-cache,local-cache,25,
000059,华锦股份,成功,25,global-cache,global-cache,local-cache,25,
000062,深圳华强,成功,25,global-cache,global-cache,local-cache,25,
000428,华天酒店,成功,25,global-cache+sina,global-cache,per-stock-incremental,16,
000505,京粮控股,成功,25,global-cache,global-cache,local-cache,25,
000506,招金黄金,成功,25,global-cache,global-cache,local-cache,25,
000510,新金路,成功,25,global-cache,global-cache,local-cache,25,
000517,荣安地产,成功,25,global-cache+sina,global-cache,per-stock-incremental,15,
000520,凤凰航运,成功,25,global-cache+sina,global-cache,per-stock-incremental,16,
000523,红棉股份,成功,25,global-cache,global-cache,local-cache,25,
000526,学大教育,成功,25,global-cache+sina,global-cache,per-stock-incremental,15,
000536,华映科技,成功,25,global-cache,global-cache,local-cache,25,
000560,我爱我家,成功,25,global-cache+sina,global-cache,per-stock-incremental,16,
000592,平潭发展,成功,25,global-cache,global-cache,local-cache,25,
000596,古井贡酒,成功,25,global-cache,global-cache,local-cache,25,
000603,盛达资源,成功,25,global-cache,global-cache,local-cache,25,
000620,盈新发展,成功,25,global-cache+sina,global-cache,per-stock-incremental,15,
000626,远大控股,成功,25,global-cache,global-cache,local-cache,25,
000628,高新发展,成功,25,global-cache+sina,global-cache,per-stock-incremental,15,
000635,英 力 特,成功,25,global-cache+sina,global-cache,per-stock-incremental,17,
000657,中钨高新,成功,25,global-cache+sina,global-cache,per-stock-incremental,15,
000670,盈方微,成功,25,global-cache+sina,global-cache,per-stock-incremental,15,
000712,锦龙股份,成功,25,global-cache+sina,global-cache,per-stock-incremental,16,
000716,黑芝麻,成功,25,global-cache+sina,global-cache,per-stock-incremental,15,
000720,新能泰山,成功,25,global-cache+sina,global-cache,per-stock-incremental,15,
000721,西安饮食,成功,25,global-cache+sina,global-cache,per-stock-incremental,15,
000723,美锦能源,成功,25,global-cache+sina,global-cache,per-stock-incremental,14,
000735,罗 牛 山,成功,25,global-cache+sina,global-cache,per-stock-incremental,14,
000737,北方铜业,成功,25,global-cache,global-cache,local-cache,25,
000798,中水渔业,成功,25,global-cache,global-cache,local-cache,25,
000811,冰轮环境,成功,25,global-cache+sina,global-cache,per-stock-incremental,15,
000831,中国稀土,成功,25,global-cache+sina,global-cache,per-stock-incremental,15,
000859,国风新材,成功,25,global-cache+sina,global-cache,per-stock-incremental,15,
000887,中鼎股份,成功,25,global-cache+sina,global-cache,per-stock-incremental,15,
000889,中嘉博创,成功,25,global-cache+sina,global-cache,per-stock-incremental,15,
000890,法尔胜,成功,25,global-cache+sina,global-cache,per-stock-incremental,15,
000892,欢瑞世纪,成功,25,global-cache+sina,global-cache,per-stock-incremental,15,
000912,泸天化,成功,25,global-cache,global-cache,local-cache,25,
000931,中 关 村,成功,25,global-cache+sina,global-cache,per-stock-incremental,15,
000938,紫光股份,成功,25,global-cache,global-cache,local-cache,25,
000960,锡业股份,成功,25,global-cache+sina,global-cache,per-stock-incremental,15,
000962,东方钽业,成功,25,global-cache+sina,global-cache,per-stock-incremental,15,
000975,山金国际,成功,25,global-cache+sina,global-cache,per-stock-incremental,15,
000977,浪潮信息,成功,25,global-cache,global-cache,local-cache,25,
000989,九芝堂,成功,25,global-cache+sina,global-cache,per-stock-incremental,15,
001210,金房能源,成功,25,global-cache+sina,global-cache,per-stock-incremental,15,
001223,欧克科技,成功,25,global-cache+sina,global-cache,per-stock-incremental,15,
001258,立新能源,成功,25,global-cache+sina,global-cache,per-stock-incremental,15,
001268,联合精密,成功,25,global-cache,global-cache,local-cache,25,
001277,速达股份,成功,25,global-cache+sina,global-cache,per-stock-incremental,16,
001326,联域股份,成功,25,global-cache+sina,global-cache,per-stock-incremental,15,
001330,博纳影业,成功,25,global-cache+sina,global-cache,per-stock-incremental,15,
001337,四川黄金,成功,25,global-cache,global-cache,local-cache,25,
001358,兴欣新材,成功,25,global-cache+sina,global-cache,per-stock-incremental,15,
001359,平安电工,成功,25,global-cache+sina,global-cache,per-stock-incremental,15,
001366,播恩集团,成功,25,global-cache,global-cache,local-cache,25,
001378,德冠新材,成功,25,global-cache+sina,global-cache,per-stock-incremental,15,
001696,宗申动力,成功,25,global-cache+sina,global-cache,per-stock-incremental,16,
002012,凯恩股份,成功,25,global-cache+sina,global-cache,per-stock-incremental,15,
002015,协鑫能科,成功,25,global-cache,global-cache,local-cache,25,
002017,东信和平,成功,25,global-cache,global-cache,local-cache,25,
002037,保利联合,成功,25,global-cache+sina,global-cache,per-stock-incremental,15,
002038,双鹭药业,成功,25,global-cache+sina,global-cache,per-stock-incremental,15,
002041,登海种业,成功,25,global-cache,global-cache,local-cache,25,
002059,云南旅游,成功,25,global-cache+sina,global-cache,per-stock-incremental,16,
002072,凯瑞德,成功,25,global-cache+sina,global-cache,per-stock-incremental,15,
002081,金 螳 螂,成功,25,global-cache,global-cache,local-cache,25,
002084,海鸥住工,成功,25,global-cache,global-cache,local-cache,25,
002094,青岛金王,成功,25,global-cache,global-cache,local-cache,25,
002104,恒宝股份,成功,25,global-cache+sina,global-cache,per-stock-incremental,15,
002107,沃华医药,成功,25,global-cache,global-cache,local-cache,25,
002112,三变科技,成功,25,global-cache+sina,global-cache,per-stock-incremental,15,
002124,天邦食品,成功,25,global-cache,global-cache,local-cache,25,
002141,贤丰控股,成功,25,global-cache,global-cache,local-cache,25,
002155,湖南黄金,成功,25,global-cache,global-cache,local-cache,25,
002165,红 宝 丽,成功,25,global-cache,global-cache,local-cache,25,
002172,澳洋健康,成功,25,global-cache,global-cache,local-cache,25,
002174,游族网络,成功,25,global-cache+sina,global-cache,per-stock-incremental,15,
002180,奔图科技,成功,25,global-cache+sina,global-cache,per-stock-incremental,15,
002212,天融信,成功,25,global-cache+sina,global-cache,per-stock-incremental,15,
002213,大为股份,成功,25,global-cache+sina,global-cache,per-stock-incremental,15,
002222,福晶科技,成功,25,global-cache,global-cache,local-cache,25,
002229,鸿博股份,成功,25,global-cache+sina,global-cache,per-stock-incremental,16,
002235,安妮股份,成功,25,global-cache+sina,global-cache,per-stock-incremental,15,
002256,兆新股份,成功,25,global-cache+sina,global-cache,per-stock-incremental,15,
002265,建设工业,成功,25,global-cache,global-cache,local-cache,25,
002277,友阿股份,成功,25,global-cache,global-cache,local-cache,25,
002281,光迅科技,成功,25,global-cache,global-cache,local-cache,25,
002297,博云新材,成功,25,global-cache+sina,global-cache,per-stock-incremental,16,
002300,太阳电缆,成功,25,global-cache+sina,global-cache,per-stock-incremental,16,
002303,美盈森,成功,25,global-cache,global-cache,local-cache,25,
002322,理工能科,成功,25,global-cache+sina,global-cache,per-stock-incremental,16,
002328,新朋股份,成功,25,global-cache+sina,global-cache,per-stock-incremental,15,
002329,皇氏集团,成功,25,global-cache+sina,global-cache,per-stock-incremental,15,
002348,高乐股份,成功,25,global-cache+sina,global-cache,per-stock-incremental,15,
002349,精华制药,成功,25,global-cache,global-cache,local-cache,25,
002354,天娱数科,成功,25,global-cache,global-cache,local-cache,25,
002364,中恒电气,成功,25,global-cache+sina,global-cache,per-stock-incremental,15,
002365,永安药业,成功,25,global-cache+sina,global-cache,per-stock-incremental,14,
002370,亚太药业,成功,25,global-cache+sina,global-cache,per-stock-incremental,15,
002382,蓝帆医疗,成功,25,global-cache+sina,global-cache,per-stock-incremental,15,
002384,东山精密,成功,25,global-cache+sina,global-cache,per-stock-incremental,15,
002396,星网锐捷,成功,25,global-cache+sina,global-cache,per-stock-incremental,15,
002403,爱仕达,成功,25,global-cache,global-cache,local-cache,25,
002409,雅克科技,成功,25,global-cache+sina,global-cache,per-stock-incremental,15,
002418,康盛股份,成功,25,global-cache+sina,global-cache,per-stock-incremental,15,
002421,达实智能,成功,25,global-cache+sina,global-cache,per-stock-incremental,15,
002428,云南锗业,成功,25,global-cache+sina,global-cache,per-stock-incremental,15,
002436,兴森科技,成功,25,global-cache+sina,global-cache,per-stock-incremental,15,
002437,誉衡药业,成功,25,global-cache,global-cache,local-cache,25,
002438,江苏神通,成功,25,global-cache+sina,global-cache,per-stock-incremental,15,
002445,中南文化,成功,25,global-cache,global-cache,local-cache,25,
002448,中原内配,成功,25,global-cache+sina,global-cache,per-stock-incremental,15,
002463,沪电股份,成功,25,global-cache+sina,global-cache,per-stock-incremental,15,
002474,榕基软件,成功,25,global-cache+sina,global-cache,per-stock-incremental,16,
002476,新叶股份,成功,25,global-cache+sina,global-cache,per-stock-incremental,16,
002484,江海股份,成功,25,global-cache+sina,global-cache,per-stock-incremental,15,
002491,通鼎互联,成功,25,global-cache,global-cache,local-cache,25,
002515,金字火腿,成功,25,global-cache+sina,global-cache,per-stock-incremental,15,
002517,恺英网络,成功,25,global-cache+sina,global-cache,per-stock-incremental,15,
002536,飞龙股份,成功,25,global-cache,global-cache,local-cache,25,
002545,东方铁塔,成功,25,global-cache+sina,global-cache,per-stock-incremental,15,
002548,金新农,成功,25,global-cache,global-cache,local-cache,25,
002552,宝鼎科技,成功,25,global-cache+sina,global-cache,per-stock-incremental,15,
002558,巨人网络,成功,25,global-cache+sina,global-cache,per-stock-incremental,15,
002564,天沃科技,成功,25,global-cache,global-cache,local-cache,25,
002579,中京电子,成功,25,global-cache,global-cache,local-cache,25,
002580,圣阳股份,成功,25,global-cache+sina,global-cache,per-stock-incremental,16,
002582,好想你,成功,25,global-cache+sina,global-cache,per-stock-incremental,15,
002589,瑞康医药,成功,25,global-cache+sina,global-cache,per-stock-incremental,16,
002607,中公教育,成功,25,global-cache+sina,global-cache,per-stock-incremental,15,
002631,德尔未来,成功,25,global-cache+sina,global-cache,per-stock-incremental,15,
002636,金安国纪,成功,25,global-cache,global-cache,local-cache,25,
002638,勤上股份,成功,25,global-cache,global-cache,local-cache,25,
002645,华宏科技,成功,25,global-cache+sina,global-cache,per-stock-incremental,15,
002655,共达电声,成功,25,global-cache,global-cache,local-cache,25,
002659,凯文教育,成功,25,global-cache+sina,global-cache,per-stock-incremental,15,
002686,亿利达,成功,25,global-cache,global-cache,local-cache,25,
002687,乔治白,成功,25,global-cache+sina,global-cache,per-stock-incremental,16,
