股票代码,股票名称,状态,交易日数,前复权源,未复权源,缓存模式,未复权匹配日,错误
000062,深圳华强,成功,120,sina,sina,cache/full,120,
000523,红棉股份,成功,120,sina,sina,cache/full,120,
000670,盈方微,成功,120,global-cache,global-cache,cache/full,120,
000735,罗 牛 山,成功,120,global-cache,global-cache,cache/full,120,
000977,浪潮信息,成功,120,sina,sina,cache/full,120,
002012,凯恩股份,成功,120,global-cache,global-cache,cache/full,120,
002222,福晶科技,成功,120,sina,sina,cache/full,120,
002322,理工能科,成功,120,global-cache,global-cache,cache/full,120,
002548,金新农,成功,120,sina,sina,cache/full,120,
002686,亿利达,成功,120,sina,sina,cache/full,120,
002827,高争民爆,成功,120,global-cache,global-cache,cache/full,120,
002882,金龙羽,成功,120,global-cache,global-cache,cache/full,120,
002973,侨银股份,成功,120,global-cache,global-cache,cache/full,120,
300139,晓程科技,成功,120,sina,sina,cache/full,120,
300598,诚迈科技,成功,120,sina,sina,cache/full,120,
301123,奕东电子,成功,120,sina,sina,cache/full,120,
600110,诺德股份,成功,120,sina,sina,cache/full,120,
600313,农发种业,成功,120,sina,sina,cache/full,120,
600379,宝光股份,成功,120,sina,sina,cache/full,120,
600536,中国软件,成功,120,sina,sina,cache/full,120,
600698,湖南天雁,成功,120,global-cache,global-cache,cache/full,120,
600801,华新建材,成功,120,global-cache,global-cache,cache/full,120,
601015,陕西黑猫,成功,120,sina,sina,cache/full,120,
601869,长飞光纤,成功,120,sina,sina,cache/full,120,
603052,可川科技,成功,120,sina,sina,cache/full,120,
603188,亚邦股份,成功,120,global-cache,global-cache,cache/full,120,
603306,华懋科技,成功,120,sina,sina,cache/full,120,
603366,日出东方,成功,120,sina,sina,cache/full,120,
603797,联泰环保,成功,120,sina,sina,cache/full,120,
603995,甬金股份,成功,120,sina,sina,cache/full,120,
605178,时空科技,成功,120,sina,sina,cache/full,120,
688286,敏芯股份,成功,120,sina,sina,cache/full,120,
688825,长鑫科技,成功,31,sina,sina,cache/full,31,
000592,平潭发展,成功,120,sina,sina,cache/full,120,
002015,协鑫能科,成功,120,sina,sina,cache/full,120,
002094,青岛金王,成功,120,sina,sina,cache/full,120,
002265,建设工业,成功,120,sina,sina,cache/full,120,
002437,誉衡药业,成功,120,sina,sina,cache/full,120,
002636,金安国纪,成功,120,sina,sina,cache/full,120,
002743,富煌钢构,成功,120,sina,sina,cache/full,120,
002918,蒙娜丽莎,成功,120,sina,sina,cache/full,120,
300189,神农种业,成功,120,sina,sina,cache/full,120,
300378,鼎捷数智,成功,120,sina,sina,cache/full,120,
300672,国科微,成功,120,sina,sina,cache/full,120,
301152,天力锂能,成功,120,sina,sina,cache/full,120,
301251,威尔高,成功,120,sina,sina,cache/full,120,
600103,青山纸业,成功,120,sina,sina,cache/full,120,
600378,昊华科技,成功,120,sina,sina,cache/full,120,
600693,东百集团,成功,120,sina,sina,cache/full,120,
601233,桐昆股份,成功,120,sina,sina,cache/full,120,
