股票代码,股票名称,状态,交易日数,前复权源,未复权源,缓存模式,未复权匹配日,错误
000048,京基智农,成功,120,sina,sina,cache/full,120,
000520,凤凰航运,成功,120,global-cache,global-cache,cache/full,120,
000603,盛达资源,成功,120,sina,sina,cache/full,120,
000723,美锦能源,成功,120,global-cache,global-cache,cache/full,120,
000889,中嘉博创,成功,120,global-cache,global-cache,cache/full,120,
001366,播恩集团,成功,120,sina,sina,cache/full,120,
002172,澳洋健康,成功,120,sina,sina,cache/full,120,
002281,光迅科技,成功,120,sina,sina,cache/full,120,
002476,新叶股份,成功,120,global-cache,global-cache,cache/full,120,
002655,共达电声,成功,120,sina,sina,cache/full,120,
002734,利民股份,成功,120,global-cache,global-cache,cache/full,120,
002880,卫光生物,成功,120,sina,sina,cache/full,120,
002953,日丰股份,成功,120,sina,sina,cache/full,120,
300134,大富科技,成功,120,global-cache,global-cache,cache/full,120,
300515,三德科技,成功,120,global-cache,global-cache,cache/full,120,
300981,中红医疗,成功,120,sina,sina,cache/full,120,
301550,斯菱智驱,成功,120,sina,sina,cache/full,120,
600186,莲花控股,成功,120,global-cache,global-cache,cache/full,120,
600368,五洲交通,成功,120,global-cache,global-cache,cache/full,120,
600500,中化国际,成功,120,sina,sina,cache/full,120,
600617,国新能源,成功,120,global-cache,global-cache,cache/full,120,
600746,江苏索普,成功,120,sina,sina,cache/full,120,
601011,宝泰隆,成功,120,sina,sina,cache/full,120,
601609,金田股份,成功,120,global-cache,global-cache,cache/full,120,
603038,华立股份,成功,120,sina,sina,cache/full,120,
603118,共进股份,成功,120,sina,sina,cache/full,120,
603297,永新光学,成功,120,sina,sina,cache/full,120,
603333,福华尚纬,成功,120,global-cache,global-cache,cache/full,120,
603637,镇海股份,成功,120,sina,sina,cache/full,120,
603955,大千生态,成功,120,sina,sina,cache/full,120,
605168,三人行,成功,120,sina,sina,cache/full,120,
688167,炬光科技,成功,120,sina,sina,cache/full,120,
688808,联讯仪器,成功,93,sina,sina,cache/full,93,
000536,华映科技,成功,120,sina,sina,cache/full,120,
001268,联合精密,成功,120,sina,sina,cache/full,120,
002081,金 螳 螂,成功,120,sina,sina,cache/full,120,
002165,红 宝 丽,成功,120,sina,sina,cache/full,120,
002354,天娱数科,成功,120,sina,sina,cache/full,120,
002536,飞龙股份,成功,120,sina,sina,cache/full,120,
002721,金一文化,成功,120,sina,sina,cache/full,120,
002870,香山股份,成功,120,sina,sina,cache/full,120,
300122,智飞生物,成功,120,sina,sina,cache/full,120,
300368,汇金股份,成功,120,sina,sina,cache/full,120,
300613,富瀚微,成功,120,sina,sina,cache/full,120,
301018,申菱环境,成功,120,sina,sina,cache/full,120,
301231,荣信文化,成功,120,sina,sina,cache/full,120,
600095,湘财股份,成功,120,sina,sina,cache/full,120,
600354,敦煌种业,成功,120,sina,sina,cache/full,120,
600654,中安科,成功,120,sina,sina,cache/full,120,
600969,郴电国际,成功,120,sina,sina,cache/full,120,
