股票代码,股票名称,最新收盘,ret10,ret20,ret40,ret60,ret120,amp5,距20日高点,距250日高点,250日位置,MA20距离,MA30_5日斜率,MA60_10日斜率,MA120_20日斜率,距稳健5日上沿,20日动量贡献,距20日高点贡献,MA20位置贡献,短波动惩罚,阶段1分,阶段1通过,阶段1风险提示,阶段排名,本阶段入选,决策说明
601609,金田股份,13.46,0.12635983263598338,0.32090284592737994,,,,0.1035031847133757,-0.028860028860028808,-0.028860028860028808,0.9056603773584909,0.12730318257956452,,,,-0.01247248716067495,11.231599607458298,6.77849927849928,2.5460636515912904,0.0,20.556162537548868,True,,1,True,入选：按阶段1分排序第1名；本阶段上限150只
002365,永安药业,15.8,0.016077170418006492,0.23727486296006273,,,,0.11715481171548116,-0.07764156450671322,-0.07764156450671322,0.7350597609561756,0.08826669421772237,,,,0.0050890585241729624,8.304620203602195,5.558960887332169,1.7653338843544475,0.0,15.628914975288811,True,,2,True,入选：按阶段1分排序第2名；本阶段上限150只
600368,五洲交通,4.41,0.1080402010050252,0.13076923076923075,,,,0.07281553398058248,-0.002262443438914019,-0.002262443438914019,0.9841269841269845,0.08220858895705518,,,,0.0,4.576923076923077,7.4434389140271495,1.6441717791411037,0.0,13.66453377009133,True,,3,True,入选：按阶段1分排序第3名；本阶段上限150只
