股票代码,股票名称,最新收盘,ret1,ret5,ret10,ret20,ret40,ret60,ret120,amp5,距20日高点,前10日区间振幅,振幅收敛比,近5日平均成交量,前10日平均成交量,成交量收敛比,近5日平均换手率,前10日平均换手率,换手率收敛比,流动性收敛证据,MA5_3日斜率,MA10_3日斜率,短期下行停止证据,整理证据可用项,整理收敛支持项,整理成熟度状态,距250日高点,250日位置,MA20距离,MA30_5日斜率,MA60_10日斜率,MA120_20日斜率,距稳健5日上沿,近5日低点,近10日低点,距近5日低点,距近10日低点,20日方向证据,MA20上方证据,短波动非极端证据,10日不过热证据,10日非急跌证据,短沿附近辅助,阶段1分,阶段1通过,阶段1风险提示,阶段1规则说明,阶段排名,本阶段入选,阶段软容量下限,阶段软容量上限,实际入选数,边界分数,决策说明
600737,中粮糖业,16.51,0.0576553491351699,0.09773936170212782,0.13548830811554358,0.18266475644699143,,,,0.1720136518771332,-0.03843913803145016,0.21323529411764708,0.8066847122513832,105619918.6,105258984.1,1.0034290137139943,0.04938167992348071,0.04921292811805807,1.0034290137139943,False,0.016049060542797644,0.017762460233297972,True,3,2,部分收敛/待确认,-0.03843913803145016,0.8552631578947368,0.1222894432737407,,,,0.029943855271366226,14.65,14.21,0.12696245733788403,0.16185784658691071,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,174,8,入选：阶段1分=8；软容量150-200只，本次实际174只
600746,江苏索普,7.18,0.00419580419580412,-0.008287292817679592,0.07646176911544234,0.03309352517985609,,,,0.08368794326241133,-0.060209424083769614,0.12248062015503876,0.6832749798007001,21771380.2,15222694.7,1.430192264185657,0.018642388028627936,0.013034882438860602,1.4301922641856595,False,0.00915903413821817,0.02548229196659957,True,3,2,部分收敛/待确认,-0.060209424083769614,0.6434108527131783,0.045961104231917904,,,,-0.05277044854881274,7.05,6.63,0.018439716312056653,0.08295625942684759,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,174,8,入选：阶段1分=8；软容量150-200只，本次实际174只
600801,华新建材,24.44,-0.014516129032258074,0.046680942184154084,0.03603221704111914,0.017485428809325576,,,,0.09908336970755127,-0.029388403494837068,0.09453405017921145,1.048123607522533,11592535.4,9325568.5,1.2430915498610084,0.008640199532763727,0.006950573780128892,1.2430915498610104,False,0.01575665655544345,0.015250637213254148,True,3,1,结构未成熟,-0.029388403494837068,0.8415417558886512,0.038938955959870736,,,,-0.00040899795501014857,22.91,22.91,0.0667830641641205,0.0667830641641205,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,174,8,入选：阶段1分=8；软容量150-200只，本次实际174只
600969,郴电国际,10.27,0.008840864440078589,0.04689092762487257,0.1997663551401867,0.19418604651162785,,,,0.10651499482936912,-0.040186915887850394,0.2556750298685784,0.41660304052421454,28448492.0,15948895.0,1.7837280889992693,0.07687732682441241,0.04309924102139528,1.7837280889992715,False,0.015882469724041837,0.05639177443290211,True,3,2,部分收敛/待确认,-0.040186915887850394,0.8346153846153846,0.10045539780337531,,,,-0.03477443609022568,9.67,8.45,0.06204756980351589,0.2153846153846155,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,174,8,入选：阶段1分=8；软容量150-200只，本次实际174只
601208,东材科技,49.18,0.06611749403858647,-0.05767388388580186,0.12488563586459289,0.08373732921992061,,,,0.14095279720279727,-0.07014558517678204,0.28062953995157397,0.5022735569003904,58183129.4,65389852.3,0.8897883594087886,0.05759662623802586,0.06473070323857169,0.8897883594087885,True,-0.0438472987650349,0.013750793314998955,False,3,2,部分收敛/待确认,-0.07014558517678204,0.8199902959728287,0.03623012821188132,,,,-0.05803485922237117,45.76,41.3,0.0747377622377623,0.19079903147699762,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,174,8,入选：阶段1分=8；软容量150-200只，本次实际174只
601609,金田股份,13.31,-0.002248875562218866,-0.013343217197924417,-0.0052316890881913825,0.2798076923076922,,,,0.06994619523443506,-0.04382183908045978,0.18711923411662318,0.3738054805784459,52838793.4,94757870.7,0.5576190453591524,0.030566716397894593,0.05481648564963759,0.5576190453591524,True,0.009589451603236654,0.007376740684983174,True,3,3,收敛较充分,-0.04382183908045978,0.8467336683417087,0.059755563517656096,,,,-0.03968253968253965,13.01,12.56,0.023059185242121583,0.0597133757961783,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,174,8,入选：阶段1分=8；软容量150-200只，本次实际174只
601869,长飞光纤,400.51,0.05731256599788792,-0.04314690493824214,0.05622511142171471,0.16831480995303516,,,,0.10461949265687585,-0.09821448674937516,0.3041933399894285,0.343924336609446,11564711.6,15563044.8,0.7430879849423809,0.02846079535586194,0.03830070722791841,0.74308798494238,True,-0.045760703032405314,0.018259026572592596,False,3,2,部分收敛/待确认,-0.09821448674937516,0.7580967169476486,0.05271319867001334,,,,-0.03183620189518477,374.5,345.01,0.069452603471295,0.16086490246659513,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,174,8,入选：阶段1分=8；软容量150-200只，本次实际174只
601886,江河集团,13.75,0.021545319465081647,0.0029175784099197966,0.03930461073318203,0.510989010989011,,,,0.08443067389620448,-0.03169014084507038,0.1639344262295082,0.5150271107668473,21612316.0,31461066.7,0.6869543301276558,0.019075266288571376,0.027767881286994263,0.6869543301276545,True,0.010228640192539107,0.010908264525414824,True,3,3,收敛较充分,-0.03169014084507038,0.9247491638795987,0.08216590587124206,,,,-0.017857142857142905,12.91,12.81,0.06506584043377228,0.07338017174082734,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,174,8,入选：阶段1分=8；软容量150-200只，本次实际174只
603002,宏昌电子,16.32,0.08007941760423565,-0.06955530216647654,0.04214559386973171,0.07509881422924902,,,,0.17647058823529416,-0.14105263157894732,0.27602417730020146,0.6393301846285961,70676709.8,77978774.2,0.9063583074379745,0.062320826326495535,0.06875959078773089,0.9063583074379749,True,-0.056212671272982684,-0.007161063235829768,False,3,2,部分收敛/待确认,-0.14105263157894732,0.6313617606602476,0.0031964593066142744,,,,-0.07272727272727275,14.96,14.89,0.09090909090909083,0.09603760913364678,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,174,8,入选：阶段1分=8；软容量150-200只，本次实际174只
603009,北特科技,48.84,0.10000000000000009,0.022613065326633208,0.07814569536423854,0.22100000000000009,,,,0.10723192019950134,-0.023199999999999887,0.1519226232602028,0.7058324685181465,6551291.0,8094571.9,0.8093437282334844,0.01891305897663298,0.023368388877138272,0.8093437282334844,True,-0.004233664043790442,0.01008117308195855,True,3,3,收敛较充分,-0.023199999999999887,0.8964285714285718,0.05644542023123278,,,,0.012227979274611389,44.11,43.95,0.10723192019950134,0.11126279863481225,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,174,8,入选：阶段1分=8；软容量150-200只，本次实际174只
603011,合锻智能,26.33,0.08801652892561984,-0.017537313432835933,0.16042309387395304,0.09937369519832973,,,,0.12744689712619736,-0.047739602169981965,0.27890841813135975,0.4569489081042103,51000954.2,50815808.0,1.0036434764552007,0.10315425760918868,0.102779781893788,1.0036434764552007,False,-0.028686961165789393,0.02425274769842245,False,3,1,结构未成熟,-0.047739602169981965,0.8541436464088397,0.06295795401788418,,,,-0.027336534909493948,24.01,21.62,0.09662640566430647,0.21785383903792765,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,174,8,入选：阶段1分=8；软容量150-200只，本次实际174只
603016,新宏泰,32.18,-0.024848484848484897,0.0018679950186799577,0.11542461005199289,0.09904371584699456,,,,0.10800627943485079,-0.08812694814395017,0.2093862815884477,0.5158230931629942,7843676.8,4707217.9,1.6663084154230463,0.05294058315334773,0.03177117913066952,1.6663084154230476,False,0.03689187507776537,0.029019378712630273,True,3,2,部分收敛/待确认,-0.08812694814395017,0.5902503293807643,0.05213254646809751,,,,-0.06832657788071794,31.85,28.06,0.010361067503924515,0.1468282252316464,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,174,8,入选：阶段1分=8；软容量150-200只，本次实际174只
603052,可川科技,58.3,0.05846042120551931,-0.030111462319081683,0.02604716649067229,0.08606557377049184,,,,0.10999083409715858,-0.05341776262380271,0.16037735849056603,0.6858252008411065,4005909.6,6130894.1,0.6533972915956908,0.02131967826974736,0.03262896639452182,0.6533972915956906,True,-0.021468309498617777,-0.005694819606696266,False,3,2,部分收敛/待确认,-0.05341776262380271,0.7724757952973716,0.012302162645529302,,,,-0.03508771929824572,54.55,53.72,0.06874427131072403,0.0852568875651527,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,174,8,入选：阶段1分=8；软容量150-200只，本次实际174只
603082,北自科技,46.91,0.0697833523375142,0.051793721973093954,0.12037258180081212,0.17187109667749167,,,,0.08885298869143785,-0.005722763883001303,0.1713840560893275,0.5184437264404955,6705871.2,5647001.0,1.1875101846094944,0.16534476747483162,0.1392365047624448,1.1875101846094946,False,0.029430465982378085,0.032813340505648325,True,3,2,部分收敛/待确认,-0.005722763883001303,0.9767841788478071,0.09764372791726128,,,,0.0014944491887274314,43.33,40.01,0.08262174013385648,0.17245688577855534,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,174,8,入选：阶段1分=8；软容量150-200只，本次实际174只
603093,南华期货,13.14,-0.02594514455151964,-0.009796533534287777,0.1618037135278514,0.051200000000000134,,,,0.09655172413793102,-0.08176100628930816,0.2441229656419529,0.39550446998722866,24097973.6,25723998.1,0.9367895887070525,0.02732075778192073,0.029164241480980325,0.9367895887070529,True,-0.0020768431983385627,0.04787021497642452,True,3,3,收敛较充分,-0.08176100628930816,0.64,0.05529454282616553,,,,-0.0594130279169649,13.05,11.29,0.006896551724137945,0.1638618246235608,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,174,8,入选：阶段1分=8；软容量150-200只，本次实际174只
603118,共进股份,17.89,0.10024600246002446,-0.03817204301075272,0.11742660836976881,0.21866485013623982,,,,0.1559405940594059,-0.13070942662779383,0.33549643088903297,0.4648055231055021,75568316.8,138948653.7,0.5438578553136424,0.09598702085325796,0.1764928462748825,0.5438578553136423,True,-0.035634991119005144,0.0030855379692589224,False,3,2,部分收敛/待确认,-0.13070942662779383,0.6506493506493508,0.038576528983193636,,,,-0.04229122055674517,16.16,15.41,0.1070544554455446,0.16093445814406238,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,174,8,入选：阶段1分=8；软容量150-200只，本次实际174只
603186,华正新材,186.09,0.10001773364071664,0.019671232876712352,0.125907550822846,0.2242763157894736,,,,0.12232835820895528,-0.08194375925012332,0.2615920831518019,0.4676302001768461,19512539.0,27199814.0,0.7173776629501952,0.12444973872718501,0.17347869212346118,0.7173776629501952,True,-0.015379156641201042,0.01937246224736522,False,3,2,部分收敛/待确认,-0.08194375925012332,0.8413411023020347,0.0769034901418395,,,,-0.010106920580882028,167.5,163.26,0.11098507462686569,0.13983829474457932,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,174,8,入选：阶段1分=8；软容量150-200只，本次实际174只
603188,亚邦股份,4.96,0.016393442622950838,0.024793388429751984,0.06437768240343344,0.11711711711711703,,,,0.12101910828025483,-0.06060606060606066,0.14125560538116588,0.8567384490951376,24415320.0,22274203.7,1.0961253802307644,0.04282112352456284,0.03906589911780695,1.0961253802307647,False,-0.0024291497975709175,0.019134775374376245,True,3,2,部分收敛/待确认,-0.06060606060606066,0.7611940298507461,0.034087355363285665,,,,-0.042471042471042386,4.71,4.54,0.05307855626326963,0.09251101321585908,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,174,8,入选：阶段1分=8；软容量150-200只，本次实际174只
603191,望变电气,15.73,-0.004430379746835467,0.0571236559139785,0.09084604715672673,0.09999999999999987,,,,0.09986225895316812,-0.07361601884570079,0.1336633663366337,0.7471176410570354,20669765.2,11262924.1,1.835204163366421,0.06264236453531011,0.0341337306146917,1.835204163366422,False,0.03677663601947034,0.02166825159625052,True,3,2,部分收敛/待确认,-0.07361601884570079,0.6212121212121213,0.03907256333190223,,,,-0.008821676118462407,14.52,14.14,0.08333333333333348,0.11244695898161239,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,174,8,入选：阶段1分=8；软容量150-200只，本次实际174只
603200,上海洗霸,40.3,-0.01946472019464729,-0.04818138875767608,0.029900332225913484,0.04893284747527327,,,,0.10376652531803433,-0.13630518645520784,0.34738665896621407,0.2987061323161705,11001359.4,10867465.3,1.0123206374535192,0.06269291624475506,0.061929900394462355,1.012320637453519,False,-0.026961695797694363,0.03677284466855246,False,3,1,结构未成熟,-0.13630518645520784,0.4713216957605983,0.01758682944689216,,,,-0.0840909090909091,40.09,38.21,0.005238214018458365,0.05469772310913368,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,174,8,入选：阶段1分=8；软容量150-200只，本次实际174只
603216,梦天家居,22.16,0.002714932126696823,-0.02163355408388512,0.07834549878345487,0.03745318352059934,,,,0.14019562179785755,-0.09477124183006536,0.149746192893401,0.9362216099721337,12462749.2,4063143.4,3.0672678695022184,0.055964565988594006,0.018245738021464796,3.0672678695022215,False,0.03287197231833927,0.02189542483660145,True,3,2,部分收敛/待确认,-0.09477124183006536,0.5146443514644352,0.037550332428129884,,,,-0.08011623080116226,21.47,20.15,0.03213786679087094,0.0997518610421837,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,174,8,入选：阶段1分=8；软容量150-200只，本次实际174只
603217,元利科技,29.16,0.0055172413793103114,-0.03283582089552228,0.12979465323518014,0.16826923076923084,,,,0.09964285714285712,-0.052939265995453066,0.20768925881886635,0.47976894765539807,4276220.8,5630652.5,0.7594538643611908,0.02055009909288202,0.027059048689109765,0.7594538643611907,True,-0.008315040244794791,0.03270277816557332,True,3,3,收敛较充分,-0.052939265995453066,0.830385015608741,0.049638241963932295,,,,-0.05139882888744307,28.0,25.28,0.04142857142857137,0.15348101265822778,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,174,8,入选：阶段1分=8；软容量150-200只，本次实际174只
603236,移远通信,63.22,0.016889174843171872,0.025632706035042085,0.11893805309734518,0.2712648300824452,,,,0.08778877887788779,-0.040958737864077666,0.1494274104174362,0.587501172861415,17326402.4,14453581.9,1.1987618377144282,0.0427427026177716,0.03573890271792888,1.1959713188488346,False,0.045459083496955044,0.02495293513606045,True,3,2,部分收敛/待确认,-0.040958737864077666,0.8714897667777248,0.07440263757180232,,,,-0.029921743133343615,60.6,54.14,0.043234323432343125,0.16771333579608427,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,174,8,入选：阶段1分=8；软容量150-200只，本次实际174只
603261,立航科技,56.4,-0.022869022869022926,0.004631278945493422,0.1302605210420842,0.14517766497461926,,,,0.10090415913200734,-0.12693498452012375,0.35600335852225007,0.28343597529769055,2701480.0,2407860.0,1.121942305615775,0.03485554781211468,0.031067148139123136,1.1219423056157762,False,0.0022815022815023678,0.04092731457420751,True,3,2,部分收敛/待确认,-0.12693498452012375,0.5319634703196349,0.04118591814506445,,,,-0.04826189672629089,55.3,47.64,0.019891500904159143,0.18387909319899243,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,174,8,入选：阶段1分=8；软容量150-200只，本次实际174只
603268,松发股份,193.65,0.005451713395638658,-0.0029861504401996752,0.0703034322666225,0.05669540543490137,,,,0.08287292817679558,-0.021969696969696972,0.13142857142857142,0.6305548883017055,5619942.8,5795984.4,0.9696269713907442,0.0240940956551849,0.024848829875912554,0.9696269713907429,True,0.009277865663346097,0.020096978980695956,True,3,3,收敛较充分,-0.021969696969696972,0.9106776180698153,0.05371698462275121,,,,-0.006821212432044255,181.0,178.0,0.06988950276243089,0.08792134831460685,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,174,8,入选：阶段1分=8；软容量150-200只，本次实际174只
603297,永新光学,108.33,0.007252440725244114,-0.06499223200414295,0.03269780743565298,0.04950590970742108,,,,0.12516419590917624,-0.09664776517678453,0.14849325931800164,0.8428947986193387,1951039.0,1373966.3,1.4200049884775194,0.01761993008161358,0.01240835787521071,1.420004988477524,False,-0.0007406470726377679,0.008325650009220142,True,3,2,部分收敛/待确认,-0.09664776517678453,0.6223525578364286,0.010107603080767413,,,,-0.08124840980408787,106.58,100.88,0.016419590917620575,0.0738501189532117,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,174,8,入选：阶段1分=8；软容量150-200只，本次实际174只
603330,天洋新材,10.89,0.03320683111954481,0.032227488151658656,-0.007292616226071136,0.3698113207547171,,,,0.14722753346080297,-0.15777262180974472,0.5052386495925495,0.29140196138900865,75646311.2,113871329.2,0.6643139386485707,0.17483456959959215,0.26318064310868167,0.6643139386485708,True,0.002902231090150531,0.024242424242424176,True,3,3,收敛较充分,-0.15777262180974472,0.6611295681063124,0.03659987625529504,,,,-0.07319148936170206,10.46,10.28,0.041108986615678855,0.05933852140077822,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,174,8,入选：阶段1分=8；软容量150-200只，本次实际174只
603333,福华尚纬,9.9,-0.002016129032258007,-0.020771513353115667,0.04100946372239744,0.0714285714285714,,,,0.07851239669421485,-0.08671586715867152,0.2678362573099414,0.29313580425132635,15334680.0,27585545.0,0.5558954880173657,0.02467256537829681,0.04438346039881162,0.5558954880173657,True,-0.011767013139831417,0.01725181598062986,False,3,2,部分收敛/待确认,-0.08671586715867152,0.6147540983606559,0.026332158407630146,,,,-0.045323047251687454,9.68,9.25,0.022727272727272707,0.07027027027027022,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,174,8,入选：阶段1分=8；软容量150-200只，本次实际174只
603358,华达科技,47.08,0.014655172413793105,-0.053097345132743334,0.0212581344902385,0.14773281326182341,,,,0.14155251141552508,-0.10323809523809524,0.1318005918506715,1.073989952760625,14340018.0,10823761.5,1.3248645584069827,0.031054416770275282,0.023439691682608732,1.3248645584069845,False,0.004823808355817194,0.01112349391256795,True,3,1,结构未成熟,-0.10323809523809524,0.6711165048543688,0.013072247027811956,,,,-0.09461538461538466,45.99,43.93,0.023700804522722274,0.07170498520373325,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,174,8,入选：阶段1分=8；软容量150-200只，本次实际174只
603366,日出东方,7.64,-0.024265644955300147,-0.010362694300518172,0.043715846994535346,0.10086455331412103,,,,0.07549668874172177,-0.059113300492610765,0.18540145985401454,0.40720654951243646,36695346.4,33981177.0,1.07987273071795,0.045133057139998135,0.04179479290118895,1.0798727307179508,False,0.01979936642027469,0.015566290928609838,True,3,2,部分收敛/待确认,-0.059113300492610765,0.6666666666666669,0.03980945899965982,,,,-0.059113300492610765,7.55,7.14,0.01192052980132452,0.07002801120448177,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,174,8,入选：阶段1分=8；软容量150-200只，本次实际174只
603395,红四方,29.77,0.10014781966001474,0.023024054982817788,0.1472061657032755,0.31667403803626715,,,,0.17801047120418856,-0.10277275467148883,0.32666933226709305,0.5449255672970327,18973825.2,18753691.3,1.0117381637821883,0.2919050030769231,0.2885183276923077,1.0117381637821883,False,-0.028756581611988574,0.003452204232402112,False,3,1,结构未成熟,-0.10277275467148883,0.7029616724738676,0.09708684195979433,,,,-0.054920634920634925,26.74,25.76,0.11331338818249814,0.15566770186335388,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,174,8,入选：阶段1分=8；软容量150-200只，本次实际174只
603396,金辰股份,29.08,0.007623007623007494,-0.05767984445884644,0.13905209557383458,0.16459751702042458,,,,0.10814606741573028,-0.09745499689633774,0.28468899521531105,0.3798744216787836,6476048.2,6670931.4,0.9707862083546535,0.04674919585268126,0.048156015660661876,0.9707862083546536,True,-0.0297936853206775,0.03717327485586952,False,3,2,部分收敛/待确认,-0.09745499689633774,0.6193939393939393,0.049952160020219294,,,,-0.07858048162230669,28.48,25.19,0.02106741573033699,0.15442635966653429,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,174,8,入选：阶段1分=8；软容量150-200只，本次实际174只
603559,中通国脉,10.79,0.020813623462629938,0.02371916508538896,0.19358407079646023,0.18441273326015373,,,,0.1352941176470589,-0.06822107081174444,0.2653061224489795,0.5099547511312221,38850435.0,19089587.2,2.0351637043256754,0.09681700429667559,0.04757209657920593,2.0351637043256767,False,0.06562252180808881,0.054878048780487854,True,3,2,部分收敛/待确认,-0.06822107081174444,0.762048192771084,0.12925170068027203,,,,-0.046819787985865835,10.2,8.59,0.05784313725490198,0.25611175785797435,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,174,8,入选：阶段1分=8；软容量150-200只，本次实际174只
603626,科森科技,19.72,0.09983268265476841,-0.051010587102983784,0.012320328542094305,0.2504755865567534,,,,0.17330342120022454,-0.06095238095238098,0.3770491803278688,0.45963081274842166,37955841.2,56254342.7,0.6747184195612332,0.06840373126650211,0.10138115291262506,0.6747184195612334,True,-0.025473217881594734,0.011850783182193014,False,3,2,部分收敛/待确认,-0.06095238095238098,0.8369426751592355,0.07439592470511314,,,,-0.05736137667304031,17.83,17.83,0.10600112170499165,0.10600112170499165,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,174,8,入选：阶段1分=8；软容量150-200只，本次实际174只
603637,镇海股份,14.97,0.01975476839237067,-0.02729044834307992,0.1741176470588235,0.09349890430971519,,,,0.08263888888888886,-0.07018633540372676,0.2973408541498792,0.2779264528756397,8212814.0,13903547.8,0.5906991595339428,0.034408462298755924,0.058250399959776364,0.5906991595339429,True,-0.016798941798941924,0.032367618519545394,False,3,2,部分收敛/待确认,-0.07018633540372676,0.7263922518159804,0.05526575496968866,,,,-0.039769082745349515,14.4,12.55,0.039583333333333304,0.19282868525896402,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,174,8,入选：阶段1分=8；软容量150-200只，本次实际174只
603679,华体科技,23.77,0.09995372512725598,0.004649196956889146,0.055506216696270094,0.05926916221033851,,,,0.13255269320843083,-0.03726204941271771,0.16462264150943406,0.8051911449910406,7432586.6,8489274.7,0.8755266925218005,0.0418298432230115,0.04777677663090771,0.8755266925218009,True,-0.03289700310024091,0.003862529078698884,False,3,2,部分收敛/待确认,-0.03726204941271771,0.7899543378995431,0.054172117879238035,,,,-0.01614238410596025,21.35,21.35,0.11334894613583124,0.11334894613583124,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,174,8,入选：阶段1分=8；软容量150-200只，本次实际174只
603848,好太太,13.88,0.02359882005899716,-0.002873563218390718,0.08522283033620037,0.033507073715562274,,,,0.04444444444444442,-0.05320600272851295,0.15615141955835965,0.2846240179573511,2536280.0,5634812.5,0.4501090320219173,0.006302780722153839,0.01400278660004082,0.45010903202191666,True,-0.004327131112072835,0.011852179034157917,True,3,3,收敛较充分,-0.05320600272851295,0.6060606060606065,0.018229835307926656,,,,-0.011396011396011319,13.5,12.69,0.028148148148148255,0.09377462568951933,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,174,8,入选：阶段1分=8；软容量150-200只，本次实际174只
603880,南卫股份,10.23,0.05791106514994837,0.07345225603357819,0.1785714285714286,0.3285714285714285,,,,0.09722222222222224,-0.003894839337877265,0.28481012658227844,0.3413580246913581,11659109.8,18895493.2,0.6170312506053032,0.0403370783484753,0.06537282886224147,0.6170312506053031,True,0.027812630698452745,0.045827408946735426,True,3,3,收敛较充分,-0.003894839337877265,0.9889196675900279,0.1374881859120476,,,,0.026078234704112413,9.36,8.6,0.09294871794871806,0.1895348837209303,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,174,8,入选：阶段1分=8；软容量150-200只，本次实际174只
603912,佳力图,9.09,-0.006557377049180357,-0.016233766233766267,0.10181818181818181,0.17746113989637302,,,,0.07303370786516858,-0.04816753926701578,0.1766200762388818,0.41350739633012723,26376641.6,32072747.9,0.8224004279970037,0.04863611092871782,0.05913920916502128,0.8224004279970036,True,0.011231006386258624,0.028926553672316446,True,3,3,收敛较充分,-0.04816753926701578,0.8067226890756299,0.03962943901183724,,,,-0.04516806722689071,8.9,8.07,0.02134831460674147,0.12639405204460963,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,174,8,入选：阶段1分=8；软容量150-200只，本次实际174只
603936,博敏电子,17.58,0.10012515644555675,-0.0414394765539805,0.02149912841371271,0.14453125,,,,0.15476942514213526,-0.0984615384615386,0.20743034055727566,0.7461272286702935,37066848.2,68595531.0,0.5403682668481713,0.058799120499753346,0.10881305233320501,0.5403682668481712,True,-0.050206865705020864,-0.011083323860407224,False,3,2,部分收敛/待确认,-0.0984615384615386,0.7329624478442278,0.026030115559705802,,,,-0.038293216630197136,15.83,15.83,0.11054958938723924,0.11054958938723924,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,174,8,入选：阶段1分=8；软容量150-200只，本次实际174只
