日期,开盘价,最高价,最低价,收盘价,成交量,成交额,换手率,未复权开盘价,未复权最高价,未复权最低价,未复权收盘价,前复权比例系数,5日成交量比
2026-03-17,10.49,11.64,10.48,11.29,103936021.0,1164642759.0,0.1466517633196847,10.49,11.64,10.48,11.29,1.0,2.5706328446350297
2026-03-18,10.99,11.04,10.51,10.67,77729840.0,826221755.0,0.10967533670119,10.99,11.04,10.51,10.67,1.0,1.383716974712879
2026-03-19,10.68,11.1,10.58,10.72,56532727.0,611507705.0,0.0797666104595282,10.68,11.1,10.58,10.72,1.0,0.8922542537499324
2026-03-20,10.5,10.5,9.7,9.78,55563863.0,554556882.0,0.0783995616476735,10.5,10.5,9.7,9.78,1.0,0.8227777687433833
2026-03-23,9.4,9.55,8.83,8.92,35830170.0,328651308.0,0.0505556933966528,9.4,9.55,8.83,8.92,1.0,0.5322346987795545
2026-03-24,9.15,9.19,8.79,9.19,28806161.0,259280927.0,0.0406449493108912,9.15,9.19,8.79,9.19,1.0,0.4369964490194093
2026-03-25,9.19,9.29,9.1,9.23,21378374.0,197015948.0,0.0301644820904554,9.19,9.29,9.1,9.23,1.0,0.4200688131337221
2026-03-26,9.21,9.35,8.91,8.96,24043250.0,219617938.0,0.033924571813616,9.21,9.35,8.91,8.96,1.0,0.6068116913778188
2026-03-27,8.8,9.41,8.78,9.28,29897046.0,275265261.0,0.0421841674499904,8.8,9.41,8.78,9.28,1.0,0.9025696723121346
2026-03-30,9.16,9.35,9.03,9.19,22244600.0,203393265.0,0.0313867106221149,9.16,9.35,9.03,9.19,1.0,0.7947054353563258
2026-03-31,9.2,9.29,9.0,9.01,20176542.0,184282421.0,0.0284687198290348,9.2,9.29,9.0,9.01,1.0,0.7983157730606543
2026-04-01,9.1,9.18,9.05,9.13,14969346.0,136304080.0,0.0211214645848571,9.1,9.18,9.05,9.13,1.0,0.6356960209856629
2026-04-02,9.13,9.13,8.83,8.93,19462327.0,173906510.0,0.0274609759484087,9.13,9.13,8.83,8.93,1.0,0.8740766165807293
2026-04-03,8.91,8.93,8.47,8.48,21426767.0,183831091.0,0.0302327636997959,8.91,8.93,8.47,8.48,1.0,1.0035969508194489
2026-04-07,8.5,9.29,8.5,9.13,38028213.0,341510524.0,0.053657090570617,8.5,9.29,8.5,9.13,1.0,1.934695499620664
2026-04-08,8.92,9.24,8.84,9.24,35832972.0,326470610.0,0.050559646965751,8.92,9.24,8.84,9.24,1.0,1.5707508456167654
2026-04-09,9.18,9.23,9.06,9.14,18210408.0,166413768.0,0.0256945418756303,9.18,9.23,9.06,9.14,1.0,0.7019141475316476
2026-04-10,9.29,9.29,9.1,9.17,15682295.0,144259834.0,0.0221274221633852,9.29,9.29,9.1,9.17,1.0,0.5897342798777807
2026-04-13,9.2,9.23,9.09,9.21,13156062.0,120679013.0,0.0185629550956457,9.2,9.23,9.09,9.21,1.0,0.5092117701369451
2026-04-14,9.2,9.25,9.08,9.22,15101486.0,138287524.0,0.0213079116300549,9.2,9.25,9.08,9.22,1.0,0.624493104165538
2026-04-15,9.21,9.28,9.08,9.12,13875989.0,127217115.0,0.0195787585004293,9.21,9.28,9.08,9.12,1.0,0.7080798413826416
2026-04-16,9.11,9.24,9.05,9.22,14877919.0,136585437.0,0.0209924628139982,9.11,9.24,9.05,9.22,1.0,0.9784726299761768
2026-04-17,9.22,9.25,9.09,9.19,13039300.0,119347402.0,0.0183982061181114,9.22,9.25,9.09,9.19,1.0,0.8968652614995751
2026-04-20,9.18,9.28,9.15,9.27,14102577.0,130373001.0,0.0198984698904495,9.18,9.28,9.15,9.27,1.0,1.006597059423599
2026-04-21,9.27,9.29,9.11,9.28,15056627.0,138723203.0,0.0212446164279925,9.27,9.29,9.11,9.28,1.0,1.060366601978265
2026-04-22,9.3,9.5,9.26,9.46,27551265.0,258976842.0,0.0388743147473185,9.3,9.5,9.26,9.46,1.0,1.9415312477326352
2026-04-23,9.45,9.53,9.18,9.25,23621156.0,219442734.0,0.0333290051487477,9.45,9.53,9.18,9.25,1.0,1.3955926575708886
