日期,开盘价,最高价,最低价,收盘价,成交量,成交额,换手率,未复权开盘价,未复权最高价,未复权最低价,未复权收盘价,前复权比例系数
2025-07-21,7.03,7.4,6.94,7.26,29867144.0,214949160.0,0.0472297165166755,7.03,7.4,6.94,7.26,1.0
2025-07-22,7.26,7.38,7.13,7.2,24471100.0,176434966.0,0.0386968072960447,7.26,7.38,7.13,7.2,1.0
2025-07-23,7.18,7.2,6.79,6.82,41116770.0,284388613.0,0.065019052078811,7.18,7.2,6.79,6.82,1.0
2025-07-24,6.82,7.5,6.81,7.5,51374271.0,371869298.0,0.0812395137473091,6.82,7.5,6.81,7.5,1.0
2025-07-25,7.5,7.5,7.08,7.11,49106896.0,352657523.0,0.0776540527977454,7.5,7.5,7.08,7.11,1.0
2025-07-28,7.11,7.12,6.87,6.93,29299700.0,204290626.0,0.0463324020878473,7.11,7.12,6.87,6.93,1.0
2025-07-29,6.93,7.0,6.78,6.85,23072097.0,157902854.0,0.0364845262993756,6.93,7.0,6.78,6.85,1.0
2025-07-30,6.82,6.89,6.79,6.85,20185276.0,138141170.0,0.0319195187625188,6.82,6.89,6.79,6.85,1.0
2025-07-31,6.8,6.81,6.65,6.67,20928100.0,140212876.0,0.0330941662929885,6.8,6.81,6.65,6.67,1.0
2025-08-01,6.63,6.7,6.63,6.65,10158900.0,67593433.0,0.0160645412604986,6.63,6.7,6.63,6.65,1.0
2025-08-04,6.64,6.68,6.6,6.66,8211437.0,54627506.0,0.0129849657437798,6.64,6.68,6.6,6.66,1.0
2025-08-05,6.7,6.73,6.68,6.71,9206800.0,61656587.0,0.0145589599737332,6.7,6.73,6.68,6.71,1.0
2025-08-06,6.7,6.72,6.65,6.68,7961200.0,53155738.0,0.0125892592586876,6.7,6.72,6.65,6.68,1.0
2025-08-07,6.67,6.74,6.65,6.74,9431810.0,63271179.0,0.0149147743265691,6.67,6.74,6.65,6.74,1.0
2025-08-08,6.74,6.75,6.68,6.73,9348000.0,62759440.0,0.0147822433238974,6.74,6.75,6.68,6.73,1.0
2025-08-11,6.75,6.77,6.68,6.77,9728537.0,65578741.0,0.0153839966965702,6.75,6.77,6.68,6.77,1.0
2025-08-12,6.78,6.81,6.74,6.8,11733500.0,79478016.0,0.018554498506734,6.78,6.81,6.74,6.8,1.0
2025-08-13,6.88,6.88,6.77,6.8,11523911.0,78464202.0,0.0182230697951367,6.88,6.88,6.77,6.8,1.0
2025-08-14,6.79,6.87,6.66,6.66,14802700.0,99974932.0,0.0234079068518031,6.79,6.87,6.66,6.66,1.0
2025-08-15,6.66,6.7,6.66,6.69,9422910.0,62944833.0,0.0149007005176707,6.66,6.7,6.66,6.69,1.0
