日期,开盘价,最高价,最低价,收盘价,成交量,成交额,换手率,未复权开盘价,未复权最高价,未复权最低价,未复权收盘价,前复权比例系数,5日成交量比
2026-03-12,9.7,10.11,9.44,9.68,40932526.0,400213210.0,0.068218843745123,9.7,10.11,9.44,9.68,1.0,1.2927863612273578
2026-03-13,9.42,9.8,9.42,9.55,28603080.0,274406421.0,0.0476703794226932,9.42,9.8,9.42,9.55,1.0,0.8477836425442351
2026-03-16,9.7,9.81,9.36,9.7,25957327.0,250514651.0,0.0432609224911764,9.7,9.81,9.36,9.7,1.0,0.737434470381957
2026-03-17,9.72,9.75,9.08,9.12,26265680.0,244186034.0,0.0437748288434338,9.72,9.75,9.08,9.12,1.0,0.7369302442892639
2026-03-18,9.06,9.4,9.06,9.38,19211960.0,177931574.0,0.0320189791677541,9.06,9.4,9.06,9.38,1.0,0.6046782541919206
2026-03-19,9.19,9.26,8.72,8.79,20220400.0,179995394.0,0.0336996624167266,9.19,9.26,8.72,8.79,1.0,0.7171851390573548
2026-03-20,8.9,8.94,8.63,8.64,17419500.0,152701020.0,0.0290316348572812,8.9,8.94,8.63,8.64,1.0,0.7242526589421199
2026-03-23,8.45,8.5,8.02,8.11,17924520.0,147783481.0,0.0298733097753686,8.45,8.5,8.02,8.11,1.0,0.8216613273523405
2026-03-24,8.28,8.52,8.06,8.51,15506800.0,128750295.0,0.0258438965185504,8.28,8.52,8.06,8.51,1.0,0.7673438170203577
2026-03-25,8.63,9.01,8.61,8.85,18262020.0,161651587.0,0.0304357930133682,8.63,9.01,8.61,8.85,1.0,1.0113744332000711
2026-03-26,8.83,9.01,8.55,8.63,11103140.0,96981501.0,0.0185046818938128,8.83,9.01,8.55,8.63,1.0,0.6214450522560248
2026-03-27,8.45,8.82,8.42,8.75,9389600.0,81355497.0,0.0156488669970968,8.45,8.82,8.42,8.75,1.0,0.585269917540121
2026-03-30,8.6,9.25,8.6,9.14,26385900.0,238172431.0,0.0439751895393517,8.6,9.25,8.6,9.14,1.0,1.8276307565115049
2026-03-31,9.13,9.14,8.77,8.79,18737200.0,167032800.0,0.0312261491104382,9.13,9.14,8.77,8.79,1.0,1.1616732876646083
2026-04-01,9.1,9.67,9.1,9.67,16944541.0,162975657.0,0.0282386249745924,9.1,9.67,9.1,9.67,1.0,1.010072324210465
2026-04-02,9.47,9.53,9.2,9.48,54303300.0,506094535.0,0.0904982037331543,9.47,9.53,9.2,9.48,1.0,3.2887021197249564
2026-04-03,9.48,9.49,8.88,9.18,35446337.0,325506516.0,0.0590724657142392,9.48,9.49,8.88,9.18,1.0,1.4092789645362611
2026-04-07,9.17,9.42,8.91,9.25,28953386.0,267926589.0,0.0482517531161579,9.17,9.42,8.91,9.25,1.0,0.9535603055668012
2026-04-08,9.44,9.61,9.23,9.6,45442214.0,430742432.0,0.0757309176543156,9.44,9.61,9.23,9.6,1.0,1.471719515016391
2026-04-09,9.0,9.3,8.71,9.2,41100910.0,372064410.0,0.0684959942912869,9.0,9.3,8.71,9.2,1.0,1.1348213702045622
2026-04-10,9.16,10.12,9.12,10.12,49026519.0,485981210.0,0.0817042777287819,9.16,10.12,9.12,10.12,1.0,1.1943346980345508
2026-04-13,9.97,10.96,9.87,10.58,94598102.0,988415634.0,0.1576507930008989,9.97,10.96,9.87,10.58,1.0,2.3653148452748507
2026-04-14,10.18,10.67,10.07,10.55,67885937.0,705651468.0,0.1131341070845065,10.18,10.67,10.07,10.55,1.0,1.3099266883023908
2026-04-15,10.42,10.47,10.05,10.14,45414155.0,463082958.0,0.0756841564243618,10.42,10.47,10.05,10.14,1.0,0.7618452269279465
2026-04-16,10.18,10.49,9.89,10.49,52812353.0,541326879.0,0.0880134923921983,10.18,10.49,9.89,10.49,1.0,0.8860371210431124
2026-04-17,10.4,10.76,10.3,10.32,48827358.0,511971070.0,0.0813723694883306,10.4,10.76,10.3,10.32,1.0,0.7882065687288456
2026-04-20,10.19,10.66,10.18,10.44,41675348.0,436687279.0,0.0694533137756656,10.19,10.66,10.18,10.44,1.0,0.6731865036044616
2026-04-21,10.27,11.17,10.27,10.76,54990884.0,596025987.0,0.091644084681746,10.27,11.17,10.27,10.76,1.0,1.0714660413796069
2026-04-22,10.55,11.08,10.45,11.03,54091830.0,591321115.0,0.0901457821465574,10.55,11.08,10.45,11.03,1.0,1.1097121337937423
2026-04-23,10.92,11.51,10.59,10.64,60976725.0,668196994.0,0.1016196820824982,10.92,11.51,10.59,10.64,1.0,1.2079489504845988
2026-04-24,10.15,10.68,10.15,10.31,37592338.0,390110135.0,0.0626488457078962,10.15,10.68,10.15,10.31,1.0,0.721369905824194
2026-04-27,10.3,11.34,10.1,11.34,22971255.0,253337107.0,0.0382823385502582,10.3,11.34,10.1,11.34,1.0,0.4606649797931131
2026-04-28,11.39,11.39,10.76,11.03,51718080.0,566818447.0,0.0861898510869058,11.39,11.39,10.76,11.03,1.0,1.1212687551519138
2026-04-29,11.17,12.13,11.17,12.13,41318303.0,492601092.0,0.068858286748728,11.17,12.13,11.17,12.13,1.0,0.908692798847776
2026-04-30,12.08,12.32,11.31,11.69,78878584.0,925770971.0,0.1314537084305139,12.08,12.32,11.31,11.69,1.0,1.838004397318048
2026-05-06,11.92,12.58,11.76,12.29,72229240.0,880940453.0,0.1203723618456134,11.92,12.58,11.76,12.29,1.0,1.5534602416670165
2026-05-07,12.28,13.52,12.27,13.52,54023379.0,716423351.0,0.0900317063437288,12.28,13.52,12.27,13.52,1.0,1.0112364629794437
2026-05-08,13.38,14.87,13.3,14.87,32789671.0,468788085.0,0.0546450460009079,13.38,14.87,13.3,14.87,1.0,0.5498530447236474
2026-05-11,16.04,16.36,15.92,16.36,17820182.0,289373753.0,0.0296979089889176,16.04,16.36,15.92,16.36,1.0,0.3190845602585342
2026-05-12,17.5,17.7,14.97,16.99,127958986.0,2084295745.0,0.2132477839195011,17.5,17.7,14.97,16.99,1.0,2.501729444645759
2026-05-13,16.49,16.58,15.3,16.01,85465828.0,1356596117.0,0.1424315633592567,16.49,16.58,15.3,16.01,1.0,1.401899796700008
2026-05-14,15.96,16.61,15.1,15.47,64779475.0,1013395573.0,0.1079570878063907,15.96,16.61,15.1,15.47,1.0,1.0183593186006052
2026-05-15,15.54,15.96,14.43,14.65,60308508.0,901172721.0,0.1005060768650628,15.54,15.96,14.43,14.65,1.0,0.9170607388291712
2026-05-18,14.02,14.7,13.87,14.5,43159905.0,618617871.0,0.0719273759751909,14.02,14.7,13.87,14.5,1.0,0.6056119913615967
2026-05-19,14.32,15.19,13.67,14.9,63241827.0,911051554.0,0.105394547740246,14.32,15.19,13.67,14.9,1.0,0.8284824493421591
2026-05-20,14.5,14.84,14.1,14.37,42295760.0,609026086.0,0.0704872504162472,14.5,14.84,14.1,14.37,1.0,0.6672191247969436
2026-05-21,14.5,15.46,14.08,14.31,65243015.0,972528676.0,0.1087295921911789,14.5,15.46,14.08,14.31,1.0,1.1914988368174024
2026-05-22,14.31,15.74,14.25,15.74,72162581.0,1117323709.0,0.120261272468676,14.31,15.74,14.25,15.74,1.0,1.3156397480588946
2026-05-25,16.08,16.72,15.4,16.29,92753705.0,1493440882.0,0.1476123437286562,16.08,16.72,15.4,16.29,1.0,1.6209839895191904
2026-05-26,15.88,17.92,15.47,17.92,73138387.0,1218571694.0,0.1163956601151779,15.88,17.92,15.47,17.92,1.0,1.0893515789756143
