日期,开盘价,最高价,最低价,收盘价,成交量,成交额,换手率,未复权开盘价,未复权最高价,未复权最低价,未复权收盘价,前复权比例系数,5日成交量比
2026-03-13,21.6,22.68,20.16,20.49,113566262.0,2415326645.0,0.1766586300133226,21.6,22.68,20.16,20.49,1.0,0.9143728580984375
2026-03-16,20.9,22.54,20.01,22.54,97018829.0,2113329393.0,0.15091817864566867,20.9,22.54,20.01,22.54,1.0,0.7577295572368278
2026-03-17,23.2,24.79,23.0,24.79,157105256.0,3809967225.0,0.2443859541036257,23.2,24.79,23.0,24.79,1.0,1.2847618701086465
2026-03-18,24.69,25.21,22.48,22.71,138348960.0,3246032715.0,0.21520949362027933,24.69,25.21,22.48,22.71,1.0,1.0463178529673969
2026-03-19,23.0,24.25,21.85,22.01,132263192.0,3058561280.0,0.20574274338543477,23.0,24.25,21.85,22.01,1.0,1.0090168454798547
2026-03-20,22.42,24.21,21.25,24.21,150573712.0,3463025573.0,0.23422577453452326,22.42,24.21,21.25,24.21,1.0,1.1794855279111167
2026-03-23,24.16,25.7,23.79,24.65,143760282.0,3569162426.0,0.22362710563150281,24.16,25.7,23.79,24.65,1.0,1.0644022216234221
2026-03-24,25.0,25.3,23.2,24.71,110117032.0,2677129998.0,0.17129316111727977,25.0,25.3,23.2,24.71,1.0,0.7625290366793027
2026-03-25,24.56,25.84,24.28,24.54,100621720.0,2506001803.0,0.15652267576425247,24.56,25.84,24.28,24.54,1.0,0.7452763184188962
2026-03-26,24.3,24.3,22.09,22.09,106343974.0,2418537361.0,0.16542395977612084,24.3,24.3,22.09,22.09,1.0,0.8342850893809162
2026-03-27,21.68,23.76,20.99,23.0,96628804.0,2207605431.0,0.15031147308930418,21.68,23.76,20.99,23.0,1.0,0.7902041344240636
2026-03-30,23.0,25.3,22.99,25.3,108688705.0,2653883617.0,0.1690713191143173,23.0,25.3,22.99,25.3,1.0,0.9748358810292636
2026-03-31,26.0,26.63,25.0,25.0,119414986.0,3081138999.0,0.18575664513656442,26.0,26.63,25.0,25.0,1.0,1.142945370229399
2026-04-01,25.48,27.5,24.77,27.5,112118969.0,2980853183.0,0.17440728534365416,25.48,27.5,24.77,27.5,1.0,1.0543478548504142
2026-04-02,27.99,30.0,27.3,29.16,154110078.0,4374626455.0,0.23972678831963573,27.99,30.0,27.3,29.16,1.0,1.4185509231025613
2026-04-03,29.15,30.97,27.06,28.68,143420426.0,4122777520.0,0.22309844074190904,29.15,30.97,27.06,28.68,1.0,1.213449740863171
2026-04-07,28.68,31.55,28.68,31.55,96981730.0,2995766952.0,0.15086046909003617,28.68,31.55,28.68,31.55,1.0,0.7603390737548736
2026-04-08,31.53,32.68,30.0,32.03,143045013.0,4531920870.0,0.22251446496335262,31.53,32.68,30.0,32.03,1.0,1.1424477579560828
2026-04-09,32.0,34.27,31.11,32.84,142674935.0,4715307018.0,0.22193878807369616,32.0,34.27,31.11,32.84,1.0,1.0980464690429732
2026-04-10,33.0,33.19,30.4,31.24,116758823.0,3673649409.0,0.18162483601994422,33.0,33.19,30.4,31.24,1.0,0.858227720546159
2026-04-13,31.5,34.19,31.49,33.1,125736412.0,4156416512.0,0.19558997448300885,31.5,34.19,31.49,33.1,1.0,0.977913690695011
2026-04-14,29.79,29.79,29.79,29.79,10442500.0,311082075.0,0.016243888910547406,29.79,29.79,29.79,29.79,1.0,0.08351368811061292
2026-04-15,26.81,26.81,26.81,26.81,4654300.0,124781783.0,0.007240022231875585,26.81,26.81,26.81,26.81,1.0,0.04320276259755865
2026-04-16,24.13,28.47,24.13,26.4,175483579.0,4607980959.0,0.2729744565861882,24.13,28.47,24.13,26.4,1.0,2.1920816873798006
2026-04-17,24.8,25.27,24.1,24.25,129469107.0,3182981791.0,0.20139638893519518,24.8,25.27,24.1,24.25,1.0,1.4947633024656983
2026-04-20,24.82,26.68,24.82,26.68,86816032.0,2266638764.0,0.13504716106895176,24.82,26.68,24.82,26.68,1.0,0.9737413452230829
2026-04-21,27.94,29.35,27.6,29.0,119832185.0,3489262752.0,0.18640562135965194,27.94,29.35,27.6,29.0,1.0,1.472626453933115
2026-04-22,26.1,27.19,26.1,26.1,107572854.0,2823682225.0,0.16733555088978072,26.1,27.19,26.1,26.1,1.0,1.0418573350436529
2026-04-23,26.8,27.1,25.27,26.54,99841822.0,2636355604.0,0.15530950109596822,26.8,27.1,25.27,26.54,1.0,0.8062504335111864
2026-04-24,26.18,27.68,25.6,26.53,78860959.0,2115717848.0,0.12267260305245235,26.18,27.68,25.6,26.53,1.0,0.7254490903939419
2026-04-27,27.0,27.33,26.06,26.36,57701065.0,1538073208.0,0.0897572123418985,27.0,27.33,26.06,26.36,1.0,0.5852939025559671
2026-04-28,26.21,26.65,25.02,25.27,53929084.0,1387949660.0,0.08388968633407513,26.21,26.65,25.02,25.27,1.0,0.5813718294767035
2026-04-29,25.0,27.65,25.0,27.37,71346494.0,1898258039.0,0.11098343525908902,25.0,27.65,25.0,27.37,1.0,0.8965249673274416
2026-04-30,26.6,27.3,26.31,26.6,55840795.0,1489240239.0,0.08686345900470684,26.6,27.3,26.31,26.6,1.0,0.771965327505056
2026-05-06,26.51,28.0,26.5,27.91,58277886.0,1596230370.0,0.09065448945420598,26.51,28.0,26.5,27.91,1.0,0.9172466014426534
2026-05-07,28.16,29.46,25.12,25.91,116107856.0,3167555019.0,0.18061222068526073,28.16,29.46,25.12,25.91,1.0,1.9540505457433588
2026-05-08,25.89,27.0,24.65,26.99,78084145.0,2049282197.0,0.12146422571750785,25.89,27.0,24.65,26.99,1.0,1.0982233537485424
2026-05-11,25.05,26.15,24.29,24.29,103445796.0,2563299525.0,0.1609156828812209,25.05,26.15,24.29,24.29,1.0,1.3623579710765166
2026-05-12,24.1,25.38,21.86,24.89,106172489.0,2468512943.0,0.16515720533132072,24.1,25.38,21.86,24.89,1.0,1.289263128484405
2026-05-13,24.9,24.9,24.01,24.14,62298269.0,1524302550.0,0.09690841857365567,24.9,24.9,24.01,24.14,1.0,0.674095040459075
2026-05-14,23.36,23.9,22.51,22.53,51396221.0,1192522980.0,0.07994967721771068,23.36,23.9,22.51,22.53,1.0,0.551333165296655
2026-05-15,21.94,23.0,21.0,21.82,54778856.0,1197399338.0,0.08521155389139318,21.94,23.0,21.0,21.82,1.0,0.6823527195973502
