日期,开盘价,最高价,最低价,收盘价,成交量,成交额,换手率,未复权开盘价,未复权最高价,未复权最低价,未复权收盘价,前复权比例系数,5日成交量比
2026-03-12,3.59,3.61,3.57,3.59,31736234.0,113945490.0,0.0126011949774065,3.59,3.61,3.57,3.59,1.0,0.6762145888701865
2026-03-13,3.58,3.62,3.56,3.59,40952584.0,147246129.0,0.0162606406233524,3.58,3.62,3.56,3.59,1.0,0.8239901761296943
2026-03-16,3.58,3.61,3.56,3.58,24758012.0,88706742.0,0.0098304208516036,3.58,3.61,3.56,3.58,1.0,0.4611207541388436
2026-03-17,3.59,3.62,3.58,3.59,34463016.0,124160839.0,0.0136838915457165,3.59,3.62,3.58,3.59,1.0,1.002439671109653
2026-03-18,3.59,3.59,3.54,3.57,25912065.0,92381906.0,0.0102886493505257,3.59,3.59,3.54,3.57,1.0,0.7993565935934864
2026-03-19,3.56,3.57,3.48,3.49,29493562.0,103891601.0,0.011710719215778,3.56,3.57,3.48,3.49,1.0,0.9343937674154764
2026-03-20,3.49,3.51,3.44,3.44,28772344.0,99816035.0,0.0114243522624963,3.49,3.51,3.44,3.44,1.0,0.9246845589725504
2026-03-23,3.41,3.41,3.2,3.23,41316143.0,135802689.0,0.0164049954275422,3.41,3.41,3.2,3.23,1.0,1.440600816188403
2026-03-24,3.26,3.32,3.23,3.31,22992551.0,75462317.0,0.0091294265784328,3.26,3.32,3.23,3.31,1.0,0.7187097880538367
2026-03-25,3.31,3.36,3.3,3.34,22449548.0,74894455.0,0.0089138217062127,3.31,3.36,3.3,3.34,1.0,0.7559449193636344
2026-03-26,3.34,3.4,3.32,3.33,21886555.0,73457912.0,0.008690279600873,3.34,3.4,3.32,3.33,1.0,0.7545831263907856
2026-03-27,3.3,3.42,3.3,3.41,32988952.0,111423855.0,0.0130985994195879,3.3,3.42,3.3,3.41,1.0,1.2003215814248385
2026-03-30,3.39,3.46,3.38,3.45,28586403.0,98000768.0,0.0113505224944371,3.39,3.46,3.38,3.45,1.0,1.0091663604837573
2026-03-31,3.44,3.57,3.44,3.52,44381859.0,155911004.0,0.0176222691929598,3.44,3.57,3.44,3.52,1.0,1.7215080952214603
2026-04-01,3.53,3.59,3.49,3.59,50851545.0,180945956.0,0.0201911239199762,3.53,3.59,3.49,3.59,1.0,1.6917433860349227
2026-04-02,3.59,3.63,3.56,3.6,53294881.0,191621289.0,0.0211612753667835,3.59,3.63,3.56,3.6,1.0,1.4912221201278957
2026-04-03,3.58,3.62,3.51,3.52,40157833.0,142444665.0,0.015945076643408,3.58,3.62,3.51,3.52,1.0,0.9556672364172272
2026-04-07,3.6,3.87,3.47,3.87,242679915.0,919944520.0,0.0963585322069231,3.6,3.87,3.47,3.87,1.0,5.584689538351699
2026-04-08,3.87,3.95,3.71,3.74,222431205.0,844963949.0,0.0883185756465145,3.87,3.95,3.71,3.74,1.0,2.5782188209519967
2026-04-09,3.76,4.09,3.71,3.75,244486612.0,949834275.0,0.0970758996539269,3.76,4.09,3.71,3.75,1.0,2.0059110782630905
2026-04-10,3.67,3.89,3.62,3.76,170863694.0,639027037.0,0.0678431701333538,3.67,3.89,3.62,3.76,1.0,1.063841598314734
2026-04-13,3.71,3.85,3.58,3.67,144764079.0,530640226.0,0.0574800521449295,3.71,3.85,3.58,3.67,1.0,0.7862320801177156
2026-04-14,3.7,4.04,3.62,4.04,256690765.0,992073121.0,0.1019216829150127,3.7,4.04,3.62,4.04,1.0,1.2518746546400052
2026-04-15,4.28,4.44,4.01,4.44,457296294.0,1973541120.0,0.1815741515877224,4.28,4.44,4.01,4.44,1.0,2.200155391984916
2026-04-16,4.7,4.88,4.4,4.4,609833279.0,2832986596.0,0.2421405152353669,4.7,4.88,4.4,4.4,1.0,2.3931896548419576
2026-04-17,4.25,4.44,4.12,4.17,403161559.0,1705462075.0,0.1600794036354217,4.25,4.44,4.12,4.17,1.0,1.2295648648315165
2026-04-20,4.05,4.34,4.03,4.28,362155590.0,1504194049.0,0.1437975659540356,4.05,4.34,4.03,4.28,1.0,0.9674271900237812
2026-04-21,4.17,4.29,4.05,4.1,233852973.0,966809615.0,0.0928537049739168,4.17,4.29,4.05,4.1,1.0,0.5596878483469576
2026-04-22,4.0,4.01,3.87,3.93,218442837.0,858447459.0,0.0867349535062931,4.0,4.01,3.87,3.93,1.0,0.5285845938238887
2026-04-23,3.86,3.95,3.77,3.88,181555335.0,700222111.0,0.0720883950982767,3.86,3.95,3.77,3.88,1.0,0.4967460361479591
2026-04-24,3.82,3.83,3.7,3.7,156577824.0,586565555.0,0.0621708199328895,3.82,3.83,3.7,3.7,1.0,0.5595389227709301
2026-04-27,3.67,3.69,3.62,3.67,109470024.0,399658722.0,0.0434661880992361,3.67,3.69,3.62,3.67,1.0,0.4748893395508346
2026-04-28,3.66,3.77,3.65,3.69,111751293.0,414223571.0,0.0443719891928666,3.66,3.77,3.65,3.69,1.0,0.6209102014185719
2026-04-29,3.65,3.69,3.58,3.68,96110898.0,351869330.0,0.0381618110438571,3.65,3.69,3.58,3.68,1.0,0.6178402547399904
2026-04-30,3.66,3.67,3.58,3.58,100205316.0,361952926.0,0.0397875414168119,3.66,3.67,3.58,3.58,1.0,0.7643829863085949
2026-05-06,3.59,3.63,3.58,3.62,74703069.0,269833950.0,0.0296616144776237,3.59,3.63,3.58,3.62,1.0,0.6505928499334424
2026-05-07,3.62,3.66,3.59,3.66,77436120.0,281571250.0,0.0307468002162402,3.62,3.66,3.59,3.66,1.0,0.7865677881913845
2026-05-08,3.68,3.77,3.68,3.76,124760335.0,465288446.0,0.0495373618300633,3.68,3.77,3.68,3.76,1.0,1.3554815269354534
2026-05-11,3.81,4.09,3.75,4.01,261324052.0,1017639072.0,0.1037613767133784,3.81,4.09,3.75,4.01,1.0,2.761151320795675
2026-05-12,3.94,4.02,3.85,3.89,176977299.0,692031058.0,0.0702706392722519,3.94,4.02,3.85,3.89,1.0,1.3860376716785554
2026-05-13,3.87,3.93,3.82,3.88,116434644.0,451215306.0,0.0462315614123881,3.87,3.93,3.82,3.88,1.0,0.8139995913735424
