日期,开盘价,最高价,最低价,收盘价,成交量,成交额,换手率,未复权开盘价,未复权最高价,未复权最低价,未复权收盘价,前复权比例系数,5日成交量比
2026-03-13,66.7,67.91,63.73,64.01,35403833.0,2316377128.0,0.15151908939182693,66.88,68.09,63.9,64.18,0.9973511997507011,0.7928086701270048
2026-03-16,63.28,63.6,61.21,63.09,30956927.0,1941233543.0,0.13248750183092492,63.45,63.77,61.37,63.26,0.9973126778374961,0.7107398128981812
2026-03-17,63.05,65.16,62.64,63.31,36509632.0,2334206907.0,0.15625161814176178,63.22,65.34,62.81,63.48,0.997321991178324,0.9598940699549665
2026-03-18,62.72,62.83,60.62,61.72,28410296.0,1752696664.0,0.12158859124864425,62.89,63.0,60.78,61.89,0.9972531911455809,0.794659820807504
2026-03-19,60.36,60.64,58.08,58.5,27705451.0,1640495288.0,0.1185720401152576,60.52,60.8,58.24,58.66,0.99727241732015,0.8314752667069938
2026-03-20,59.43,61.66,58.54,58.69,33177606.0,1991976613.0,0.1419914236213015,59.59,61.83,58.7,58.85,0.9972812234494477,1.043411903977365
2026-03-23,57.84,58.09,53.66,54.25,28241382.0,1567438363.0,0.12086568377516445,58.0,58.25,53.8,54.4,0.9972426470588236,0.900784570483811
2026-03-24,55.72,56.83,54.25,56.35,29194830.0,1625321547.0,0.12494619033337974,55.87,56.98,54.4,56.5,0.9973451327433629,0.9476110866163643
2026-03-25,60.04,62.48,58.24,58.83,56069896.0,3391598358.0,0.23996440114872417,60.2,62.65,58.4,58.99,0.9972876758772673,1.9106543388171293
2026-03-26,58.8,58.96,55.91,56.14,34184423.0,1960828871.0,0.14630033545647514,58.96,59.12,56.06,56.29,0.9973352282821105,0.9801188909872927
2026-03-27,55.15,58.7,54.93,58.07,29786138.0,1715782548.0,0.12747683298187779,55.3,58.86,55.08,58.23,0.9972522754593852,0.8234213746559462
2026-03-30,57.21,60.42,57.21,59.7,38832310.0,2296963395.0,0.16619206881303317,57.36,60.58,57.36,59.86,0.9973270965586368,1.0940116866854201
2026-03-31,59.98,63.68,59.1,59.25,51841996.0,3167167062.0,0.22187010164054083,60.14,63.85,59.26,59.41,0.9973068506985356,1.3782809167280423
2026-04-01,62.6,62.61,56.85,59.25,43688388.0,2615425419.0,0.1869748048680723,62.77,62.78,57.0,59.41,0.9973068506985356,1.0366712654110524
2026-04-02,56.88,57.2,53.85,54.87,40630200.0,2258670944.0,0.17388656493232826,57.03,57.35,54.0,55.02,0.9972737186477644,1.024291160854492
2026-04-03,54.85,55.2,52.4,52.61,27447468.0,1459337285.0,0.11746794075859834,55.0,55.35,52.54,52.75,0.9973459715639811,0.6701728133962466
2026-04-07,52.61,52.76,51.71,52.33,19047491.0,997507591.0,0.0815182494934664,52.75,52.9,51.85,52.47,0.9973318086525633,0.4704469704514755
2026-04-08,56.86,62.15,56.74,61.14,61205452.0,3616352689.0,0.2619432295044204,57.01,62.32,56.89,61.3,0.9973898858075041,1.6754337425171926
2026-04-09,56.85,58.82,56.4,57.92,41214761.0,2376064425.0,0.1763883321961716,57.0,58.98,56.55,58.08,0.997245179063361,1.0731948717220425
2026-04-10,58.54,58.72,57.15,57.3,25388834.0,1468732893.0,0.10865752892914884,58.7,58.88,57.3,57.45,0.9973890339425586,0.6697297257144321
2026-04-13,56.36,56.96,55.85,56.55,18470811.0,1043092723.0,0.07905021083588717,56.51,57.11,56.0,56.7,0.9973544973544972,0.5298447070688668
2026-04-14,57.83,57.96,56.05,57.03,22279864.0,1270591112.0,0.0953519553957264,57.99,58.12,56.2,57.18,0.997376705141658,0.6738105986324138
2026-04-15,58.79,59.69,56.06,56.46,38974822.0,2265787937.0,0.16680198267369928,58.95,59.85,56.21,56.61,0.9973502914679385,1.1561131430912066
2026-04-16,57.58,57.82,55.11,57.03,30173080.0,1707831131.0,0.1291328429254184,57.74,57.98,55.26,57.18,0.997376705141658,1.0310007254059912
2026-04-17,55.66,56.67,55.47,56.41,21916675.0,1232274393.0,0.09379760204203365,55.81,56.82,55.62,56.56,0.9973479490806223,0.8100042287009247
2026-04-20,56.36,57.8,56.22,57.2,24684926.0,1414451248.0,0.10564498790920838,56.51,57.96,56.37,57.35,0.997384481255449,0.936345590721171
2026-04-21,57.22,57.35,55.61,56.8,17344703.0,982929091.0,0.07423076490988105,57.37,57.5,55.76,56.95,0.9973661106233537,0.6282975636626661
2026-04-22,56.11,57.64,55.77,57.64,22822111.0,1305573360.0,0.09767262987369747,56.26,57.8,55.92,57.8,0.9972318339100347,0.8573668112945503
2026-04-23,56.92,57.45,53.64,54.32,31655030.0,1740991307.0,0.1354751989783412,57.07,57.6,53.78,54.47,0.9972461905636131,1.353455845591849
2026-04-24,53.87,54.23,52.23,53.36,18091660.0,962852020.0,0.07742754432229243,54.02,54.38,52.37,53.5,0.9973831775700934,0.7638546573273561
2026-04-27,53.06,53.85,51.74,53.13,17725174.0,941416550.0,0.07585908067614279,53.2,53.99,51.88,53.27,0.9973718791064389,0.7733602458602618
2026-04-28,52.48,52.74,50.68,50.88,19770939.0,1015802392.0,0.08461441657182592,52.62,52.88,50.82,51.02,0.9972559780478244,0.9183938045021325
2026-04-29,50.44,52.91,50.05,52.7,21845676.0,1139564048.0,0.09349374500407591,50.58,53.05,50.18,52.84,0.9973504920514762,0.9923996306397876
2026-04-30,52.09,53.21,51.76,52.74,19227424.0,1010035641.0,0.08228831538750503,52.23,53.35,51.9,52.88,0.9973524962178517,0.8812765645032048
