日期,开盘价,最高价,最低价,收盘价,成交量,成交额,换手率,未复权开盘价,未复权最高价,未复权最低价,未复权收盘价,前复权比例系数
2025-07-21,8.33,8.42,8.29,8.42,16020500.0,134086342.0,0.0288720244923723,8.33,8.42,8.29,8.42,1.0
2025-07-22,8.42,8.99,8.33,8.63,62572855.0,544578352.0,0.1127683282118327,8.42,8.99,8.33,8.63,1.0
2025-07-23,8.53,8.62,8.35,8.37,36161278.0,305003776.0,0.0651695829775279,8.53,8.62,8.35,8.37,1.0
2025-07-24,8.39,8.55,8.37,8.53,26371855.0,224193186.0,0.0475271585449451,8.39,8.55,8.37,8.53,1.0
2025-07-25,8.54,8.6,8.48,8.51,17206975.0,146889656.0,0.0310102808051958,8.54,8.6,8.48,8.51,1.0
2025-07-28,8.55,8.84,8.55,8.74,29592752.0,258101593.0,0.0533318348703662,8.55,8.84,8.55,8.74,1.0
2025-07-29,8.73,8.76,8.58,8.74,18069736.0,156549789.0,0.0325651421842453,8.73,8.76,8.58,8.74,1.0
2025-07-30,8.73,8.75,8.5,8.56,16693900.0,143409255.0,0.0300856209027942,8.73,8.75,8.5,8.56,1.0
2025-07-31,8.51,8.72,8.45,8.47,15046825.0,128885665.0,0.0271172747375201,8.51,8.72,8.45,8.47,1.0
2025-08-01,8.49,8.85,8.49,8.74,31452760.0,273517285.0,0.0566839272852102,8.49,8.85,8.49,8.74,1.0
2025-08-04,8.72,8.98,8.68,8.9,34598803.0,306487799.0,0.062353702295357,8.72,8.98,8.68,8.9,1.0
2025-08-05,8.94,9.0,8.8,8.95,30873848.0,274711360.0,0.0556406164370514,8.94,9.0,8.8,8.95,1.0
2025-08-06,8.86,9.24,8.79,9.17,45949684.0,415392240.0,0.0828101745803671,8.86,9.24,8.79,9.17,1.0
2025-08-07,9.2,9.42,9.1,9.11,57100010.0,526918509.0,0.1029052081542216,9.2,9.42,9.1,9.11,1.0
2025-08-08,9.15,9.15,8.88,8.92,30744823.0,275410235.0,0.0554080885533943,9.15,9.15,8.88,8.92,1.0
2025-08-11,8.92,9.32,8.92,9.11,27092655.0,246030715.0,0.0488261788785241,8.92,9.32,8.92,9.11,1.0
