日期,开盘价,最高价,最低价,收盘价,成交量,成交额,换手率,未复权开盘价,未复权最高价,未复权最低价,未复权收盘价,前复权比例系数,5日成交量比
2026-03-13,54.04,56.5,53.23,53.28,21274128.0,1167746701.0,0.0506526857142857,54.5,56.98,53.68,53.73,0.9916247906197656,0.6361494698135437
2026-03-16,53.11,53.61,51.62,53.29,21039976.0,1113671421.0,0.0500951809523809,53.56,54.06,52.05,53.74,0.9916263490882024,0.701600151695196
2026-03-17,52.99,54.1,52.61,53.25,13113793.0,704893637.0,0.0312233166666666,53.44,54.56,53.05,53.7,0.9916201117318436,0.4968486439731691
2026-03-18,52.71,53.54,51.58,53.3,13726878.0,727668006.0,0.0326830428571428,53.15,53.99,52.01,53.75,0.991627906976744,0.6610106534849753
2026-03-19,52.37,52.55,50.63,50.9,16268500.0,844999333.0,0.0387345238095238,52.81,52.99,51.06,51.33,0.9916228326514708,0.8718872643898646
2026-03-20,50.91,51.82,49.28,49.31,12099440.0,616066284.0,0.0288081904761904,51.34,52.26,49.7,49.73,0.9915543937261212,0.7082051115460043
2026-03-23,47.8,48.11,44.39,44.39,15274609.0,701022796.0,0.0363681166666666,48.2,48.52,44.76,44.76,0.991733690795353,1.0016322663133417
2026-03-24,45.28,45.43,43.35,45.38,18417511.0,825764823.0,0.0438512166666666,45.66,45.81,43.72,45.76,0.9916958041958044,1.3065174235796833
2026-03-25,47.42,47.92,46.09,46.76,20441737.0,967696164.0,0.0486708023809523,47.82,48.32,46.48,47.15,0.991728525980912,1.348631937076017
2026-03-26,46.45,47.1,44.46,44.86,12771071.0,584545577.0,0.0304073119047619,46.84,47.5,44.83,45.24,0.9916003536693192,0.773987444176519
2026-03-27,43.66,45.89,43.66,45.67,12939043.0,588972318.0,0.0308072452380952,44.03,46.28,44.03,46.05,0.9917480998914224,0.8188814952611227
2026-03-30,45.71,47.39,45.36,47.31,12956514.0,608769616.0,0.0308488428571428,46.1,47.79,45.74,47.71,0.9916160134143784,0.8113645800507593
2026-03-31,47.74,52.04,47.42,49.74,28672996.0,1450215460.0,0.0682690380952381,48.14,52.48,47.82,50.16,0.9916267942583732,1.8492532738359515
2026-04-01,51.04,51.55,48.78,49.51,22354693.0,1123460337.0,0.0532254595238095,51.47,51.98,49.19,49.93,0.991588223512918,1.2733166098894275
2026-04-02,49.47,49.47,46.89,47.42,14851373.0,717132525.0,0.0353604119047619,49.89,49.89,47.28,47.82,0.9916352990380596,0.8278881815890299
