日期,开盘价,最高价,最低价,收盘价,成交量,成交额,换手率,未复权开盘价,未复权最高价,未复权最低价,未复权收盘价,前复权比例系数
2025-07-18,117.93,125.73,117.93,122.32,4541974.0,780931773.0,0.4541974,166.01,177.0,166.01,172.19,0.710378070735815
2025-07-21,120.76,124.41,118.35,122.32,3184733.0,547052714.0,0.3184733,170.0,175.14,166.6,172.2,0.7103368176538908
2025-07-22,120.76,127.9,120.76,121.88,3090669.0,540786805.0,0.3090669,170.0,180.05,170.0,171.58,0.7103392003730038
2025-07-23,120.23,121.87,116.58,117.22,2662001.0,443975705.0,0.2662001,169.26,171.56,164.12,165.01,0.7103811890188474
2025-07-24,117.21,123.26,116.92,120.07,2393452.0,406206849.0,0.2393452,165.0,173.52,164.6,169.03,0.7103472756315447
2025-07-25,119.35,120.04,116.6,117.39,1892484.0,313745765.0,0.1892484,168.01,168.99,164.15,165.26,0.7103352293355925
2025-07-28,117.84,126.68,117.14,124.66,3149397.0,541571013.0,0.3149397,165.89,178.33,164.9,175.49,0.710353866317169
2025-07-29,122.89,125.73,121.73,124.65,2325000.0,404611083.0,0.2325,173.0,177.0,171.36,175.47,0.7103778423662165
2025-07-30,124.15,124.98,120.42,123.45,1791670.0,308958482.0,0.179167,174.77,175.94,169.52,173.79,0.7103400655964095
2025-07-31,123.61,130.95,123.2,124.57,3212302.0,571675817.0,0.3212302,174.01,184.35,173.43,175.37,0.710326737754462
2025-08-01,122.56,125.65,120.77,122.24,1736702.0,300204200.0,0.1736702,172.53,176.88,170.01,172.09,0.7103259922133767
2025-08-04,121.13,125.52,120.77,122.45,1261600.0,218047684.0,0.12616,170.52,176.7,170.02,172.38,0.710349228448776
2025-08-05,123.25,126.44,121.9,124.93,1754454.0,306139145.0,0.1754454,173.51,178.0,171.6,175.87,0.7103542389264798
2025-08-06,124.31,134.17,123.67,131.15,2999016.0,547521087.0,0.2999016,175.0,188.88,174.1,184.63,0.7103395981151492
2025-08-07,129.85,133.54,128.74,129.47,2219269.0,407543756.0,0.2219269,182.79,187.99,181.23,182.26,0.7103588280478438
2025-08-08,129.23,129.28,124.57,124.65,1896096.0,336759727.0,0.1896096,181.92,182.0,175.36,175.47,0.7103778423662165
