日期,开盘价,最高价,最低价,收盘价,成交量,成交额,换手率,未复权开盘价,未复权最高价,未复权最低价,未复权收盘价,前复权比例系数
2025-08-04,34.1,35.37,34.03,35.24,3033989.0,106461603.0,0.04468246411045522,34.27,35.55,34.2,35.42,0.994918125352908
2025-08-05,35.37,35.4,34.83,34.93,1393806.0,49097216.0,0.020526998144006832,35.55,35.58,35.01,35.11,0.9948732554827685
2025-08-06,35.06,35.61,34.89,35.47,1688874.0,60067658.0,0.02487255289721912,35.24,35.79,35.07,35.65,0.9949509116409537
2025-08-07,35.48,35.74,35.15,35.28,1560482.0,55549857.0,0.022981685484031542,35.66,35.92,35.33,35.46,0.9949238578680203
2025-08-08,35.28,36.31,35.1,35.76,3045517.0,109424050.0,0.044852240416916885,35.46,36.5,35.28,35.94,0.994991652754591
2025-08-11,36.11,36.8,35.92,36.11,2960480.0,108377335.0,0.04359987506537448,36.29,36.99,36.1,36.29,0.9950399559107193
2025-08-12,35.99,36.76,35.84,36.3,2072660.0,75478048.0,0.030524684190739025,36.17,36.95,36.02,36.49,0.9947930939983556
2025-08-13,36.28,39.3,35.77,38.84,7691134.0,290246294.0,0.11326963246198384,36.47,39.5,35.95,39.04,0.9948770491803279
2025-08-14,38.88,40.67,38.61,38.77,9064118.0,359464985.0,0.13348997877972896,39.08,40.88,38.81,38.97,0.9948678470618425
2025-08-15,38.8,40.98,38.35,40.51,8633251.0,343781138.0,0.12714447150732966,39.0,41.19,38.55,40.72,0.9948428290766208
2025-08-18,40.68,43.14,40.35,41.49,8460636.0,354529851.0,0.12460231873669463,40.89,43.36,40.56,41.7,0.9949640287769784
2025-08-19,41.65,43.56,40.79,41.58,6493979.0,275786649.0,0.09563877245486054,41.86,43.78,41.0,41.79,0.9949748743718593
2025-08-20,41.02,41.82,39.88,40.72,4875679.0,199454182.0,0.07180558397924322,41.23,42.03,40.08,40.93,0.9948692890300513
2025-08-21,40.71,40.89,38.69,39.02,5482614.0,216290387.0,0.08074409738679979,40.92,41.1,38.89,39.22,0.9949005609382969
2025-08-22,39.05,40.37,38.9,39.9,3661676.0,146392581.0,0.05392659843332168,39.25,40.58,39.1,40.1,0.9950124688279302
2025-08-25,39.91,40.66,38.91,39.23,3708745.0,147623837.0,0.054619797684609346,40.11,40.87,39.11,39.43,0.9949277200101445
2025-08-26,39.23,39.55,38.4,38.62,3050286.0,119195108.0,0.044922474907332886,39.43,39.75,38.6,38.82,0.9948480164863471
2025-08-27,38.6,39.32,37.2,37.26,5032718.0,193999545.0,0.07411834433580411,38.8,39.52,37.39,37.45,0.9949265687583443
2025-08-28,38.31,40.28,37.12,38.5,7334475.0,284676024.0,0.10767655330031779,38.51,40.49,37.31,38.7,0.9948320413436692
2025-08-29,38.8,40.49,37.63,39.45,6932761.0,272505648.0,0.10177903794543774,39.0,40.7,37.82,39.65,0.9949558638083229
2025-09-01,39.86,40.11,38.81,39.7,5428481.0,215843147.0,0.07969488255618329,40.06,40.32,39.01,39.9,0.9949874686716793
2025-09-02,39.64,39.64,36.62,36.98,6163569.0,232511972.0,0.09048662187118867,39.84,39.84,36.81,37.17,0.994888350820554
2025-09-03,37.02,37.39,36.28,36.41,2727587.0,100907551.0,0.04004337965386124,37.21,37.58,36.47,36.6,0.9948087431693988
2025-09-04,36.27,37.07,35.12,35.74,3783837.0,137989358.0,0.055550060012504586,36.46,37.26,35.3,35.92,0.994988864142539
2025-09-05,35.72,36.77,35.49,36.29,3238372.0,117615698.0,0.047542153359886936,35.9,36.96,35.67,36.48,0.9947916666666667
2025-09-08,36.29,36.78,35.65,36.77,3066234.0,111847208.0,0.04501501589851307,36.48,36.97,35.83,36.96,0.9948593073593074
2025-09-09,36.61,36.61,35.13,35.35,2956904.0,105967050.0,0.04340995519923688,36.8,36.8,35.31,35.53,0.9949338587109485
2025-09-10,35.32,36.29,35.07,35.15,3115569.0,111644868.0,0.04573929715341832,35.5,36.48,35.25,35.33,0.9949051797339372
2025-09-11,35.11,36.14,35.03,35.8,2536386.0,90936995.0,0.037236380561550736,35.29,36.32,35.21,35.98,0.9949972206781545
2025-09-12,35.7,36.48,35.6,36.03,3170230.0,115027177.0,0.04654176877953316,35.88,36.67,35.78,36.21,0.9950289975144988
2025-09-15,36.12,37.58,36.12,36.79,4219436.0,156705250.0,0.061945037013730324,36.3,37.77,36.3,36.98,0.994862087614927
2025-09-16,36.81,38.99,36.8,37.89,5522461.0,210977347.0,0.08107459173498122,37.0,39.19,36.99,38.08,0.9950105042016807
2025-09-17,37.89,39.16,37.89,38.01,3386303.0,130761301.0,0.04971391073942253,38.08,39.36,38.08,38.2,0.9950261780104711
2025-09-18,38.01,40.33,37.86,38.23,5237690.0,205402264.0,0.07689390262500609,38.2,40.54,38.05,38.43,0.9947957325006505
2025-09-19,38.3,38.98,37.77,38.08,2899619.0,111813189.0,0.04256896094186894,38.5,39.18,37.96,38.27,0.9950352756728507
2025-09-22,38.47,39.67,38.22,38.72,3174572.0,123733708.0,0.046605513164022845,38.67,39.87,38.42,38.92,0.9948612538540595
2025-09-23,38.47,38.47,35.7,36.99,5731335.0,211291614.0,0.0841410460338984,38.67,38.67,35.88,37.18,0.9948897256589565
2025-09-24,36.84,38.45,36.66,37.64,4503574.0,170816367.0,0.06611643312615087,37.03,38.65,36.85,37.83,0.9949775310600053
2025-09-25,37.75,38.79,37.5,37.98,3719621.0,143066508.0,0.054607312570222326,37.94,38.99,37.69,38.17,0.9950222687974848
2025-09-26,37.88,38.19,37.09,37.2,2344711.0,88494690.0,0.03442242273173492,38.07,38.39,37.28,37.39,0.994918427387002
2025-09-29,37.2,37.75,36.34,37.15,3123344.0,116046373.0,0.04585344100173874,37.39,37.94,36.53,37.34,0.9949116229244777
2025-09-30,37.43,39.26,37.43,38.13,3285990.0,126861367.0,0.048241227542436406,37.62,39.46,37.62,38.33,0.9947821549699976
2025-10-09,38.8,42.75,38.8,40.17,8215130.0,337484696.0,0.04404522203383902,39.0,42.97,39.0,40.38,0.9947994056463596
2025-10-10,40.61,40.72,38.7,38.73,4818829.0,191236270.0,0.025836035856779193,40.82,40.93,38.9,38.93,0.9948625738505008
2025-10-13,37.82,40.85,37.51,40.6,5385348.0,215681365.0,0.028873413858270153,38.01,41.06,37.7,40.81,0.9948542024013722
2025-10-14,41.37,43.66,40.47,40.73,7674559.0,324051464.0,0.041146963610654674,41.58,43.88,40.68,40.94,0.9948705422569614
2025-10-15,40.63,42.37,39.54,41.11,5996815.0,248884774.0,0.03215177948137843,40.84,42.59,39.74,41.32,0.994917715392062
2025-10-16,41.67,42.44,40.0,40.24,6053266.0,251550816.0,0.03245444016100641,41.88,42.66,40.2,40.45,0.9948084054388133
2025-10-17,40.37,40.58,37.59,37.92,5571390.0,216169724.0,0.02987087356951264,40.58,40.79,37.78,38.11,0.9950144319076358
2025-10-20,38.46,39.5,37.81,38.21,4172957.0,161809949.0,0.02237320865313912,38.66,39.7,38.0,38.41,0.9947930226503516
2025-10-21,38.22,38.77,37.67,38.28,3213313.0,123149795.0,0.017228100413410545,38.42,38.97,37.86,38.48,0.9948024948024949
2025-10-22,38.12,38.26,37.1,37.98,3134536.0,118360277.0,0.016805739421416537,38.32,38.46,37.29,38.17,0.9950222687974848
2025-10-23,37.91,40.46,37.39,40.29,5692567.0,221861373.0,0.030520561142368396,38.1,40.67,37.58,40.5,0.9948148148148148
2025-10-24,40.31,41.31,39.42,39.72,4872189.0,195657854.0,0.02612212421420332,40.52,41.52,39.62,39.92,0.9949899799599198
2025-10-27,39.74,40.78,39.28,40.49,4584614.0,184522513.0,0.0245802977639364,39.94,40.99,39.48,40.7,0.9948402948402948
2025-10-28,39.5,39.89,38.14,39.1,5894223.0,231264974.0,0.031703524716588265,39.7,40.09,38.34,39.3,0.994910941475827
2025-10-29,39.4,42.78,38.99,41.53,8796694.0,365238458.0,0.04731517719184762,39.6,43.0,39.19,41.74,0.9949688548155247
2025-10-30,42.28,49.75,40.85,47.41,13234552.0,598694288.0,0.07118528539639112,42.5,50.0,41.06,47.65,0.9949632738719831
2025-10-31,45.78,47.17,43.88,44.18,9219945.0,416570948.0,0.049591736551719265,46.01,47.41,44.1,44.41,0.9948209862643549
2025-11-03,43.73,44.06,41.88,43.03,8046451.0,345100945.0,0.04327981112341972,43.95,44.29,42.09,43.25,0.9949132947976879
2025-11-04,42.57,42.78,41.55,41.99,5187571.0,219157410.0,0.0279026235379212,42.79,43.0,41.76,42.2,0.9950236966824645
2025-11-05,40.82,41.59,40.79,41.3,3656501.0,151384508.0,0.019667387852432747,41.03,41.8,41.0,41.51,0.9949409780775716
