日期,开盘价,最高价,最低价,收盘价,成交量,成交额,换手率,未复权开盘价,未复权最高价,未复权最低价,未复权收盘价,前复权比例系数
2025-07-18,4.85,4.89,4.8,4.8,4445500.0,22474895.0,0.0102938909454055,5.07,5.11,5.02,5.02,0.9561752988047808
2025-07-21,4.8,4.86,4.78,4.84,4154900.0,20944792.0,0.0096209847011731,5.02,5.08,5.0,5.06,0.9565217391304348
2025-07-22,4.85,4.85,4.6,4.6,15320000.0,74920101.0,0.0354746168673068,5.07,5.07,4.81,4.81,0.9563409563409564
2025-07-23,4.6,4.76,4.58,4.69,6576450.0,32059571.0,0.015228266585966,4.81,4.98,4.79,4.9,0.9571428571428572
2025-07-24,4.83,4.92,4.75,4.87,8249450.0,41808952.0,0.0191022244201047,5.05,5.14,4.97,5.09,0.956777996070727
2025-07-25,4.84,4.88,4.8,4.8,3443400.0,17370157.0,0.0079734527232953,5.06,5.1,5.02,5.02,0.9561752988047808
2025-07-28,4.78,4.84,4.74,4.76,4621706.0,23040262.0,0.0107019092443429,5.0,5.06,4.95,4.98,0.9558232931726908
2025-07-29,4.74,4.8,4.72,4.77,2674200.0,13317839.0,0.0061923120382866,4.95,5.02,4.93,4.99,0.9559118236472944
2025-07-30,4.78,4.91,4.75,4.88,5595750.0,28197121.0,0.0129573816798454,5.0,5.13,4.96,5.1,0.9568627450980391
2025-07-31,4.89,4.94,4.83,4.88,5038700.0,25738240.0,0.0116674903400325,5.11,5.16,5.05,5.1,0.9568627450980391
2025-08-01,4.88,4.94,4.87,4.94,4073150.0,20875284.0,0.0094316864029419,5.1,5.16,5.09,5.16,0.9573643410852714
2025-08-04,4.94,4.95,4.84,4.93,4249950.0,21802521.0,0.0098410801537343,5.16,5.17,5.06,5.15,0.957281553398058
2025-08-05,4.93,5.18,4.93,5.18,5791550.0,30855546.0,0.0134107713653949,5.15,5.41,5.15,5.41,0.9574861367837336
2025-08-06,5.41,5.43,5.28,5.43,4451400.0,25153259.0,0.0103075528409353,5.65,5.68,5.52,5.68,0.9559859154929576
2025-08-07,5.7,5.7,5.31,5.55,22074850.0,127381906.0,0.051115982124887,5.96,5.96,5.55,5.8,0.956896551724138
2025-08-08,5.63,5.83,5.46,5.74,24521456.0,146876895.0,0.0567812830697469,5.88,6.09,5.71,6.0,0.9566666666666668
2025-08-11,5.72,5.72,5.45,5.45,30620800.0,177305133.0,0.0709047746847539,5.98,5.98,5.7,5.7,0.956140350877193
2025-08-12,5.26,5.39,5.19,5.21,28127806.0,153689198.0,0.0651320588229723,5.5,5.63,5.42,5.45,0.9559633027522936
2025-08-13,5.26,5.3,4.98,5.04,24001948.0,127538394.0,0.0555783230658631,5.5,5.54,5.21,5.27,0.9563567362428844
2025-08-14,5.03,5.05,4.79,4.8,23997208.0,122375471.0,0.0555673472379289,5.26,5.28,5.01,5.02,0.9561752988047808
2025-08-15,4.76,4.9,4.65,4.87,20857662.0,104535646.0,0.0482974913967223,4.98,5.12,4.86,5.09,0.956777996070727
2025-08-18,4.83,4.85,4.72,4.74,16734729.0,83542983.0,0.0387505286979901,5.05,5.07,4.93,4.95,0.9575757575757576
2025-08-19,4.74,4.75,4.58,4.59,17967500.0,87366111.0,0.0416051030393822,4.95,4.96,4.79,4.8,0.95625
2025-08-20,4.6,4.82,4.6,4.82,14926274.0,73848482.0,0.034562914582666,4.81,5.04,4.81,5.04,0.9563492063492064
2025-08-21,4.89,4.9,4.73,4.76,13419889.0,67349730.0,0.0310747663627145,5.11,5.12,4.94,4.98,0.9558232931726908
2025-08-22,4.77,4.78,4.64,4.68,10357889.0,50688789.0,0.0239844741402801,4.99,5.0,4.85,4.89,0.9570552147239264
2025-08-25,4.68,4.68,4.46,4.51,14688202.0,69805828.0,0.0340116408890085,4.89,4.89,4.66,4.71,0.9575371549893844
2025-08-26,4.54,4.62,4.5,4.55,6961400.0,33202100.0,0.0161196473799001,4.75,4.83,4.7,4.76,0.9558823529411764
2025-08-27,4.54,4.55,4.32,4.34,11783200.0,54461182.0,0.0272848893910476,4.75,4.76,4.52,4.54,0.9559471365638766
2025-08-28,4.36,4.45,4.15,4.4,15489300.0,70038651.0,0.0358666438017478,4.56,4.65,4.34,4.6,0.9565217391304348
2025-08-29,4.4,4.4,4.25,4.32,8005050.0,36106155.0,0.0185362977645975,4.6,4.6,4.44,4.52,0.9557522123893808
2025-09-01,4.31,4.32,4.21,4.31,8686400.0,38664261.0,0.0201140151407424,4.51,4.52,4.4,4.51,0.9556541019955652
2025-09-02,4.28,4.53,4.28,4.53,11674100.0,54988084.0,0.0270322601025213,4.47,4.74,4.47,4.74,0.9556962025316456
2025-09-03,4.54,4.64,4.37,4.55,13598950.0,63750869.0,0.031489395629743,4.75,4.85,4.57,4.76,0.9558823529411764
2025-09-04,4.53,4.77,4.52,4.67,12604350.0,61675498.0,0.0291863242239843,4.73,4.99,4.72,4.88,0.956967213114754
2025-09-05,4.62,4.75,4.59,4.67,9366200.0,45725485.0,0.0216881433748413,4.83,4.96,4.8,4.88,0.956967213114754
2025-09-08,4.64,4.78,4.59,4.68,7918500.0,38987794.0,0.0183358847039014,4.85,5.0,4.8,4.89,0.9570552147239264
2025-09-09,4.69,4.7,4.57,4.62,5597200.0,27028437.0,0.01296073926434,4.9,4.91,4.78,4.83,0.9565217391304348
2025-09-10,4.63,4.72,4.57,4.68,6109800.0,29712191.0,0.0141477032725764,4.84,4.93,4.78,4.89,0.9570552147239264
2025-09-11,4.66,4.73,4.61,4.69,4496300.0,21951585.0,0.0104115221814929,4.87,4.94,4.82,4.9,0.9571428571428572
2025-09-12,4.68,4.7,4.62,4.65,5336400.0,25923652.0,0.0123568371704109,4.89,4.91,4.83,4.86,0.9567901234567902
2025-09-15,4.61,4.65,4.59,4.61,4339700.0,20937763.0,0.0100489030560738,4.82,4.86,4.8,4.82,0.9564315352697096
2025-09-16,4.62,4.64,4.52,4.52,4995600.0,23805565.0,0.0115676890353993,4.83,4.85,4.72,4.72,0.9576271186440678
2025-09-17,4.48,4.54,4.47,4.53,3385550.0,15977908.0,0.0078394966798375,4.68,4.75,4.67,4.73,0.9577167019027484
2025-09-18,4.53,4.53,4.36,4.38,7881900.0,36601771.0,0.0182511346401061,4.73,4.73,4.56,4.58,0.9563318777292577
2025-09-19,4.4,4.59,4.38,4.55,6198450.0,29025499.0,0.014352979041851,4.6,4.8,4.58,4.76,0.9558823529411764
2025-09-22,4.53,4.56,4.47,4.5,3443400.0,16250428.0,0.0079734527232953,4.74,4.77,4.67,4.7,0.9574468085106382
2025-09-23,4.52,4.52,4.37,4.43,4137900.0,19128866.0,0.0095816199174431,4.72,4.72,4.57,4.63,0.956803455723542
2025-09-24,4.4,4.61,4.36,4.56,6365700.0,29991563.0,0.0147402590464892,4.6,4.82,4.56,4.77,0.9559748427672956
2025-09-25,4.52,4.61,4.48,4.54,3587900.0,16992793.0,0.0083080533850006,4.72,4.82,4.68,4.75,0.9557894736842104
2025-09-26,4.5,4.55,4.42,4.42,3901300.0,18189963.0,0.0090337547509415,4.7,4.76,4.62,4.62,0.9567099567099566
2025-09-29,4.45,4.53,4.42,4.47,3298556.0,15455255.0,0.0076380555036133,4.65,4.73,4.62,4.67,0.9571734475374732
2025-09-30,4.5,4.59,4.5,4.53,2658200.0,12594334.0,0.0061552628300701,4.7,4.8,4.7,4.73,0.9577167019027484
2025-10-09,4.55,4.55,4.42,4.42,4187700.0,19549528.0,0.009696935578017,4.76,4.76,4.62,4.62,0.9567099567099566
2025-10-10,4.44,4.5,4.43,4.45,4522900.0,21094298.0,0.0104731164901528,4.64,4.7,4.63,4.65,0.956989247311828
2025-10-13,4.37,4.38,4.26,4.37,4150200.0,18879299.0,0.0096101014962595,4.57,4.58,4.45,4.57,0.9562363238512036
2025-10-14,4.37,4.47,4.35,4.35,3972800.0,18321471.0,0.009199318400159,4.57,4.67,4.55,4.55,0.956043956043956
2025-10-15,4.35,4.43,4.35,4.41,2852600.0,13105870.0,0.0066054107099007,4.55,4.63,4.55,4.61,0.9566160520607376
2025-10-16,4.41,4.55,4.38,4.48,4415000.0,20659959.0,0.0102232658922428,4.61,4.76,4.58,4.68,0.9572649572649574
2025-10-17,4.54,4.54,4.42,4.44,4103600.0,19171006.0,0.009502195677329,4.75,4.75,4.62,4.64,0.956896551724138
2025-10-20,4.47,4.66,4.43,4.59,8632900.0,41296731.0,0.0199901318507685,4.67,4.87,4.63,4.8,0.95625
2025-10-21,4.53,4.58,4.5,4.53,5626600.0,26651694.0,0.0130288171844379,4.74,4.79,4.7,4.74,0.9556962025316456
2025-10-22,4.54,4.76,4.54,4.76,12605500.0,61795395.0,0.0291889871358248,4.75,4.98,4.75,4.98,0.9558232931726908
2025-10-23,4.74,4.74,4.61,4.65,9414600.0,45769234.0,0.0218002172296963,4.95,4.95,4.82,4.86,0.9567901234567902
2025-10-24,4.63,4.79,4.58,4.74,7453641.0,36610322.0,0.0172594685862565,4.84,5.01,4.79,4.95,0.9575757575757576
2025-10-27,4.74,4.84,4.71,4.75,6560800.0,32649075.0,0.0151920278291793,4.95,5.06,4.92,4.96,0.9576612903225806
2025-10-28,4.69,4.7,4.63,4.66,4990409.0,24274286.0,0.0115556688829086,4.9,4.91,4.84,4.87,0.9568788501026694
2025-10-29,4.66,4.68,4.58,4.62,4611100.0,22292380.0,0.0106773502504463,4.87,4.89,4.79,4.83,0.9565217391304348
2025-10-30,4.62,4.66,4.59,4.62,4045050.0,19572432.0,0.0093666187310117,4.83,4.87,4.8,4.83,0.9565217391304348
2025-10-31,4.83,4.83,4.66,4.67,9155400.0,45305567.0,0.0212000200565888,5.05,5.05,4.87,4.88,0.956967213114754
2025-11-03,4.66,4.74,4.59,4.7,5198400.0,25423241.0,0.0120372877495436,4.87,4.95,4.8,4.91,0.9572301425661914
2025-11-04,4.67,4.7,4.6,4.63,6502300.0,31539680.0,0.0150565666616377,4.88,4.91,4.81,4.84,0.956611570247934
2025-11-05,4.63,4.66,4.59,4.63,3506591.0,16990143.0,0.0081197762555709,4.84,4.87,4.8,4.84,0.956611570247934
2025-11-06,4.64,4.71,4.59,4.65,5002500.0,24277081.0,0.0115836665064427,4.85,4.92,4.8,4.86,0.9567901234567902
2025-11-07,4.63,4.66,4.61,4.62,2990700.0,14481954.0,0.0069251916883194,4.84,4.87,4.82,4.83,0.9565217391304348
2025-11-10,4.64,4.74,4.62,4.66,3257200.0,15871249.0,0.0075422925626757,4.85,4.95,4.83,4.87,0.9568788501026694
2025-11-11,4.67,4.85,4.66,4.79,11252426.0,56069265.0,0.0260558421134283,4.88,5.07,4.87,5.01,0.9560878243512976
2025-11-12,4.81,5.03,4.78,4.97,23892917.0,124458463.0,0.0553258535520472,5.03,5.26,5.0,5.19,0.957610789980732
2025-11-13,4.91,4.98,4.81,4.97,13577200.0,69606367.0,0.0314390318623237,5.13,5.21,5.03,5.19,0.957610789980732
2025-11-14,4.99,5.21,4.97,5.05,18034300.0,95992524.0,0.0417597834836862,5.22,5.45,5.19,5.28,0.9564393939393938
2025-11-17,5.04,5.14,4.8,4.8,20409376.0,104395716.0,0.0472594513120632,5.27,5.37,5.02,5.02,0.9561752988047808
2025-11-18,4.84,4.91,4.7,4.82,10177300.0,51143543.0,0.0235663066738669,5.06,5.13,4.91,5.04,0.9563492063492064
2025-11-19,4.81,4.83,4.64,4.7,8620100.0,42560782.0,0.0199604924841953,5.03,5.05,4.85,4.91,0.9572301425661914
2025-11-20,4.75,4.77,4.57,4.66,8593100.0,41895601.0,0.0198979719453299,4.96,4.99,4.78,4.87,0.9568788501026694
2025-11-21,4.6,4.69,4.44,4.44,9960400.0,47162523.0,0.0230640583449819,4.81,4.9,4.64,4.64,0.956896551724138
2025-11-24,4.53,4.66,4.51,4.66,10067830.0,48810773.0,0.0233128206224006,4.74,4.87,4.71,4.87,0.9568788501026694
2025-11-25,4.89,4.89,4.71,4.73,17821000.0,89730073.0,0.0412658712266498,5.11,5.11,4.92,4.94,0.95748987854251
2025-11-26,4.66,4.84,4.61,4.63,12872732.0,63194684.0,0.0298077830114569,4.87,5.06,4.82,4.84,0.956611570247934
2025-11-27,4.6,4.69,4.57,4.6,6178300.0,29802907.0,0.0143063201952534,4.81,4.9,4.78,4.81,0.9563409563409564
2025-11-28,4.64,4.67,4.59,4.66,4634000.0,22407270.0,0.0107303769297062,4.85,4.88,4.8,4.87,0.9568788501026694
2025-12-01,4.62,4.67,4.62,4.64,4243900.0,20578049.0,0.0098270709218775,4.83,4.88,4.83,4.85,0.9567010309278352
2025-12-02,4.64,4.65,4.6,4.61,2888100.0,13932279.0,0.0066876136406311,4.85,4.86,4.81,4.82,0.9564315352697096
2025-12-03,4.6,4.72,4.59,4.65,7649200.0,37130398.0,0.0177123002181073,4.81,4.93,4.8,4.86,0.9567901234567902
2025-12-04,4.64,4.64,4.53,4.53,6657400.0,31757802.0,0.0154157124237864,4.85,4.85,4.73,4.73,0.9577167019027484
2025-12-05,4.57,4.71,4.52,4.62,6511000.0,31383342.0,0.0150767121686054,4.78,4.92,4.72,4.83,0.9565217391304348
2025-12-08,4.62,4.67,4.59,4.64,6198600.0,29969505.0,0.014353326378178,4.83,4.88,4.8,4.85,0.9567010309278352
2025-12-10,4.87,4.87,4.7,4.76,12589995.0,60453886.0,0.0240285366144171,4.87,4.87,4.7,4.76,1.0
