日期,开盘价,最高价,最低价,收盘价,成交量,成交额,换手率,未复权开盘价,未复权最高价,未复权最低价,未复权收盘价,前复权比例系数,5日成交量比
2026-03-13,11.52,11.8,11.5,11.56,7208608.0,84265812.0,0.024999390327117316,11.57,11.85,11.55,11.61,0.9956933677863912,0.7450265712688654
2026-03-16,11.55,11.73,11.48,11.72,6499698.0,76026430.0,0.022540896565659246,11.6,11.78,11.53,11.77,0.9957519116397622,0.6563282821442825
2026-03-17,11.74,11.86,11.48,11.53,5586000.0,65448621.0,0.019372199787708988,11.79,11.91,11.53,11.58,0.9956822107081174,0.5923572552629235
2026-03-18,11.6,11.73,11.46,11.71,5192703.0,60509691.0,0.018008249186221955,11.65,11.78,11.51,11.76,0.995748299319728,0.6890426321644231
2026-03-19,11.54,11.61,11.32,11.38,7372800.0,84672345.0,0.025568806765990125,11.59,11.66,11.37,11.43,0.9956255468066493,1.106816133682636
2026-03-20,11.48,11.52,11.05,11.07,6604353.0,74388708.0,0.02290383920239084,11.53,11.57,11.1,11.12,0.9955035971223023,1.0364709028858272
2026-03-23,10.77,10.89,10.28,10.4,8247229.0,87817890.0,0.02860131899086778,10.81,10.94,10.32,10.44,0.996168582375479,1.3193221595112343
2026-03-24,10.6,10.78,10.44,10.78,6515499.0,69431125.0,0.022595694297282157,10.64,10.83,10.48,10.83,0.9953831948291781,0.9871045388635639
2026-03-25,10.94,11.1,10.83,11.05,6035811.0,66784231.0,0.020932140453428498,10.99,11.15,10.88,11.1,0.9954954954954955,0.8893827537566842
2026-03-26,10.98,11.1,10.68,10.77,4403100.0,47902970.0,0.015269912797218305,11.03,11.15,10.72,10.82,0.9953789279112754,0.6330715144360032
2026-03-27,10.64,10.92,10.58,10.87,4408898.0,48028605.0,0.01529002021117626,10.68,10.97,10.62,10.92,0.9954212454212453,0.6930923581946445
2026-03-30,10.58,10.64,10.16,10.36,19903754.0,206025912.0,0.06902604708439168,10.62,10.68,10.2,10.4,0.9961538461538461,3.3609241872242976
2026-03-31,10.28,10.44,10.13,10.14,10114744.0,104462608.0,0.035077844892504616,10.32,10.48,10.17,10.18,0.9960707269155207,1.2255226698716764
2026-04-01,10.32,10.33,10.18,10.28,6931595.0,71366763.0,0.024038711633992963,10.36,10.37,10.22,10.32,0.9961240310077518,0.7724722028046569
2026-04-02,10.28,10.28,9.93,10.0,6126800.0,61828864.0,0.021247689520110174,10.32,10.32,9.97,10.04,0.9960159362549802,0.6694187116580841
2026-04-03,10.03,10.06,9.44,9.46,8810843.0,85073192.0,0.030555927478363273,10.07,10.1,9.48,9.5,0.9957894736842107,0.9277346775164808
2026-04-07,9.48,9.93,9.48,9.83,11371741.0,112039802.0,0.03943709963947039,9.52,9.97,9.52,9.87,0.9959473150962513,1.09580238767789
2026-04-08,10.1,10.59,10.06,10.57,11508840.0,119608272.0,0.03991255778818058,10.14,10.63,10.1,10.61,0.996229971724788,1.327257303493705
2026-04-09,10.41,10.47,10.17,10.2,7700711.0,79462554.0,0.026705999283818168,10.45,10.51,10.21,10.24,0.9960937499999999,0.8604181169984173
2026-04-10,10.32,10.44,10.26,10.32,4614923.0,47967679.0,0.016004513132992004,10.36,10.48,10.3,10.36,0.9961389961389963,0.5069234374661885
2026-04-13,10.28,10.31,10.16,10.23,4497310.0,46166356.0,0.015596632264099805,10.32,10.35,10.2,10.27,0.9961051606621227,0.5109759893515263
2026-04-14,10.46,10.5,10.18,10.36,6011734.0,62207128.0,0.020848641625235035,10.5,10.54,10.22,10.4,0.9961538461538461,0.7572688492644581
2026-04-15,10.42,10.43,10.19,10.23,5035526.0,51998509.0,0.017463160706803274,10.46,10.47,10.23,10.27,0.9961051606621227,0.7333250848340098
2026-04-16,10.26,10.57,10.22,10.54,7469100.0,78080621.0,0.025902774334833012,10.3,10.61,10.26,10.58,0.996219281663516,1.3404603928959027
2026-04-17,10.46,10.61,10.33,10.54,5564400.0,58361505.0,0.01929729117413675,10.5,10.65,10.37,10.58,0.996219281663516,1.0070002478953597
2026-04-20,10.54,10.82,10.45,10.73,7373360.0,79159031.0,0.02557074884115681,10.58,10.87,10.49,10.77,0.9962859795728878,1.2900381306365336
2026-04-21,10.67,10.93,10.52,10.69,11191823.0,120093917.0,0.03881314556832735,10.71,10.98,10.56,10.73,0.9962721342031686,1.779071072406413
2026-04-22,10.64,10.68,10.45,10.65,8830284.0,93699047.0,0.03062334869856965,10.68,10.72,10.49,10.69,0.9962581852198317,1.2051964872504821
2026-04-23,10.66,11.03,10.65,10.82,14185617.0,154557711.0,0.0491955973211459,10.7,11.08,10.69,10.87,0.9954001839926404,1.7543877636052387
2026-04-24,10.66,10.73,10.33,10.56,11209400.0,118178340.0,0.03887410245262176,10.7,10.77,10.37,10.6,0.9962264150943397,1.1888095156685632
2026-04-27,10.47,10.59,10.36,10.58,7705817.0,81110724.0,0.026723706847748715,10.51,10.63,10.4,10.62,0.9962335216572505,0.7298490576445558
2026-04-28,10.46,10.46,10.16,10.26,8348369.0,86085097.0,0.02895207163793704,10.5,10.5,10.2,10.3,0.9961165048543689,0.7857593012404942
2026-04-29,10.2,10.64,10.2,10.45,8405769.0,88650328.0,0.02915113434252252,10.24,10.68,10.24,10.49,0.9961868446139179,0.83590441167389
2026-04-30,10.44,10.55,10.28,10.36,5431900.0,56709293.0,0.018837782317732987,10.48,10.59,10.32,10.4,0.9961538461538461,0.5447701384728488
2026-05-06,10.46,10.7,10.44,10.55,7642635.0,81343190.0,0.026504592217067184,10.5,10.74,10.48,10.59,0.9962228517469311,0.9297325592612683
2026-05-07,10.52,10.81,10.48,10.75,9226328.0,98713589.0,0.03199682587234757,10.56,10.86,10.52,10.79,0.9962928637627434,1.229046671474689
2026-05-08,10.81,10.93,10.71,10.74,8481315.0,91859609.0,0.02941312721849142,10.86,10.98,10.75,10.78,0.9962894248608535,1.0858167690227432
2026-05-11,10.8,10.83,10.6,10.71,8754172.0,94070798.0,0.030359392939485853,10.85,10.88,10.64,10.75,0.996279069767442,1.116947004138798
