股票代码,股票名称,最新收盘,ret1,ret5,ret10,ret20,ret40,ret60,ret120,amp5,距20日高点,前10日区间振幅,振幅收敛比,近5日平均成交量,前10日平均成交量,成交量收敛比,近5日平均换手率,前10日平均换手率,换手率收敛比,流动性收敛证据,MA5_3日斜率,MA10_3日斜率,短期下行停止证据,整理证据可用项,整理收敛支持项,整理成熟度状态,距250日高点,250日位置,MA20距离,MA30_5日斜率,MA60_10日斜率,MA120_20日斜率,距稳健5日上沿,近5日低点,近10日低点,距近5日低点,距近10日低点,最近25日曾涨停,25日内涨停次数,最近涨停日期,涨停板规则,涨停核验交易日数,25日最大单日涨幅,基础整理条件,振幅收敛,成交量收敛,换手率收敛,流动性收敛,短期下行停止,整理成熟,中期趋势仍活,均线趋势辅助,稳健上沿核心区,稳健上沿宽区,适度重新加速,整理成熟贡献,振幅收敛贡献,流动性收敛贡献,短期止跌贡献,40日趋势贡献,均线趋势辅助贡献,稳健上沿贡献,重新加速辅助贡献,阶段2分,阶段2通过,阶段2风险提示,阶段2规则说明,阶段排名,本阶段入选,阶段软容量下限,阶段软容量上限,实际入选数,边界分数,决策说明
002436,兴森科技,40.86,0.019970044932601017,0.018444666001994126,0.18263386396526782,0.08785942492012766,0.25030599755201965,-0.15752577319587635,,0.14312466559657555,-0.04376316405335823,0.2513153822346022,0.5695022100277534,151835378.0,119000642.7,1.2759206551747473,,0.06627377263729399,,False,0.05262880067567566,0.03811585466104028,True,3,2,部分收敛/待确认,-0.25709090909090915,0.6018023092086735,0.12919718115241108,0.057928038717867336,-0.024799575212611447,,-0.00244140625,37.38,32.8,0.0930979133226324,0.24573170731707328,True,2,2026-09-07,沪深主板10%,25,9.997006884166426,True,True,False,False,False,True,True,True,True,True,True,False,3,1,0,1,3,1,4,0,13,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,11,True,,,159,8,入选：满足二级结构筛选资格条件；本阶段不设置数量下限或上限
002645,华宏科技,18.15,0.04130808950086062,0.019662921348314377,-0.031483457844183604,-0.12403474903474909,0.043703277745830826,-0.43929564411492117,,0.08994082840236706,-0.12572254335260125,0.13410404624277458,0.6706794531728232,15870524.4,21874583.6,0.7255234975078565,0.01973812377524935,0.03215840911428439,0.6137779920985552,True,-0.0037012113055182594,-0.02374194956882425,False,3,2,部分收敛/待确认,-0.5042338158972959,0.2012115967113803,-0.020057770698917565,0.012571896646900615,-0.10962475993499765,,0.0027624309392264568,16.9,16.9,0.07396449704142016,0.07396449704142016,True,1,2026-08-14,沪深主板10%,25,9.984639016897079,True,True,True,True,True,False,True,True,False,True,True,True,3,1,1,0,3,0,4,1,13,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,11,True,,,159,8,入选：满足二级结构筛选资格条件；本阶段不设置数量下限或上限
003031,中瓷电子,125.2,0.01888020833333348,0.05431578947368432,0.024717629726632717,-0.12819441543068033,0.13818181818181818,-0.3320529236022194,,0.14539823008849564,-0.13655172413793104,0.18665480427046252,0.7789685920851726,10766221.6,9273488.3,1.1609678312744514,0.0330126457366577,0.027262401149380822,1.2109221618363384,False,0.021701432732292858,-0.008416005291005502,True,3,2,部分收敛/待确认,-0.3920854576353483,0.3879329947699538,0.002791316083507356,0.03652862379950106,-0.049617223759137796,,0.00015976993129895867,113.0,112.4,0.10796460176991163,0.11387900355871894,True,3,2026-08-21,沪深主板10%,15,10.004228329809738,True,True,False,False,False,True,True,True,True,True,True,False,3,1,0,1,3,1,4,0,13,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,11,True,,,159,8,入选：满足二级结构筛选资格条件；本阶段不设置数量下限或上限
600186,莲花控股,12.66,-0.039453717754172946,0.021791767554479424,0.08856405846947535,-0.018604651162790753,0.4703832752613242,-0.1189979123173277,,0.1643109540636042,-0.039453717754172946,0.1571298819255223,1.0457015053412033,237354033.4,251239800.4,0.9447310220041076,,0.14079590781554005,,True,0.01649076517150383,0.022329611731378263,True,3,2,部分收敛/待确认,-0.20527306967984926,0.639470782800441,0.06382084786353515,0.06006680838141509,-0.011625832540437586,,-0.006279434850863463,11.32,11.01,0.11837455830388688,0.14986376021798375,True,2,2026-09-14,沪深主板10%,13,10.016694490818034,True,False,True,False,True,True,True,True,True,True,True,False,3,0,1,1,3,1,4,0,13,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,11,True,,,159,8,入选：满足二级结构筛选资格条件；本阶段不设置数量下限或上限
600410,华胜天成,15.69,0.0038387715930900956,0.07687028140013719,0.03088042049934292,0.041141340411413374,0.17264573991031384,-0.14728260869565213,,0.1645021645021646,-0.027881040892193343,0.15390447308567107,1.0688588915189898,128813288.4,69701566.1,1.8480687824889492,0.05104256077819935,0.0635676279882152,0.8029646912051229,True,0.040955157573233425,0.028865549140989044,True,3,2,部分收敛/待确认,-0.47612687813021703,0.20777777777777778,0.10221285563751326,0.011922230374174614,-0.03517851867251687,,0.017509727626459082,13.86,13.86,0.13203463203463195,0.13203463203463195,True,2,2026-09-11,沪深主板10%,25,9.985734664764623,True,False,False,True,True,True,True,True,True,True,True,False,3,0,1,1,3,1,4,0,13,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,11,True,,,159,8,入选：满足二级结构筛选资格条件；本阶段不设置数量下限或上限
605162,新中港,11.55,0.10000000000000009,0.13124387855044062,0.05769230769230771,0.18827160493827155,0.654727793696275,0.37010676156583644,,0.17378048780487815,0.0,0.2797687861271676,0.621157528724048,52727297.2,38918842.1,1.3548012827442264,,0.09066866867147604,,False,0.033000188572506195,0.011687571265678542,True,3,2,部分收敛/待确认,-0.23913043478260865,0.5739436619718311,0.13731475555117933,0.04468676502031199,0.03147562736603815,,0.02849510240427433,9.84,9.77,0.1737804878048781,0.18219037871033783,True,4,2026-09-15,沪深主板10%,25,10.046189376443415,True,True,False,False,False,True,True,True,True,True,True,False,3,1,0,1,3,1,4,0,13,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,11,True,,,159,8,入选：满足二级结构筛选资格条件；本阶段不设置数量下限或上限
300363,博腾股份,21.22,-0.011644154634373516,0.02462578464509879,0.11099476439790568,-0.01576994434137291,0.26610978520286377,0.4494535519125682,,0.11166500498504497,-0.13316993464052296,0.14892473118279567,0.7498083367226848,21331600.2,23874695.9,0.8934815458738472,0.05404694479354005,0.04785885601123453,1.1292987191514336,True,0.027656477438136706,0.02514933989257573,True,3,3,收敛较充分,-0.13316993464052296,0.7099644128113878,0.03202587359871578,0.04458770715901039,0.05968474838320459,,-0.035454545454545516,20.06,18.6,0.05782652043868386,0.14086021505376323,True,1,2026-08-20,创业板20%,15,20.000000000000018,True,True,True,False,True,True,True,True,True,False,True,False,3,1,1,1,3,1,2,0,12,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,17,True,,,159,8,入选：满足二级结构筛选资格条件；本阶段不设置数量下限或上限
301282,金禄电子,41.79,0.0055341674687199305,0.0369727047146402,0.14242755604155288,0.06989247311827951,1.0062409985597696,0.5224043715846995,,0.111413043478261,-0.07112691709268737,0.2801843317972352,0.39764194794050367,15316776.4,18713897.0,0.8184707012120458,0.1127788348342055,0.10598098431074672,1.0641421719912207,True,0.02300019368584172,0.04778130764500932,True,3,3,收敛较充分,-0.07112691709268737,0.8854278553526673,0.09672085974097544,0.11142639925473041,0.07662377079033633,,-0.03798342541436461,40.48,35.6,0.0323616600790515,0.1738764044943819,True,1,2026-08-17,创业板20%,13,19.993176390310484,True,True,True,False,True,True,True,True,True,False,True,False,3,1,1,1,3,1,2,0,12,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,17,True,,,159,8,入选：满足二级结构筛选资格条件；本阶段不设置数量下限或上限
600165,宁科生物,3.25,-0.006116207951070374,-0.026946107784431073,0.009316770186335255,0.21722846441947574,0.48401826484018273,0.19047619047619047,,0.07961783439490445,-0.09722222222222221,0.16504854368932048,0.4823904083926561,17463139.6,21972227.5,0.7947823951850126,,0.029151190222362258,,True,0.006790123456789976,0.005295950155763451,True,3,3,收敛较充分,-0.1645244215938304,0.632183908045977,0.011515717398070224,0.05347403367322734,0.028121484814398245,,-0.02985074626865669,3.14,3.11,0.03503184713375784,0.045016077170418,True,2,2026-08-18,沪深主板10%,25,10.1123595505618,True,True,True,False,True,True,True,True,True,False,True,False,3,1,1,1,3,1,2,0,12,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,17,True,,,159,8,入选：满足二级结构筛选资格条件；本阶段不设置数量下限或上限
603221,爱丽家居,29.22,0.043571428571428594,0.06215921483097042,-0.0435351882160393,-0.026000000000000023,1.4974358974358974,1.420878210439105,,0.15486381322957202,-0.1306158881285332,0.3012001548586915,0.5141558220719594,13150404.6,16077956.3,0.8179151849044396,0.04759273950551035,0.06636379370124237,0.7171491690147211,True,0.005386261344351828,-0.012013270473196891,False,3,2,部分收敛/待确认,-0.1306158881285332,0.8187448389760528,0.04057976175637901,0.11749125509219915,0.16564879898597318,,0.043571428571428594,25.7,25.7,0.13696498054474704,0.13696498054474704,True,3,2026-08-10,沪深主板10%,15,10.004880429477803,True,True,True,True,True,False,True,True,True,False,True,True,3,1,1,0,3,1,2,1,12,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,17,True,,,159,8,入选：满足二级结构筛选资格条件；本阶段不设置数量下限或上限
603637,镇海股份,14.55,0.04978354978354993,-0.022177419354838745,-0.035785288270377635,0.04978354978354993,0.3002680965147455,-0.24611398963730569,,0.12352941176470586,-0.09627329192546585,0.14509246088193462,0.8513840830449823,8744782.8,12118509.1,0.7216054984849581,,0.05278517914898571,,True,-0.0326425572260598,-0.026488294314381378,False,3,2,部分收敛/待确认,-0.33983666061705986,0.3815028901734105,0.010837849103793262,0.032690757164846485,-0.04082443390274104,,-0.04777486910994755,13.6,13.6,0.06985294117647056,0.06985294117647056,True,2,2026-08-25,沪深主板10%,25,10.039215686274506,True,True,True,False,True,False,True,True,True,False,True,True,3,1,1,0,3,1,2,1,12,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,17,True,,,159,8,入选：满足二级结构筛选资格条件；本阶段不设置数量下限或上限
603978,深圳新星,20.86,0.03781094527363171,-0.03425925925925932,0.015085158150851541,0.06049822064056931,0.18321043675553028,-0.2777008310249307,,0.12141393442622957,-0.13083333333333336,0.29240710823909527,0.4152222398333487,12301012.0,18574022.7,0.6622696762398164,0.0640113449961052,0.08798921992677779,0.7274907659071609,True,-0.03510737628384686,0.0030949589683468837,False,3,2,部分收敛/待确认,-0.4073863636363637,0.2779456193353474,0.02624652547167483,0.021673557920423026,-0.038652264453399976,,-0.0470534490634994,19.52,19.52,0.06864754098360648,0.06864754098360648,True,2,2026-09-02,沪深主板10%,25,10.024330900243307,True,True,True,True,True,False,True,True,True,False,True,True,3,1,1,0,3,1,2,1,12,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,17,True,,,159,8,入选：满足二级结构筛选资格条件；本阶段不设置数量下限或上限
603980,吉华集团,7.86,-0.03676470588235292,0.01945525291828809,-0.007575757575757569,0.11016949152542366,0.2948929159802307,0.17138599105812236,,0.10666666666666676,-0.06539833531510109,0.2879019908116386,0.37049645390070957,60626532.0,67276854.3,0.9011499219279044,0.0864538650990843,0.09939943607389562,0.8697621285780001,True,0.016322366743177774,0.022504252256967172,True,3,3,收敛较充分,-0.06539833531510109,0.8231511254019294,0.0669200488665671,0.0320399904784574,0.05064928346008579,,-0.04379562043795626,7.5,6.91,0.04800000000000004,0.13748191027496381,True,1,2026-09-01,沪深主板10%,25,9.999999999999986,True,True,True,True,True,True,True,True,True,False,True,False,3,1,1,1,3,1,2,0,12,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,17,True,,,159,8,入选：满足二级结构筛选资格条件；本阶段不设置数量下限或上限
000070,特发信息,16.71,0.0005988023952097077,0.012727272727272698,0.0670498084291189,0.08859934853420204,0.21527272727272728,-0.3337320574162679,,0.1301587301587302,-0.061235955056179736,0.10747051114023583,1.2111111111111124,90114344.6,71378420.3,1.2624872366361406,0.0829194245010938,0.08331621397034866,0.9952375480072093,True,0.03088707684704728,0.020302348825587124,True,3,2,部分收敛/待确认,-0.3585412667946257,0.35497237569060774,0.05236640740624132,0.04342072801489216,-0.036915751725246415,,-0.02394859813084116,15.75,15.26,0.06095238095238109,0.0950196592398429,True,1,2026-08-25,沪深主板10%,25,9.993155373032181,True,False,False,True,True,True,True,True,True,False,True,False,3,0,1,1,3,1,2,0,11,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,24,True,,,159,8,入选：满足二级结构筛选资格条件；本阶段不设置数量下限或上限
000635,英 力 特,7.23,-0.020325203252032464,-0.04617414248021101,0.0013850415512466352,0.13145539906103298,0.2151260504201682,0.10719754977029106,,0.07865168539325837,-0.14437869822485194,0.36290322580645146,0.21672908863920093,16705609.6,21370259.8,0.7817223448074319,0.0529512124285019,0.05825819344503456,0.9089058430632647,True,-0.020375760783275854,0.02081066376496188,False,3,2,部分收敛/待确认,-0.21155943293347867,0.4565826330532215,0.03256212510711243,0.03317176613147521,0.017186639028101913,,-0.04993429697766094,7.12,7.06,0.015449438202247201,0.024079320113314484,True,2,2026-09-02,沪深主板10%,25,10.060975609756095,True,True,True,True,True,False,True,True,True,False,True,False,3,1,1,0,3,1,2,0,11,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,24,True,,,159,8,入选：满足二级结构筛选资格条件；本阶段不设置数量下限或上限
000670,盈方微,7.24,-0.04485488126649073,0.016853932584269593,0.019718309859154903,-0.06459948320413433,0.26795096322241685,-0.09612983770287131,,0.10315186246418334,-0.05974025974025976,0.11661807580174924,0.8845272206303724,53917088.6,40520675.1,1.3306068683934638,,0.04916939503021907,,False,0.02954417557681488,0.014602639707947063,True,3,2,部分收敛/待确认,-0.30183220829315327,0.4105461393596988,0.01173840134153159,0.011921093713042286,-0.040925185083000026,,-0.029490616621983934,6.98,6.88,0.0372492836676217,0.05232558139534893,True,1,2026-08-17,沪深主板10%,12,10.072992700729944,True,True,False,False,False,True,True,True,True,False,True,False,3,1,0,1,3,1,2,0,11,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,24,True,,,159,8,入选：满足二级结构筛选资格条件；本阶段不设置数量下限或上限
002046,国机精工,59.28,-0.01200000000000001,0.09696521095484822,0.14484356894553874,0.13824884792626735,0.14000000000000012,-0.06777795250825602,,0.13703430468461822,-0.0384428223844282,0.1635220125786163,0.8380174786482425,19082046.8,10614082.9,1.7978045752780016,0.04204175370481985,0.02002446093125175,2.099519874675187,False,0.07271140841998114,0.035582547784939855,True,3,2,部分收敛/待确认,-0.22962962962962963,0.5128205128205128,0.12113475177304966,0.056298274841321216,-0.020192928737172045,,-0.026441123337165418,54.22,50.21,0.09332349686462571,0.18064130651264687,True,1,2026-09-09,沪深主板10%,25,9.992598075499636,True,True,False,False,False,True,True,True,True,False,True,False,3,1,0,1,3,1,2,0,11,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,24,True,,,159,8,入选：满足二级结构筛选资格条件；本阶段不设置数量下限或上限
002213,大为股份,29.49,0.09996270048489375,0.05434393993564535,0.003402517863218657,-0.04962939091202068,0.18007202881152473,-0.2584862962031683,,0.13379469434832744,-0.11388221153846156,0.1831036983321249,0.7307044891340332,8727659.2,10643133.2,0.8200272453604169,0.04222014272697302,0.051486268250046374,0.8200272453604168,True,-0.007186489399928386,-0.02534818941504169,False,3,2,部分收敛/待确认,-0.3630669546436285,0.34310277452129734,0.0087396740152903,0.010083361881922936,-0.05771101094924869,,0.03874603733709048,26.01,26.01,0.13379469434832747,0.13379469434832747,True,1,2026-09-15,沪深主板10%,25,9.996270048489375,True,True,True,True,True,False,True,True,True,False,True,False,3,1,1,0,3,1,2,0,11,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,24,True,,,159,8,入选：满足二级结构筛选资格条件；本阶段不设置数量下限或上限
