股票代码,股票名称,最新收盘,ret1,ret5,ret10,ret20,ret40,ret60,ret120,amp5,距20日高点,前10日区间振幅,振幅收敛比,近5日平均成交量,前10日平均成交量,成交量收敛比,近5日平均换手率,前10日平均换手率,换手率收敛比,流动性收敛证据,MA5_3日斜率,MA10_3日斜率,短期下行停止证据,整理证据可用项,整理收敛支持项,整理成熟度状态,距250日高点,250日位置,MA20距离,MA30_5日斜率,MA60_10日斜率,MA120_20日斜率,距稳健5日上沿,近5日低点,近10日低点,距近5日低点,距近10日低点,20日方向证据,MA20上方证据,短波动非极端证据,10日不过热证据,10日非急跌证据,短沿附近辅助,阶段1分,阶段1通过,阶段1风险提示,阶段1规则说明,阶段排名,本阶段入选,阶段软容量下限,阶段软容量上限,实际入选数,边界分数,决策说明
000716,黑芝麻,5.84,0.020979020979021046,-0.011844331641285955,0.1633466135458168,0.21666666666666679,,,,0.1231060606060605,-0.06858054226475274,0.34838709677419333,0.35335998877665536,84327814.0,78003989.1,1.0810705320710323,0.11491889418601467,0.10602341988951217,1.0839010315435265,False,-0.015269886363636243,0.04692526017029319,False,3,1,结构未成熟,-0.06858054226475274,0.7378048780487806,0.10084825636192263,,,,-0.011844331641285955,5.28,4.95,0.10606060606060597,0.17979797979797962,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,183,8,入选：阶段1分=8；软容量150-200只，本次实际183只
000721,西安饮食,7.69,0.013175230566534912,0.013175230566534912,0.14947683109118093,0.14947683109118093,,,,0.12028985507246377,-0.005174644243208237,0.19527559055118116,0.6160004675081813,49774681.0,23006647.6,2.163491259804405,0.09632912177107983,0.04490325897766456,2.1452590293946177,False,0.029871580122836416,0.04336513443191703,True,3,2,部分收敛/待确认,-0.005174644243208237,0.9710144927536232,0.11465429772430813,,,,0.013175230566534912,6.9,6.64,0.11449275362318834,0.15813253012048212,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,183,8,入选：阶段1分=8；软容量150-200只，本次实际183只
000723,美锦能源,3.88,0.04021447721179627,-0.027568922305764465,0.0025839793281652312,0.0837988826815641,,,,0.12228260869565209,-0.060532687651331685,0.19075144508670525,0.6410573122529638,98143837.4,172066681.8,0.5703825771108698,0.022382185050143173,0.039148985195528556,0.5717181413095627,True,-0.023148148148148362,0.002336448598130758,False,3,2,部分收敛/待确认,-0.060532687651331685,0.6428571428571427,0.029860650298606295,,,,-0.058252427184466105,3.68,3.68,0.05434782608695654,0.05434782608695654,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,183,8,入选：阶段1分=8；软容量150-200只，本次实际183只
000737,北方铜业,15.71,0.09630146545708307,0.021456436931079237,0.08121128699242952,0.12134189864382594,,,,0.1153573956121726,-0.009457755359394637,0.14761215629522426,0.7814898075295226,97482054.2,100029489.8,0.9745331541219158,0.03187510887292652,0.05252152962492036,0.6068960500686266,True,-0.020462046204620443,0.0016595857673926684,False,3,2,部分收敛/待确认,-0.009457755359394637,0.9387755102040822,0.0700177087590248,,,,0.038334434897554504,14.13,14.13,0.11181882519462127,0.11181882519462127,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,183,8,入选：阶段1分=8；软容量150-200只，本次实际183只
000889,中嘉博创,4.01,0.015189873417721378,-0.014742014742014864,0.0,0.007537688442210921,,,,0.043147208121827506,-0.10491071428571441,0.11413043478260855,0.37805172830553674,29228882.8,37676147.6,0.7757927670927799,0.034602612665939676,0.04331590179401016,0.7988431784357914,True,-0.00793257312840856,0.004751187796949274,True,3,3,收敛较充分,-0.10491071428571441,0.4124999999999994,0.0052644773126095945,,,,-0.024330900243309084,3.94,3.92,0.017766497461928932,0.022959183673469274,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,183,8,入选：阶段1分=8；软容量150-200只，本次实际183只
001210,金房能源,30.45,0.07635206786850479,0.05655794587092289,0.13239122350316102,0.3980716253443526,,,,0.12644927536231879,-0.027467262855317753,0.21403644823575027,0.590783842680109,10511685.2,10151854.6,1.0354448141918817,0.06825070221351023,0.07608951351938967,0.8969790849841366,True,0.0013014590040414387,0.01735510952767294,True,3,3,收敛较充分,-0.027467262855317753,0.9274261603375528,0.10731299319975252,,,,-0.016155088852988664,27.6,26.61,0.1032608695652173,0.14430665163472378,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,183,8,入选：阶段1分=8；软容量150-200只，本次实际183只
001268,联合精密,25.65,-0.014219830899308228,-0.02804092459264884,0.14919354838709675,0.3255813953488371,,,,0.0793456032719837,-0.04964801778436456,0.3770408163265304,0.21044300732488244,3823976.8,7987806.2,0.47872678733742935,0.043890879711324424,0.08467254584139006,0.5183602226103076,True,-0.013085559427023052,0.04620664297095223,False,3,2,部分收敛/待确认,-0.04964801778436456,0.8367844092570036,0.11111111111111094,,,,-0.02804092459264884,24.45,22.08,0.04907975460122693,0.1616847826086958,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,183,8,入选：阶段1分=8；软容量150-200只，本次实际183只
001326,联域股份,70.82,-0.019249411438858943,0.061291772815824874,0.06656626506024077,0.1846771495483437,,,,0.1609213170505487,-0.0833549055138495,0.3094915254237289,0.5199538721786622,2429342.2,2255218.9,1.0772090460930424,0.11200673064019732,0.0938996547034851,1.192834318655276,False,0.013146782275772706,0.03117886357962152,True,3,2,部分收敛/待确认,-0.0833549055138495,0.7431192660550455,0.07014415666837914,,,,-0.056990679094540586,64.69,63.14,0.09475962281650951,0.12163446309787762,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,183,8,入选：阶段1分=8；软容量150-200只，本次实际183只
001696,宗申动力,16.7,0.013349514563106624,0.08441558441558428,0.11259160559626902,0.062340966921119456,,,,0.17105263157894746,-0.07170650361311837,0.11332417582417584,1.5094098883572573,78103678.0,34837085.2,2.241969371191824,0.09282170907831175,0.03907633979468567,2.375394153239894,False,0.047932211964082594,0.028952652373858356,True,3,1,结构未成熟,-0.07170650361311837,0.6239067055393587,0.05005030181086512,,,,-0.045168667810177254,15.2,14.81,0.09868421052631571,0.12761647535449017,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,183,8,入选：阶段1分=8；软容量150-200只，本次实际183只
002012,凯恩股份,7.41,0.029166666666666563,0.017857142857142794,0.07391304347826089,0.13824884792626735,,,,0.05991440798858772,-0.0026917900403767847,0.14641744548286612,0.40920265881567336,11810487.2,11884403.8,0.9937803695293489,0.0251390466391832,0.025414363764232034,0.9891668692711358,True,2.220446049250313e-16,0.02074158261116632,True,3,3,收敛较充分,-0.0026917900403767847,0.9827586206896556,0.07414655359860833,,,,0.004065040650406582,7.01,6.85,0.05706134094151216,0.08175182481751841,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,183,8,入选：阶段1分=8；软容量150-200只，本次实际183只
002015,协鑫能科,16.92,-0.015706806282722474,-0.028702640642939148,0.06549118387909325,0.10013003901170348,,,,0.07525586995785671,-0.05263157894736825,0.2659883720930234,0.2829291723005759,134532959.2,107148800.2,1.2555713078343922,0.08910406427805198,0.06600577560145339,1.3499434476168777,False,0.024103609545509164,0.034878722750997904,True,3,2,部分收敛/待确认,-0.05263157894736825,0.7707317073170737,0.059188081004100335,,,,-0.046223224351747305,16.61,15.41,0.01866345574954864,0.0979883192731994,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,183,8,入选：阶段1分=8；软容量150-200只，本次实际183只
002017,东信和平,17.12,0.0470948012232415,0.037575757575757596,0.010029498525073954,0.23431867339581847,,,,0.13287153652392933,-0.0483602001111727,0.3545098039215686,0.37480355988497766,63191726.4,48418360.6,1.3051190832760247,0.10893578089597777,0.08345512733457568,1.3053216066551419,False,0.024039048200121815,0.018876045253320317,True,3,2,部分收敛/待确认,-0.0483602001111727,0.8339694656488554,0.1124467981415902,,,,-0.009832272990167645,15.88,15.52,0.07808564231738035,0.10309278350515472,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,183,8,入选：阶段1分=8；软容量150-200只，本次实际183只
002081,金 螳 螂,5.56,0.04315196998123816,-0.022847100175747093,0.010909090909090757,0.40050377833753137,,,,0.1781376518218623,-0.1312500000000001,0.30785562632696395,0.5786402345386009,358367679.6,396804332.8,0.9031344921846579,0.12834510766492555,0.14959350332039584,0.8579591012721924,True,-0.04971181556195958,0.007669831994156162,False,3,2,部分收敛/待确认,-0.1312500000000001,0.6731517509727624,0.02412967397310717,,,,-0.021126760563380254,4.94,4.94,0.12550607287449367,0.12550607287449367,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,183,8,入选：阶段1分=8；软容量150-200只，本次实际183只
002094,青岛金王,5.93,0.013675213675213627,0.03130434782608682,0.15369649805447483,0.24058577405857728,,,,0.07594936708860758,-0.010016694490818101,0.32522123893805327,0.23353138723843953,60245961.2,67935576.7,0.8868101829184885,0.0866875289245562,0.09839268231496914,0.8810363421850512,True,0.015525758645024812,0.05751803218050666,True,3,3,收敛较充分,-0.010016694490818101,0.9591836734693875,0.1353628183036566,,,,0.010221465076660996,5.53,5.03,0.07233273056057854,0.1789264413518885,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,183,8,入选：阶段1分=8；软容量150-200只，本次实际183只
002107,沃华医药,7.18,0.04970760233918137,-0.02578018995929454,0.13607594936708844,0.16938110749185675,,,,0.09687034277198217,-0.02578018995929454,0.22222222222222218,0.43591654247391987,30732017.4,20273471.9,1.515873430638193,0.048218515086840955,0.03548057394013181,1.359011699421845,False,-0.013042245534448438,0.03243162457031823,False,3,1,结构未成熟,-0.02578018995929454,0.8698630136986298,0.08738452218688475,,,,-0.016438356164383605,6.71,6.28,0.07004470938897156,0.14331210191082788,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,183,8,入选：阶段1分=8；软容量150-200只，本次实际183只
002165,红 宝 丽,8.44,0.039408866995073843,-0.0735455543358946,0.08205128205128198,0.24483775811209418,,,,0.13971539456662355,-0.10212765957446812,0.39053254437869833,0.3577560860872632,137187265.4,168513977.5,0.8141002155147635,0.18431844861994504,0.2315498626703048,0.7960205482064534,True,-0.04090267983074747,0.009114422958492518,False,3,2,部分收敛/待确认,-0.10212765957446812,0.6789297658862874,0.0897353131052292,,,,-0.041997729852440546,7.73,7.26,0.09184993531694685,0.16253443526170797,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,183,8,入选：阶段1分=8；软容量150-200只，本次实际183只
002174,游族网络,12.59,0.03027823240589189,0.078834618680377,0.03792250618301729,0.06785411365564054,,,,0.11749116607773852,-0.08635703918722781,0.13009540329575023,0.90311542991755,35468238.8,24732686.0,1.4340633605262283,0.03580529180347353,0.025256530641255947,1.417664694809129,False,0.025645351779989944,0.0049289891395154495,True,3,2,部分收敛/待确认,-0.08635703918722781,0.516260162601626,0.021666801915118272,,,,0.012057877813504758,11.32,11.32,0.11219081272084797,0.11219081272084797,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,183,8,入选：阶段1分=8；软容量150-200只，本次实际183只
002222,福晶科技,66.49,-0.026358178357007045,-0.015692079940784587,0.04298039215686256,0.053223507048946406,,,,0.07584050039093032,-0.059547383309759616,0.17402856193955504,0.4357934096891051,16325764.8,24621345.2,0.6630736325487204,0.03566765591292905,0.052592662728134267,0.6781869192914768,True,-0.020706742965016733,0.012407359888907399,False,3,2,部分收敛/待确认,-0.059547383309759616,0.7763018065887349,0.009006548147473481,,,,-0.031463947560087524,63.95,63.63,0.039718530101641836,0.04494735187804477,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,183,8,入选：阶段1分=8；软容量150-200只，本次实际183只
002229,鸿博股份,12.16,-0.016976556184316816,0.0008230452674897748,0.11457378551787345,0.035775127768313375,,,,0.04694048616932108,-0.14366197183098584,0.2009708737864076,0.23356860267826451,48973979.4,57601998.5,0.8502131987660115,0.09865043232316198,0.11680082760086072,0.8446038812351276,True,-0.0004930966469426368,0.03488573407202211,True,3,3,收敛较充分,-0.14366197183098584,0.47692307692307695,0.014263074484944571,,,,-0.020933977455716568,11.93,10.71,0.019279128248113953,0.13538748832866476,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,183,8,入选：阶段1分=8；软容量150-200只，本次实际183只
002265,建设工业,21.09,0.013942307692307754,0.08209338122113907,0.15751920965971467,0.06784810126582275,,,,0.14901349948078907,-0.04699502937189337,0.09915966386554619,1.5027632574757546,30429994.2,12030973.5,2.5293043991826596,0.03080360582642725,0.01164617900565815,2.6449538351987982,False,0.061351541319409675,0.045892203035060364,True,3,1,结构未成熟,-0.04699502937189337,0.7570093457943926,0.07634990303154021,,,,-0.03917995444191347,19.26,18.05,0.0950155763239875,0.1684210526315788,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,183,8,入选：阶段1分=8；软容量150-200只，本次实际183只
002277,友阿股份,6.15,0.01317957166392092,-0.01757188498402551,-0.06534954407294824,0.08084358523725843,,,,0.04713804713804703,-0.08345752608047685,0.22,0.21426385062748649,22120880.6,36812615.1,0.6009048946919286,0.015675585551518375,0.02640462868017503,0.5936680928706953,True,-0.01995494045703261,-0.010019083969465603,False,3,2,部分收敛/待确认,-0.08345752608047685,0.5371900826446284,0.012095778820044423,,,,-0.01125401929260439,5.94,5.94,0.03535353535353525,0.03535353535353525,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,183,8,入选：阶段1分=8；软容量150-200只，本次实际183只
002303,美盈森,5.57,0.06095238095238109,0.0017985611510793476,0.13905930470347672,0.046992481203007586,,,,0.09126213592233004,-0.039655172413793016,0.27472527472527475,0.3321941747572813,45420895.8,53995489.2,0.841197968070266,0.03343503025363353,0.05058772192913371,0.6609317237188761,True,-0.01439114391143903,0.03331385154880184,False,3,2,部分收敛/待确认,-0.039655172413793016,0.8160000000000004,0.08545259670661598,,,,0.003603603603603789,5.15,4.8,0.08155339805825235,0.16041666666666687,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,183,8,入选：阶段1分=8；软容量150-200只，本次实际183只
002322,理工能科,12.71,-0.0031372549019607066,-0.014728682170542573,0.06896551724137923,0.18674136321195145,,,,0.04365079365079371,-0.09922041105598856,0.12305025996533811,0.3547395484015203,7399821.2,14155491.3,0.5227526931544934,0.0227480359356668,0.04028531468763912,0.5646731597369564,True,0.0028199906000314634,0.02231384913897627,True,3,3,收敛较充分,-0.09922041105598856,0.6100278551532037,0.028317152103559895,,,,-0.033460076045627285,12.6,11.75,0.008730158730158921,0.08170212765957463,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,183,8,入选：阶段1分=8；软容量150-200只，本次实际183只
002329,皇氏集团,4.06,0.004950495049504955,0.0,0.038363171355498604,0.0628272251308899,,,,0.07611548556430435,-0.13800424628450114,0.21407624633431072,0.3555531585949014,38912010.4,81967461.3,0.4747250894788906,0.059521604526872975,0.12581413846716677,0.47309154004504905,True,-0.001007049345417954,0.019280205655526794,True,3,3,收敛较充分,-0.13800424628450114,0.6036585365853656,0.016397546626611526,,,,0.0024691358024691024,3.81,3.81,0.06561679790026242,0.06561679790026242,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,183,8,入选：阶段1分=8；软容量150-200只，本次实际183只
002365,永安药业,16.08,0.09986320109439117,0.017721518987341645,0.022900763358778553,0.1955390334572491,,,,0.14701704545454536,-0.06129597197898429,0.21489361702127655,0.684138726372637,34259623.6,56977557.6,0.6012827689195298,0.12694937735983342,0.23195307885540584,0.547306282745963,True,-0.017817371937639215,-0.015482695810564828,False,3,2,部分收敛/待确认,-0.06129597197898429,0.7732181425485959,0.07666555071978576,,,,0.0037453183520599342,14.08,14.08,0.14204545454545436,0.14204545454545436,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,183,8,入选：阶段1分=8；软容量150-200只，本次实际183只
002382,蓝帆医疗,6.09,0.0322033898305083,0.006611570247933907,0.014999999999999902,0.0,,,,0.03918228279386704,-0.028708133971291794,0.1019332161687169,0.38439170533983413,10298929.4,14963595.4,0.6882656958233447,0.0093384809962044,0.01499670471976923,0.6227021982965403,True,-0.0013351134846461,0.0025029200734190127,True,3,3,收敛较充分,-0.028708133971291794,0.6896551724137931,0.019246861924686165,,,,0.004950495049504955,5.87,5.85,0.03747870528109032,0.0410256410256411,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,183,8,入选：阶段1分=8；软容量150-200只，本次实际183只
002463,沪电股份,124.9,0.018344883815735846,0.03462557985420811,0.09283401872429775,0.03223140495867782,,,,0.1687313500316484,-0.033655705996131435,0.13740866155765463,1.2279527951071063,52477101.8,49050053.4,1.0698683928446038,0.025132024271683047,0.025509014804249008,0.9852212821444141,True,-0.013750954927425396,0.006680899158608478,False,3,1,结构未成熟,-0.033655705996131435,0.7797468354430382,0.04307159112261738,,,,0.018344883815735846,110.59,110.59,0.12939687132652145,0.12939687132652145,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,183,8,入选：阶段1分=8；软容量150-200只，本次实际183只
002476,新叶股份,5.33,0.007561436672967936,0.045098039215686336,0.03696498054474717,0.16630196936542663,,,,0.0533596837944665,0.0,0.08823529411764705,0.6047430830039537,8945296.0,10125373.6,0.883453426350609,0.013908366013071825,0.016544728104575118,0.8406524377530109,True,0.01724137931034475,0.011019283746556585,True,3,3,收敛较充分,0.0,1.0,0.06706706706706722,,,,0.032945736434108586,5.06,4.99,0.05335968379446654,0.06813627254509025,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,183,8,入选：阶段1分=8；软容量150-200只，本次实际183只
002491,通鼎互联,21.45,0.016587677725118377,0.014184397163120588,0.00233644859813098,0.2521891418563924,,,,0.08861386138613858,-0.11363636363636365,0.4086146682188591,0.2168641223096668,144857526.6,250101675.0,0.5791945479773376,0.11589466245392875,0.2125867476046513,0.5451640977614403,True,-0.024694783573806833,-0.0022053756030321336,False,3,2,部分收敛/待确认,-0.11363636363636365,0.7227822580645161,0.03480714957666975,,,,-0.024556616643929052,20.2,20.2,0.061881188118811936,0.061881188118811936,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,183,8,入选：阶段1分=8；软容量150-200只，本次实际183只
