股票代码,股票名称,缓存行数,最早交易日,最后交易日,日期已最新,统一深缓存就绪,需要异常补抓
002180,奔图科技,30,2026-07-30,2026-09-09,False,False,True
002212,天融信,280,2025-07-18,2026-09-09,False,True,True
002213,大为股份,30,2026-07-30,2026-09-09,False,False,True
002222,福晶科技,280,2025-07-18,2026-09-09,False,True,True
002229,鸿博股份,254,2025-08-25,2026-09-09,False,True,True
002235,安妮股份,30,2026-07-30,2026-09-09,False,False,True
002256,兆新股份,30,2026-07-30,2026-09-09,False,False,True
002265,建设工业,280,2025-07-18,2026-09-09,False,True,True
002277,友阿股份,280,2025-07-18,2026-09-09,False,True,True
002281,光迅科技,280,2025-07-18,2026-09-09,False,True,True
002295,精艺股份,280,2025-07-18,2026-09-09,False,True,True
002297,博云新材,280,2025-07-18,2026-09-09,False,True,True
002300,太阳电缆,280,2025-07-18,2026-09-09,False,True,True
002303,美盈森,280,2025-07-16,2026-09-07,False,True,True
002322,理工能科,253,2025-08-25,2026-09-08,False,True,True
002328,新朋股份,30,2026-07-30,2026-09-09,False,False,True
002329,皇氏集团,255,2025-08-22,2026-09-09,False,True,True
002348,高乐股份,30,2026-07-30,2026-09-09,False,False,True
002349,精华制药,280,2025-07-18,2026-09-09,False,True,True
002354,天娱数科,122,2026-03-17,2026-09-09,False,False,True
002364,中恒电气,30,2026-07-30,2026-09-09,False,False,True
002365,永安药业,256,2025-08-21,2026-09-09,False,True,True
002370,亚太药业,30,2026-07-30,2026-09-09,False,False,True
002377,国创高新,0,,,False,False,True
002382,蓝帆医疗,280,2025-07-16,2026-09-07,False,True,True
002384,东山精密,30,2026-07-30,2026-09-09,False,False,True
002396,星网锐捷,280,2025-07-18,2026-09-09,False,True,True
002403,爱仕达,28,2026-08-03,2026-09-09,False,False,True
002409,雅克科技,30,2026-07-30,2026-09-09,False,False,True
002418,康盛股份,30,2026-07-30,2026-09-09,False,False,True
002421,达实智能,30,2026-07-30,2026-09-09,False,False,True
002428,云南锗业,30,2026-07-30,2026-09-09,False,False,True
002436,兴森科技,280,2025-07-18,2026-09-09,False,True,True
002437,誉衡药业,122,2026-03-17,2026-09-09,False,False,True
002438,江苏神通,30,2026-07-30,2026-09-09,False,False,True
002445,中南文化,122,2026-03-10,2026-09-09,False,False,True
002448,中原内配,30,2026-07-30,2026-09-09,False,False,True
002457,青龙管业,0,,,False,False,True
002463,沪电股份,280,2025-07-18,2026-09-09,False,True,True
002470,金正大,280,2025-07-18,2026-09-09,False,True,True
002474,榕基软件,124,2026-03-13,2026-09-09,False,False,True
002476,新叶股份,254,2025-08-25,2026-09-09,False,True,True
002484,江海股份,30,2026-07-30,2026-09-09,False,False,True
002491,通鼎互联,280,2025-07-18,2026-09-09,False,True,True
002498,汉缆股份,280,2025-07-18,2026-09-09,False,True,True
002515,金字火腿,280,2025-07-18,2026-09-09,False,True,True
002517,恺英网络,30,2026-07-30,2026-09-09,False,False,True
002536,飞龙股份,280,2025-07-18,2026-09-09,False,True,True
002545,东方铁塔,30,2026-07-30,2026-09-09,False,False,True
002548,金新农,280,2025-07-18,2026-09-09,False,True,True
002552,宝鼎科技,30,2026-07-30,2026-09-09,False,False,True
002558,巨人网络,30,2026-07-30,2026-09-09,False,False,True
002564,天沃科技,280,2025-07-18,2026-09-09,False,True,True
002579,中京电子,280,2025-07-18,2026-09-09,False,True,True
002580,圣阳股份,254,2025-08-25,2026-09-09,False,True,True
002582,好想你,280,2025-07-16,2026-09-07,False,True,True
002589,瑞康医药,280,2025-07-16,2026-09-07,False,True,True
002600,领益智造,0,,,False,False,True
002607,中公教育,30,2026-07-30,2026-09-09,False,False,True
002631,德尔未来,280,2025-07-18,2026-09-09,False,True,True
002636,金安国纪,280,2025-07-18,2026-09-09,False,True,True
002638,勤上股份,280,2025-07-16,2026-09-07,False,True,True
002639,雪人集团,280,2025-07-18,2026-09-09,False,True,True
002645,华宏科技,30,2026-07-30,2026-09-09,False,False,True
002655,共达电声,252,2025-08-27,2026-09-09,False,True,True
002659,凯文教育,280,2025-07-16,2026-09-07,False,True,True
002661,克明食品,0,,,False,False,True
002686,亿利达,280,2025-07-14,2026-09-09,False,True,True
002687,乔治白,280,2025-07-16,2026-09-07,False,True,True
002695,煌上煌,30,2026-07-30,2026-09-09,False,False,True
002702,海欣食品,256,2025-08-21,2026-09-09,False,True,True
002703,浙江世宝,280,2025-07-18,2026-09-09,False,True,True
002706,良信股份,30,2026-07-30,2026-09-09,False,False,True
002708,光洋股份,30,2026-07-30,2026-09-09,False,False,True
002716,湖南白银,280,2025-07-18,2026-09-09,False,True,True
002721,金一文化,280,2025-07-18,2026-09-09,False,True,True
002724,海洋王,256,2025-08-21,2026-09-09,False,True,True
002734,利民股份,255,2025-08-22,2026-09-09,False,True,True
002741,光华科技,30,2026-07-30,2026-09-09,False,False,True
002742,冀衡医药,30,2026-07-30,2026-09-09,False,False,True
002743,ST富煌,280,2025-07-15,2026-09-04,False,True,True
002774,快意电梯,30,2026-07-30,2026-09-09,False,False,True
002775,文科股份,30,2026-07-30,2026-09-09,False,False,True
002779,中坚科技,280,2025-07-18,2026-09-09,False,True,True
002790,瑞尔特,280,2025-07-18,2026-09-09,False,True,True
002796,世嘉科技,30,2026-07-30,2026-09-09,False,False,True
002811,郑中设计,280,2025-07-16,2026-09-07,False,True,True
002815,崇达技术,280,2025-07-18,2026-09-09,False,True,True
002827,高争民爆,255,2025-08-22,2026-09-09,False,True,True
002828,贝肯能源,30,2026-07-23,2026-09-09,False,False,True
002829,星网宇达,255,2025-08-22,2026-09-09,False,True,True
002837,英维克,280,2025-07-18,2026-09-09,False,True,True
002846,英联股份,255,2025-08-22,2026-09-09,False,True,True
002851,麦格米特,280,2025-07-16,2026-09-07,False,True,True
002855,捷荣技术,29,2026-07-31,2026-09-09,False,False,True
002859,洁美科技,30,2026-07-30,2026-09-09,False,False,True
002870,香山股份,120,2026-03-10,2026-08-31,False,False,True
002880,卫光生物,280,2025-07-18,2026-09-09,False,True,True
002882,金龙羽,255,2025-08-22,2026-09-09,False,True,True
002886,沃特股份,30,2026-07-30,2026-09-09,False,False,True
002902,铭普光磁,280,2025-07-18,2026-09-09,False,True,True
002907,华森制药,30,2026-07-30,2026-09-09,False,False,True
002908,德生科技,280,2025-07-18,2026-09-09,False,True,True
002909,集泰股份,30,2026-07-30,2026-09-09,False,False,True
002913,奥士康,254,2025-08-25,2026-09-09,False,True,True
002915,中欣氟材,280,2025-07-16,2026-09-07,False,True,True
002916,深南电路,30,2026-07-30,2026-09-09,False,False,True
002918,蒙娜丽莎,280,2025-07-18,2026-09-09,False,True,True
002929,润建股份,30,2026-07-30,2026-09-09,False,False,True
002931,锋龙股份,30,2026-07-30,2026-09-09,False,False,True
002938,鹏鼎控股,30,2026-07-30,2026-09-09,False,False,True
002942,新农股份,280,2025-07-18,2026-09-09,False,True,True
002947,恒铭达,280,2025-07-16,2026-09-07,False,True,True
002949,华阳国际,280,2025-07-16,2026-09-07,False,True,True
002951,金时科技,280,2025-07-18,2026-09-09,False,True,True
002953,日丰股份,280,2025-07-18,2026-09-09,False,True,True
002957,科瑞技术,280,2025-07-18,2026-09-09,False,True,True
002963,豪尔赛,280,2025-07-18,2026-09-09,False,True,True
002971,和远气体,30,2026-07-30,2026-09-09,False,False,True
002973,侨银股份,255,2025-08-22,2026-09-09,False,True,True
002975,博杰股份,280,2025-07-18,2026-09-09,False,True,True
002980,华盛昌,122,2026-03-17,2026-09-09,False,False,True
002988,豪美新材,280,2025-07-18,2026-09-09,False,True,True
002989,中天精装,30,2026-07-30,2026-09-09,False,False,True
003005,竞业达,30,2026-07-30,2026-09-09,False,False,True
003018,金富科技,280,2025-07-18,2026-09-09,False,True,True
003031,中瓷电子,30,2026-07-30,2026-09-09,False,False,True
003040,楚天龙,29,2026-07-31,2026-09-09,False,False,True
300017,网宿科技,280,2025-07-18,2026-09-09,False,True,True
300051,琏升科技,30,2026-07-30,2026-09-09,False,False,True
300063,天龙集团,280,2025-07-18,2026-09-09,False,True,True
300120,经纬辉开,30,2026-07-30,2026-09-09,False,False,True
300122,智飞生物,280,2025-07-16,2026-09-07,False,True,True
300134,大富科技,255,2025-08-22,2026-09-09,False,True,True
300139,晓程科技,122,2026-03-17,2026-09-09,False,False,True
300142,沃森生物,30,2026-07-30,2026-09-09,False,False,True
300169,天晟新材,280,2025-07-09,2026-09-07,False,True,True
300189,神农种业,122,2026-03-17,2026-09-09,False,False,True
300197,节能铁汉,280,2025-07-16,2026-09-07,False,True,True
300209,行云科技,280,2025-07-16,2026-09-07,False,True,True
300214,日科化学,30,2026-07-30,2026-09-09,False,False,True
300243,瑞丰高材,122,2026-03-17,2026-09-09,False,False,True
300270,中威电子,30,2026-07-30,2026-09-09,False,False,True
300287,飞利信,30,2026-07-30,2026-09-09,False,False,True
300305,裕兴股份,255,2025-08-22,2026-09-09,False,True,True
300319,麦捷科技,280,2025-07-16,2026-09-07,False,True,True
300333,兆日科技,280,2025-07-04,2026-09-09,False,True,True
300345,华民股份,30,2026-07-30,2026-09-09,False,False,True
300359,全通教育,280,2025-07-16,2026-09-07,False,True,True
300363,博腾股份,30,2026-07-30,2026-09-09,False,False,True
300364,中文在线,280,2025-07-16,2026-09-07,False,True,True
300368,汇金股份,122,2026-03-17,2026-09-09,False,False,True
300369,绿盟科技,280,2025-07-18,2026-09-09,False,True,True
300378,鼎捷数智,280,2025-07-18,2026-09-09,False,True,True
300386,飞天诚信,280,2025-07-18,2026-09-09,False,True,True
300394,天孚通信,280,2025-07-18,2026-09-09,False,True,True
300413,芒果超媒,29,2026-07-31,2026-09-09,False,False,True
300456,赛微电子,280,2025-07-18,2026-09-09,False,True,True
300476,胜宏科技,30,2026-07-30,2026-09-09,False,False,True
300480,光力科技,30,2026-07-30,2026-09-09,False,False,True
300499,高澜股份,0,,,False,False,True
300508,维宏股份,30,2026-07-30,2026-09-09,False,False,True
300515,三德科技,255,2025-08-22,2026-09-09,False,True,True
300530,领湃科技,280,2025-07-16,2026-09-07,False,True,True
300538,同益股份,124,2026-03-13,2026-09-09,False,False,True
300553,集智股份,280,2025-07-18,2026-09-09,False,True,True
300562,乐心股份,280,2025-07-18,2026-09-09,False,True,True
300570,太辰光,280,2025-07-18,2026-09-09,False,True,True
300598,诚迈科技,280,2025-07-18,2026-09-09,False,True,True
300605,恒锋信息,30,2026-07-30,2026-09-09,False,False,True
300613,富瀚微,122,2026-03-17,2026-09-09,False,False,True
300620,光库科技,280,2025-07-04,2026-09-09,False,True,True
300642,透景生命,29,2026-07-31,2026-09-09,False,False,True
300672,国科微,122,2026-03-17,2026-09-09,False,False,True
300679,电连技术,30,2026-07-30,2026-09-09,False,False,True
300684,中石科技,27,2026-08-04,2026-09-09,False,False,True
300686,智动力,124,2026-03-13,2026-09-09,False,False,True
300688,创业黑马,30,2026-07-30,2026-09-09,False,False,True
300711,广哈通信,280,2025-07-18,2026-09-09,False,True,True
300765,石药创新,280,2025-07-18,2026-09-09,False,True,True
300788,中信出版,280,2025-07-16,2026-09-07,False,True,True
300789,唐源电气,30,2026-07-30,2026-09-09,False,False,True
300798,锦鸡股份,280,2025-07-16,2026-09-07,False,True,True
300802,矩子科技,280,2025-07-18,2026-09-09,False,True,True
300805,电声股份,280,2025-07-18,2026-09-09,False,True,True
300830,金现代,280,2025-07-18,2026-09-09,False,True,True
300839,博汇股份,252,2025-08-27,2026-09-09,False,True,True
300841,康华生物,30,2026-07-30,2026-09-09,False,False,True
300846,首都在线,30,2026-07-30,2026-09-09,False,False,True
300852,四会富仕,280,2025-07-18,2026-09-09,False,True,True
300864,南大环境,280,2025-07-18,2026-09-09,False,True,True
300894,火星人,30,2026-07-30,2026-09-09,False,False,True
300897,山科智能,124,2026-03-13,2026-09-09,False,False,True
300903,科翔股份,280,2025-07-18,2026-09-09,False,True,True
300911,亿田智能,30,2026-07-30,2026-09-09,False,False,True
300913,兆龙互连,280,2025-07-18,2026-09-09,False,True,True
300922,天秦装备,280,2025-07-16,2026-09-07,False,True,True
300929,华骐环保,122,2026-03-17,2026-09-09,False,False,True
300939,秋田微,280,2025-07-18,2026-09-09,False,True,True
300961,深水海纳,27,2026-08-04,2026-09-09,False,False,True
300970,华绿生物,280,2025-07-16,2026-09-07,False,True,True
300981,中红医疗,280,2025-07-18,2026-09-09,False,True,True
300985,致远新能,30,2026-07-30,2026-09-09,False,False,True
300990,同飞股份,30,2026-07-30,2026-09-09,False,False,True
301018,申菱环境,280,2025-07-18,2026-09-09,False,True,True
301026,浩通科技,30,2026-07-30,2026-09-09,False,False,True
301045,天禄科技,30,2026-07-30,2026-09-09,False,False,True
301060,兰卫医学,30,2026-07-30,2026-09-09,False,False,True
301085,亚康股份,280,2025-07-18,2026-09-09,False,True,True
301086,鸿富瀚,27,2026-08-04,2026-09-09,False,False,True
301106,骏成科技,280,2025-07-18,2026-09-09,False,True,True
301123,奕东电子,280,2025-07-18,2026-09-09,False,True,True
301127,武汉天源,280,2025-07-18,2026-09-09,False,True,True
301129,瑞纳智能,124,2026-03-13,2026-09-09,False,False,True
301151,冠龙节能,280,2025-07-18,2026-09-09,False,True,True
301152,天力锂能,280,2025-07-18,2026-09-09,False,True,True
301158,德石股份,122,2026-03-17,2026-09-09,False,False,True
301165,锐捷网络,30,2026-07-30,2026-09-09,False,False,True
301171,易点天下,30,2026-07-30,2026-09-09,False,False,True
301176,逸豪新材,0,,,False,False,True
301177,迪阿股份,122,2026-03-17,2026-09-09,False,False,True
301182,凯旺科技,30,2026-07-30,2026-09-09,False,False,True
301183,东田微,280,2025-07-18,2026-09-09,False,True,True
301190,善水科技,124,2026-03-13,2026-09-09,False,False,True
301205,联特科技,280,2025-07-18,2026-09-09,False,True,True
301211,亨迪药业,30,2026-07-30,2026-09-09,False,False,True
301217,铜冠铜箔,30,2026-07-30,2026-09-09,False,False,True
301227,森鹰窗业,252,2025-08-27,2026-09-09,False,True,True
301231,荣信文化,280,2025-07-18,2026-09-09,False,True,True
301251,威尔高,252,2025-08-27,2026-09-09,False,True,True
301270,汉仪股份,30,2026-07-30,2026-09-09,False,False,True
301282,金禄电子,280,2025-07-18,2026-09-09,False,True,True
301292,海科新源,30,2026-07-30,2026-09-09,False,False,True
301357,北方长龙,30,2026-07-30,2026-09-09,False,False,True
301366,一博科技,280,2025-07-18,2026-09-09,False,True,True
301382,蜂助手,30,2026-07-30,2026-09-09,False,False,True
301399,英特科技,280,2025-07-16,2026-09-07,False,True,True
301419,阿莱德,280,2025-07-18,2026-09-09,False,True,True
301449,天溯计量,174,2025-12-23,2026-09-09,False,False,True
301489,思泉新材,280,2025-07-18,2026-09-09,False,True,True
301529,福赛科技,280,2025-07-18,2026-09-09,False,True,True
301550,斯菱智驱,280,2025-07-18,2026-09-09,False,True,True
301591,肯特股份,30,2026-07-30,2026-09-09,False,False,True
301626,苏州天脉,280,2025-07-18,2026-09-09,False,True,True
301630,同宇新材,280,2025-07-18,2026-09-09,False,True,True
301668,昊创瑞通,30,2026-07-30,2026-09-09,False,False,True
600095,湘财股份,280,2025-07-18,2026-09-09,False,True,True
600103,青山纸业,280,2025-07-18,2026-09-09,False,True,True
600105,永鼎股份,280,2025-07-18,2026-09-09,False,True,True
600108,亚盛集团,28,2026-08-03,2026-09-09,False,False,True
600110,诺德股份,280,2025-07-18,2026-09-09,False,True,True
600121,郑州煤电,30,2026-07-30,2026-09-09,False,False,True
600127,金健米业,29,2026-07-31,2026-09-09,False,False,True
600150,中国船舶,280,2025-07-10,2026-09-07,False,True,True
600162,香江控股,280,2025-07-18,2026-09-09,False,True,True
600165,宁科生物,280,2025-07-14,2026-09-09,False,True,True
600172,黄河旋风,280,2025-07-18,2026-09-09,False,True,True
600176,中国巨石,280,2025-07-18,2026-09-09,False,True,True
600183,生益科技,280,2025-07-18,2026-09-09,False,True,True
600186,莲花控股,254,2025-08-25,2026-09-09,False,True,True
600192,长城电工,0,,,False,False,True
600198,大唐电信,280,2025-07-18,2026-09-09,False,True,True
600206,有研新材,30,2026-07-30,2026-09-09,False,False,True
600227,赤天化,280,2025-07-18,2026-09-09,False,True,True
600228,返利科技,280,2025-07-10,2026-09-09,False,True,True
600255,鑫科材料,0,,,False,False,True
600272,开开实业,30,2026-07-30,2026-09-09,False,False,True
600288,大恒科技,30,2026-07-30,2026-09-09,False,False,True
600313,农发种业,280,2025-07-18,2026-09-09,False,True,True
600318,新力金融,0,,,False,False,True
600326,西藏天路,124,2026-03-13,2026-09-09,False,False,True
600330,天通股份,280,2025-07-18,2026-09-09,False,True,True
600353,旭光电子,122,2026-03-17,2026-09-09,False,False,True
600354,敦煌种业,122,2026-03-17,2026-09-09,False,False,True
600359,新农开发,280,2025-07-18,2026-09-09,False,True,True
600362,江西铜业,280,2025-07-18,2026-09-09,False,True,True
600367,红星发展,122,2026-03-17,2026-09-09,False,False,True
600368,五洲交通,255,2025-08-22,2026-09-09,False,True,True
600371,万向德农,29,2026-07-31,2026-09-09,False,False,True
600378,昊华科技,122,2026-03-17,2026-09-09,False,False,True
600379,宝光股份,280,2025-07-18,2026-09-09,False,True,True
600396,华电辽能,0,,,False,False,True
600397,江钨装备,124,2026-03-13,2026-09-09,False,False,True
600403,大有能源,280,2025-07-18,2026-09-09,False,True,True
600409,三友化工,280,2025-07-16,2026-09-07,False,True,True
600460,士兰微,30,2026-07-30,2026-09-09,False,False,True
600468,百利电气,280,2025-07-16,2026-09-07,False,True,True
600475,华光环能,280,2025-07-18,2026-09-09,False,True,True
600479,千金药业,30,2026-07-30,2026-09-09,False,False,True
600487,亨通光电,280,2025-07-18,2026-09-09,False,True,True
600488,津药药业,0,,,False,False,True
600500,中化国际,280,2025-07-07,2026-09-09,False,True,True
600508,上海能源,280,2025-07-18,2026-09-09,False,True,True
600513,联环药业,30,2026-07-30,2026-09-09,False,False,True
600521,华海药业,30,2026-07-30,2026-09-09,False,False,True
600522,中天科技,280,2025-07-18,2026-09-09,False,True,True
600536,中国软件,280,2025-07-18,2026-09-09,False,True,True
600540,新赛股份,29,2026-07-31,2026-09-09,False,False,True
600547,山东黄金,255,2025-08-22,2026-09-09,False,True,True
600551,时代出版,280,2025-07-18,2026-09-09,False,True,True
600578,京能电力,30,2026-07-30,2026-09-09,False,False,True
600584,长电科技,30,2026-07-30,2026-09-09,False,False,True
600588,用友网络,30,2026-07-30,2026-09-09,False,False,True
600596,新安股份,280,2025-07-18,2026-09-09,False,True,True
600601,方正科技,27,2026-08-04,2026-09-09,False,False,True
600604,市北高新,280,2025-07-18,2026-09-09,False,True,True
600610,中毅达,280,2025-07-18,2026-09-09,False,True,True
600613,神奇制药,28,2026-08-03,2026-09-09,False,False,True
600617,国新能源,255,2025-08-22,2026-09-09,False,True,True
600629,华建集团,280,2025-07-18,2026-09-09,False,True,True
600641,先导基电,30,2026-07-30,2026-09-09,False,False,True
600654,中安科,280,2025-07-18,2026-09-09,False,True,True
600657,信达地产,29,2026-07-31,2026-09-09,False,False,True
600663,陆家嘴,30,2026-07-30,2026-09-09,False,False,True
600664,哈药股份,124,2026-03-13,2026-09-09,False,False,True
600666,奥瑞德,30,2026-07-30,2026-09-09,False,False,True
600667,太极实业,0,,,False,False,True
600683,京投发展,30,2026-07-30,2026-09-09,False,False,True
600691,潞化科技,30,2026-07-30,2026-09-09,False,False,True
600693,东百集团,122,2026-03-17,2026-09-09,False,False,True
600698,湖南天雁,255,2025-08-22,2026-09-09,False,True,True
600712,南宁百货,255,2025-08-22,2026-09-09,False,True,True
600714,金瑞矿业,30,2026-07-30,2026-09-09,False,False,True
600721,百花医药,30,2026-07-30,2026-09-09,False,False,True
600722,金牛化工,30,2026-07-30,2026-09-09,False,False,True
600737,中粮糖业,252,2025-08-27,2026-09-09,False,True,True
600744,华银电力,0,,,False,False,True
600746,江苏索普,280,2025-07-18,2026-09-09,False,True,True
600756,浪潮软件,30,2026-07-30,2026-09-09,False,False,True
600785,新华百货,280,2025-07-18,2026-09-09,False,True,True
600792,云煤能源,280,2025-07-18,2026-09-09,False,True,True
600801,华新建材,256,2025-08-21,2026-09-09,False,True,True
600815,厦工股份,122,2026-03-17,2026-09-09,False,False,True
600828,茂业商业,30,2026-07-30,2026-09-09,False,False,True
600829,人民同泰,30,2026-07-30,2026-09-09,False,False,True
600830,香溢融通,30,2026-07-30,2026-09-09,False,False,True
600833,第一医药,30,2026-07-30,2026-09-09,False,False,True
600844,金煤科技,280,2025-07-18,2026-09-09,False,True,True
600857,宁波中百,280,2025-07-18,2026-09-09,False,True,True
600865,百大集团,28,2026-08-03,2026-09-09,False,False,True
600869,远东股份,29,2026-07-31,2026-09-09,False,False,True
600881,亚泰集团,280,2025-07-16,2026-09-07,False,True,True
600892,大晟文化,30,2026-07-30,2026-09-09,False,False,True
600903,贵州燃气,0,,,False,False,True
600962,国投中鲁,30,2026-07-30,2026-09-09,False,False,True
600967,内蒙一机,280,2025-07-18,2026-09-09,False,True,True
600969,郴电国际,280,2025-07-18,2026-09-09,False,True,True
600988,赤峰黄金,122,2026-03-13,2026-09-09,False,False,True
601002,晋亿实业,280,2025-07-18,2026-09-09,False,True,True
601003,柳钢股份,280,2025-07-04,2026-09-07,False,True,True
601011,宝泰隆,280,2025-07-16,2026-09-07,False,True,True
601015,陕西黑猫,280,2025-07-16,2026-09-07,False,True,True
601086,国芳集团,30,2026-07-30,2026-09-09,False,False,True
601118,海南橡胶,254,2025-08-25,2026-09-09,False,True,True
601138,工业富联,30,2026-07-30,2026-09-09,False,False,True
601179,中国西电,30,2026-07-30,2026-09-09,False,False,True
601208,东材科技,280,2025-07-18,2026-09-09,False,True,True
601212,白银有色,280,2025-07-18,2026-09-09,False,True,True
601233,桐昆股份,280,2025-07-16,2026-09-07,False,True,True
