股票代码,股票名称,最新收盘,ret1,ret5,ret10,ret20,ret40,ret60,ret120,amp5,距20日高点,前10日区间振幅,振幅收敛比,近5日平均成交量,前10日平均成交量,成交量收敛比,近5日平均换手率,前10日平均换手率,换手率收敛比,流动性收敛证据,MA5_3日斜率,MA10_3日斜率,短期下行停止证据,整理证据可用项,整理收敛支持项,整理成熟度状态,距250日高点,250日位置,MA20距离,MA25,MA25距离,MA25_1日斜率,MA30_5日斜率,MA60_10日斜率,MA120_20日斜率,距稳健5日上沿,近5日低点,近10日低点,距近5日低点,距近10日低点,最近25日曾涨停,25日内涨停次数,最近涨停日期,涨停板规则,涨停核验交易日数,25日最大单日涨幅,有效突破阶段,有效突破观察资格,有效突破确认,整理交易日数,整理超过一周,平台上沿,突破日期,突破放量比,回踩缩量比,回踩守位,重新缓慢走强,N型走势,有效突破确认路径,平台上方横盘振幅,微平台上沿,微平台再突破量比,有效突破原因,基础整理条件,振幅收敛,成交量收敛,换手率收敛,流动性收敛,短期下行停止,整理成熟,中期趋势仍活,均线趋势辅助,明显右侧,短周期整理合格,稳健上沿核心区,稳健上沿宽区,适度重新加速,整理成熟贡献,振幅收敛贡献,流动性收敛贡献,短期止跌贡献,40日趋势贡献,均线趋势辅助贡献,稳健上沿贡献,重新加速辅助贡献,阶段2分,阶段2通过,阶段2风险提示,阶段2规则说明,阶段排名,本阶段入选,阶段软容量下限,阶段软容量上限,实际入选数,边界分数,决策说明
001268,联合精密,25.99,-0.04343025395656985,0.08653846153846145,0.03628389154704936,0.0015414258188823915,0.601355514479359,0.020416175893207766,,0.17691981332201945,-0.06308579668348957,0.1114879186095803,1.5868967286184184,7144874.4,2830411.5,2.5243235480070654,0.0277293415202548,0.029753734133436884,0.9319617294386221,True,0.06218864164729321,0.01532175689479054,True,3,2,部分收敛/待确认,-0.22556615017878434,0.5749578888265018,0.03051089391566375,24.801199999999998,0.0479331645242973,0.009557769962224905,0.04360094929381786,-0.018952421373062633,,-0.02182913059841929,23.57,23.57,0.10267288926601603,0.10267288926601603,True,3,2026-09-22,沪深主板10%,14,10.02070393374741,RETEST_STABILIZING,True,False,5,False,24.63,2026-09-22,4.199745737207083,1.148913846121585,True,False,False,,0.07853810264385691,,0.5610571111878327,突破后处于一周内确认窗，守位/缩量/横住或小平台再突破条件尚未全部成立,True,False,False,True,True,True,True,True,True,True,True,False,True,False,3,0,1,1,3,1,2,0,11,True,,硬资格：明显右侧（40日非负、站上MA20且MA30上扬）+3至5日紧凑缩量平台+非N型+已出现放量突破；首次突破/回踩中只进入观察，只有缩量回踩不破后重新缓慢走强才确认买点,31,True,,,23,9,入选：满足二级结构筛选资格条件；本阶段不设置数量下限或上限
601566,九牧王,9.67,0.06850828729281755,0.09886363636363638,-0.02716297786720323,0.15531660692951021,0.1650602409638553,0.1140552995391706,,0.1382488479262674,-0.1591304347826087,0.33410672853828316,0.4137864823348697,24437444.2,35597620.9,0.6864909390616045,0.0433163901776973,0.06484433350680506,0.6680057891743383,True,0.0365388926249719,-0.035291631445477534,False,3,2,部分收敛/待确认,-0.24334898278560246,0.42193308550185876,0.011083228774571241,9.324399999999999,0.03706404701643007,0.005174421111638017,0.012789885699584724,0.013452567601571763,,0.030916844349680117,8.68,8.62,0.1140552995391706,0.12180974477958251,True,2,2026-09-02,沪深主板10%,17,10.046728971962615,BREAKOUT_AWAIT_RETEST,True,False,5,False,9.38,2026-09-24,2.4938492767105642,,False,False,False,,,,,首次放量突破，仅观察，等待缩量回踩确认,True,True,True,True,True,False,True,True,True,True,True,False,True,False,3,1,1,0,3,1,2,0,11,True,,硬资格：明显右侧（40日非负、站上MA20且MA30上扬）+3至5日紧凑缩量平台+非N型+已出现放量突破；首次突破/回踩中只进入观察，只有缩量回踩不破后重新缓慢走强才确认买点,31,True,,,23,9,入选：满足二级结构筛选资格条件；本阶段不设置数量下限或上限
603297,永新光学,113.32,-0.019553555978543025,0.0324344023323615,0.08951062397846354,0.05630126771066357,0.311574074074074,-0.15001500150015,,0.06770597299012054,-0.05503669112741838,0.15557788944723622,0.4351902010669892,1111662.2,1101451.0,1.0092706802209086,0.0123156153170214,0.009768858025061642,1.2607016383518062,False,0.030576414024093612,0.026775870215781872,True,3,2,部分收敛/待确认,-0.2587165565513182,0.4049947344666765,0.0311379642941636,109.16040000000001,0.038105393530987186,0.002225527461025889,0.017658990201585123,-0.033193484698914144,,-0.03442399454669398,110.33,99.5,0.027100516631922478,0.13889447236180907,True,1,2026-08-31,沪深主板10%,17,9.997151808601545,RETEST_STABILIZING,True,False,3,False,112.8,2026-09-18,1.4445162390591186,0.7689783727616912,True,False,False,,0.052631578947368425,117.8,1.0389605387573686,突破后处于一周内确认窗，守位/缩量/横住或小平台再突破条件尚未全部成立,True,True,False,False,False,True,True,True,True,True,True,False,True,False,3,1,0,1,3,1,2,0,11,True,,硬资格：明显右侧（40日非负、站上MA20且MA30上扬）+3至5日紧凑缩量平台+非N型+已出现放量突破；首次突破/回踩中只进入观察，只有缩量回踩不破后重新缓慢走强才确认买点,31,True,,,23,9,入选：满足二级结构筛选资格条件；本阶段不设置数量下限或上限
002141,贤丰控股,6.76,-0.04788732394366191,0.03840245775729656,0.05460218408736339,0.07814992025518341,0.1922398589065255,0.44753747323340476,,0.16536661466458652,-0.09504685408299862,0.2266666666666667,0.7295585941084698,188998335.0,159392676.7,1.1857403922999683,0.1110246834527851,0.14869680484999293,0.746651439920233,True,0.04413542926239411,0.027010622154779895,True,3,3,收敛较充分,-0.09504685408299862,0.841870824053452,0.007526641329458128,6.5992,0.024366589889683654,0.002978904492674239,0.006091989034419765,0.050653827526281336,,-0.09017496635262445,6.41,6.0,0.05460218408736339,0.1266666666666667,True,1,2026-09-22,沪深主板10%,9,10.07407407407408,RETEST_STABILIZING,True,False,4,False,6.78,2026-09-22,2.036687459375168,0.7140579175890285,True,False,False,,0.10995542347696868,,0.5676012597599429,突破后处于一周内确认窗，守位/缩量/横住或小平台再突破条件尚未全部成立,True,True,False,True,True,True,True,True,True,True,True,False,False,False,3,1,1,1,3,1,0,0,10,True,距离短周期稳健上沿较远,硬资格：明显右侧（40日非负、站上MA20且MA30上扬）+3至5日紧凑缩量平台+非N型+已出现放量突破；首次突破/回踩中只进入观察，只有缩量回踩不破后重新缓慢走强才确认买点,40,True,,,23,9,入选：满足二级结构筛选资格条件；本阶段不设置数量下限或上限
601595,上海电影,22.96,-0.024224394390140236,-0.01162290142057687,0.03144654088050314,0.37815126050420167,0.3561724748966333,0.3666666666666667,,0.1434977578475336,-0.0996078431372549,0.3487064116985376,0.4115145378272819,14617691.0,23322480.3,0.6267639981670389,0.0434933110218652,0.05329184615003218,0.816134440143409,True,0.01949765857811836,0.015876439880926574,True,3,3,收敛较充分,-0.11076684740511233,0.7217898832684826,0.06217616580310881,20.572000000000003,0.11608010888586406,0.01297985070217278,0.051787222065859506,0.0620186113099499,,-0.09320695102685617,22.3,21.67,0.02959641255605372,0.059529303184125526,True,3,2026-09-08,沪深主板10%,17,10.02666666666665,RETEST_STABILIZING,True,False,4,False,23.84,2026-09-18,1.3716782150910376,0.6873342092743595,False,False,False,,0.13542600896860985,25.32,0.6758700748092218,突破后处于一周内确认窗，守位/缩量/横住或小平台再突破条件尚未全部成立,True,True,True,True,True,True,True,True,True,True,True,False,False,False,3,1,1,1,3,1,0,0,10,True,距离短周期稳健上沿较远,硬资格：明显右侧（40日非负、站上MA20且MA30上扬）+3至5日紧凑缩量平台+非N型+已出现放量突破；首次突破/回踩中只进入观察，只有缩量回踩不破后重新缓慢走强才确认买点,40,True,,,23,9,入选：满足二级结构筛选资格条件；本阶段不设置数量下限或上限
603228,景旺电子,103.55,-0.03629595160539789,-0.006809898331095465,-0.058721934369602824,0.0703948728550754,0.5275114323646555,0.5649085688378419,,0.09558466763706946,-0.08846830985915488,0.25110132158590304,0.38066174655464513,31535108.0,43828817.7,0.7195062439478033,0.0301524194571132,0.04490498158651951,0.6714715916098932,True,0.0035481740115126392,-0.008779427339786872,True,3,3,收敛较充分,-0.08846830985915488,0.833416210840378,0.008900342470758549,100.68520000000001,0.028453039771485722,0.005725587342176874,0.01913544235998077,0.06845467294644059,,-0.0795555555555556,103.05,103.05,0.004852013585638026,0.004852013585638026,True,1,2026-09-07,沪深主板10%,17,9.99584803819804,RETEST_STABILIZING,True,False,3,False,108.0,2026-09-21,1.2704632066641235,0.8303219037549755,False,False,False,,0.08695652173913043,112.5,0.7035069792285088,突破后处于一周内确认窗，守位/缩量/横住或小平台再突破条件尚未全部成立,True,True,True,True,True,True,True,True,True,True,True,False,False,False,3,1,1,1,3,1,0,0,10,True,,硬资格：明显右侧（40日非负、站上MA20且MA30上扬）+3至5日紧凑缩量平台+非N型+已出现放量突破；首次突破/回踩中只进入观察，只有缩量回踩不破后重新缓慢走强才确认买点,40,True,,,23,9,入选：满足二级结构筛选资格条件；本阶段不设置数量下限或上限
603936,博敏电子,21.31,-0.041385515069725654,-0.006989748369058857,0.12276080084299257,0.15689467969598248,0.7847571189279732,-0.09932375316990705,,0.13575525812619502,-0.10311447811447827,0.4706253948199622,0.28845714579029086,60832671.4,82991500.8,0.7329988108854636,0.079231833989119,0.1277660748612214,0.6201320192013415,True,0.001376651982378796,0.055458853108983686,True,3,3,收敛较充分,-0.30131147540983616,0.5168243953732912,0.08065620325058953,19.2712,0.10579517622151191,0.00788686429154195,0.0589208686598246,-0.04434949167526159,,-0.06411945542380326,20.92,18.4,0.018642447418737884,0.1581521739130436,True,1,2026-09-07,沪深主板10%,17,10.012515644555675,RETEST_STABILIZING,True,False,4,False,22.48,2026-09-22,1.6277168293893376,0.5605736223283947,False,False,False,,0.07355021216407348,,0.6727884724283707,突破后处于一周内确认窗，守位/缩量/横住或小平台再突破条件尚未全部成立,True,True,True,True,True,True,True,True,True,True,True,False,False,False,3,1,1,1,3,1,0,0,10,True,,硬资格：明显右侧（40日非负、站上MA20且MA30上扬）+3至5日紧凑缩量平台+非N型+已出现放量突破；首次突破/回踩中只进入观察，只有缩量回踩不破后重新缓慢走强才确认买点,40,True,,,23,9,入选：满足二级结构筛选资格条件；本阶段不设置数量下限或上限
603980,吉华集团,8.09,-0.0679723502304147,-0.01820388349514568,-0.007361963190184118,0.1862170087976538,0.2780410742496051,0.23700305810397548,,0.14161490683229797,-0.11969532100108815,0.15081521739130438,0.9389961389961377,55769059.6,63730205.8,0.875080488128598,0.0953482227885457,0.09580340064141567,0.9952488340724599,True,0.033269961977186124,0.02567865003668368,True,3,3,收敛较充分,-0.11969532100108815,0.7172236503856042,0.009294491921901349,7.7504,0.043817093311312894,0.0070686070686070135,0.03927547444591073,0.04594405943062285,,-0.11777535441657583,8.05,7.5,0.004968944099378758,0.07866666666666666,True,1,2026-09-01,沪深主板10%,17,9.999999999999986,RETEST_STABILIZING,True,False,4,False,8.37,2026-09-18,1.2814409404691187,0.8302119453024907,False,False,False,,0.14161490683229797,9.19,1.1394935577320158,突破后处于一周内确认窗，守位/缩量/横住或小平台再突破条件尚未全部成立,True,True,True,True,True,True,True,True,True,True,True,False,False,False,3,1,1,1,3,1,0,0,10,True,距离短周期稳健上沿较远,硬资格：明显右侧（40日非负、站上MA20且MA30上扬）+3至5日紧凑缩量平台+非N型+已出现放量突破；首次突破/回踩中只进入观察，只有缩量回踩不破后重新缓慢走强才确认买点,40,True,,,23,9,入选：满足二级结构筛选资格条件；本阶段不设置数量下限或上限
000070,特发信息,17.94,-0.0027793218454695845,-0.0022246941045606095,0.10877626699629173,0.08727272727272739,0.4729064039408868,0.0022346368715084886,,0.1292360712234348,-0.08748728382502535,0.19281045751633982,0.6702752168537468,111289440.6,89588936.9,1.242223029437466,0.1163824801285819,0.1039553123066167,1.119543364799975,False,0.029796839729119506,0.030204271663853977,True,3,2,部分收敛/待确认,-0.31132437619961606,0.43991712707182323,0.0643725897359837,16.6088,0.08015028177833461,0.008109158007186368,0.038685621067350295,-0.04370393120393101,,-0.07858243451463776,17.41,15.75,0.0304422745548536,0.1390476190476191,True,1,2026-08-25,沪深主板10%,17,9.993155373032181,RETEST_STABILIZING,True,False,3,False,18.2,2026-09-21,1.590127589973236,0.580167713815993,False,False,False,,0.1094808126410836,19.66,0.7009611520075211,突破后处于一周内确认窗，守位/缩量/横住或小平台再突破条件尚未全部成立,True,True,False,False,False,True,True,True,True,True,True,False,False,False,3,1,0,1,3,1,0,0,9,True,,硬资格：明显右侧（40日非负、站上MA20且MA30上扬）+3至5日紧凑缩量平台+非N型+已出现放量突破；首次突破/回踩中只进入观察，只有缩量回踩不破后重新缓慢走强才确认买点,68,True,,,23,9,入选：满足二级结构筛选资格条件；本阶段不设置数量下限或上限
002138,顺络电子,51.3,-0.06147091108671787,0.027438413779290904,0.09288453344695347,0.06299212598425186,0.27930174563591015,-0.24022511848341233,,0.10635769459298866,-0.08163265306122458,0.17748524738992283,0.5992480848807008,32540789.4,28209933.4,1.1535223759159956,0.0453887212970775,0.03681102010704869,1.2330199262363373,False,0.03862660944205998,0.03508560162552543,True,3,2,部分收敛/待确认,-0.35649774209734075,0.404317753091595,0.03848256037571596,49.12879999999999,0.04419403689892709,0.002358548309434827,0.013432876674832839,-0.062107107059023225,,-0.07065217391304357,50.49,45.5,0.016042780748662944,0.12747252747252746,True,1,2026-09-07,沪深主板10%,17,10.002247696111466,RETEST_STABILIZING,True,False,3,False,51.45,2026-09-18,1.3015684070541635,0.9194076788330989,True,False,False,,0.09058961343225304,55.86,0.9960187737122046,突破后处于一周内确认窗，守位/缩量/横住或小平台再突破条件尚未全部成立,True,True,False,False,False,True,True,True,True,True,True,False,False,False,3,1,0,1,3,1,0,0,9,True,,硬资格：明显右侧（40日非负、站上MA20且MA30上扬）+3至5日紧凑缩量平台+非N型+已出现放量突破；首次突破/回踩中只进入观察，只有缩量回踩不破后重新缓慢走强才确认买点,68,True,,,23,9,入选：满足二级结构筛选资格条件；本阶段不设置数量下限或上限
