股票代码,股票名称,最新收盘,ret1,ret5,ret10,ret20,ret40,ret60,ret120,amp5,距20日高点,前10日区间振幅,振幅收敛比,近5日平均成交量,前10日平均成交量,成交量收敛比,近5日平均换手率,前10日平均换手率,换手率收敛比,流动性收敛证据,MA5_3日斜率,MA10_3日斜率,短期下行停止证据,整理证据可用项,整理收敛支持项,整理成熟度状态,距250日高点,250日位置,MA20距离,MA30_5日斜率,MA60_10日斜率,MA120_20日斜率,距稳健5日上沿,近5日低点,近10日低点,距近5日低点,距近10日低点,基础整理条件,振幅收敛,成交量收敛,换手率收敛,流动性收敛,短期下行停止,整理成熟,中期趋势仍活,均线趋势辅助,稳健上沿核心区,稳健上沿宽区,适度重新加速,整理成熟贡献,振幅收敛贡献,流动性收敛贡献,短期止跌贡献,40日趋势贡献,均线趋势辅助贡献,稳健上沿贡献,重新加速辅助贡献,阶段2分,阶段2通过,阶段2风险提示,阶段2规则说明,阶段排名,本阶段入选,阶段软容量下限,阶段软容量上限,实际入选数,边界分数,决策说明
000526,学大教育,38.4,0.028112449799196693,0.007874015748031482,0.058434399117971214,0.05931034482758624,0.39992708713087866,0.41436464088397784,,0.06826976229961301,-0.0176515732924023,0.15959655888460406,0.42776462585872743,3958202.6,7690473.7,0.5146890496485281,0.03116505220903757,0.06330988347426428,0.49226203712262856,True,0.018275053188587576,0.017829908770762293,True,3,3,收敛较充分,-0.0176515732924023,0.9548724656638322,0.06465565043806154,0.021238837273305222,0.05395149315294501,,-0.0015600624024961762,36.18,34.61,0.06135986733001664,0.10950592314360019,True,True,True,True,True,True,True,True,True,True,True,True,3,1,1,1,3,1,4,1,15,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,1,True,30,50,46,13,入选：阶段2分=15；软容量30-50只，本次实际46只
002012,凯恩股份,7.41,0.029166666666666563,0.017857142857142794,0.07391304347826089,0.13824884792626735,0.2474747474747474,0.030598052851182223,,0.05991440798858772,-0.0026917900403767847,0.14641744548286612,0.40920265881567336,11810487.2,11884403.8,0.9937803695293489,0.0251390466391832,0.025414363764232034,0.9891668692711358,True,2.220446049250313e-16,0.02074158261116632,True,3,3,收敛较充分,-0.23212435233160622,0.5264270613107822,0.07414655359860833,0.045716682394883135,-0.0039040281296862656,,0.004065040650406582,7.01,6.85,0.05706134094151216,0.08175182481751841,True,True,True,True,True,True,True,True,True,True,True,True,3,1,1,1,3,1,4,1,15,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,1,True,30,50,46,13,入选：阶段2分=15；软容量30-50只，本次实际46只
002724,海洋王,7.25,0.05685131195335269,0.013986013986013957,0.0804769001490313,0.33272058823529393,0.5010351966873705,0.3835877862595418,,0.07840236686390537,-0.02815013404825739,0.3143872113676733,0.24938153979874975,18896774.0,37919102.7,0.49834443999119205,0.032013523469740554,0.06693831597136457,0.4782540911760548,True,-0.0002862868594331047,0.02528089887640439,True,3,3,收敛较充分,-0.08459595959595956,0.7944785276073619,0.09417446423181408,0.05681172594023409,0.05072281583909488,,0.008344923504867818,6.76,6.62,0.0724852071005917,0.095166163141994,True,True,True,True,True,True,True,True,True,True,True,True,3,1,1,1,3,1,4,1,15,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,1,True,30,50,46,13,入选：阶段2分=15；软容量30-50只，本次实际46只
300209,行云科技,35.91,0.03160011490950865,0.02982506452537992,0.059292035398230025,-0.06460015629070082,0.4193675889328061,0.37744533947065584,,0.12852760736196311,-0.12414634146341474,0.24540470815865836,0.5237373330216134,62562633.0,84727318.9,0.7383997724965188,0.084213061541983,0.11404805997875637,0.7383997724965186,True,0.0112889147512365,0.019671168526130378,True,3,3,收敛较充分,-0.12414634146341474,0.8422683607065385,0.025414049114791615,0.03596017532619422,0.05325848459806792,,0.011549295774647694,32.6,32.3,0.10153374233128809,0.11176470588235299,True,True,True,True,True,True,True,True,True,True,True,True,3,1,1,1,3,1,4,1,15,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,1,True,30,50,46,13,入选：阶段2分=15；软容量30-50只，本次实际46只
300839,博汇股份,13.49,0.022744503411675554,0.049805447470817166,0.04009252120277562,0.24791859389454207,0.12887029288702934,-0.08106267029972747,,0.09813463098134624,-0.04999999999999993,0.3759689922480619,0.26101788446584884,19285285.6,20742863.7,0.9297311055464343,0.0688831686606759,0.07324938659989237,0.9403924299999136,True,0.012535255405829115,-0.0018630647414996648,True,3,3,收敛较充分,-0.3495660559305689,0.3651488616462347,0.11115687162802201,0.042358928304146115,-0.030366217410517038,,0.011244377811094441,12.33,12.33,0.09407948094079477,0.09407948094079477,True,True,True,True,True,True,True,True,True,True,True,True,3,1,1,1,3,1,4,1,15,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,1,True,30,50,46,13,入选：阶段2分=15；软容量30-50只，本次实际46只
603955,大千生态,22.2,0.021629084215370353,0.09198229217904585,0.10447761194029836,0.06372783900335399,0.25494629734313157,-0.08866995073891626,,0.10297029702970306,-0.0035906642728905647,0.20687772925764186,0.49773505054991046,2802914.0,3330987.6,0.8414663567045401,0.021474395814913026,0.024543085764809864,0.8749672319404613,True,0.034016235021260055,0.035107643689512136,True,3,3,收敛较充分,-0.2113676731793961,0.4892703862660944,0.09184802655846558,0.031425899158235016,-0.023356308996656416,,0.0183486238532109,20.2,19.55,0.0990099009900991,0.13554987212276215,True,True,True,True,True,True,True,True,True,True,True,True,3,1,1,1,3,1,4,1,15,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,1,True,30,50,46,13,入选：阶段2分=15；软容量30-50只，本次实际46只
001210,金房能源,30.45,0.07635206786850479,0.05655794587092289,0.13239122350316102,0.3980716253443526,0.4955795677799608,0.29354290569243835,,0.12644927536231879,-0.027467262855317753,0.21403644823575027,0.590783842680109,10511685.2,10151854.6,1.0354448141918817,0.06825070221351023,0.07608951351938967,0.8969790849841366,True,0.0013014590040414387,0.01735510952767294,True,3,3,收敛较充分,-0.027467262855317753,0.9517937219730942,0.10731299319975252,0.08293276191579335,0.032297145781128744,,-0.016155088852988664,27.6,26.61,0.1032608695652173,0.14430665163472378,True,True,False,True,True,True,True,True,True,True,True,False,3,1,1,1,3,1,4,0,14,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,7,True,30,50,46,13,入选：阶段2分=14；软容量30-50只，本次实际46只
002017,东信和平,17.12,0.0470948012232415,0.037575757575757596,0.010029498525073954,0.23431867339581847,0.32507739938080493,0.04581551618814905,,0.13287153652392933,-0.0483602001111727,0.3545098039215686,0.37480355988497766,63191726.4,48418360.6,1.3051190832760247,0.10893578089597777,0.08345512733457568,1.3053216066551419,False,0.024039048200121815,0.018876045253320095,True,3,2,部分收敛/待确认,-0.16528522671867385,0.5915662650602409,0.1124467981415902,0.04825674278733194,0.006929990814273923,,-0.009832272990167645,15.88,15.52,0.07808564231738035,0.10309278350515472,True,True,False,False,False,True,True,True,True,True,True,True,3,1,0,1,3,1,4,1,14,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,7,True,30,50,46,13,入选：阶段2分=14；软容量30-50只，本次实际46只
002329,皇氏集团,4.06,0.004950495049504955,0.0,0.038363171355498604,0.0628272251308899,0.16666666666666652,0.2848101265822782,,0.07611548556430435,-0.13800424628450114,0.21407624633431072,0.3555531585949014,38912010.4,81967461.3,0.4747250894788906,0.059521604526872975,0.12581413846716677,0.47309154004504905,True,-0.001007049345417954,0.019280205655527016,True,3,3,收敛较充分,-0.1747967479674798,0.6355932203389829,0.016397546626611526,0.03500872921069531,0.022099447513812098,,0.0024691358024691024,3.81,3.81,0.06561679790026242,0.06561679790026242,True,True,True,True,True,True,True,True,True,True,True,False,3,1,1,1,3,1,4,0,14,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,7,True,30,50,46,13,入选：阶段2分=14；软容量30-50只，本次实际46只
002655,共达电声,39.1,0.006435006435006496,0.023292331850300885,0.042944785276073594,0.2560231288146484,0.14966186415760085,0.08974358974358965,,0.09508196721311467,-0.04096149129261717,0.2133928571428572,0.4455723986556,25176194.8,35204374.1,0.7151439400253391,0.06837070201647738,0.09690910504825441,0.7055137077412204,True,0.00031271173190172696,0.01322758293589077,True,3,3,收敛较充分,-0.25834597875569043,0.6271557623870792,0.06352595574535225,0.06764066366041477,0.012048711630021414,,-0.010126582278480956,36.6,36.1,0.06830601092896171,0.08310249307479234,True,True,True,True,True,True,True,True,True,True,True,False,3,1,1,1,3,1,4,0,14,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,7,True,30,50,46,13,入选：阶段2分=14；软容量30-50只，本次实际46只
