股票代码,股票名称,最新收盘,ret1,ret5,ret10,ret20,ret40,ret60,ret120,amp5,距20日高点,前10日区间振幅,振幅收敛比,近5日平均成交量,前10日平均成交量,成交量收敛比,近5日平均换手率,前10日平均换手率,换手率收敛比,流动性收敛证据,MA5_3日斜率,MA10_3日斜率,短期下行停止证据,整理证据可用项,整理收敛支持项,整理成熟度状态,距250日高点,250日位置,MA20距离,MA30_5日斜率,MA60_10日斜率,MA120_20日斜率,距稳健5日上沿,近5日低点,近10日低点,距近5日低点,距近10日低点,最近25日曾涨停,25日内涨停次数,最近涨停日期,涨停板规则,涨停核验交易日数,25日最大单日涨幅,基础整理条件,振幅收敛,成交量收敛,换手率收敛,流动性收敛,短期下行停止,整理成熟,中期趋势仍活,均线趋势辅助,稳健上沿核心区,稳健上沿宽区,适度重新加速,整理成熟贡献,振幅收敛贡献,流动性收敛贡献,短期止跌贡献,40日趋势贡献,均线趋势辅助贡献,稳健上沿贡献,重新加速辅助贡献,阶段2分,阶段2通过,阶段2风险提示,阶段2规则说明,阶段排名,本阶段入选,阶段软容量下限,阶段软容量上限,实际入选数,边界分数,决策说明
603980,吉华集团,8.24,0.0024330900243307862,0.01104294478527601,0.07152145643693109,0.22436849925705782,0.33983739837398375,0.22985074626865676,,0.1293333333333334,-0.027154663518299982,0.236764705882353,0.5462525879917186,54727247.6,74416069.1,0.7354224465479057,,0.10970650983672943,,True,0.0176322418136019,0.01790052422963817,True,3,3,收敛较充分,-0.027154663518299982,0.9274447949526813,0.09661964333244599,0.03242024150730627,0.04726062467997938,,-0.0072289156626507145,7.5,7.36,0.09866666666666668,0.11956521739130443,True,1,2026-09-01,沪深主板10%,25,9.999999999999986,True,True,True,False,True,True,True,True,True,True,True,False,3,1,1,1,3,1,4,0,14,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,2,True,,,181,8,入选：满足二级结构筛选资格条件；本阶段不设置数量下限或上限
002138,顺络电子,49.93,-0.02327856025039121,0.06369833830421823,0.09041275387639214,0.03139847139020868,0.149401473296501,-0.29863744907992695,,0.14021978021978027,-0.0375867386276022,0.15342714480254194,0.9139176799531835,30457509.6,26775682.0,1.1375063985298302,0.04164556182771345,0.03493947165724047,1.191934504226634,False,0.03131619387797491,0.026346443018404386,True,3,2,部分收敛/待确认,-0.3736828901154039,0.3756025990358416,0.03802415750192312,0.011552971307929205,-0.05206963953477428,,-0.01731942530997843,45.5,44.06,0.09736263736263728,0.13322741715842024,True,1,2026-09-07,沪深主板10%,25,10.002247696111466,True,True,False,False,False,True,True,True,True,True,True,False,3,1,0,1,3,1,4,0,13,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,12,True,,,181,8,入选：满足二级结构筛选资格条件；本阶段不设置数量下限或上限
002638,勤上股份,4.23,0.02421307506053272,0.016826923076923128,-0.011682242990654124,0.1280000000000001,0.2477876106194692,0.10156250000000022,,0.0856423173803525,-0.12240663900414939,0.16144578313253008,0.5304710703409895,27406636.6,47059582.7,0.5823816325511105,,0.03478988555082575,,True,-0.021894336030461647,-0.02849200833912402,False,3,2,部分收敛/待确认,-0.18181818181818177,0.5668202764976961,-0.022981868576048003,0.02096800928228082,0.00793274412588918,,0.014388489208633226,3.97,3.97,0.06549118387909325,0.06549118387909325,True,2,2026-08-21,沪深主板10%,12,10.133333333333328,True,True,True,False,True,False,True,True,False,True,True,True,3,1,1,0,3,0,4,1,13,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,12,True,,,181,8,入选：满足二级结构筛选资格条件；本阶段不设置数量下限或上限
002811,郑中设计,15.08,0.020297699594046037,0.06346967559943595,-0.03826530612244894,0.13213213213213204,0.5940803382663846,0.2977624784853701,,0.11086797957695109,-0.05454545454545445,0.2203519510328997,0.5031404489828997,9262268.2,16142904.2,0.5737671539920307,,0.05702931050165246,,True,0.007727975270479082,-0.0009688581314879485,True,3,3,收敛较充分,-0.05454545454545445,0.8791666666666668,0.07231742871364566,0.05588629659426125,0.03544808967662427,,0.03642611683848784,13.71,13.71,0.09992706053975198,0.09992706053975198,True,2,2026-08-20,沪深主板10%,12,10.029211295034091,True,True,True,False,True,True,True,True,True,False,True,True,3,1,1,1,3,1,2,1,13,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,12,True,,,181,8,入选：满足二级结构筛选资格条件；本阶段不设置数量下限或上限
002907,华森制药,13.58,0.02413273001508287,0.0,-0.0743012951601909,-0.10125744540039705,0.07777777777777772,0.003695491500369519,,0.06274206041828044,-0.21320973348783323,0.18847006651884693,0.33290199116052344,6986501.8,14322323.0,0.4878050718448397,,0.042243051806613446,,True,-0.03789625360230542,-0.02859350850077269,False,3,2,部分收敛/待确认,-0.26315789473684204,0.3110795454545454,-0.061571418699467806,0.004714160879363494,0.013878787878787824,,-0.010204081632653073,12.91,12.91,0.05189775367931837,0.05189775367931837,True,3,2026-08-25,沪深主板10%,25,10.026212319790307,True,True,True,False,True,False,True,True,False,True,True,True,3,1,1,0,3,0,4,1,13,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,12,True,,,181,8,入选：满足二级结构筛选资格条件；本阶段不设置数量下限或上限
300765,石药创新,43.27,0.0025486561631140603,0.01501290171240921,-0.02192585895117538,-0.16434916956353796,0.12069412069412078,0.6559510141599696,,0.06765834932821498,-0.1593161064697881,0.1670395227442209,0.4050439573622151,12158812.8,20936116.0,0.5807578062712301,,0.014407090131913028,,True,0.00046423100134607154,-0.008424849882417429,True,3,3,收敛较充分,-0.16434916956353796,0.7093579234972678,-0.02452770638892643,0.019927578193160933,0.08493637968281909,,-0.013226909920182384,41.68,40.23,0.03814779270633406,0.07556549838429039,True,1,2026-08-20,创业板20%,25,19.999999999999996,True,True,True,False,True,True,True,True,False,True,True,False,3,1,1,1,3,0,4,0,13,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,12,True,,,181,8,入选：满足二级结构筛选资格条件；本阶段不设置数量下限或上限
301211,亨迪药业,11.57,0.02298850574712641,0.025709219858156107,-0.020321761219305734,-0.1416913946587537,0.06244260789715339,-0.02115059221658211,,0.08103130755064464,-0.15362106803218722,0.15996425379803406,0.5065588444087782,7785851.6,10659453.8,0.7304175003788654,,0.025525732022594026,,True,-0.013612565445026203,-0.015020169942494221,False,3,2,部分收敛/待确认,-0.22866666666666668,0.42737896494156935,-0.031069424671300583,0.008637503482864295,0.020689655172413834,,0.006086956521739184,10.86,10.86,0.06537753222836096,0.06537753222836096,True,1,2026-08-19,创业板20%,25,19.96699669966997,True,True,True,False,True,False,True,True,False,True,True,True,3,1,1,0,3,0,4,1,13,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,12,True,,,181,8,入选：满足二级结构筛选资格条件；本阶段不设置数量下限或上限
301550,斯菱智驱,94.0,0.08170310701956263,0.011840688912809316,0.05145413870246074,0.11864810186838026,0.23230204509701102,0.024858264282599185,,0.16020640825633037,-0.07825063737987847,0.26306663363884086,0.6089955462625286,9238493.2,9976782.8,0.925999230934445,,0.051191849690220996,,True,-0.04142329496650066,0.0047717179286554945,False,3,2,部分收敛/待确认,-0.34357541899441335,0.3880597014925374,0.051942456509453505,0.03358192818924133,-0.014060999411382058,,0.0024528100671856734,83.33,80.74,0.12804512180487215,0.16423086450334412,True,1,2026-09-07,创业板20%,25,19.99754480726739,True,True,True,False,True,False,True,True,True,True,True,False,3,1,1,0,3,1,4,0,13,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,12,True,,,181,8,入选：满足二级结构筛选资格条件；本阶段不设置数量下限或上限
600487,亨通光电,68.49,0.047247706422018254,0.07166327648255355,0.04901209986215327,0.10432118671396307,0.23028561164002137,-0.44180929095354526,,0.12783171521035608,-0.05151641046946409,0.17951649787651086,0.7120889540653323,158609293.2,171153344.7,0.9267086978522834,,0.06964166304317547,,True,0.008289865871833113,-0.004970439775867197,True,3,3,收敛较充分,-0.45142170604725673,0.28883280757097785,0.05081469207401268,0.03742041241701988,-0.10317499450886869,,0.040881458966565365,61.8,61.22,0.10825242718446604,0.11875204181639987,True,1,2026-08-14,沪深主板10%,25,10.008733624454136,True,True,True,False,True,True,True,True,True,False,True,True,3,1,1,1,3,1,2,1,13,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,12,True,,,181,8,入选：满足二级结构筛选资格条件；本阶段不设置数量下限或上限
600613,神奇制药,8.54,0.04146341463414638,0.003525264394829586,-0.060506050605060535,-0.00233644859813098,0.7572016460905346,0.8444924406047514,,0.13888888888888884,-0.3312451057165231,0.5573170731707318,0.24920982251397994,73520819.2,126114018.8,0.5829710281185647,,0.263110290804528,,True,-0.05604719764011812,-0.05733376441426874,False,3,2,部分收敛/待确认,-0.3312451057165231,0.49881516587677716,-0.1134181157539581,0.06973547177671313,0.10986882160845757,,-0.012716763005780507,7.92,7.92,0.07828282828282829,0.07828282828282829,True,6,2026-08-27,沪深主板10%,25,10.070921985815605,True,True,True,False,True,False,True,True,False,True,True,True,3,1,1,0,3,0,4,1,13,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,12,True,,,181,8,入选：满足二级结构筛选资格条件；本阶段不设置数量下限或上限
600667,太极实业,20.57,0.01680672268907557,0.029529529529529475,0.14404894327030027,-0.030174446016030254,0.2674060382008625,-0.1853465346534653,,0.1631403118040089,-0.06287015945330288,0.19812426729191107,0.8234241773302927,288319255.0,171932406.8,1.6769337460353633,,0.08220365269631195,,False,0.031381634372367406,0.026937848217666316,True,3,2,部分收敛/待确认,-0.359190031152648,0.5114406779661017,0.0688490517017406,0.016266186202367416,-0.008486147495435525,,0.029529529529529475,17.96,17.06,0.14532293986636957,0.20574443141852305,True,1,2026-09-10,沪深主板10%,25,10.022026431718057,True,True,False,False,False,True,True,True,True,True,True,False,3,1,0,1,3,1,4,0,13,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,12,True,,,181,8,入选：满足二级结构筛选资格条件；本阶段不设置数量下限或上限
601869,长飞光纤,467.03,0.013080260303687474,0.07180887685316928,0.1869821582880089,0.3056471903830025,0.31250878228367474,-0.1871094633874646,,0.11682242990654206,-0.022949790794979164,0.2244058744993325,0.5205854355069014,14353605.4,13950367.4,1.0289051885472207,,0.032586471422783016,,False,0.04281797089221695,0.04484339026864692,True,3,2,部分收敛/待确认,-0.22098046738169508,0.6187296745042736,0.11304153022655017,0.07846541311098609,-0.023548593302673004,,-0.0178541386271871,428.0,374.5,0.09119158878504674,0.2470761014686247,True,1,2026-08-27,沪深主板10%,25,9.999484562651407,True,True,False,False,False,True,True,True,True,True,True,False,3,1,0,1,3,1,4,0,13,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,12,True,,,181,8,入选：满足二级结构筛选资格条件；本阶段不设置数量下限或上限
601872,招商轮船,21.85,0.10020140986908377,0.06171039844509241,0.13212435233160624,0.18364030335861314,0.37681159420289867,0.02775164628410165,,0.12339331619537286,0.0,0.20573355817875214,0.5997724303594762,172713460.4,122719811.7,1.407380422178402,,0.01519836850980436,,False,0.015499254843517107,0.03458049886621306,True,3,2,部分收敛/待确认,0.0,1.0,0.12457860469904025,0.028432139413893998,0.022852747295547315,,0.015334572490706355,19.45,18.5,0.12339331619537286,0.18108108108108123,True,2,2026-09-17,沪深主板10%,25,10.020140986908377,True,True,False,False,False,True,True,True,True,True,True,False,3,1,0,1,3,1,4,0,13,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,12,True,,,181,8,入选：满足二级结构筛选资格条件；本阶段不设置数量下限或上限
603089,正裕工业,9.43,0.02056277056277045,-0.004223864836325308,-0.05130784708249492,-0.05700000000000005,0.17434620174346205,0.07648401826484008,,0.057777777777777733,-0.1785714285714286,0.14300847457627117,0.40401646090534954,3374452.4,7694793.7,0.4385370851462853,,0.03205719675490978,,True,-0.026271893244370403,-0.028845173784527556,False,3,2,部分收敛/待确认,-0.26500389711613404,0.33593749999999994,-0.05006547798932204,0.012244339558109107,0.0031223597693130767,,-0.009453781512605008,9.0,9.0,0.0477777777777777,0.0477777777777777,True,4,2026-08-24,沪深主板10%,25,10.051282051282051,True,True,True,False,True,False,True,True,False,True,True,True,3,1,1,0,3,0,4,1,13,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,12,True,,,181,8,入选：满足二级结构筛选资格条件；本阶段不设置数量下限或上限
603110,东方材料,25.51,-0.0011746280344556714,0.09344192027432507,0.018363273453093854,0.009098101265822889,0.30686475409836067,0.05152514427040389,,0.16801075268817203,-0.05413422321097505,0.16400517911091916,1.0244234578381446,9129656.8,11935597.3,0.7649099220195709,,0.059314173526407964,,True,0.03612215548599962,0.009625712633231531,True,3,2,部分收敛/待确认,-0.10491228070175429,0.781272860277981,0.04075721104810093,0.010643295260848173,0.007674283626045497,,0.01512136888181459,22.32,22.32,0.14292114695340508,0.14292114695340508,True,1,2026-08-17,沪深主板10%,25,9.992069785884228,True,False,True,False,True,True,True,True,True,True,True,False,3,0,1,1,3,1,4,0,13,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,12,True,,,181,8,入选：满足二级结构筛选资格条件；本阶段不设置数量下限或上限
603978,深圳新星,22.03,0.023223409196470035,0.06117533718689794,-0.044251626898047736,0.19081081081081086,0.2204986149584487,-0.19774217042971598,,0.136782786885246,-0.08208333333333329,0.2896292315959162,0.4722685832902464,14395725.4,19681335.1,0.7314404905386728,,0.0982661550282374,,True,0.006053036126056677,-0.00838014981273405,True,3,3,收敛较充分,-0.37414772727272727,0.3368580060422961,0.06716399835299258,0.01838229133502023,-0.04553753221286405,,0.03233364573570774,19.52,19.52,0.1285860655737705,0.1285860655737705,True,2,2026-09-02,沪深主板10%,25,10.024330900243307,True,True,True,False,True,True,True,True,True,False,True,True,3,1,1,1,3,1,2,1,13,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,12,True,,,181,8,入选：满足二级结构筛选资格条件；本阶段不设置数量下限或上限
688003,天准科技,81.2,-0.010118249420943526,0.04142618956008737,0.047606760418010596,-0.06837999082147772,0.0968526273132515,-0.3079348845137646,,0.1597222222222222,-0.09647268276399246,0.148488120950324,1.0756565656565655,3840509.6,4432054.7,0.8665302799624742,,0.022753886446241822,,True,0.009937225201412936,0.013201024327784916,True,3,2,部分收敛/待确认,-0.41159420289855075,0.302297015108709,0.012437268164957382,0.01703141619973736,-0.061426668459966915,,-0.0007383706620723851,72.0,72.0,0.12777777777777777,0.12777777777777777,True,1,2026-08-17,科创板20%,25,19.999999999999996,True,False,True,False,True,True,True,True,True,True,True,False,3,0,1,1,3,1,4,0,13,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,12,True,,,181,8,入选：满足二级结构筛选资格条件；本阶段不设置数量下限或上限
688185,康希诺,66.05,0.02593973283628448,0.0037993920972645423,-0.10658731232246732,0.025143566661492978,0.31652381901534765,0.32126425285057003,,0.10651267244145012,-0.3156858682138417,0.4303291294986159,0.24751443753191868,6269301.0,10434057.3,0.6008497768169243,,0.09122840470751015,,True,-0.037188723804968404,-0.040812206166537024,False,3,2,部分收敛/待确认,-0.3156858682138417,0.386056820471489,-0.08767567940881948,0.03520257552225292,0.04823742171515444,,-0.014179104477611948,62.34,62.34,0.05951235162014745,0.05951235162014745,True,3,2026-08-26,科创板20%,15,20.006208288064542,True,True,True,False,True,False,True,True,False,True,True,True,3,1,1,0,3,0,4,1,13,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,12,True,,,181,8,入选：满足二级结构筛选资格条件；本阶段不设置数量下限或上限
