股票代码,股票名称,最新收盘,ret1,ret10,ret20,ret40,ret60,ret120,amp5,距20日高点,距250日高点,250日位置,MA20距离,MA30_5日斜率,MA60_10日斜率,MA120_20日斜率,距稳健5日上沿,近5日低点,近10日低点,距近5日低点,距近10日低点,阶段2分,长期趋势证据,右上角位置证据,40日仍活证据,长期下降修复惩罚,二级结构延续贡献,阶段3分,生命周期标签,阶段3通过,阶段3风险提示,阶段3规则说明,阶段排名,本阶段入选,阶段软容量下限,阶段软容量上限,实际入选数,边界分数,决策说明
000887,中鼎股份,21.32,0.0319457889641821,0.020584011488750553,0.14377682403433467,0.24751316559391467,-0.022018348623853212,0.07189542483660127,0.09163745618427652,-0.10004221190375695,-0.19364599092284418,0.5033947623666344,0.014658290500666249,0.032226579520697074,0.0015306692808434441,0.0035547928413828256,-0.01751152073732709,19.97,19.97,0.0676014021031548,0.0676014021031548,12,3,0,1,0,1.5483870967741935,5.548387096774194,中期上升趋势延续,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,11,True,31,31,22,2.5483870967741935,入选：阶段3分=5.548387096774194；软容量31-31只，本次实际22只
002365,永安药业,15.8,0.03879026955950038,0.016077170418006492,0.23727486296006273,0.5061963775023832,0.4311594202898552,0.09342560553633228,0.11715481171548116,-0.07764156450671322,-0.2216748768472906,0.5706106870229007,0.08826669421772237,0.03533982516872958,0.05372758995804072,0.00022798035460724897,0.0050890585241729624,14.34,14.1,0.10181311018131112,0.12056737588652489,12,3,0,1,0,1.5483870967741935,5.548387096774194,中期上升趋势延续,True,40日加速较大：仅作趋势成熟风险提示，不单独判尾端,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,11,True,31,31,22,2.5483870967741935,入选：阶段3分=5.548387096774194；软容量31-31只，本次实际22只
603318,水发燃气,10.14,0.026315789473684292,0.1266666666666667,0.1291759465478841,0.29833546734955196,0.195754716981132,0.08681672025723475,0.08094262295081976,-0.03886255924170612,-0.3284768211920529,0.4376417233560091,0.07358390682901006,0.0324901630129284,0.013700909696028107,0.02347048103955074,-0.011695906432748426,9.76,8.64,0.03893442622950838,0.17361111111111116,12,3,0,1,0,1.5483870967741935,5.548387096774194,中期上升趋势延续,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,11,True,31,31,22,2.5483870967741935,入选：阶段3分=5.548387096774194；软容量31-31只，本次实际22只
000520,凤凰航运,4.43,0.0572792362768495,0.0045351473922901064,0.11868686868686873,0.0254629629629628,0.0278422273781902,-0.008948545861297563,0.11510791366906485,-0.047311827956989405,-0.17041198501872667,0.5560975609756097,0.06953162723322048,0.026193099940662767,0.00616472135459456,-0.01703929675269944,0.0278422273781902,4.17,4.13,0.062350119904076795,0.07263922518159793,12,0,0,1,0,1.5483870967741935,2.5483870967741935,中段/待确认,True,120日趋势偏弱,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,14,True,31,31,22,2.5483870967741935,入选：阶段3分=2.5483870967741935；软容量31-31只，本次实际22只
001268,联合精密,26.02,0.05088852988691439,0.16057091882247976,0.3316274309109519,0.1293402777777779,-0.10306790761806284,0.1288503253796094,0.10388548057259711,-0.0359392367543534,-0.22467222884386184,0.5766423357664232,0.14273166447079477,0.06117365746737091,-0.02219073260592308,-0.002717335645571972,-0.014020462296324365,24.45,22.08,0.06421267893660532,0.17844202898550732,12,0,0,1,0,1.5483870967741935,2.5483870967741935,中段/待确认,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,14,True,31,31,22,2.5483870967741935,入选：阶段3分=2.5483870967741935；软容量31-31只，本次实际22只
002041,登海种业,11.58,0.05464480874316946,0.13640824337585866,0.2924107142857142,0.4087591240875912,0.3310344827586209,-0.035803497085761804,0.16584887144259092,-0.025252525252525304,-0.08095238095238089,0.7896907216494846,0.13651977622926692,0.049215714491293916,0.051107656432180626,-0.0168473713568541,-0.014468085106382977,10.19,10.16,0.13640824337585866,0.13976377952755903,12,0,0,1,0,1.5483870967741935,2.5483870967741935,中段/待确认,True,120日趋势偏弱,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,14,True,31,31,22,2.5483870967741935,入选：阶段3分=2.5483870967741935；软容量31-31只，本次实际22只
002724,海洋王,7.15,0.03623188405797095,0.10510046367851622,0.33395522388059695,0.4895833333333335,0.35416666666666674,-0.0714285714285714,0.11782477341389731,-0.041554959785522705,-0.13855421686746994,0.684065934065934,0.14822546972860118,0.05953169204839592,0.0351362523450669,-0.03417784939538793,0.021428571428571574,6.62,5.63,0.08006042296072513,0.26998223801065735,12,0,0,1,0,1.5483870967741935,2.5483870967741935,中段/待确认,True,120日趋势偏弱,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,14,True,31,31,22,2.5483870967741935,入选：阶段3分=2.5483870967741935；软容量31-31只，本次实际22只
600737,中粮糖业,16.51,0.0576553491351699,0.13548830811554358,0.18266475644699143,0.45334507042253547,0.27,0.08049738219895297,0.1720136518771332,-0.03843913803145016,-0.16447368421052633,0.6807465618860511,0.1222894432737407,0.04615308101656157,0.025481516927862158,-0.008993675652179234,0.029943855271366226,14.65,14.21,0.12696245733788403,0.16185784658691071,12,0,0,1,0,1.5483870967741935,2.5483870967741935,中段/待确认,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,14,True,31,31,22,2.5483870967741935,入选：阶段3分=2.5483870967741935；软容量31-31只，本次实际22只
601118,海南橡胶,6.79,0.04461538461538472,0.0951612903225807,0.273921200750469,0.4028925619834711,0.22342342342342336,-0.18585131894484408,0.12580645161290327,-0.027220630372492893,-0.20398593200468929,0.559493670886076,0.13072439633638644,0.057718621719119234,0.0023853779429987565,-0.037549173102477296,-0.011644832605531286,6.2,5.73,0.0951612903225807,0.1849912739965096,12,0,0,1,0,1.5483870967741935,2.5483870967741935,中段/待确认,True,120日趋势偏弱,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,14,True,31,31,22,2.5483870967741935,入选：阶段3分=2.5483870967741935；软容量31-31只，本次实际22只
603188,亚邦股份,5.07,0.04752066115702491,0.08102345415778256,0.25806451612903225,0.3033419023136248,0.18457943925233655,-0.08318264014466548,0.11157894736842111,-0.03977272727272729,-0.1926751592356688,0.5827586206896552,0.09137875363254766,0.04348517370220195,0.010863053636327447,-0.03372508942258545,0.014000000000000012,4.75,4.46,0.06736842105263174,0.13677130044843056,12,0,0,1,0,1.5483870967741935,2.5483870967741935,中段/待确认,True,120日趋势偏弱,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,14,True,31,31,22,2.5483870967741935,入选：阶段3分=2.5483870967741935；软容量31-31只，本次实际22只
603400,华之杰,48.38,0.04945770065075927,0.027830890163586197,0.07582832999777644,0.2671555788370876,0.01638655462184868,-0.10967979389032023,0.1256604640477831,-0.06566241792197758,-0.29761904761904756,0.4599578503688094,0.0527346512462874,0.042841518186119476,-0.01995731869974471,-0.014951032960500377,0.017455310199789853,43.53,42.46,0.11141741327819887,0.13942534149788033,12,0,0,1,0,1.5483870967741935,2.5483870967741935,中段/待确认,True,120日趋势偏弱,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,14,True,31,31,22,2.5483870967741935,入选：阶段3分=2.5483870967741935；软容量31-31只，本次实际22只
603912,佳力图,9.41,0.022826086956521774,0.12559808612440193,0.20641025641025657,0.28904109589041105,0.10187353629976603,-0.0810546875,0.10569105691056913,-0.011554621848739455,-0.22742200328407225,0.5421487603305786,0.09348672360699561,0.04950877343515381,0.0002949355355186256,-0.016707201974735186,0.016198704103671746,8.61,8.07,0.0929152148664345,0.16604708798017342,12,0,0,1,0,1.5483870967741935,2.5483870967741935,中段/待确认,True,120日趋势偏弱,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,14,True,31,31,22,2.5483870967741935,入选：阶段3分=2.5483870967741935；软容量31-31只，本次实际22只
000670,盈方微,7.4,0.04225352112676073,0.0277777777777779,0.04519774011299438,0.10944527736131948,-0.2629482071713146,-0.08188585607940446,0.11661807580174924,-0.07035175879396982,-0.3410507569011576,0.3792544570502432,0.042473762062407605,0.034071212796513706,-0.04573749503333191,-0.02533166196594583,0.029207232267037586,6.86,6.58,0.07871720116618075,0.12462006079027366,12,0,0,1,6,1.5483870967741935,-3.4516129032258065,长期下降趋势修复,False,长期下降趋势中的修复/反弹，降级,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,23,False,31,31,22,2.5483870967741935,未入选：未满足三级生命周期筛选最低资格条件
000723,美锦能源,3.99,0.023076923076923217,0.12711864406779672,0.09315068493150691,0.18397626112759657,-0.05450236966824629,-0.24431818181818177,0.09283819628647218,-0.03155339805825241,-0.3202725724020443,0.29850746268656725,0.07532677536720134,0.02248234856930509,-0.021342839093944743,-0.0535893477421846,-0.0024999999999999467,3.77,3.46,0.05835543766578244,0.15317919075144526,12,0,0,1,6,1.5483870967741935,-3.4516129032258065,长期下降趋势修复,False,长期下降趋势中的修复/反弹，降级,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,23,False,31,31,22,2.5483870967741935,未入选：未满足三级生命周期筛选最低资格条件
000735,罗 牛 山,5.9,0.03690685413005279,-0.0453074433656957,0.11742424242424243,0.18951612903225823,0.16600790513834007,-0.2247043363994744,0.1298701298701299,-0.08809891808346204,-0.5115894039735098,0.16146540027137046,0.07029478458049887,0.02414384649596535,0.0076449627470036585,-0.05818162246531855,0.0016977928692700761,5.39,5.18,0.09461966604823768,0.13899613899613916,12,0,0,1,6,1.5483870967741935,-3.4516129032258065,长期下降趋势修复,False,长期下降趋势中的修复/反弹，降级,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,23,False,31,31,22,2.5483870967741935,未入选：未满足三级生命周期筛选最低资格条件
002702,海欣食品,5.32,0.035019455252918386,0.029013539651837617,0.09465020576131677,0.20090293453724617,0.04930966469428011,-0.13636363636363635,0.09650924024640652,-0.0037453183520598232,-0.5258467023172906,0.18956043956043958,0.0657051282051282,0.02782905012068726,-0.011485851519264845,-0.04968433863238775,0.0037735849056603765,4.87,4.72,0.0924024640657084,0.12711864406779672,12,0,0,1,6,1.5483870967741935,-3.4516129032258065,长期下降趋势修复,False,长期下降趋势中的修复/反弹，降级,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,23,False,31,31,22,2.5483870967741935,未入选：未满足三级生命周期筛选最低资格条件
300839,博汇股份,13.19,0.043512658227848,-0.06586402266288949,0.22016651248843644,0.14895470383275256,-0.10211027910142956,-0.02440828402366868,0.09813463098134624,-0.0711267605633803,-0.3640308582449373,0.3388791593695271,0.09857160704618328,0.040445504210558036,-0.033965581178151294,-0.025675215106162885,0.003041825095057016,12.33,12.33,0.0697485806974858,0.0697485806974858,12,0,0,1,6,1.5483870967741935,-3.4516129032258065,长期下降趋势修复,False,长期下降趋势中的修复/反弹，降级,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,23,False,31,31,22,2.5483870967741935,未入选：未满足三级生命周期筛选最低资格条件
600547,山东黄金,37.89,0.027107617240444526,0.16548754229467866,0.3124350536889504,0.5528688524590164,0.4022945965951148,-0.18951871657754005,0.14434523809523814,-0.014564369310793301,-0.41608876560332875,0.3657505285412262,0.1385387400652054,0.0648830266637912,0.04776865228577076,-0.065004643362916,-0.005250721974271566,33.6,33.6,0.1276785714285713,0.1276785714285713,12,0,0,1,6,1.5483870967741935,-3.4516129032258065,长期下降趋势修复,False,长期下降趋势中的修复/反弹，降级,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,23,False,31,31,22,2.5483870967741935,未入选：未满足三级生命周期筛选最低资格条件
600698,湖南天雁,7.68,0.042062415196743475,0.1671732522796352,0.15488721804511263,0.34736842105263155,0.23076923076923062,-0.01285347043701801,0.1195499296765119,-0.035175879396984966,-0.42428785607196406,0.28263624841571605,0.08735664731700421,0.042905286454403724,0.014884205048139254,-0.02731286820252754,0.026737967914438387,7.11,6.38,0.08016877637130793,0.20376175548589348,12,0,0,1,6,1.5483870967741935,-3.4516129032258065,长期下降趋势修复,False,长期下降趋势中的修复/反弹，降级,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,23,False,31,31,22,2.5483870967741935,未入选：未满足三级生命周期筛选最低资格条件
603848,好太太,13.88,0.02359882005899716,0.08522283033620037,0.033507073715562274,0.018341892883345645,-0.007862759113652529,-0.16183574879227047,0.04444444444444442,-0.05320600272851295,-0.5893491124260355,0.07863089731729886,0.018229835307926656,0.01670812291148449,-0.003988548217388033,-0.03791830667564844,-0.011396011396011319,13.5,12.69,0.028148148148148255,0.09377462568951933,12,0,0,1,6,1.5483870967741935,-3.4516129032258065,长期下降趋势修复,False,长期下降趋势中的修复/反弹，降级,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,23,False,31,31,22,2.5483870967741935,未入选：未满足三级生命周期筛选最低资格条件
603955,大千生态,21.73,0.026452527161076933,0.13531870428422144,0.05281007751937983,0.21261160714285698,-0.12765957446808507,-0.20373763283253932,0.08663366336633664,-0.017186793306196213,-0.45661415353838464,0.22264793529161345,0.07223921839534198,0.031006426910980434,-0.025097820926311076,-0.05915614116067336,0.006484483557202436,20.2,19.02,0.07574257425742581,0.14248159831756047,12,0,0,1,6,1.5483870967741935,-3.4516129032258065,长期下降趋势修复,False,长期下降趋势中的修复/反弹，降级,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,23,False,31,31,22,2.5483870967741935,未入选：未满足三级生命周期筛选最低资格条件
