股票代码,股票名称,最新收盘,ret1,ret5,ret10,ret20,ret40,ret60,ret120,amp5,距20日高点,前10日区间振幅,振幅收敛比,近5日平均成交量,前10日平均成交量,成交量收敛比,近5日平均换手率,前10日平均换手率,换手率收敛比,流动性收敛证据,MA5_3日斜率,MA10_3日斜率,短期下行停止证据,整理证据可用项,整理收敛支持项,整理成熟度状态,距250日高点,250日位置,MA20距离,MA30_5日斜率,MA60_10日斜率,MA120_20日斜率,距稳健5日上沿,近5日低点,近10日低点,距近5日低点,距近10日低点,最近25日曾涨停,25日内涨停次数,最近涨停日期,涨停板规则,涨停核验交易日数,25日最大单日涨幅,基础整理条件,振幅收敛,成交量收敛,换手率收敛,流动性收敛,短期下行停止,整理成熟,中期趋势仍活,均线趋势辅助,稳健上沿核心区,稳健上沿宽区,适度重新加速,整理成熟贡献,振幅收敛贡献,流动性收敛贡献,短期止跌贡献,40日趋势贡献,均线趋势辅助贡献,稳健上沿贡献,重新加速辅助贡献,阶段2分,阶段2通过,阶段2风险提示,阶段2规则说明,阶段排名,本阶段入选,阶段软容量下限,阶段软容量上限,实际入选数,边界分数,决策说明
000720,新能泰山,3.98,0.031088082901554515,0.041884816753926746,0.01790281329923271,0.033766233766233666,0.30491803278688523,-0.014851485148514865,,0.0771276595744681,-0.01728395061728394,0.11516853932584273,0.6696938245978203,29092444.6,36227470.6,0.8030492915505948,0.0148194445963506,0.028831325400895925,0.5140049716857654,True,0.008350730688935215,0.0010370754472386334,True,3,3,收敛较充分,-0.4456824512534818,0.23444976076555024,0.04106722469264956,0.020605626231858132,-0.025491689440437115,,0.02051282051282044,3.76,3.76,0.0585106382978724,0.0585106382978724,True,1,2026-08-12,沪深主板10%,12,10.081743869209813,True,True,True,True,True,True,True,True,True,True,True,True,3,1,1,1,3,1,4,1,15,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,1,True,,,132,8,入选：满足二级结构筛选资格条件；本阶段不设置数量下限或上限
002212,天融信,6.73,0.027480916030534486,0.012030075187969835,-0.028860028860028808,0.013554216867470048,0.27703984819734373,0.09430894308943083,,0.06572769953051642,-0.028860028860028808,0.15116279069767447,0.43481401227880084,61129283.6,66127353.8,0.9244175078422691,0.0544612319448313,0.05667172310133926,0.9609948130118579,True,-0.0006033182503769607,0.005460336720764181,True,3,3,收敛较充分,-0.15980024968789008,0.5586206896551725,0.03809964522597564,0.011360147374884777,0.009293832274944736,,-0.011747430249632762,6.39,6.3,0.05320813771518007,0.06825396825396846,True,2,2026-08-28,沪深主板10%,25,10.000000000000009,True,True,True,True,True,True,True,True,True,True,True,True,3,1,1,1,3,1,4,1,15,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,1,True,,,132,8,入选：满足二级结构筛选资格条件；本阶段不设置数量下限或上限
000670,盈方微,7.37,0.019363762102351245,0.055873925501432664,0.05436337625178833,0.07591240875912408,0.29525483304042166,-0.16154721274175188,,0.07338129496402875,-0.07412060301507539,0.16413373860182373,0.4470823341326936,41365764.6,47087224.7,0.878492305790959,0.0282035015092183,0.05670084933955634,0.4974088014153013,True,0.007289038407625403,0.012014134275618593,True,3,3,收敛较充分,-0.2892960462873674,0.4350282485875707,0.02660537679342534,0.008063751067261204,-0.04761796371747884,,0.004087193460490468,6.95,6.86,0.060431654676258884,0.07434402332361523,True,1,2026-08-17,沪深主板10%,12,10.072992700729944,True,True,True,True,True,True,True,True,True,True,True,False,3,1,1,1,3,1,4,0,14,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,3,True,,,132,8,入选：满足二级结构筛选资格条件；本阶段不设置数量下限或上限
002265,建设工业,22.33,0.05779251539554697,0.04102564102564088,0.19667738478027852,0.09729729729729719,0.3947532792004995,0.18085668958223144,,0.10311284046692612,-0.015432098765432167,0.2397759103641455,0.4300383650314562,31292615.6,18879584.5,1.6574843371155759,0.0247544557083332,0.0182757464006923,1.3544976585687072,False,0.012298959318826519,0.04758092760294197,True,3,2,部分收敛/待确认,-0.17934582873943417,0.5696649029982361,0.12735075097816484,0.021755619914494595,0.010969482106934159,,0.017312072892938346,20.56,18.6,0.08608949416342404,0.20053763440860206,True,1,2026-09-02,沪深主板10%,25,10.005130836326327,True,True,False,False,False,True,True,True,True,True,True,True,3,1,0,1,3,1,4,1,14,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,3,True,,,132,8,入选：满足二级结构筛选资格条件；本阶段不设置数量下限或上限
300363,博腾股份,20.94,-0.04076958314246437,0.08892355694227772,0.036633663366336666,-0.0635062611806797,0.11620469083155638,0.47881355932203395,,0.1767810026385225,-0.14460784313725483,0.254301075268817,0.6951641964220975,28385261.0,30422779.2,0.9330265592566244,0.056900666912381936,0.06098504522498991,0.9330265592566239,True,0.0655568193568401,0.009220325244439831,True,3,3,收敛较充分,-0.14460784313725483,0.6850533807829182,0.012988897757782336,0.04222609055342019,0.05777926805901523,,-0.010864430798299463,18.95,18.6,0.10501319261213737,0.12580645161290316,True,2,2026-08-20,创业板20%,25,20.02348796241926,True,True,True,True,True,True,True,True,True,True,True,False,3,1,1,1,3,1,4,0,14,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,3,True,,,132,8,入选：满足二级结构筛选资格条件；本阶段不设置数量下限或上限
600198,大唐电信,8.15,0.017478152309613026,0.0809018567639257,0.048906048906049104,0.039540816326530726,0.19152046783625742,-0.09544950055493895,,0.10280373831775695,-0.015700483091787287,0.11891891891891877,0.8644859813084118,29607201.0,30413428.1,0.9734910810662609,0.0170034466244291,0.023359908351735466,0.7278901256119814,True,0.03143830233167422,0.00513610683102228,True,3,3,收敛较充分,-0.23760523854069215,0.39810426540284377,0.04527382326535845,0.021407821229050272,-0.028313788753076552,,0.006172839506172867,7.49,7.49,0.08811748998664881,0.08811748998664881,True,1,2026-08-14,沪深主板10%,25,9.957924263674611,True,True,True,True,True,True,True,True,True,True,True,False,3,1,1,1,3,1,4,0,14,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,3,True,,,132,8,入选：满足二级结构筛选资格条件；本阶段不设置数量下限或上限
600487,亨通光电,65.24,0.020810514786418377,0.04853744776599167,-0.05036390101892296,0.035884407748491665,0.1173146086658674,-0.4108723135271808,,0.09223300970873792,-0.09652402714305497,0.26684210526315777,0.34564638746864323,165223077.0,195033694.3,0.8471514503840273,0.057337264733512,0.07948729110546757,0.7213387692056854,True,0.004229907937297606,-0.013705053927723365,False,3,2,部分收敛/待确认,-0.47745294353223866,0.2906104962513387,0.007217569184453154,0.04071218343983252,-0.08203674741643519,,-0.018799819521732597,61.8,61.22,0.05566343042071198,0.0656648154197974,True,1,2026-08-14,沪深主板10%,25,10.008733624454136,True,True,True,True,True,False,True,True,True,True,True,True,3,1,1,0,3,1,4,1,14,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,3,True,,,132,8,入选：满足二级结构筛选资格条件；本阶段不设置数量下限或上限
603002,宏昌电子,17.46,0.038667459845330265,0.1555261416280609,-0.011884550084889645,0.09193245778611625,0.09467084639498435,-0.2595419847328243,,0.16137566137566134,-0.08105263157894738,0.23975822699798524,0.6730766380626323,86601229.4,67686095.6,1.2794537582989203,0.087451504647109,0.05968378296815071,1.4652473469011857,False,0.03937204086718182,0.00443768996960503,True,3,2,部分收敛/待确认,-0.3639344262295081,0.4567699836867863,0.054666263968589535,0.042764531370179215,-0.02237526379258359,,0.02948113207547176,15.12,14.96,0.15476190476190488,0.16711229946524053,True,2,2026-08-27,沪深主板10%,25,10.01951854261549,True,True,False,False,False,True,True,True,True,True,True,True,3,1,0,1,3,1,4,1,14,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,3,True,,,132,8,入选：满足二级结构筛选资格条件；本阶段不设置数量下限或上限
001258,立新能源,12.45,0.02892561983471076,0.07235142118863047,-0.09520348837209303,-0.18467583497053053,0.6555851063829787,0.6274509803921566,,0.13070175438596493,-0.1582150101419878,0.254625550660793,0.5133096582286165,111328946.4,129774152.5,0.857866872989211,0.11928251240136019,0.13904548148097146,0.8578668729892107,True,-0.020346042934956565,-0.022647676862012744,False,3,2,部分收敛/待确认,-0.26244075829383884,0.5784966698382493,-0.026431029089771685,-0.0077267693546761995,0.06669409247984204,,-0.019685039370078705,11.4,11.35,0.09210526315789469,0.09691629955947123,True,3,2026-08-26,沪深主板10%,25,10.030395136778125,True,True,True,True,True,False,True,True,False,True,True,True,3,1,1,0,3,0,4,1,13,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,9,True,,,132,8,入选：满足二级结构筛选资格条件；本阶段不设置数量下限或上限
002256,兆新股份,3.39,0.011940298507462588,0.027272727272727337,-0.014534883720930147,-0.08870967741935487,0.049535603715170407,-0.18509615384615385,,0.05198776758409784,-0.09840425531914887,0.07716049382716049,0.673761467889908,36952502.4,38848164.9,0.9512032935177331,0.018344656485453838,0.019285736929706962,0.9512032935177331,True,0.004793289394847244,-0.0029647198339756153,True,3,3,收敛较充分,-0.4104347826086956,0.17192982456140357,-0.0011785503830287203,0.005157648890618871,-0.03738274356831062,,-0.002941176470588225,3.27,3.27,0.03669724770642202,0.03669724770642202,True,1,2026-08-11,沪深主板10%,25,9.972299168975084,True,True,True,True,True,True,True,True,False,True,True,False,3,1,1,1,3,0,4,0,13,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,9,True,,,132,8,入选：满足二级结构筛选资格条件；本阶段不设置数量下限或上限
