股票代码,股票名称,最新收盘,ret1,ret5,ret10,ret20,ret40,ret60,ret120,amp5,距20日高点,前10日区间振幅,振幅收敛比,近5日平均成交量,前10日平均成交量,成交量收敛比,近5日平均换手率,前10日平均换手率,换手率收敛比,流动性收敛证据,MA5_3日斜率,MA10_3日斜率,短期下行停止证据,整理证据可用项,整理收敛支持项,整理成熟度状态,距250日高点,250日位置,MA20距离,MA25,MA25距离,MA25_1日斜率,MA30_5日斜率,MA60_10日斜率,MA120_20日斜率,距稳健5日上沿,近5日低点,近10日低点,距近5日低点,距近10日低点,最近25日曾涨停,25日内涨停次数,最近涨停日期,涨停板规则,涨停核验交易日数,25日最大单日涨幅,20日方向证据,MA25上方证据,短波动非极端证据,10日不过热证据,10日非急跌证据,短沿附近辅助,阶段1分,阶段1通过,收盘价高于MA25,MA25向上,阶段1风险提示,阶段1规则说明,阶段排名,本阶段入选,阶段软容量下限,阶段软容量上限,实际入选数,边界分数,决策说明
000020,深华发Ａ,14.26,0.10030864197530853,0.11406249999999996,0.1453815261044178,0.1593495934959348,,,,0.169811320754717,-0.05374917053749173,0.23423423423423417,0.7249637155297536,10735543.0,11314079.8,0.9488657663524699,0.05553796558195818,0.05919207430581637,0.938266925653269,True,0.009474992233613033,0.021288041807562275,True,3,3,收敛较充分,-0.05374917053749173,0.795969773299748,0.09688088919656934,12.905999999999999,0.10491244382457787,0.009101144680052409,,,,0.05629629629629629,12.19,12.19,0.16981132075471694,0.16981132075471694,True,3,2026-09-08,沪深主板10%,17,10.044052863436125,2,2,1,1,1,1,8,True,True,True,,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,1,True,,,230,4,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
000059,华锦股份,5.75,0.06481481481481466,0.05698529411764697,0.028622540250447193,0.23390557939914158,,,,0.10037878787878775,-0.07999999999999996,0.155268022181146,0.6464871933621926,39229740.2,87326565.5,0.44923031125047513,0.021015161358071376,0.0578509336980059,0.3632639961832761,True,-0.009044862518089891,-0.010890567363428638,False,3,2,部分收敛/待确认,-0.07999999999999996,0.7142857142857143,0.032779524023349715,5.4108,0.06268943594292886,0.008574410975246138,,,,0.0492700729927007,5.28,5.28,0.08901515151515138,0.08901515151515138,True,3,2026-09-08,沪深主板10%,17,10.079051383399218,2,2,1,1,1,1,8,True,True,True,,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,1,True,,,230,4,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
000062,深圳华强,23.76,0.029016890428757103,0.05179282868525914,-0.012058212058212003,0.08641975308641969,,,,0.08464655560558303,-0.04959999999999998,0.13275940190303578,0.6375936799369343,20090654.2,26215678.0,0.7663602749469229,0.016256976453346374,0.028162502772439646,0.5772560977519283,True,0.010752688172043001,-0.011136910904712805,False,3,2,部分收敛/待确认,-0.04959999999999998,0.6555555555555561,0.016905628076182344,23.1924,0.024473534433693933,3.449524827958683e-05,,,,0.029016890428757103,22.21,22.07,0.06978838361098605,0.07657453556864535,True,1,2026-08-28,沪深主板10%,17,10.004426737494466,2,2,1,1,1,1,8,True,True,True,,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,1,True,,,230,4,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
000520,凤凰航运,4.3,0.04878048780487809,0.018957345971563955,-0.022727272727272818,0.009389671361502261,,,,0.09343434343434347,-0.07526881720430123,0.11510791366906485,0.8117108585858581,33553100.0,72074737.0,0.465532049045146,0.03151852235347525,0.07136021282948447,0.44168201163845866,True,-0.012949640287769904,-0.016949152542372947,False,3,2,部分收敛/待确认,-0.07526881720430123,0.5783132530120478,0.010457055575138208,4.25,0.0117647058823529,0.000753508524065083,,,,0.014150943396226356,3.96,3.96,0.08585858585858586,0.08585858585858586,True,1,2026-08-20,沪深主板10%,4,9.975062344139651,2,2,1,1,1,1,8,True,True,True,,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,1,True,,,230,4,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
000523,红棉股份,3.53,0.041297935103244754,-0.02216066481994461,-0.019444444444444486,0.14983713355048867,,,,0.13375796178343946,-0.2645833333333334,0.49532710280373826,0.2700396586948684,213460966.2,176698238.4,1.208053731224974,0.1251271177596478,0.10459446628040846,1.196307244631787,False,-0.0962365591397848,-0.0002686727565827107,False,3,1,结构未成熟,-0.2645833333333334,0.33854166666666663,-0.008287680854052515,3.4888,0.011809218069250171,0.006578188113098626,,,,0.011461318051575908,3.14,3.14,0.12420382165605082,0.12420382165605082,True,3,2026-09-09,沪深主板10%,17,10.1010101010101,2,2,1,1,1,1,8,True,True,True,,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,1,True,,,230,4,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
000565,渝三峡Ａ,6.82,0.027108433734939874,-0.015873015873015817,0.05736434108527133,0.1500843170320405,,,,0.08962264150943386,-0.1378002528445006,0.2615629984051038,0.3426426599171647,22680010.0,27489754.0,0.8250350294149594,0.055449345354951225,0.058322578604692935,0.9507354901226793,True,-0.05514496873223429,0.013972643035740306,False,3,2,部分收敛/待确认,-0.1378002528445006,0.47846889952153115,0.03192616129520354,6.4928,0.050394282897979314,0.00507739938080487,,,,-0.015873015873015817,6.36,6.36,0.07232704402515733,0.07232704402515733,True,2,2026-09-09,沪深主板10%,17,9.966777408637872,2,2,1,1,1,1,8,True,True,True,,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,1,True,,,230,4,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
000592,平潭发展,8.5,-0.015063731170336103,0.04938271604938271,0.08005082592121981,0.4382402707275803,,,,0.14157014157014153,-0.041713641488162256,0.2874251497005988,0.49254611754611743,351749629.0,358714251.4,0.9805844836863373,0.19395431938231195,0.1884118157031883,1.0294169644214615,True,0.0338650306748467,0.042216024340770764,True,3,3,收敛较充分,-0.041713641488162256,0.8790849673202616,0.12463614712887017,7.2916,0.1657249437709145,0.010812908949761502,,,,-0.024110218140068973,7.77,7.37,0.09395109395109391,0.15332428765264594,True,2,2026-09-04,沪深主板10%,17,10.016155088852985,2,2,1,1,1,1,8,True,True,True,,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,1,True,,,230,4,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
000596,古井贡酒,95.46,0.017914267434420816,0.03648208469055381,-0.0548514851485149,0.05306122448979589,,,,0.05778949681388711,-0.06402588489067562,0.11831140350877184,0.4884524661192316,2479052.8,4565915.9,0.5429475387402557,0.00591550905531075,0.012512584085028955,0.4727647794501963,True,0.006812662526057833,-0.017842129845866306,False,3,2,部分收敛/待确认,-0.06402588489067562,0.4969183359013863,0.0024046791485963226,94.70559999999999,0.007965738034498626,0.0001774233066635933,,,,0.015099957464908442,91.02,91.02,0.04878048780487809,0.04878048780487809,True,1,2026-09-01,沪深主板10%,17,9.998909606367912,2,2,1,1,1,1,8,True,True,True,,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,1,True,,,230,4,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
000626,远大控股,9.1,0.02824858757062154,0.03526734926052333,-0.07707910750507097,0.12903225806451601,,,,0.07311320754716971,-0.13333333333333341,0.20967741935483875,0.34869375907111705,16219533.8,31525540.2,0.5144886874928157,0.03419280204982153,0.06251188154027529,0.5469808491973117,True,-0.007007233273055968,-0.016167277430480742,False,3,2,部分收敛/待确认,-0.13333333333333341,0.5017793594306048,0.004692243996687884,8.8608,0.02699530516431925,0.005446623093681824,,,,0.009988901220865598,8.48,8.48,0.07311320754716966,0.07311320754716966,True,1,2026-08-28,沪深主板10%,16,10.058479532163744,2,2,1,1,1,1,8,True,True,True,,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,1,True,,,230,4,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
000628,高新发展,60.01,-0.0077711640211639565,0.15182341650671782,0.12420382165605082,0.2564907872696818,,,,0.17500000000000002,-0.017839607201309393,0.20169983416252066,0.867625899280576,11449837.8,14419509.3,0.7940518336501229,0.0557310880123259,0.07613455320521516,0.7320078159795173,True,0.05391253042259758,0.029283305383041913,True,3,3,收敛较充分,-0.017839607201309393,0.9505444646098002,0.12870765700528497,51.2276,0.17143883375367963,0.015695138393211128,,,,0.03877445040678551,52.0,51.45,0.15403846153846157,0.16637512147716227,True,1,2026-08-21,沪深主板10%,6,9.99272374484599,2,2,1,1,1,1,8,True,True,True,,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,1,True,,,230,4,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
000635,英 力 特,7.44,0.020576131687242816,0.008130081300813163,0.006765899864682012,0.17535545023696697,,,,0.05485232067510544,-0.11952662721893481,0.1968838526912181,0.2786024345080895,10228296.8,26766135.2,0.38213573695166875,0.027518256401938702,0.07647298512720839,0.35984284327548705,True,-0.010583446404341945,-0.008594064724049888,False,3,2,部分收敛/待确认,-0.11952662721893481,0.5530973451327437,0.03534650709713327,7.026400000000001,0.05886371399294088,0.00584058634906115,,,,0.0013458950201885589,7.11,7.11,0.04641350210970474,0.04641350210970474,True,2,2026-09-02,沪深主板10%,17,10.060975609756095,2,2,1,1,1,1,8,True,True,True,,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,1,True,,,230,4,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
000735,罗 牛 山,6.09,0.021812080536912637,0.008278145695364225,-0.09643916913946593,0.14473684210526305,,,,0.15492957746478872,-0.16689466484268123,0.32909090909090905,0.47078048400902656,87010834.8,110427798.4,0.787943217746882,0.079677691015472,0.07456334152904419,1.0685906691082996,True,-0.027540983606557212,-0.00716902979130174,False,3,2,部分收敛/待确认,-0.16689466484268123,0.4272300469483569,0.009531703273932823,5.9772,0.018871712507528615,0.0031552094522018237,,,,-0.031796502384737746,5.68,5.68,0.07218309859154926,0.07218309859154926,True,1,2026-08-18,沪深主板10%,2,9.964412811387891,2,2,1,1,1,1,8,True,True,True,,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,1,True,,,230,4,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
000798,中水渔业,10.4,0.024630541871921263,0.012658227848101333,-0.06726457399103136,0.1954022988505748,,,,0.07048008171603691,-0.19814957594448734,0.4174863387978142,0.1688200910213973,30313363.8,51515781.7,0.5884286872812803,0.08739684167733505,0.14354465453153845,0.6088477621305846,True,-0.029002098836099832,0.003454392680421803,False,3,2,部分收敛/待确认,-0.19814957594448734,0.450854700854701,0.017065180186788043,9.912799999999999,0.0491485755790495,0.00797201659481006,,,,-0.006685768863419317,9.79,9.79,0.06230847803881523,0.06230847803881523,True,4,2026-09-09,沪深主板10%,17,10.000000000000009,2,2,1,1,1,1,8,True,True,True,,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,1,True,,,230,4,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
000930,中粮科技,5.41,0.046421663442940186,0.022684310018903586,0.020754716981132182,0.13179916317991625,,,,0.1034482758620691,-0.2326241134751773,0.4358452138492871,0.2373509506928782,92571149.2,100245884.4,0.9234408948962297,0.05053374942970713,0.050940625481541955,0.9920127393806294,True,-0.06799276672694388,0.007053716766142193,False,3,2,部分收敛/待确认,-0.2326241134751773,0.3138075313807532,0.018065487391795365,5.224,0.03560490045941811,0.004615384615384688,,,,0.026565464895635715,4.93,4.93,0.0973630831643002,0.0973630831643002,True,2,2026-09-09,沪深主板10%,17,10.000000000000009,2,2,1,1,1,1,8,True,True,True,,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,1,True,,,230,4,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
000962,东方钽业,62.91,0.04849999999999999,0.15325389550870772,0.17150837988826795,0.22392996108949403,,,,0.15034583181652722,-0.004588607594936844,0.2020180786209796,0.744219689855588,28290013.6,18888930.1,1.4977033347166655,0.057568702916262225,0.037550971373012686,1.5330815904708122,False,0.09413063477460915,0.038481558596073606,True,3,2,部分收敛/待确认,-0.004588607594936844,0.9814459373000636,0.14047968673519318,54.6696,0.150730936388779,0.003929807035456312,,,,0.04937447873227674,54.94,47.57,0.14506734619585004,0.32247214631069987,True,1,2026-08-27,沪深主板10%,17,9.99617737003058,2,2,1,1,1,1,8,True,True,True,,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,1,True,,,230,4,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
001210,金房能源,30.16,0.03287671232876721,0.038567493112947604,0.0661010957935666,0.14155942467827387,,,,0.12228163992869874,-0.041931385006353294,0.16828358208955216,0.7266403437004718,4669024.4,9338609.6,0.49996997411691785,0.0303049959019978,0.06848457382565237,0.4425083520143979,True,0.02509570395576355,0.006266190576209585,True,3,3,收敛较充分,-0.041931385006353294,0.8260869565217391,0.053992661191682556,28.482000000000003,0.05891440207850551,0.006160889655075108,,,,0.026548672566371723,28.05,26.8,0.07522281639928696,0.12537313432835817,True,1,2026-08-20,沪深主板10%,3,10.018484288354902,2,2,1,1,1,1,8,True,True,True,,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,1,True,,,230,4,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
001232,嘉立创,193.51,-0.011695607763023586,-0.02109469850263057,0.15246262878923234,0.35246016214705045,,,,0.0739231664726426,-0.04651391968465135,0.24653791219027504,0.2998450251156081,4387013.2,4934332.5,0.8890793638247929,0.10563122672163341,0.11161994346131832,0.9463472516292729,True,0.03512390070846205,0.04703973585335297,True,3,3,收敛较充分,-0.04651391968465135,0.8512214342001576,0.1129291529235168,169.62040000000002,0.14084154971925522,0.005086453111482481,,,,-0.035968714193194806,188.98,161.03,0.023970790559847632,0.20170154629572123,True,2,2026-09-11,沪深主板10%,25,10.000602809090363,2,2,1,1,1,1,8,True,True,True,,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,1,True,,,230,4,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
001268,联合精密,24.15,0.004158004158004047,0.004158004158004047,-0.07186779400461185,0.0771632471008028,,,,0.046245226983453534,-0.10522415709522048,0.14412886816447643,0.3208602660410792,2225571.4,3631656.2,0.6128254651417719,0.023436178698471852,0.04037045211773789,0.5805280215867216,True,-0.010597223363180808,-0.015922158337018932,False,3,2,部分收敛/待确认,-0.10522415709522048,0.6156968876860621,-0.029145728643216184,24.03,0.004993757802746357,0.006534305101784321,,,,-0.01948842874543244,23.57,23.57,0.02460755197284681,0.02460755197284681,True,2,2026-08-26,沪深主板10%,14,10.009813542688928,2,2,1,1,1,1,8,True,True,True,,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,1,True,,,230,4,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
002040,南 京 港,9.57,0.03125,0.0010460251046024993,0.07286995515695072,0.10000000000000009,,,,0.16531791907514448,-0.12841530054644812,0.25773195876288657,0.6414335260115607,39393294.2,36215952.8,1.087733199166308,0.08822457540516158,0.06705386741855353,1.3157268745508661,False,-0.01918616909129267,0.011437733832175168,False,3,1,结构未成熟,-0.12841530054644812,0.5104166666666667,0.04441776710684264,9.0912,0.05266631467793026,0.005708217177751385,,,,-0.050595238095238027,8.65,8.65,0.10635838150289012,0.10635838150289012,True,2,2026-09-09,沪深主板10%,17,10.033076074972435,2,2,1,1,1,1,8,True,True,True,,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,1,True,,,230,4,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
002094,青岛金王,5.49,0.072265625,0.06395348837209314,-0.06153846153846143,0.17558886509635974,,,,0.16563146997929604,-0.09999999999999987,0.19842829076620822,0.8347170120738782,33726131.0,56298444.4,0.5990597317463358,0.03521370342032953,0.08669144857032707,0.40619581286339873,True,-0.011201235998455017,-0.027229532163742687,False,3,2,部分收敛/待确认,-0.09999999999999987,0.6139240506329118,0.0016420361247948545,5.3104,0.033820427839710954,0.005833775286006482,,,,0.03977272727272729,4.83,4.83,0.1366459627329193,0.1366459627329193,True,1,2026-08-25,沪深主板10%,6,10.064239828693777,2,2,1,1,1,1,8,True,True,True,,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,1,True,,,230,4,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
002107,沃华医药,7.24,0.055393586005830775,0.05232558139534893,0.0584795321637428,0.18688524590163946,,,,0.13271604938271594,-0.025572005383580065,0.12405446293494696,1.0698208370972597,19863205.0,30724704.1,0.6464897085859974,0.030726998851485526,0.04978368285543771,0.617210240164651,True,0.006810778797749606,0.003339625381152622,True,3,2,部分收敛/待确认,-0.025572005383580065,0.8642857142857145,0.05447130789397048,6.749200000000001,0.07271972974574759,0.004883568578405217,,,,0.03576537911301858,6.48,6.48,0.1172839506172838,0.1172839506172838,True,2,2026-09-01,沪深主板10%,17,10.045662100456632,2,2,1,1,1,1,8,True,True,True,,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,1,True,,,230,4,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
002138,顺络电子,53.37,0.016184310738766028,0.07190198835107453,0.09051900286064574,0.11980696600923202,,,,0.11665309446254081,-0.026982680036463202,0.15320018157058557,0.7614422728917849,29761319.4,27640650.5,1.076722828936316,0.0375014268381766,0.03606816531255636,1.0397375778113471,False,0.044757867275395435,0.03454950361104747,True,3,2,部分收敛/待确认,-0.026982680036463202,0.862835959221501,0.10006080530964345,48.626400000000004,0.09755194709046933,0.00047733482569078944,,,,0.028720123361603678,49.12,45.5,0.08652280130293155,0.17296703296703297,True,1,2026-09-07,沪深主板10%,17,10.002247696111466,2,2,1,1,1,1,8,True,True,True,,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,1,True,,,230,4,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
002194,武汉凡谷,11.18,0.016363636363636358,0.009936766034327027,0.11022840119165833,0.1258811681772407,,,,0.053470919324577884,-0.06443514644351456,0.21938775510204064,0.2437279113399366,49430415.2,52113771.4,0.9485096524793062,0.10041728735892151,0.09028014350328288,1.1122854202737285,True,-0.007770148174918834,0.026833131463710025,True,3,3,收敛较充分,-0.06443514644351456,0.6652173913043479,0.05801078830320816,10.4528,0.06956987601408238,0.0023782125047948632,,,,-0.0044523597506679335,10.66,10.38,0.04878048780487809,0.07707129094412313,True,1,2026-09-08,沪深主板10%,17,10.029791459781535,2,2,1,1,1,1,8,True,True,True,,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,1,True,,,230,4,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
002201,九鼎新材,10.85,0.019736842105263053,-0.03297682709447425,0.19889502762430933,0.35964912280701733,,,,0.12254901960784315,-0.09583333333333333,0.45454545454545453,0.26960784313725494,77747477.2,69043819.1,1.1260599169260035,0.1330766969995951,0.10226330028452674,1.301314319304544,False,-0.009310986964618184,0.036664341934840916,True,3,2,部分收敛/待确认,-0.09583333333333333,0.7255369928400954,0.1350559681975101,9.2724,0.17013933825115402,0.010153390273662133,,,,-0.05240174672489084,10.2,8.9,0.06372549019607843,0.2191011235955056,True,1,2026-09-02,沪深主板10%,17,10.023866348448696,2,2,1,1,1,1,8,True,True,True,,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,1,True,,,230,4,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
002265,建设工业,20.44,0.013386217154189417,-0.008729388942773975,-0.017307692307692246,0.13178294573643434,,,,0.08548305513404154,-0.09876543209876532,0.201271186440678,0.4247158107712379,17861789.0,31308653.9,0.5705064502948816,0.018141528514285826,0.02993588309575467,0.6060128059779386,True,-0.031246995481203688,-0.011241307040106507,False,3,2,部分收敛/待确认,-0.09876543209876532,0.5362318840579712,0.010430569973800097,19.895599999999998,0.027362833993445967,0.0006035124424148552,,,,-0.047530288909599205,19.77,19.77,0.03388973191704614,0.03388973191704614,True,1,2026-09-02,沪深主板10%,17,10.005130836326327,2,2,1,1,1,1,8,True,True,True,,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,1,True,,,230,4,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
002297,博云新材,22.68,0.029505220154334877,-0.00613496932515345,0.08829174664107486,0.2989690721649483,,,,0.09492481203007516,-0.05853051058530512,0.349579831932773,0.2715397267206478,90691411.0,139042979.9,0.6522545119877713,0.16206634575515583,0.2407154370830722,0.6732694326505776,True,-0.015504562771329944,0.010547667342799327,False,3,2,部分收敛/待确认,-0.05853051058530512,0.8112449799196787,0.08870967741935476,20.251199999999997,0.11993363356245568,0.005461442217941093,,,,-0.026609442060085864,21.28,20.31,0.0657894736842104,0.11669128508124071,True,2,2026-09-03,沪深主板10%,17,10.011001100110018,2,2,1,1,1,1,8,True,True,True,,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,1,True,,,230,4,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
002349,精华制药,8.71,0.09974747474747492,0.009269988412514474,0.13856209150326793,0.2790014684287814,,,,0.11666666666666681,-0.05939524838012944,0.24295302013422812,0.4802025782688773,81565885.6,91269809.1,0.8936787137423737,0.09910991243729826,0.09891763725106373,1.0019437907291144,True,-0.011850060459491996,0.01825039542523421,False,3,2,部分收敛/待确认,-0.05939524838012944,0.7817460317460321,0.08922653660976687,7.7988,0.11683848797250862,0.008222153273347743,,,,0.01871345029239757,7.8,7.46,0.1166666666666667,0.16756032171581792,True,4,2026-09-09,沪深主板10%,17,10.065359477124169,2,2,1,1,1,1,8,True,True,True,,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,1,True,,,230,4,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
002377,国创高新,3.13,0.0032051282051281937,-0.018808777429467072,0.14233576642335755,0.16356877323420083,,,,0.0990099009900991,-0.10571428571428576,0.28205128205128205,0.35103510351035133,99515698.8,78171456.5,1.273043937719134,0.12614246661721362,0.07919442996503825,1.592819932827364,False,-0.026054590570719793,0.03852486005926892,False,3,1,结构未成熟,-0.10571428571428576,0.5697674418604649,0.055115455924489964,2.9132,0.0744198819167925,0.005522573519259888,,,,-0.04863221884498481,3.03,2.74,0.03300330033003296,0.14233576642335755,True,1,2026-09-09,沪深主板10%,17,10.139860139860147,2,2,1,1,1,1,8,True,True,True,,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,1,True,,,230,4,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
002396,星网锐捷,37.74,-0.029820051413881665,0.08385985066053991,-0.010487676979548999,0.17643391521197027,,,,0.160069848661234,-0.10035756853396904,0.27082702211451093,0.5910409065220729,104409091.0,101109679.4,1.0326320053587272,0.14271184571541934,0.1402980801992537,1.0172045512863581,False,0.05258174121316772,0.00010885242332703271,True,3,2,部分收敛/待确认,-0.10035756853396904,0.6645418326693228,0.02910900538550698,35.6436,0.05881560785105888,0.004316660279962914,,,,-0.046969696969696995,34.36,33.01,0.09837019790454016,0.14328991214783415,True,4,2026-08-31,沪深主板10%,17,10.016583747927044,2,2,1,1,1,1,8,True,True,True,,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,1,True,,,230,4,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
002418,康盛股份,4.74,0.014989293361884481,0.025974025974025983,-0.11069418386491559,0.2880434782608696,,,,0.08636363636363634,-0.2280130293159608,0.34649122807017546,0.24925201380897574,95764395.2,268201803.7,0.35706096632787115,0.0885128405491024,0.2525556862802612,0.350468610914108,True,-0.012319456244689886,-0.04265873015873012,False,3,2,部分收敛/待确认,-0.2280130293159608,0.4756554307116106,-0.048574869530309095,4.7219999999999995,0.003811944091486774,0.005793644031694578,,,,-0.002105263157894721,4.4,4.4,0.07727272727272716,0.07727272727272716,True,4,2026-08-31,沪深主板10%,17,10.123456790123452,2,2,1,1,1,1,8,True,True,True,,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,1,True,,,230,4,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
