股票代码,股票名称,最新收盘,ret1,ret5,ret10,ret20,ret40,ret60,ret120,amp5,距20日高点,前10日区间振幅,振幅收敛比,近5日平均成交量,前10日平均成交量,成交量收敛比,近5日平均换手率,前10日平均换手率,换手率收敛比,流动性收敛证据,MA5_3日斜率,MA10_3日斜率,短期下行停止证据,整理证据可用项,整理收敛支持项,整理成熟度状态,距250日高点,250日位置,MA20距离,MA30_5日斜率,MA60_10日斜率,MA120_20日斜率,距稳健5日上沿,近5日低点,近10日低点,距近5日低点,距近10日低点,最近25日曾涨停,25日内涨停次数,最近涨停日期,涨停板规则,涨停核验交易日数,25日最大单日涨幅,阶段2分,长期趋势证据,右上角位置证据,40日仍活证据,长期下降修复惩罚,二级结构延续贡献,阶段3分,生命周期标签,阶段3通过,阶段3风险提示,阶段3规则说明,阶段排名,本阶段入选,阶段软容量下限,阶段软容量上限,实际入选数,边界分数,决策说明
688209,英集芯,32.51,-0.01125304136253058,-0.05768115942028995,0.10054163845633046,0.477055883689232,0.48515303791685693,0.27240704500978463,0.585080448561677,0.1370765370138018,-0.10440771349862255,0.7122641509433961,0.19245182680083434,28260094.0,27128036.5,1.0417301672386057,0.06762865605046715,0.0625381144432076,1.0813990260592585,False,0.00886191198786035,0.07572175418733984,True,3,2,部分收敛/待确认,-0.10440771349862255,0.7883863763260748,0.1675974643992313,0.08503797717157835,0.06914800036593705,0.04412403841974877,-0.10317241379310349,31.88,27.73,0.0197616060225847,0.1723764875586007,True,1,2026-08-28,科创板20%,25,19.98375304630382,9,3,2,1,0,1.6704545454545454,7.670454545454545,右上角/高位趋势,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,8,True,,,76,1.7159090909090908,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限
600487,亨通光电,65.24,0.020810514786418377,0.04853744776599167,-0.05036390101892296,0.035884407748491665,0.1173146086658674,-0.4108723135271808,0.5218101236295778,0.09223300970873792,-0.09652402714305497,0.26684210526315777,0.34564638746864323,165223077.0,195033694.3,0.8471514503840273,0.057337264733512,0.07948729110546757,0.7213387692056854,True,0.004229907937297606,-0.013705053927723365,False,3,2,部分收敛/待确认,-0.47745294353223866,0.4380656108597285,0.007217569184453154,0.04071218343983274,-0.08203674741643519,0.045645723893639856,-0.018799819521732597,61.8,61.22,0.05566343042071198,0.0656648154197974,True,1,2026-08-14,沪深主板10%,25,10.008733624454136,14,3,0,1,0,2.897727272727273,6.897727272727273,中期上升趋势延续,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,12,True,,,76,1.7159090909090908,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限
603002,宏昌电子,17.46,0.038667459845330265,0.1555261416280609,-0.011884550084889645,0.09193245778611625,0.09467084639498435,-0.2595419847328243,0.7636363636363637,0.16137566137566134,-0.08105263157894738,0.23975822699798524,0.6730766380626323,86601229.4,67686095.6,1.2794537582989203,0.087451504647109,0.05968378296815071,1.4652473469011857,False,0.03937204086718182,0.00443768996960503,True,3,2,部分收敛/待确认,-0.3639344262295081,0.5210930009587729,0.054666263968589535,0.042764531370179215,-0.02237526379258381,0.06474019324101699,0.02948113207547176,15.12,14.96,0.15476190476190488,0.16711229946524053,True,2,2026-08-27,沪深主板10%,25,10.01951854261549,14,3,0,1,0,2.897727272727273,6.897727272727273,中期上升趋势延续,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,12,True,,,76,1.7159090909090908,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限
001258,立新能源,12.45,0.02892561983471076,0.07235142118863047,-0.09520348837209303,-0.18467583497053053,0.6555851063829787,0.6274509803921566,0.21939275220372156,0.13070175438596493,-0.1582150101419878,0.254625550660793,0.5133096582286165,111328946.4,129774152.5,0.857866872989211,0.11928251240136026,0.13904548148097146,0.8578668729892112,True,-0.020346042934956676,-0.022647676862012744,False,3,2,部分收敛/待确认,-0.26244075829383884,0.5784966698382493,-0.026431029089771685,-0.0077267693546761995,0.06669409247984204,0.07305338380443627,-0.019685039370078705,11.4,11.35,0.09210526315789469,0.09691629955947123,True,3,2026-08-26,沪深主板10%,16,10.030395136778125,13,3,0,1,0,2.7727272727272725,6.7727272727272725,中期上升趋势延续,True,40日加速较大：仅作趋势成熟风险提示，不单独判尾端,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,14,True,,,76,1.7159090909090908,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限
002141,贤丰控股,6.41,0.003129890453834161,-0.04613095238095233,0.02232854864433831,-0.03609022556390984,0.08460236886632821,0.497663551401869,0.6520618556701032,0.1274509803921569,-0.12907608695652173,0.3003533568904594,0.4243367935409459,137012089.0,144942906.4,0.9452831628881977,0.13264337363976225,0.1403213120124625,0.945283162888198,True,-0.02780269058295981,0.017594859241126137,False,3,2,部分收敛/待确认,-0.13261163734776715,0.7777777777777778,-0.017624521072796995,0.02069333333333323,0.09972429350209921,0.09602853287063806,-0.07101449275362326,6.12,6.12,0.04738562091503273,0.04738562091503273,True,1,2026-08-10,沪深主板10%,16,9.983633387888702,8,3,2,1,0,0.7159090909090909,6.715909090909091,右上角/高位趋势,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,15,True,,,76,1.7159090909090908,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限
300929,华骐环保,15.81,-0.024074074074074026,-0.052726183343319355,-0.08347826086956522,0.12767475035663356,0.024627349319507497,0.4915094339622643,0.27705977382875613,0.07918263090676873,-0.13227222832052676,0.22785665990534154,0.34751071546323714,3241197.0,8391431.7,0.38625077529976204,0.025855040881307044,0.06693848280625823,0.3862507752997622,True,-0.037373134328358315,-0.019301145083225002,False,3,2,部分收敛/待确认,-0.13227222832052676,0.7134363852556482,-0.044568665961625564,0.022377652852224594,0.06728529566458796,0.05332898810493725,-0.06449704142011825,15.66,15.66,0.009578544061302763,0.009578544061302763,True,1,2026-08-14,创业板20%,16,19.971469329529246,8,3,2,1,0,0.7159090909090909,6.715909090909091,右上角/高位趋势,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,15,True,,,76,1.7159090909090908,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限
601609,金田股份,12.79,-0.03471698113207555,-0.04122938530734643,-0.014637904468413065,0.1680365296803652,0.33507306889352817,-0.016153846153846185,0.3253886010362692,0.1056782334384858,-0.08773181169757494,0.10828025477707001,0.9759695676377811,41890010.4,61207800.1,0.6843900668143764,0.0284498058640313,0.035408103527884933,0.8034829044607327,True,-0.01931362353290733,-0.0014204545454545858,False,3,2,部分收敛/待确认,-0.11057023643949937,0.709323583180987,-0.025969080801157673,0.04856290516895179,0.016373360423078243,0.03471367112084023,-0.07385952208544544,12.68,12.56,0.008675078864353258,0.018312101910827883,True,1,2026-08-14,沪深主板10%,12,10.050251256281406,8,3,2,1,0,0.7159090909090909,6.715909090909091,右上角/高位趋势,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,15,True,,,76,1.7159090909090908,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限
603221,爱丽家居,26.17,0.002297970126388549,-0.12853812853812852,-0.08656195462478178,0.05694668820678506,1.2234494477485134,1.0952762209767815,1.1468416735028715,0.16614785992217898,-0.22136268967569173,0.3047360248447204,0.5452189645344372,14743834.2,16857866.8,0.8745966719822462,0.06085703636438685,0.06958297271639076,0.874596671982247,True,-0.09459549736121309,-0.006867131411923744,False,3,2,部分收敛/待确认,-0.22136268967569173,0.6928158546655657,-0.0648394647036753,0.12614803227655003,0.17535555481998832,0.20620137237951175,-0.12679346012679338,25.7,25.7,0.01828793774319082,0.01828793774319082,True,6,2026-08-10,沪深主板10%,16,10.004880429477803,8,3,2,1,0,0.7159090909090909,6.715909090909091,右上角/高位趋势,True,40日加速较大：仅作趋势成熟风险提示，不单独判尾端,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,15,True,,,76,1.7159090909090908,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限
003031,中瓷电子,120.12,-0.003980099502487455,-0.0022427111886369477,-0.08549676437000375,0.015813953488372112,0.007718120805369155,-0.25046798951703475,0.5857425742574258,0.1169928825622775,-0.19919999999999993,0.2372013651877133,0.49322179267262317,9799137.0,11072358.7,0.8850089909027243,0.02880771454812108,0.032550759194815294,0.885008990902725,True,-0.003389318612728398,-0.02167583306373355,False,3,2,部分收敛/待确认,-0.4167516387472687,0.4491721216788603,-0.05702072874430353,0.025229739135825602,-0.0315820582908114,0.06676275440127255,-0.014197784160853377,112.4,112.4,0.06868327402135233,0.06868327402135233,True,3,2026-08-21,沪深主板10%,16,10.004228329809738,12,3,0,1,0,2.590909090909091,6.590909090909091,中期上升趋势延续,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,19,True,,,76,1.7159090909090908,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限
600667,太极实业,19.5,-0.024024024024024038,0.132404181184669,-0.001536098310291889,-0.15032679738562094,0.15658362989323837,-0.06564446574029714,0.8292682926829269,0.14432989690721645,-0.19221209610604806,0.26260257913247365,0.5496134020618555,236225519.4,159504808.1,1.4809930949034509,0.1035974457169182,0.07626181760892028,1.3584444872292225,False,0.04678817515003342,-0.008870364433045008,True,3,2,部分收敛/待确认,-0.39252336448598135,0.506269592476489,-0.014280298243396938,0.012930521808573792,0.011265032729486979,0.1014945546803161,0.015625,17.46,17.06,0.11683848797250862,0.14302461899179386,True,2,2026-09-10,沪深主板10%,25,10.022026431718057,12,3,0,1,0,2.590909090909091,6.590909090909091,中期上升趋势延续,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,19,True,,,76,1.7159090909090908,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限
601208,东材科技,47.72,-0.017904918707553064,0.034467808367656616,-0.06942277691107646,0.00020959966464051405,0.08825541619156207,-0.3615199357773615,0.5533854166666667,0.11457868925546145,-0.09775004726791459,0.28062953995157397,0.40829161917606177,53790914.6,62138905.5,0.865655971362418,0.0643722104502016,0.0615125269443398,1.0464894493515022,True,0.013723503082510025,-0.0031929671787854774,True,3,3,收敛较充分,-0.4062461117332339,0.49222395023328136,0.005266484095218127,0.04044186905183511,-0.05002498263785238,0.05920705502885215,-0.040611178126256586,44.86,44.86,0.06375390102541245,0.06375390102541245,True,1,2026-08-27,沪深主板10%,25,9.991039426523308,12,3,0,1,0,2.590909090909091,6.590909090909091,中期上升趋势延续,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,19,True,,,76,1.7159090909090908,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限
603989,艾华集团,33.03,0.04195583596214525,0.04790609137055846,0.15489510489510483,0.0012124886329190065,0.042613636363636465,-0.20101596516690856,0.9429411764705884,0.14257228315054846,-0.03926701570680635,0.3140877598152425,0.45392498973667267,40268175.2,28382000.1,1.4187927227862986,0.11436031649140954,0.07117210006543456,1.606813855236369,False,0.035741111667501047,0.046724990989220005,True,3,2,部分收敛/待确认,-0.4282499567249437,0.41554453106543826,0.08975733680859155,0.041857361909332536,-0.007321178393524308,0.07286448426705472,-0.03702623906705527,30.09,27.88,0.09770687936191425,0.18472022955523681,True,3,2026-09-03,沪深主板10%,25,10.00333444481496,12,3,0,1,0,2.590909090909091,6.590909090909091,中期上升趋势延续,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,19,True,,,76,1.7159090909090908,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限
605162,新中港,10.85,0.018779342723004522,0.015917602996254665,0.06791338582677153,0.25288683602771367,0.5174825174825173,0.2885985748218527,0.039272030651340994,0.1494370522006142,-0.03383793410507574,0.3100591715976333,0.4819630118683929,42351154.8,39776448.8,1.0647294084232075,0.0568574906791986,0.08981998452280206,0.6330160373693288,True,0.029212613658347708,0.027947598253275086,True,3,3,收敛较充分,-0.28524374176548095,0.49178403755868544,0.08332085267834866,0.03718904129315592,0.018448245665245944,0.006357841337649717,-0.03383793410507574,9.77,9.77,0.11054247697031738,0.11054247697031738,True,4,2026-09-09,沪深主板10%,25,10.046189376443415,12,3,0,1,0,2.590909090909091,6.590909090909091,中期上升趋势延续,True,40日加速较大：仅作趋势成熟风险提示，不单独判尾端,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,19,True,,,76,1.7159090909090908,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限
002491,通鼎互联,21.19,0.008087535680304514,0.039744847890088364,-0.04678362573099415,0.07837150127226478,0.23484848484848486,-0.32900569981000627,1.1339375629405843,0.12288557213930341,-0.1243801652892561,0.23469387755102028,0.5235993943326844,148757763.8,219251877.2,0.6784788604765479,0.1029824279334307,0.1863643795274957,0.5525864341379515,True,0.014509246088193262,-0.018050375282037234,False,3,2,部分收敛/待确认,-0.46638126416519765,0.46705035971223025,0.005289750219418021,0.05776792736112113,-0.0336513222037228,0.09027913679304023,-0.03681818181818175,20.1,20.1,0.05422885572139302,0.05422885572139302,True,3,2026-08-21,沪深主板10%,25,10.015568240788797,11,3,0,1,0,2.409090909090909,6.409090909090909,中期上升趋势延续,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,24,True,,,76,1.7159090909090908,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限
300570,太辰光,200.86,-0.01185615191617062,0.11588888888888893,-0.016837983357807174,0.24371517027863776,0.2706224696356274,-0.2486439980548385,0.6935919055649242,0.14855756268536,-0.1284387746246637,0.2111348074980357,0.7036147400126912,19412700.4,16858594.2,1.1515017307908153,0.1185288899327018,0.08771709645436346,1.3512632625085668,False,0.049778302668655794,-0.0027010834797267513,True,3,2,部分收敛/待确认,-0.29398945518453423,0.5794660365025894,0.008824578233376679,0.0817462419441568,-0.007340658598987471,0.07307432717455487,-0.048056872037914644,185.45,178.18,0.08309517390132126,0.127287013132787,True,1,2026-08-17,创业板20%,25,20.000000000000018,11,3,0,1,0,2.409090909090909,6.409090909090909,中期上升趋势延续,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,24,True,,,76,1.7159090909090908,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限
001268,联合精密,24.28,-0.03189792663476865,-0.01938610662358642,-0.059279349089500055,0.18786692759295498,0.24897119341563778,-0.17499150526673457,0.10464058234758866,0.10539629005059023,-0.10040755835494619,0.32433758586849853,0.3249586068428183,3158292.4,8508436.2,0.3711954025112159,0.0421965714906705,0.09019134116987497,0.4678561261351403,True,-0.00925780637062601,-0.006638550452983671,True,3,3,收敛较充分,-0.2765196662693683,0.4789444132509826,0.019076199869887178,0.06290992047146782,-0.023448483631251293,0.005105769725668008,-0.07328244274809148,23.72,23.72,0.02360876897133224,0.02360876897133224,True,2,2026-08-26,沪深主板10%,25,10.009813542688928,10,3,0,1,0,2.1363636363636367,6.136363636363637,中期上升趋势延续,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,26,True,,,76,1.7159090909090908,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限
600186,莲花控股,11.98,0.016115351993214677,0.008417508417508435,0.003350083752093891,-0.0033277870216305017,0.341545352743561,-0.1610644257703081,0.8290076335877863,0.1254416961130742,-0.10463378176382665,0.15740740740740733,0.79692371648306,224638764.0,233260023.6,0.9630401323512513,0.1671266690250496,0.13037562539093853,1.2818858473269912,True,-0.005240746806419949,0.006876886950687666,True,3,3,收敛较充分,-0.2479598242310106,0.6298031865042175,0.005877413937867448,0.05920745920745896,-0.003447452466943224,0.0987026000738358,-0.05817610062893086,11.32,11.01,0.05830388692579502,0.08810172570390562,True,2,2026-08-14,沪深主板10%,13,10.01011122345803,10,3,0,1,0,2.1363636363636367,6.136363636363637,中期上升趋势延续,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,26,True,,,76,1.7159090909090908,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限
600206,有研新材,46.79,0.007970702283498499,-0.009735449735449708,-0.12786579683131405,-0.06737093880805267,0.06924131627056673,0.17681086519114686,1.252768415984593,0.09439002671415839,-0.23105998356614632,0.2035132819194516,0.4638027838965172,68984393.8,79616515.6,0.8664583381993674,0.08148853851537378,0.09404784387523972,0.8664583381993677,True,-0.01828571428571424,-0.030459828196058747,False,3,2,部分收敛/待确认,-0.3253064167267483,0.5543263532200712,-0.08371683148927844,0.015109319145398592,0.05357288979809671,0.13903836571997985,-0.047628740077345855,44.92,44.92,0.041629563668744485,0.041629563668744485,True,2,2026-08-17,沪深主板10%,16,10.00393855848758,10,3,0,1,0,2.1363636363636367,6.136363636363637,中期上升趋势延续,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,26,True,,,76,1.7159090909090908,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限
