股票代码,股票名称,最新收盘,ret1,ret5,ret10,ret20,ret40,ret60,ret120,amp5,距20日高点,前10日区间振幅,振幅收敛比,近5日平均成交量,前10日平均成交量,成交量收敛比,近5日平均换手率,前10日平均换手率,换手率收敛比,流动性收敛证据,MA5_3日斜率,MA10_3日斜率,短期下行停止证据,整理证据可用项,整理收敛支持项,整理成熟度状态,距250日高点,250日位置,MA20距离,MA30_5日斜率,MA60_10日斜率,MA120_20日斜率,距稳健5日上沿,近5日低点,近10日低点,距近5日低点,距近10日低点,20日方向证据,MA20上方证据,短波动非极端证据,10日不过热证据,10日非急跌证据,短沿附近辅助,阶段1分,阶段1通过,阶段1风险提示,阶段1规则说明,阶段排名,本阶段入选,阶段软容量下限,阶段软容量上限,实际入选数,边界分数,决策说明
001309,德明利,418.22,0.02089537665381047,0.032489013973238556,-0.0268521965748324,0.05469951832143871,,,,0.11082474226804123,-0.07196272051481178,0.16081833484397262,0.6891300197552995,11663011.0,12863697.2,0.906660878180497,0.0705892329436074,0.07794807573701533,0.9055930153011664,True,0.004268181616789102,0.00661591708957987,True,3,3,收敛较充分,-0.07196272051481178,0.4972093023255822,0.014442132021559084,,,,-0.015952941176470503,388.0,388.0,0.07788659793814445,0.07788659793814445,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,197,7,入选：阶段1分=8；软容量150-200只，本次实际197只
001330,博纳影业,5.72,-0.023890784982935287,-0.018867924528301994,0.11937377690802342,0.0874524714828897,,,,0.1660714285714287,-0.12404287901990818,0.37229437229437223,0.44607558139534925,182242280.8,119503813.1,1.5249913460711155,0.174696387613988,0.10276827476754506,1.6999058124614772,False,-0.002008032128514081,0.0459357617082361,True,3,2,部分收敛/待确认,-0.12404287901990818,0.5759162303664919,0.06418604651162796,,,,-0.09921259842519681,5.6,5.05,0.021428571428571352,0.13267326732673257,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,197,7,入选：阶段1分=8；软容量150-200只，本次实际197只
002012,凯恩股份,7.13,-0.03125000000000011,-0.009722222222222299,0.02002861230329045,0.11059190031152655,,,,0.06276747503566339,-0.04295302013422819,0.1557632398753894,0.402967189728959,10675683.0,11823185.9,0.9029446961499608,0.0262353256763366,0.025283451519439205,1.037648109719733,True,0.0019385211852671613,0.015138772077375906,True,3,3,收敛较充分,-0.04295302013422819,0.6981132075471697,0.021929195929482503,,,,-0.04037685060565277,7.01,6.96,0.01711840228245376,0.024425287356321768,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,197,7,入选：阶段1分=8；软容量150-200只，本次实际197只
002015,协鑫能科,17.18,0.045648204503956125,0.006444053895723556,0.027511961722488154,0.045012165450121655,,,,0.1106965174129354,-0.03807390817469203,0.28924418604651153,0.3827095677391939,118478702.2,129600933.4,0.9141809328975095,0.081539697826574,0.07983673276576088,1.0213305956020218,True,-0.011757857974388664,0.004716699504447863,False,3,2,部分收敛/待确认,-0.03807390817469203,0.8341463414634147,0.06947211155378485,,,,-0.022753128555176305,16.08,15.5,0.06840796019900508,0.10838709677419356,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,197,7,入选：阶段1分=8；软容量150-200只，本次实际197只
002037,保利联合,7.13,-0.00557880055788007,0.02002861230329045,0.027377521613832778,0.022955523672883782,,,,0.04584527220630363,-0.023287671232876672,0.07250755287009056,0.6322827125119382,5853647.0,4686306.2,1.2490961431414789,0.018151255006664098,0.0096847806565102,1.874204037286343,False,0.010716300056401673,0.011266400456360293,True,3,2,部分收敛/待确认,-0.07282184655396629,0.47663551401869125,0.023469460991889735,,,,-0.015193370165745845,6.98,6.9,0.021489971346704717,0.033333333333333215,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,197,7,入选：阶段1分=8；软容量150-200只，本次实际197只
002107,沃华医药,6.94,-0.057065217391304324,0.005797101449275477,0.05631659056316596,0.09984152139461178,,,,0.1073025335320417,-0.06594885598923272,0.22222222222222218,0.4828614008941877,31502327.0,24657062.2,1.2776188316546486,0.03668535508828575,0.043152289003519397,0.850136943727221,True,0.0040000000000000036,0.03210202286719421,True,3,3,收敛较充分,-0.06594885598923272,0.6711409395973157,0.037136665919450085,,,,-0.057065217391304324,6.71,6.47,0.03427719821162456,0.07264296754250399,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,197,7,入选：阶段1分=8；软容量150-200只，本次实际197只
002155,湖南黄金,28.54,0.0031634446397188487,0.03631082062454616,0.05625462620281274,0.13479125248508939,,,,0.1289062499999999,-0.03385240352065,0.22318840579710147,0.5775669642857137,87443255.2,74272496.7,1.1773302243116865,0.0413722037159018,0.04753443083506466,0.8703628714826817,True,0.019932305377961645,0.02352277004140002,True,3,3,收敛较充分,-0.03385240352065,0.8661311914323963,0.08216736814166015,,,,0.019649874955341318,25.6,24.99,0.11484374999999991,0.1420568227290917,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,197,7,入选：阶段1分=8；软容量150-200只，本次实际197只
002171,楚江新材,11.04,-0.001808318264014619,0.05142857142857138,0.09850746268656696,0.15481171548117145,,,,0.1376237623762377,-0.039164490861618884,0.12540192926045016,1.097461284589998,91318682.0,52671119.8,1.7337524310618513,0.05653562250355043,0.03260882089660559,1.7337524310618508,False,0.03745832516179637,0.027192722238702727,True,3,1,结构未成熟,-0.039164490861618884,0.7916666666666662,0.09285290041575922,,,,0.032740879326473404,10.1,9.75,0.09306930693069293,0.13230769230769224,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,197,7,入选：阶段1分=8；软容量150-200只，本次实际197只
002222,福晶科技,66.85,0.005112013231092893,0.009361316623886395,-0.01153334319089161,0.04961532422672321,,,,0.07584050039093032,-0.054455445544554615,0.17402856193955504,0.4357934096891051,16440050.2,21226487.4,0.7745063933658661,0.041382720431522246,0.045341043865109024,0.912698890538054,True,-0.0015612802498046197,0.0053443913831046075,True,3,3,收敛较充分,-0.054455445544554615,0.6686746987951802,0.01126994932304659,,,,-0.02763636363636368,63.95,63.95,0.04534792806880361,0.04534792806880361,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,197,7,入选：阶段1分=8；软容量150-200只，本次实际197只
002265,建设工业,21.11,-0.025842178126442183,0.009082217973231277,0.1373922413793105,0.02475728155339807,,,,0.0821984435797666,-0.05123595505617984,0.2397759103641455,0.3428136023128119,30011540.2,15588395.0,1.9252488918839945,0.0317356221284769,0.01508982116708234,2.103114528468138,False,0.019404418828049774,0.04421319796954326,True,3,2,部分收敛/待确认,-0.05123595505617984,0.7409090909090907,0.0711114493746352,,,,-0.04609127880704922,20.56,18.37,0.02675097276264604,0.14915623298856828,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,197,7,入选：阶段1分=8；软容量150-200只，本次实际197只
002297,博云新材,21.9,-0.026666666666666727,-0.00454545454545463,0.1902173913043479,0.17805271651425492,,,,0.15706548498276718,-0.06808510638297882,0.3237063778580023,0.4852097324188831,153448975.2,56457584.2,2.717951491803292,0.2771887357834274,0.09851179457627275,2.813761915268065,False,0.06390463162008997,0.0693686671862821,True,3,2,部分收敛/待确认,-0.06808510638297882,0.7674418604651161,0.12973948929584744,,,,-0.04157549234135682,20.31,17.71,0.07828655834564247,0.23658949745906255,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,197,7,入选：阶段1分=8；软容量150-200只，本次实际197只
002300,太阳电缆,8.07,-0.0253623188405796,-0.038140643623361226,0.18502202643171817,0.08467741935483875,,,,0.1253196930946292,-0.0829545454545455,0.2868098159509204,0.43694352886469623,95411102.8,22101751.5,4.316902341427556,0.14032653609903176,0.030599476823639983,4.585912919616352,False,0.03770197486535021,0.05516014234875444,True,3,2,部分收敛/待确认,-0.0829545454545455,0.6798245614035088,0.10729967069154767,,,,-0.0724137931034482,7.82,6.72,0.03196930946291565,0.2008928571428572,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,197,7,入选：阶段1分=8；软容量150-200只，本次实际197只
002396,星网锐捷,35.99,0.005026528902541072,-0.0923076923076922,0.07916041979010502,0.11148857319332928,,,,0.12357954545454529,-0.14207389749702026,0.42058923129021336,0.2938247968818617,98296555.6,104609637.7,0.9396510470851195,0.14688763482359166,0.1381140102320589,1.063524508315929,True,-0.05196007819734527,0.03995190468382792,False,3,2,部分收敛/待确认,-0.14207389749702026,0.5617647058823529,0.029329748745155815,,,,-0.09001264222503147,35.2,33.4,0.022443181818181834,0.07754491017964082,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,197,7,入选：阶段1分=8；软容量150-200只，本次实际197只
002457,青龙管业,12.71,0.0486798679867988,0.05564784053156169,0.1502262443438913,0.17685185185185182,,,,0.12299915754001693,-0.046511627906976716,0.24466019417475723,0.5027346518500693,47079416.4,25942488.3,1.8147610150411053,0.14117325303430295,0.07779164962451282,1.8147610150411058,False,0.030126498002663205,0.040141880785535156,True,3,2,部分收敛/待确认,-0.046511627906976716,0.7953795379537956,0.11339844947658895,,,,0.0007874015748032814,11.87,10.94,0.07076663858466747,0.1617915904936016,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,197,7,入选：阶段1分=8；软容量150-200只，本次实际197只
002476,新叶股份,5.2,-0.005736137667304075,0.0216110019646365,0.031746031746031855,0.14285714285714302,,,,0.049212598425196846,-0.024390243902439046,0.07692307692307696,0.6397637795275587,9583676.4,8754685.9,1.0946910613891927,0.01792171323529405,0.014305042320261387,1.2528249014621984,False,0.017877963466770508,0.01015823403008409,True,3,2,部分收敛/待确认,-0.024390243902439046,0.8555555555555557,0.027464927879865764,,,,-0.024390243902439046,5.08,5.04,0.023622047244094446,0.031746031746031855,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,197,7,入选：阶段1分=8；软容量150-200只，本次实际197只
002491,通鼎互联,21.02,-0.05400540054005398,-0.0018993352326684976,-0.11082910321489003,0.10982048574445602,,,,0.11732673267326738,-0.13140495867768598,0.24293785310734467,0.48294957402717026,153017792.2,240488281.0,0.6362796206273352,0.11352516441923545,0.20441535025634455,0.5553651635108157,True,0.009700427960057212,-0.013034266764922697,False,3,2,部分收敛/待确认,-0.13140495867768598,0.5959339263024143,0.0008808894602765349,,,,-0.04411095952705768,20.2,20.2,0.04059405940594063,0.04059405940594063,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,197,7,入选：阶段1分=8；软容量150-200只，本次实际197只
002517,恺英网络,17.7,0.0350877192982455,0.038123167155425186,0.06306306306306309,0.019585253456221086,,,,0.06382978723404245,-0.04168922577152134,0.08054522924411404,0.7924713584288036,69273659.0,52857327.2,1.3105781671079273,0.04648571748653425,0.028126945011611566,1.652711215787697,False,0.02051043001981112,0.01689807976366331,True,3,2,部分收敛/待确认,-0.04479222881813283,0.6527196652719658,0.036755015375604216,,,,-0.011173184357541888,16.92,16.19,0.04609929078014163,0.09326744904261886,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,197,7,入选：阶段1分=8；软容量150-200只，本次实际197只
002548,金新农,4.51,-0.044491525423728806,0.07125890736342044,0.05128205128205132,0.09466019417475713,,,,0.14832535885167467,-0.060416666666666674,0.12342569269521404,1.2017381115125485,65539043.8,25716915.1,2.548480000231443,0.0848613334081949,0.03196746603918185,2.6546155802334206,False,0.04349796103307657,0.02979214780600481,True,3,1,结构未成熟,-0.060416666666666674,0.6881720430107525,0.04664655372476201,,,,-0.03837953091684443,4.18,4.18,0.07894736842105265,0.07894736842105265,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,197,7,入选：阶段1分=8；软容量150-200只，本次实际197只
002600,领益智造,12.84,0.032154340836012985,-0.0031055900621118626,0.028846153846153744,0.024740622505985632,,,,0.12602965403624378,-0.0607168983174835,0.10845431255337314,1.1620529517830043,103227491.2,92314707.1,1.1182128443323633,0.0143371502233953,0.01282150522073828,1.118211159810279,False,-0.005372096697740636,0.0067799314030470015,True,3,1,结构未成熟,-0.0607168983174835,0.5765306122448978,0.02564102564102555,,,,-0.01078582434514641,12.14,12.14,0.05766062602965394,0.05766062602965394,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,197,7,入选：阶段1分=8；软容量150-200只，本次实际197只
002631,德尔未来,10.35,-0.047838086476540864,-0.07091561938958713,0.12745098039215685,0.1788154897494305,,,,0.11758989310009728,-0.09999999999999998,0.3357314148681056,0.35024989587671823,32391757.2,49703661.5,0.6516976058192413,0.039865544356235495,0.06262353156557679,0.6365904853911015,True,0.01096043098643884,0.05299448384554761,True,3,3,收敛较充分,-0.09999999999999998,0.6814404432132963,0.05359596885020612,,,,-0.0929009640666083,10.29,9.57,0.005830903790087438,0.08150470219435735,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,197,7,入选：阶段1分=8；软容量150-200只，本次实际197只
002639,雪人集团,13.7,-0.023521026372059883,-0.026297085998578607,0.1531986531986531,0.12019623875715446,,,,0.11436950146627556,-0.09868421052631582,0.3082437275985663,0.37103594080338237,116834692.6,42187619.9,2.769407064843684,0.19432064840903138,0.06391046739328468,3.040513648777499,False,0.045924394565859394,0.05565614421790133,True,3,2,部分收敛/待确认,-0.09868421052631582,0.6287128712871286,0.08829487230408706,,,,-0.0736984448951995,13.64,11.71,0.004398826979472137,0.16994022203245085,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,197,7,入选：阶段1分=8；软容量150-200只，本次实际197只
002724,海洋王,6.9,-0.034965034965035,0.0029069767441860517,0.019202363367799125,0.12012987012987009,,,,0.09467455621301783,-0.07506702412868627,0.27147766323024053,0.3487379222530151,16282545.2,32243328.3,0.5049895919088476,0.0282899279834535,0.056918912738772184,0.49702158074047126,True,0.005743825387708235,0.016567359395436743,True,3,3,收敛较充分,-0.07506702412868627,0.7488789237668163,0.023662933016838528,,,,-0.053497942386831254,6.76,6.76,0.020710059171597628,0.020710059171597628,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,197,7,入选：阶段1分=8；软容量150-200只，本次实际197只
002734,利民股份,16.94,-0.026995979322228525,0.013157894736842257,0.04118008604794121,0.09715025906735764,,,,0.10948905109489034,-0.07127192982456121,0.19177126917712692,0.5709356337093554,20704749.8,16990966.2,1.2185740090519397,0.0322049478644886,0.03911762411936323,0.823284864290803,True,0.024259082217973127,0.03209376534118791,True,3,3,收敛较充分,-0.07127192982456121,0.6666666666666673,0.060672468849790384,,,,-0.049915872125630756,16.44,15.98,0.03041362530413627,0.06007509386733423,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,197,7,入选：阶段1分=8；软容量150-200只，本次实际197只
002779,中坚科技,81.65,0.010519801980198196,0.03446091473457491,0.06941715782580249,0.03354430379746853,,,,0.06946936682901822,-0.02145254074784264,0.14293753517163754,0.48601206635891897,3207818.6,2679712.4,1.1970757011088207,0.0261712144929264,0.01616150599425531,1.6193549352535024,False,0.04002450479885633,0.023691824633788716,True,3,2,部分收敛/待确认,-0.02145254074784264,0.8740323715693179,0.05859549724168778,,,,-0.018393844674200577,78.02,72.59,0.04652653165854925,0.1248105799696928,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,197,7,入选：阶段1分=8；软容量150-200只，本次实际197只
002827,高争民爆,61.76,-0.05868007925621099,0.02693714665779834,0.05016153715354532,0.12087114337568061,,,,0.17052494294098455,-0.13983286908077996,0.18980769230769226,0.8984090205604052,16355046.8,13147449.9,1.2439710304581575,0.06099970335024005,0.04763588221147637,1.2805410652296911,False,0.02963102173776866,0.04071175085403489,True,3,2,部分收敛/待确认,-0.13983286908077996,0.5351851851851851,0.03780877163501928,,,,-0.07517220724767903,61.34,57.21,0.006847081838930569,0.07953155042824678,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,197,7,入选：阶段1分=8；软容量150-200只，本次实际197只
002886,沃特股份,26.01,0.0,-0.06304034582132567,0.08374999999999999,0.28001968503937014,,,,0.12799674928890703,-0.1566147859922179,0.6326098464796188,0.202331263101879,56437204.6,37522806.9,1.50407736687737,0.2776070340851089,0.179467841988511,1.5468344133924588,False,-0.069574021841325,0.03811495839564416,False,3,1,结构未成熟,-0.1566147859922179,0.5981697171381033,0.08431474726420007,,,,-0.06304034582132567,24.61,24.61,0.056887444128403075,0.056887444128403075,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,197,7,入选：阶段1分=8；软容量150-200只，本次实际197只
002902,铭普光磁,28.05,0.04197622585438321,0.09228971962616828,0.09698865858427852,0.13013698630136994,,,,0.1792144026186579,-0.026717557251908386,0.20626072041166374,0.8688731536522045,19456910.2,15542621.0,1.2518422858023752,0.0774292486451206,0.08335148004852186,0.9289486953326598,True,0.026867275658248424,0.02925624300436147,True,3,3,收敛较充分,-0.026717557251908386,0.8600000000000001,0.0856103413576903,,,,0.01667270750271843,24.44,24.44,0.14770867430441892,0.14770867430441892,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,197,7,入选：阶段1分=8；软容量150-200只，本次实际197只
002918,蒙娜丽莎,11.24,0.04558139534883732,0.019963702359346636,0.09126213592233001,0.12287712287712282,,,,0.110586011342155,-0.0979133226324238,0.2871900826446282,0.38506208265901437,16668535.4,22324662.8,0.7466422023628505,0.0624420309886002,0.10422103383187697,0.5991307962779172,True,-0.01738351254480297,0.02272519014019969,False,3,2,部分收敛/待确认,-0.0979133226324238,0.5973597359735973,0.05867947631157566,,,,-0.001776198934280604,10.58,10.28,0.06238185255198481,0.09338521400778221,2,2,1,1,1,1,8,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,1,True,150,200,197,7,入选：阶段1分=8；软容量150-200只，本次实际197只
