股票代码,股票名称,最新收盘,ret1,ret5,ret10,ret20,ret40,ret60,ret120,amp5,距20日高点,前10日区间振幅,振幅收敛比,近5日平均成交量,前10日平均成交量,成交量收敛比,近5日平均换手率,前10日平均换手率,换手率收敛比,流动性收敛证据,MA5_3日斜率,MA10_3日斜率,短期下行停止证据,整理证据可用项,整理收敛支持项,整理成熟度状态,距250日高点,250日位置,MA20距离,MA30_5日斜率,MA60_10日斜率,MA120_20日斜率,距稳健5日上沿,近5日低点,近10日低点,距近5日低点,距近10日低点,基础整理条件,振幅收敛,成交量收敛,换手率收敛,流动性收敛,短期下行停止,整理成熟,中期趋势仍活,均线趋势辅助,稳健上沿核心区,稳健上沿宽区,适度重新加速,整理成熟贡献,振幅收敛贡献,流动性收敛贡献,短期止跌贡献,40日趋势贡献,均线趋势辅助贡献,稳健上沿贡献,重新加速辅助贡献,阶段2分,阶段2通过,阶段2风险提示,阶段2规则说明,阶段排名,本阶段入选,阶段软容量下限,阶段软容量上限,实际入选数,边界分数,决策说明
300369,绿盟科技,8.09,0.022756005056890016,0.04792746113989632,0.16068866571018647,0.10973936899862813,0.18448023426061488,0.38527397260273966,,0.07383419689119164,-0.024125452352231513,0.19389312977099243,0.3807984170372481,50568591.0,44116666.4,1.1462468750812052,0.0759985031630137,0.05459605563341645,1.3920145380703568,False,0.02792140641158225,0.04484062668827682,True,3,2,部分收敛/待确认,-0.16597938144329893,0.6461538461538462,0.08743867195376032,0.03274328166559659,0.04403282770536343,,0.0012376237623761277,7.72,7.0,0.04792746113989632,0.1557142857142857,True,True,False,False,False,True,True,True,True,True,True,True,3,1,0,1,3,1,4,1,14,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,3,True,30,50,39,12,入选：阶段2分=14；软容量30-50只，本次实际39只
300394,天孚通信,269.0,0.04251443630585605,0.08114625617941407,0.006887258571642407,0.046041375019443054,0.10187195346741484,-0.18319011326025558,,0.1258840744654906,-0.08813559322033904,0.21110176619007565,0.5963193806353321,42531065.2,41156362.0,1.0334019610382474,0.0415837908561967,0.03781405174176068,1.09969148876667,False,0.02760053068831514,0.002991403119772862,True,3,2,部分收敛/待确认,-0.2814403248210279,0.5184863580275124,0.019292671513043258,0.051447054145740134,-0.03427603275923574,,-0.006940342587123394,246.02,237.8,0.09340704007804246,0.13120269133725815,True,True,False,False,False,True,True,True,True,True,True,True,3,1,0,1,3,1,4,1,14,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,3,True,30,50,39,12,入选：阶段2分=14；软容量30-50只，本次实际39只
600198,大唐电信,8.01,0.007547169811320753,0.051181102362204633,0.010088272383354413,0.12342215988779803,0.11871508379888263,-0.13498920086393085,,0.10280373831775695,-0.032608695652173836,0.1342465753424657,0.765782948693496,23166871.2,30737647.1,0.7536969607540324,0.016044683278741777,0.023608934081455542,0.6796021888741106,True,0.007800312012480548,-0.0021775329832202095,True,3,3,收敛较充分,-0.2507015902712816,0.3649289099526067,0.02936451840904719,0.020371533698285926,-0.029505763005422847,,0.016497461928933976,7.49,7.49,0.06942590120160208,0.06942590120160208,True,True,True,True,True,True,True,True,True,True,True,False,3,1,1,1,3,1,4,0,14,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,3,True,30,50,39,12,入选：阶段2分=14；软容量30-50只，本次实际39只
600368,五洲交通,4.37,-0.009070294784580546,0.016279069767441978,0.028235294117647136,0.10632911392405053,0.13212435233160624,0.24501424501424518,,0.03962703962703961,-0.020179372197309364,0.10499999999999998,0.3774003774003773,34709497.4,41093857.2,0.8446395584398925,0.019081915871132553,0.02552962364906154,0.7474421140491039,True,0.003674781809829941,0.011113683723084078,True,3,3,收敛较充分,-0.020179372197309364,0.9250000000000002,0.03800475059382458,0.02323466181577638,0.031438989683386875,,-0.006818181818181834,4.29,4.23,0.018648018648018683,0.033096926713947816,True,True,True,True,True,True,True,True,True,True,True,False,3,1,1,1,3,1,4,0,14,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,3,True,30,50,39,12,入选：阶段2分=14；软容量30-50只，本次实际39只
600746,江苏索普,7.39,0.0,0.016506189821182904,0.0741279069767442,0.13692307692307693,0.21546052631578938,0.2546689303904923,,0.06808510638297878,-0.0327225130890052,0.18449612403100768,0.3690327194707675,13519866.0,19445964.8,0.6952530326497351,0.013076973117900948,0.01665118233490039,0.7853480224339383,True,0.005500550055005604,0.024568299873648503,True,3,3,收敛较充分,-0.3131970260223048,0.41186736474694585,0.05881510136829293,0.025837606412107306,0.03326426000654381,,-0.018592297476759723,7.05,6.87,0.04822695035461,0.0756914119359533,True,True,True,True,True,True,True,True,True,True,True,False,3,1,1,1,3,1,4,0,14,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,3,True,30,50,39,12,入选：阶段2分=14；软容量30-50只，本次实际39只
603093,南华期货,13.57,0.018004501125281402,0.024924471299093698,0.0036982248520711636,0.11229508196721327,0.16281062553556125,-0.05171208944793848,,0.09209516500383738,-0.05171208944793848,0.2938517179023508,0.31340693075152043,21580647.2,30190699.4,0.7148111050385272,0.02304713309782365,0.03422830480543719,0.6733355107367922,True,-0.006689460383528911,0.02158328248932273,True,3,3,收敛较充分,-0.241899441340782,0.3724637681159422,0.07566089334548765,0.02351114259249165,0.0012605098359996791,,-0.015239477503628418,13.03,12.81,0.04144282425172685,0.059328649492583985,True,True,True,True,True,True,True,True,True,True,True,False,3,1,1,1,3,1,4,0,14,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,3,True,30,50,39,12,入选：阶段2分=14；软容量30-50只，本次实际39只
603261,立航科技,58.15,0.00954861111111116,-0.0042808219178082085,-0.009875702366763162,0.01359595607460351,0.18431771894093685,0.42874692874692855,,0.1168592918730509,-0.09984520123839002,0.35600335852225007,0.3282533410868011,2204080.0,2733330.0,0.8063717150874574,0.0316689155962048,0.035266488925065974,0.8979888999864637,True,-0.00014008054631420297,0.016529662452523963,True,3,3,收敛较充分,-0.09984520123839002,0.8190743338008417,0.0608216579100993,0.04189975058121731,0.0784663961575518,,-0.018731015862301748,54.51,53.95,0.06677673821317187,0.077849860982391,True,True,True,True,True,True,True,True,True,True,True,False,3,1,1,1,3,1,4,0,14,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,3,True,30,50,39,12,入选：阶段2分=14；软容量30-50只，本次实际39只
603268,松发股份,199.59,0.009559939301972742,0.04519271051529117,0.0673262032085562,0.1519681403670785,0.2827945240696703,0.3188185542487114,,0.06878306878306878,-0.011930693069306941,0.12480827131738907,0.5511098588021665,4522730.6,6606830.6,0.6845537404879126,0.01852683752875535,0.0283251296532774,0.6540777661228349,True,0.03357197322714556,0.012790347226995458,True,3,3,收敛较充分,-0.011930693069306941,0.9740804474080448,0.0651105454429024,0.0437886227808979,0.044792153101631316,,0.014898810129156947,189.0,181.0,0.0560317460317461,0.10270718232044196,True,True,True,True,True,True,True,True,True,True,True,False,3,1,1,1,3,1,4,0,14,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,3,True,30,50,39,12,入选：阶段2分=14；软容量30-50只，本次实际39只
603955,大千生态,22.81,0.01830357142857153,0.07899716177861871,0.148539778449144,0.11813725490196081,0.24169842133913977,-0.004364906154517789,,0.09573459715639808,-0.013408304498270018,0.20687772925764186,0.46275931923620406,2655870.0,3538889.6,0.7504811678781954,0.020063734158561698,0.02607493073975828,0.7694645235612885,True,0.049272329496813594,0.030164313593215253,True,3,3,收敛较充分,-0.18969804618117225,0.5416309012875536,0.11279149185286386,0.029773593138982646,-0.01901014976691906,,0.023788150807899422,21.1,19.55,0.08104265402843591,0.1667519181585677,True,True,True,True,True,True,True,True,True,True,True,False,3,1,1,1,3,1,4,0,14,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,3,True,30,50,39,12,入选：阶段2分=14；软容量30-50只，本次实际39只
603980,吉华集团,8.15,0.05025773195876293,0.05981794538361518,0.1950146627565983,0.1446629213483146,0.35382059800664467,0.3931623931623933,,0.14266304347826084,-0.030915576694411362,0.2734375,0.5217391304347825,72733164.0,49891952.2,1.4578135509397845,0.10629734621827737,0.07371379005313802,1.442027958970104,False,0.018177096857958874,0.04813494240263316,True,3,2,部分收敛/待确认,-0.030915576694411362,0.9163987138263666,0.12818383167220393,0.03829641916284521,0.05288852725793314,,0.020025031289111483,7.36,6.8,0.10733695652173902,0.19852941176470607,True,True,False,False,False,True,True,True,True,True,True,True,3,1,0,1,3,1,4,1,14,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,3,True,30,50,39,12,入选：阶段2分=14；软容量30-50只，本次实际39只
688167,炬光科技,315.0,0.041150223103619155,0.10845238933070589,0.08247422680412364,0.2311420307980927,0.20458891013384317,-0.2109811386919821,,0.10356164383561647,-0.022467725918570047,0.2284209266131928,0.4533807185319207,10917703.6,9181141.0,1.1891445300752923,0.08414537679109198,0.07054874438802806,1.1927267809088211,False,0.04885713114642076,0.03561560681542253,True,3,2,部分收敛/待确认,-0.258614196949727,0.5921003786472641,0.09755332715451459,0.08066014204960403,-0.02463545214673979,,-0.015625,292.0,271.0,0.07876712328767121,0.16236162361623618,True,True,False,False,False,True,True,True,True,True,True,True,3,1,0,1,3,1,4,1,14,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,3,True,30,50,39,12,入选：阶段2分=14；软容量30-50只，本次实际39只
002037,保利联合,7.13,-0.00557880055788007,0.02002861230329045,0.027377521613832778,0.022955523672883782,0.15746753246753253,0.0819423368740515,,0.04584527220630363,-0.023287671232876672,0.07250755287009056,0.6322827125119382,5853647.0,4686306.2,1.2490961431414789,0.018151255006664098,0.0096847806565102,1.874204037286343,False,0.010716300056401673,0.011266400456360293,True,3,2,部分收敛/待确认,-0.22331154684095855,0.4142857142857143,0.023469460991889957,0.022431998442898227,0.004669576692721611,,-0.015193370165745845,6.98,6.9,0.021489971346704717,0.033333333333333215,True,True,False,False,False,True,True,True,True,True,True,False,3,1,0,1,3,1,4,0,13,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,22,True,30,50,39,12,入选：阶段2分=13；软容量30-50只，本次实际39只
002779,中坚科技,81.65,0.010519801980198196,0.03446091473457491,0.06941715782580249,0.03354430379746853,0.21829304685168616,-0.03097555186328027,,0.06946936682901822,-0.02145254074784264,0.14293753517163754,0.48601206635891897,3207818.6,2679712.4,1.1970757011088207,0.0261712144929264,0.01616150599425531,1.6193549352535024,False,0.04002450479885633,0.023691824633788938,True,3,2,部分收敛/待确认,-0.1880469371519491,0.5933333333333334,0.058595497241688,0.05854900097385629,-0.00013166039932377416,,-0.018393844674200577,78.02,72.59,0.04652653165854925,0.1248105799696928,True,True,False,False,False,True,True,True,True,True,True,False,3,1,0,1,3,1,4,0,13,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,22,True,30,50,39,12,入选：阶段2分=13；软容量30-50只，本次实际39只
600362,江西铜业,49.64,0.001412144442203056,0.058873720136518815,0.008943089430894169,0.11902614968440028,0.19585642013972548,0.039145907473309594,,0.12577502214348998,-0.023603461841070095,0.14361091993576502,0.8758040279927685,78447464.2,69152961.2,1.1344049891532337,0.03772844893642927,0.03332275517289463,1.1322127699428142,False,0.02669351728865843,0.012311727872736267,True,3,2,部分收敛/待确认,-0.0871643986759838,0.7198581560283687,0.05640621841049587,0.019228666603494426,0.017462456097856238,,0.004654928152195925,45.16,45.16,0.09920283436669619,0.09920283436669619,True,True,False,False,False,True,True,True,True,True,True,False,3,1,0,1,3,1,4,0,13,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,22,True,30,50,39,12,入选：阶段2分=13；软容量30-50只，本次实际39只
600801,华新建材,24.96,-0.005577689243027928,0.044788614483047384,0.04260651629072676,0.09473684210526323,0.31645569620253156,0.3136842105263158,,0.07304785894206542,-0.023474178403755763,0.09543010752688168,0.7654592542661507,9919070.8,9596082.9,1.0336583065575642,0.01021285161393315,0.0071521947639634886,1.4279325369313007,False,0.03119037743674835,0.016527888196158802,True,3,2,部分收敛/待确认,-0.023474178403755763,0.9438202247191013,0.050748279273400865,0.02314875515347503,0.045872467448936805,,-0.012267510882469246,23.82,22.91,0.04785894206549113,0.08948057616761251,True,True,False,False,False,True,True,True,True,True,True,False,3,1,0,1,3,1,4,0,13,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,22,True,30,50,39,12,入选：阶段2分=13；软容量30-50只，本次实际39只
603011,合锻智能,26.83,0.014366729678638945,0.06047430830039513,0.06722354813046927,0.09242671009771986,0.19244444444444442,-0.2536856745479834,,0.1703456892961266,-0.045195729537366613,0.27890841813135975,0.6107585078909218,55589586.0,50885829.9,1.0924374449477143,0.10885904409785664,0.10292140781479642,1.0576909742018377,False,0.021600816903621034,0.03460700851316556,True,3,2,部分收敛/待确认,-0.3519323671497585,0.41696678671468584,0.07037421208010852,0.061632483944478844,-0.040943789035392086,,-0.005190952910641422,24.01,24.01,0.1174510620574758,0.1174510620574758,True,True,False,False,False,True,True,True,True,True,True,False,3,1,0,1,3,1,4,0,13,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,22,True,30,50,39,12,入选：阶段2分=13；软容量30-50只，本次实际39只
002012,凯恩股份,7.13,-0.03125000000000011,-0.009722222222222299,0.02002861230329045,0.11059190031152655,0.2421602787456445,0.001404494382022392,,0.06276747503566339,-0.04295302013422819,0.1557632398753894,0.402967189728959,10675683.0,11823185.9,0.9029446961499608,0.0262353256763366,0.025283451519439205,1.037648109719733,True,0.0019385211852671613,0.015138772077375906,True,3,3,收敛较充分,-0.261139896373057,0.46723044397463,0.021929195929482725,0.041739308788842466,-0.001010598326034562,,-0.04037685060565277,7.01,6.96,0.01711840228245376,0.024425287356321768,True,True,True,False,True,True,True,True,True,False,True,False,3,1,1,1,3,1,2,0,12,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,27,True,30,50,39,12,入选：阶段2分=12；软容量30-50只，本次实际39只
002015,协鑫能科,17.18,0.045648204503956125,0.006444053895723556,0.027511961722488154,0.045012165450121655,0.2660280029476787,-0.08859416445623347,,0.1106965174129354,-0.03807390817469203,0.28924418604651153,0.3827095677391939,118478702.2,129600933.4,0.9141809328975095,0.081539697826574,0.07983673276576088,1.0213305956020218,True,-0.011757857974388664,0.004716699504447863,False,3,2,部分收敛/待确认,-0.3262745098039216,0.3359936153232242,0.06947211155378485,0.029490847297209966,-0.028156926004053617,,-0.022753128555176305,16.08,15.5,0.06840796019900508,0.10838709677419356,True,True,True,False,True,False,True,True,True,False,True,True,3,1,1,0,3,1,2,1,12,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,27,True,30,50,39,12,入选：阶段2分=12；软容量30-50只，本次实际39只
002222,福晶科技,66.85,0.005112013231092893,0.009361316623886395,-0.01153334319089161,0.04961532422672321,0.0139541938419534,-0.35924470430365196,,0.07584050039093032,-0.054455445544554615,0.17402856193955504,0.4357934096891051,16440050.2,21226487.4,0.7745063933658661,0.041382720431522246,0.045341043865109024,0.912698890538054,True,-0.0015612802498046197,0.0053443913831043854,True,3,3,收敛较充分,-0.46279331404693025,0.25343531241897843,0.011269949323046813,0.0330558806953658,-0.06026908509708662,,-0.02763636363636368,63.95,63.95,0.04534792806880361,0.04534792806880361,True,True,True,True,True,True,True,True,True,False,True,False,3,1,1,1,3,1,2,0,12,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,27,True,30,50,39,12,入选：阶段2分=12；软容量30-50只，本次实际39只
002734,利民股份,16.94,-0.026995979322228525,0.013157894736842257,0.04118008604794121,0.09715025906735764,0.1064663618549968,0.028536733454766372,,0.10948905109489034,-0.07127192982456121,0.19177126917712692,0.5709356337093554,20704749.8,16990966.2,1.2185740090519397,0.0322049478644886,0.03911762411936323,0.823284864290803,True,0.024259082217973127,0.03209376534118791,True,3,3,收敛较充分,-0.1348314606741572,0.6649746192893404,0.060672468849790384,0.0447784319801674,0.008484706183696566,,-0.049915872125630756,16.44,15.98,0.03041362530413627,0.06007509386733423,True,True,False,True,True,True,True,True,True,False,True,False,3,1,1,1,3,1,2,0,12,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,27,True,30,50,39,12,入选：阶段2分=12；软容量30-50只，本次实际39只
