股票代码,股票名称,最新收盘,ret1,ret10,ret20,ret40,ret60,ret120,amp5,距20日高点,距250日高点,250日位置,MA20距离,MA30_5日斜率,MA60_10日斜率,MA120_20日斜率,距稳健5日上沿,近5日低点,近10日低点,距近5日低点,距近10日低点,整理成熟,中期趋势仍活,均线趋势辅助,稳健上沿核心区,稳健上沿宽区,适度重新加速,整理成熟贡献,40日趋势贡献,均线趋势辅助贡献,稳健上沿贡献,重新加速辅助贡献,阶段2分,阶段2通过,阶段2风险提示,阶段2规则说明,阶段排名,本阶段入选,阶段软容量下限,阶段软容量上限,实际入选数,边界分数,决策说明
603082,北自科技,45.48,0.014725568942436373,0.15314401622718044,0.22093959731543622,0.20253833950290834,0.36864279265723754,,0.1748007968127491,-0.03603221704111914,-0.10171834880505637,0.7717198581560282,0.07905475941918927,0.05782101643905113,0.03491762873414195,,-0.011304347826087024,40.16,38.51,0.13247011952191245,0.1809919501428201,True,True,True,True,True,False,3,3,1,4,0,11,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,23,False,30,40,40,11,未入选：满足基础条件，但位于本次软容量边界之外（30-40只）
603217,元利科技,30.34,-0.007848266841072538,0.17233384853168476,0.34426229508196715,0.4600577478344561,0.31114952463267076,,0.09417199715707174,-0.014615134784020767,-0.07499999999999996,0.8472998137802609,0.12370370370370365,0.08859282454248718,0.02450951467768081,,-0.00426649163111259,28.14,25.28,0.07818052594171987,0.2001582278481011,True,True,True,True,True,False,3,3,1,4,0,11,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,23,False,30,40,40,11,未入选：满足基础条件，但位于本次软容量边界之外（30-40只）
603955,大千生态,21.14,0.018304431599229343,0.11733615221987304,0.020762916465475678,0.11792702273929145,-0.09735269000853974,,0.10434782608695647,-0.04387155133423781,-0.2498225691980127,0.3972602739726028,0.04811720667344255,0.027505690832586138,-0.029455678535493024,,0.002846299810246755,19.55,18.32,0.08132992327365729,0.1539301310043668,True,True,True,True,True,False,3,3,1,4,0,11,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,23,False,30,40,40,11,未入选：满足基础条件，但位于本次软容量边界之外（30-40只）
603995,甬金股份,25.34,0.0015810276679841806,-0.005884660651235718,0.1094570928196148,0.1613198900091659,0.30282776349614404,,0.05399918798213568,-0.09402931712549156,-0.09402931712549156,0.7833607907742999,0.009742782570580255,0.042636688206308504,0.0441323588932927,,-0.006274509803921524,24.63,24.11,0.028826634185952216,0.05101617586063867,True,True,True,True,True,False,3,3,1,4,0,11,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,23,False,30,40,40,11,未入选：满足基础条件，但位于本次软容量边界之外（30-40只）
605168,三人行,49.5,0.013098649201801038,0.05296745373324829,0.25253036437246945,0.07096495023799232,0.07984293193717273,,0.09478260869565217,-0.01707704527402698,-0.22873169211592403,0.5679811653914066,0.07488355428161952,0.0542505639051154,-0.002725039421740072,,-0.001210653753026647,46.0,45.15,0.07608695652173902,0.09634551495016619,True,True,True,True,True,False,3,3,1,4,0,11,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,23,False,30,40,40,11,未入选：满足基础条件，但位于本次软容量边界之外（30-40只）
000977,浪潮信息,86.35,0.007702182284980763,0.15010655301012243,0.12449537700221369,0.004186533317827701,0.4539484761744401,,0.16773602199816684,-0.03173357254989917,-0.10397426585036851,0.7558479532163741,0.10092561899176378,-0.002358994521321045,0.03886721439390439,,-0.009065871012164384,76.37,71.42,0.13067958622495723,0.20904508541024902,True,True,False,True,True,False,3,3,0,4,0,10,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,55,False,30,40,40,11,未入选：满足基础条件，但位于本次软容量边界之外（30-40只）
001337,四川黄金,54.61,0.031740034007179396,0.1243565987234918,0.21328593645856486,0.4504648074369191,0.36150585888805775,,0.12,-0.07519051651143094,-0.10047768077746666,0.7898725456424388,0.07377403751622169,0.06994047619047605,0.0274425160778784,,-0.02482142857142855,50.0,48.03,0.09220000000000006,0.13699770976473036,True,True,True,False,True,True,3,3,1,2,1,10,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,55,False,30,40,40,11,未入选：满足基础条件，但位于本次软容量边界之外（30-40只）
300981,中红医疗,16.57,0.03887147335423213,0.07597402597402603,0.1459197786998616,0.6771255060728745,0.5036297640653358,,0.13560454241816963,-0.03550640279394646,-0.06962380685008418,0.8558139534883722,0.07024059421927964,0.06874201864925444,0.05020523273671573,,-0.0252941176470588,14.97,14.26,0.10688042752171012,0.1619915848527349,True,True,True,False,True,True,3,3,1,2,1,10,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,55,False,30,40,40,11,未入选：满足基础条件，但位于本次软容量边界之外（30-40只）
301550,斯菱智驱,89.4,0.0408662242403075,0.06390574794716186,0.211874745831639,0.02995391705069128,-0.1795907130402863,,0.08093165509940001,-0.045483664317744976,-0.37569832402234626,0.33084577114427877,0.04117534021627112,0.028258068890697263,-0.04920543748803341,,-0.024017467248908186,85.01,82.65,0.051640983413716146,0.08166969147005454,True,True,True,False,True,True,3,3,1,2,1,10,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,55,False,30,40,40,11,未入选：满足基础条件，但位于本次软容量边界之外（30-40只）
600737,中粮糖业,15.51,0.03056478405315599,-0.021451104100946417,0.20982839313572543,0.3885407341092211,0.22900158478605404,,0.12627986348122863,-0.06000000000000005,-0.06000000000000005,0.8569364161849711,0.07116958458510303,0.04596825396825399,0.022188360467292334,,-0.0324391765439801,14.65,14.21,0.05870307167235489,0.09148486980999282,True,True,True,False,True,True,3,3,1,2,1,10,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,55,False,30,40,40,11,未入选：满足基础条件，但位于本次软容量边界之外（30-40只）
601579,会稽山,21.88,0.04688995215311009,0.1731903485254691,0.42447916666666674,0.5173370319001387,0.3709273182957391,,0.17708333333333345,-0.031858407079646156,-0.031858407079646156,0.9184597961494901,0.17055424780654826,0.061733906972968544,0.043647289409636025,,0.04240114340161982,19.2,18.27,0.1395833333333334,0.19759168035030106,True,True,True,False,True,True,3,3,1,2,1,10,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,55,False,30,40,40,11,未入选：满足基础条件，但位于本次软容量边界之外（30-40只）
601886,江河集团,13.41,0.029163468917881907,0.04276827371695191,0.5964285714285713,0.7039390088945363,0.5378440366972477,,0.10850897736143628,-0.055633802816901334,-0.055633802816901334,0.8866571018651364,0.09792041919109207,0.08499983527163701,0.08516015500683327,,-0.04214285714285715,12.81,12.33,0.04683840749414525,0.08759124087591252,True,True,True,False,True,True,3,3,1,2,1,10,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,55,False,30,40,40,11,未入选：满足基础条件，但位于本次软容量边界之外（30-40只）
603268,松发股份,190.96,0.04037047126123672,0.08370694058225969,0.06088888888888899,0.21630573248407647,0.2546649145860711,,0.09392265193370165,-0.03555555555555556,-0.03555555555555556,0.9208810968757025,0.0447303921568627,0.037196204809813116,0.04970098924249866,,-0.02061749923069023,181.0,176.03,0.05502762430939234,0.08481508833721518,True,True,True,False,True,True,3,3,1,2,1,10,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,55,False,30,40,40,11,未入选：满足基础条件，但位于本次软容量边界之外（30-40只）
000048,京基智农,23.06,0.0056694286960312645,0.02808738296923763,0.06759259259259243,0.05248744865358268,0.29332585530005617,,0.09830818472793774,-0.07315112540192925,-0.1258529188779378,0.7620071684587814,0.014518257809062796,0.03056244499559968,0.06770908047625879,,-0.020806794055201805,21.87,21.2,0.054412437128486424,0.08773584905660381,True,True,True,False,True,False,3,3,1,2,0,9,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,63,False,30,40,40,11,未入选：满足基础条件，但位于本次软容量边界之外（30-40只）
000596,古井贡酒,96.76,-0.009925304410109526,0.04695953256870822,0.07332224070992788,0.3227614490772386,0.1527281391470099,,0.11199294532627863,-0.07255822869740236,-0.12930801763700162,0.629161290322581,0.020492105845998143,0.006244216657461221,0.013849535054091922,,-0.040745514027956786,90.72,89.01,0.06657848324514992,0.08706886866644203,True,True,True,False,True,False,3,3,1,2,0,9,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,63,False,30,40,40,11,未入选：满足基础条件，但位于本次软容量边界之外（30-40只）
000737,北方铜业,14.88,-0.0033489618218351946,0.05832147937411092,0.05233380480905225,0.2087733549959383,0.18849840255591066,,0.09003436426116829,-0.06179066834804536,-0.08823529411764708,0.7012448132780085,0.01774905099004842,0.028423461399494032,0.01676074043035669,,-0.044315992292870865,14.55,14.06,0.02268041237113394,0.05832147937411092,True,True,True,False,True,False,3,3,1,2,0,9,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,63,False,30,40,40,11,未入选：满足基础条件，但位于本次软容量边界之外（30-40只）
002474,榕基软件,6.46,-0.015243902439024293,0.05211726384364823,-0.03003003003003002,0.14336283185840704,-0.11019283746556474,,0.07131280388978936,-0.11748633879781423,-0.2557603686635944,0.3353293413173653,0.0036510525906936486,0.022197140707298724,-0.018871430088119756,,-0.021212121212121127,6.17,5.92,0.04700162074554304,0.09121621621621623,True,True,True,False,True,False,3,3,1,2,0,9,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,63,False,30,40,40,11,未入选：满足基础条件，但位于本次软容量边界之外（30-40只）
002548,金新农,4.21,-0.018648018648018683,-0.0023696682464454666,0.057788944723618174,0.10498687664041984,0.047263681592039974,,0.06443914081145574,-0.056053811659192876,-0.3552833078101072,0.24429967426710095,0.006334408987689555,0.01192447830407417,0.006447291300343272,,-0.04966139954853266,4.19,3.97,0.004773269689737347,0.06045340050377823,True,True,True,False,True,False,3,3,1,2,0,9,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,63,False,30,40,40,11,未入选：满足基础条件，但位于本次软容量边界之外（30-40只）
002686,亿利达,6.68,-0.016200294550810068,0.09328968903436974,0.016742770167427645,0.2580037664783428,0.1322033898305084,,0.04380664652567976,-0.1093333333333334,-0.20853080568720372,0.5014164305949008,0.028721028721028663,0.042544886807181825,0.014950021729682739,,-0.03328509406657021,6.62,6.05,0.009063444108761365,0.10413223140495864,True,True,True,False,True,False,3,3,1,2,0,9,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,63,False,30,40,40,11,未入选：满足基础条件，但位于本次软容量边界之外（30-40只）
002880,卫光生物,21.92,0.008279668813247598,0.0013704888076748745,0.09163346613545831,0.057404727448142845,-0.02317290552584672,,0.07169459962756047,-0.11648528819024573,-0.3021330786373766,0.26090342679127737,0.01913197108120057,0.01558584339784308,-0.014034074952413711,,-0.04778453518679404,21.48,20.27,0.020484171322160183,0.08140108534780466,True,True,True,False,True,False,3,3,1,2,0,9,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,63,False,30,40,40,11,未入选：满足基础条件，但位于本次软容量边界之外（30-40只）
002980,华盛昌,106.66,0.10004125412541254,0.08847841616491481,0.34961407060609884,0.08240308504160732,-0.08540559080775179,,0.10838615816273503,-0.010483347249281127,-0.21544685546156672,0.7123919874312648,0.11699314577148034,0.022349073080810467,-0.029720710169423792,,0.03172760688721232,96.23,90.85,0.108386158162735,0.1740231150247662,True,True,True,False,True,False,3,3,1,2,0,9,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,63,False,30,40,40,11,未入选：满足基础条件，但位于本次软容量边界之外（30-40只）
300017,网宿科技,15.92,-0.014241486068111375,0.00887198986058313,0.08668941979522171,0.04393442622950827,0.14203730272596848,,0.11610738255033548,-0.08976558033161797,-0.19146775012696804,0.5179028132992327,0.01835860039659698,0.0209696168486313,0.01126533661759721,,-0.041541240216736885,14.9,14.57,0.06845637583892605,0.09265614275909395,True,True,True,False,True,False,3,3,1,2,0,9,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,63,False,30,40,40,11,未入选：满足基础条件，但位于本次软容量边界之外（30-40只）
300805,电声股份,8.37,-0.02219626168224309,0.05283018867924527,0.0023952095808381646,0.15927977839335172,0.043640897755610863,,0.07720588235294105,-0.04778156996587035,-0.29426644182124795,0.29208924949290055,0.013133208255159401,0.004092322802422554,-0.004553429693374467,,-0.0401376146788992,8.16,7.62,0.025735294117646967,0.09842519685039353,True,True,True,False,True,False,3,3,1,2,0,9,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,63,False,30,40,40,11,未入选：满足基础条件，但位于本次软容量边界之外（30-40只）
600165,宁科生物,3.18,0.006329113924050667,0.04262295081967227,0.3250000000000002,0.13978494623655924,0.1777777777777778,,0.06148867313915856,-0.1166666666666667,-0.18251928020565555,0.5919540229885059,0.09372312983662945,0.06181676210307141,0.019389177544037572,,-0.030487804878048697,3.09,2.97,0.02912621359223322,0.07070707070707072,True,True,True,False,True,False,3,3,1,2,0,9,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,63,False,30,40,40,11,未入选：满足基础条件，但位于本次软容量边界之外（30-40只）
600409,三友化工,7.16,0.01849217638691325,0.07669172932330826,0.09984639016897079,0.2762923351158644,0.20134228187919456,,0.08908045977011496,-0.0554089709762533,-0.21491228070175428,0.46739130434782616,0.03132877205617568,0.033016482960865456,0.023336669651793818,,-0.04533333333333334,6.96,6.58,0.028735632183908066,0.08814589665653494,True,True,True,False,True,False,3,3,1,2,0,9,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,63,False,30,40,40,11,未入选：满足基础条件，但位于本次软容量边界之外（30-40只）
600536,中国软件,33.61,-0.014080375476679508,-0.06509040333796945,0.025633201098565594,0.17517482517482508,-0.026643498407182165,,0.07042253521126775,-0.09626243613874697,-0.23089244851258584,0.4022511848341231,0.01372342029859741,9.143368010389175e-05,-0.015438965802925142,,-0.0358577165806081,32.66,32.12,0.02908756889161057,0.046388542963885504,True,True,True,False,True,False,3,3,1,2,0,9,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,63,False,30,40,40,11,未入选：满足基础条件，但位于本次软容量边界之外（30-40只）
600746,江苏索普,7.27,-0.008185538881309795,0.1065449010654489,0.1082317073170731,0.411650485436893,0.20764119601328912,,0.11208151382823865,-0.048429319371727786,-0.3243494423791822,0.3909249563699825,0.06465548802811738,0.022759674134419594,0.020584692872002597,,-0.03066666666666673,6.87,6.45,0.05822416302765632,0.12713178294573635,True,True,True,False,True,False,3,3,1,2,0,9,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,63,False,30,40,40,11,未入选：满足基础条件，但位于本次软容量边界之外（30-40只）
601002,晋亿实业,5.48,-0.009041591320072317,0.051823416506717956,0.011070110701107083,0.27441860465116297,0.12525667351129366,,0.08015267175572517,-0.03180212014134276,-0.18452380952380942,0.5156250000000002,0.02343822952656649,0.02526934378060708,0.01087700095772326,,-0.028368794326240954,5.24,5.12,0.04580152671755733,0.0703125,True,True,True,False,True,False,3,3,1,2,0,9,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,63,False,30,40,40,11,未入选：满足基础条件，但位于本次软容量边界之外（30-40只）
603009,北特科技,46.53,0.007360900627841671,0.03400000000000003,0.14888888888888885,0.0032341526520052177,0.03262316910785623,,0.06653404067197166,-0.06940000000000002,-0.23014559894109854,0.4532232704402517,0.019578626757091433,0.01906938877755504,-0.010708374402558785,,-0.035647668393782306,45.24,43.8,0.02851458885941649,0.06232876712328772,True,True,True,False,True,False,3,3,1,2,0,9,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,63,False,30,40,40,11,未入选：满足基础条件，但位于本次软容量边界之外（30-40只）
603637,镇海股份,14.87,0.010190217391304213,0.057610241820768016,0.1509287925696594,0.1055762081784386,-0.1706636921360848,,0.10273972602739738,-0.07639751552795049,-0.3253176043557169,0.4079273327828241,0.05855134365545478,0.052768074521011954,-0.05017219787100824,,-0.0474055092889174,14.6,12.41,0.018493150684931514,0.19822723609991932,True,True,True,False,True,False,3,3,1,2,0,9,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,63,False,30,40,40,11,未入选：满足基础条件，但位于本次软容量边界之外（30-40只）
603797,联泰环保,4.79,-0.018442622950819665,-0.004158004158004047,0.16829268292682942,0.24739583333333348,0.14319809069212397,,0.061965811965811975,-0.07350096711798837,-0.08061420345489445,0.7358490566037736,0.004087621842574052,0.041164658634538,0.018917392707324954,,-0.030364372469635748,4.68,4.63,0.023504273504273643,0.03455723542116629,True,True,True,False,True,False,3,3,1,2,0,9,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,63,False,30,40,40,11,未入选：满足基础条件，但位于本次软容量边界之外（30-40只）
605162,新中港,10.34,0.013725490196078383,0.14761376248612645,0.2136150234741785,0.40108401084010836,0.05725971370143146,,0.1435950413223141,-0.06594399277326113,-0.3188405797101449,0.43192488262910794,0.08761964867991989,0.05623443784715576,-0.014299167803809354,,-0.0434782608695653,9.68,8.45,0.06818181818181812,0.22366863905325451,True,True,True,False,True,False,3,3,1,2,0,9,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,63,False,30,40,40,11,未入选：满足基础条件，但位于本次软容量边界之外（30-40只）
605198,安德利,67.02,0.014225181598062964,0.11644177911044462,0.06702754338481132,0.13593220338983047,0.09706989687346534,,0.0851764705882354,-0.05989619862533324,-0.21915414190842364,0.6282608695652173,0.017172951273742854,0.04811308159587013,0.024251139702984092,,-0.031222896790980226,63.75,56.72,0.05129411764705871,0.1815937940761636,True,True,True,False,True,False,3,3,1,2,0,9,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,63,False,30,40,40,11,未入选：满足基础条件，但位于本次软容量边界之外（30-40只）
000603,盛达资源,37.0,0.03064066852367686,0.11177884615384603,0.1821086261980831,0.6887266088544044,0.3602941176470589,,0.17136917136917124,-0.08120188726098843,-0.20600858369098718,0.6613756613756614,0.04474029732744156,0.08903270749766845,0.046346355074991186,,-0.05128205128205132,33.67,33.55,0.09890109890109877,0.10283159463487346,True,True,True,False,False,True,3,3,1,0,1,8,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,83,False,30,40,40,11,未入选：满足基础条件，但位于本次软容量边界之外（30-40只）
001277,速达股份,31.05,-0.022662889518413554,-0.14392059553349879,0.10655737704918034,0.1651031894934334,0.023064250411861664,,0.09606404269513005,-0.22180451127819545,-0.22876304023845007,0.3964613368283094,-0.00574777053747233,0.031273062730627244,0.0033407765141681978,,-0.04987760097919214,29.98,29.98,0.035690460306871286,0.035690460306871286,True,True,False,False,True,False,3,3,0,2,0,8,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,83,False,30,40,40,11,未入选：满足基础条件，但位于本次软容量边界之外（30-40只）
300139,晓程科技,52.95,0.028155339805825408,0.07077856420626905,0.15008688097306688,0.42568659127625197,0.34493268986537995,,0.1492598684210526,-0.14181523500810367,-0.22029156236194958,0.579184247538678,0.03398783428855978,0.05940549902254477,0.046005938074366926,,-0.05277280858676203,48.64,48.64,0.08861019736842102,0.08861019736842102,True,True,True,False,False,True,3,3,1,0,1,8,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,83,False,30,40,40,11,未入选：满足基础条件，但位于本次软容量边界之外（30-40只）
300686,智动力,15.01,-0.005301524188204065,0.07061340941512118,-0.014445173998686833,-0.07058823529411762,-0.09359903381642509,,0.061379310344827624,-0.09469240048250893,-0.2946428571428572,0.4650170648464163,0.003610591067130242,0.04503526858383067,-0.023832424922517914,,-0.018954248366013116,14.5,13.7,0.03517241379310354,0.09562043795620445,True,False,True,True,True,False,3,0,1,4,0,8,False,40日趋势偏弱,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,83,False,30,40,40,11,未入选：未满足二级结构筛选最低资格条件
300711,广哈通信,18.3,-0.021390374331550777,0.07710417892878185,-0.038360483447188676,0.17609254498714644,0.013850415512465464,,0.06915783602900179,-0.1367924528301886,-0.30523917995444183,0.3839080459770116,-0.004569190600522188,0.043838577948594804,-0.002347744772288718,,-0.04538341158059478,17.93,16.6,0.020635805911879634,0.10240963855421681,True,True,False,False,True,False,3,3,0,2,0,8,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,83,False,30,40,40,11,未入选：满足基础条件，但位于本次软容量边界之外（30-40只）
301123,奕东电子,82.91,0.07913575426265784,0.14564045875362708,0.1824015972618367,-0.18850934716648726,-0.13228676085818947,,0.1723850534796501,-0.017654028436019042,-0.3755366423137758,0.40565025628799606,0.0944058713271203,0.016887770842727523,-0.03599612864800483,,0.028404862317042756,71.99,70.64,0.15168773440755667,0.17369762174405423,True,False,True,True,True,False,3,0,1,4,0,8,False,40日趋势偏弱,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,83,False,30,40,40,11,未入选：未满足二级结构筛选最低资格条件
301129,瑞纳智能,23.31,-0.018112889637742158,-0.027939949958298627,0.1089438629876307,0.16375436844732882,-0.02672233820459291,,0.051716644936983816,-0.11904761904761918,-0.21435793731041464,0.4854368932038834,-0.006287967600980493,0.04027251846793711,-0.012958749629043642,,-0.02672233820459291,23.01,22.51,0.01303780964797907,0.03553976010661919,True,True,False,False,True,False,3,3,0,2,0,8,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,83,False,30,40,40,11,未入选：满足基础条件，但位于本次软容量边界之外（30-40只）
600330,天通股份,27.44,0.03703703703703698,-0.01613481534600214,0.2674364896073904,0.09235668789808926,-0.05639614855570829,,0.17626459143968876,-0.09229242474363208,-0.26572116671126567,0.556498436802144,0.03699784588639887,0.0664233139848005,-0.020015997316579215,,-0.060917180013689176,25.7,25.39,0.067704280155642,0.08074044899566757,True,True,True,False,False,True,3,3,1,0,1,8,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,83,False,30,40,40,11,未入选：满足基础条件，但位于本次软容量边界之外（30-40只）
600969,郴电国际,10.7,0.09969167523124356,0.24563445867287537,0.29539951573849876,0.46978021978021967,0.14683815648445875,,0.10651499482936912,0.0,-0.13290113452188013,0.6888045540796962,0.16882407559123913,0.03508017207665248,-0.01933440210148163,,0.01807802093244515,9.67,8.37,0.1065149948293691,0.2783751493428912,False,True,True,True,True,False,0,3,1,4,0,8,False,10日速度仍偏快，整理可能未完成,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,83,False,30,40,40,11,未入选：未满足二级结构筛选最低资格条件
603387,基蛋生物,9.3,-0.009584664536741228,-0.03626943005181338,0.03678929765886285,0.1453201970443352,0.17572692793931743,,0.040217391304347934,-0.06249999999999989,-0.17038358608385373,0.5026041666666667,-0.007947090511494004,0.011132338893379279,0.01879691917714732,,-0.028213166144200552,9.2,9.08,0.010869565217391353,0.02422907488986792,True,True,False,False,True,False,3,3,0,2,0,8,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,83,False,30,40,40,11,未入选：满足基础条件，但位于本次软容量边界之外（30-40只）
603880,南卫股份,9.87,0.01127049180327866,0.2036585365853658,0.36325966850828717,0.3708333333333331,0.28851174934725843,,0.10687022900763364,-0.02758620689655189,-0.02758620689655189,0.9422680412371132,0.1270339708821009,0.08357711868220874,0.028984851910468068,,-0.010030090270812586,9.17,7.9,0.07633587786259532,0.2493670886075947,False,True,True,True,True,False,0,3,1,4,0,8,False,10日速度仍偏快，整理可能未完成,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,83,False,30,40,40,11,未入选：未满足二级结构筛选最低资格条件
605006,山东玻纤,15.6,-0.022556390977443663,0.11827956989247324,0.08108108108108114,-0.1095890410958904,-0.2596108210726151,,0.1564722617354197,-0.06024096385542177,-0.4086429112964367,0.4128540305010893,0.058416446163240376,0.026654456065937193,-0.03611423257255775,,-0.007633587786259555,14.06,13.09,0.1095305832147937,0.1917494270435447,True,False,True,True,True,False,3,0,1,4,0,8,False,40日趋势偏弱,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,83,False,30,40,40,11,未入选：未满足二级结构筛选最低资格条件
605388,均瑶健康,6.04,-0.01628664495113996,-0.0016528925619834212,0.027210884353741527,0.25311203319502074,0.11851851851851847,,0.053067993366500726,-0.11306901615271658,-0.3362637362637362,0.31696428571428575,-0.0166069684141974,0.037307380373073906,0.009749984717892124,,-0.041269841269841234,6.03,5.84,0.0016583747927030323,0.03424657534246589,True,True,False,False,True,False,3,3,0,2,0,8,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,83,False,30,40,40,11,未入选：满足基础条件，但位于本次软容量边界之外（30-40只）
000020,深华发Ａ,12.41,-0.017418844022169533,0.003233629749393785,0.12206148282097651,0.17186024551463652,0.054375531011044975,,0.10931174089068824,-0.09679767103347892,-0.5163678877630553,0.19745608721986677,0.019804421069931744,0.04428652814008571,0.004587429252308706,,-0.07937685459940658,12.35,11.13,0.004858299595141835,0.11500449236298294,True,True,True,False,False,False,3,3,1,0,0,7,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,96,False,30,40,40,11,未入选：满足基础条件，但位于本次软容量边界之外（30-40只）
000506,招金黄金,20.99,-0.004269449715370022,0.07917737789203083,0.2736650485436891,0.565249813571961,0.6462745098039215,,0.17802430005282627,-0.0691796008869181,-0.0691796008869181,0.8670076726342709,0.062327605840524214,0.08828439956020695,0.08275233857688402,,-0.055780476833108494,18.93,18.75,0.10882197569994712,0.11946666666666661,True,True,True,False,False,False,3,3,1,0,0,7,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,96,False,30,40,40,11,未入选：满足基础条件，但位于本次软容量边界之外（30-40只）
000510,新金路,17.41,0.0205158264947245,0.07072570725707239,0.08069522036002486,-0.10626283367556466,0.08744534665833847,,0.11318482841661644,-0.058409951325040455,-0.3748653500897666,0.3108910891089109,0.03005561472015139,0.023651724649035533,-0.007230331239549859,,-0.034387132556849775,16.61,15.6,0.04816375677302842,0.11602564102564106,True,False,True,False,True,True,3,0,1,2,1,7,False,40日趋势偏弱,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,96,False,30,40,40,11,未入选：未满足二级结构筛选最低资格条件
